geoid (zcta),state_abbr,lon,lat,count_prop,days_above_100_today,days_above_100_30yrs,change_days_above_100,change_perc_above_100
92389,ca,-116.15437,35.90206,3133,33,50,17,51.5
92391,ca,-117.23474,34.23785,2364,0,1,1,NA
92392,ca,-117.40818,34.48024,21210,2,7,5,250
92394,ca,-117.35281,34.55628,12323,6,17,11,183.3
92395,ca,-117.29439,34.50158,15752,7,18,11,157.1
92397,ca,-117.62726,34.36698,3522,0,0,0,NA
92398,ca,-116.84717,34.91175,1419,45,66,21,46.7
92399,ca,-117.00516,34.04282,16778,5,14,9,180
92401,ca,-117.29215,34.1048,887,15,33,18,120
92404,ca,-117.25146,34.17834,14539,12,29,17,141.7
92405,ca,-117.3013,34.14463,7942,15,33,18,120
92407,ca,-117.39082,34.21658,18080,11,27,16,145.5
92408,ca,-117.2657,34.08454,4680,13,31,18,138.5
92410,ca,-117.2972,34.10683,9282,15,32,17,113.3
92411,ca,-117.3206,34.12199,6670,16,34,18,112.5
92501,ca,-117.37358,33.99547,6283,15,32,17,113.3
92503,ca,-117.4448,33.88164,23576,15,33,18,120
92504,ca,-117.39662,33.90246,15122,15,33,18,120
92505,ca,-117.49436,33.93324,11294,13,30,17,130.8
92506,ca,-117.36732,33.93433,16616,14,30,16,114.3
92507,ca,-117.32487,33.97101,11855,11,26,15,136.4
92508,ca,-117.32675,33.89116,10607,11,26,15,136.4
92509,ca,-117.44496,34.00325,20482,16,34,18,112.5
92518,ca,-117.27764,33.88867,455,9,22,13,144.4
92530,ca,-117.37509,33.65053,27732,25,43,18,72
92532,ca,-117.30319,33.69268,10049,24,43,19,79.2
92536,ca,-116.83491,33.49289,4002,5,12,7,140
92539,ca,-116.6439,33.51352,4050,1,3,2,200
92543,ca,-116.97686,33.69818,10726,24,43,19,79.2
92544,ca,-116.88204,33.64625,17235,17,34,17,100
92545,ca,-117.03417,33.72969,15650,28,47,19,67.9
92548,ca,-117.10948,33.75866,2982,19,37,18,94.7
92549,ca,-116.74408,33.77046,5840,0,0,0,NA
92551,ca,-117.22612,33.88145,7885,13,29,16,123.1
92553,ca,-117.24482,33.92338,16054,7,20,13,185.7
92555,ca,-117.11838,33.90109,13575,11,27,16,145.5
92557,ca,-117.25965,33.9703,15540,7,19,12,171.4
92561,ca,-116.61995,33.64092,3817,1,2,1,100
92562,ca,-117.34391,33.55113,22994,27,45,18,66.7
92563,ca,-117.1458,33.58001,20912,21,40,19,90.5
92567,ca,-117.10479,33.81233,3981,15,31,16,106.7
92570,ca,-117.3166,33.78519,20638,18,35,17,94.4
92571,ca,-117.20461,33.82426,15193,20,38,18,90
92582,ca,-117.01949,33.80585,6691,27,47,20,74.1
92583,ca,-116.93244,33.79676,9702,24,43,19,79.2
92584,ca,-117.17551,33.66159,21699,30,49,19,63.3
92585,ca,-117.17214,33.7467,10352,29,48,19,65.5
92586,ca,-117.19885,33.70898,9811,31,50,19,61.3
92587,ca,-117.25293,33.69511,9517,25,44,19,76
92590,ca,-117.22261,33.48466,3659,5,16,11,220
92591,ca,-117.10486,33.53523,12210,12,28,16,133.3
92592,ca,-117.03092,33.51116,27905,7,20,13,185.7
92595,ca,-117.25931,33.61784,11907,25,43,18,72
92596,ca,-117.07644,33.64368,14421,27,46,19,70.4
92602,ca,-117.7488,33.74587,7165,1,4,3,300
92603,ca,-117.78885,33.62446,4362,0,1,1,NA
92604,ca,-117.7889,33.68813,5495,0,1,1,NA
92606,ca,-117.81722,33.70041,4578,0,1,1,NA
92610,ca,-117.67605,33.69617,4518,1,4,3,300
92612,ca,-117.82641,33.66075,3430,0,1,1,NA
92614,ca,-117.83296,33.68163,3925,0,1,1,NA
92617,ca,-117.84168,33.64251,1378,0,1,1,NA
92618,ca,-117.73415,33.66817,9826,1,3,2,200
92620,ca,-117.75066,33.71262,12442,1,3,2,200
92624,ca,-117.66251,33.45269,2534,0,0,0,NA
92625,ca,-117.86614,33.60109,4920,0,0,0,NA
92626,ca,-117.90839,33.67893,10686,0,0,0,NA
92627,ca,-117.92038,33.64789,10917,0,0,0,NA
92629,ca,-117.7055,33.47472,8295,0,0,0,NA
92630,ca,-117.68517,33.64467,13569,0,2,2,NA
92637,ca,-117.73188,33.61016,345,0,1,1,NA
92646,ca,-117.96817,33.66292,16687,0,0,0,NA
92647,ca,-118.00673,33.72348,12474,0,0,0,NA
92648,ca,-118.01455,33.68019,12486,0,0,0,NA
92649,ca,-118.05143,33.72557,9496,0,0,0,NA
92651,ca,-117.77693,33.55527,11850,0,0,0,NA
92653,ca,-117.69848,33.59156,6922,0,1,1,NA
92655,ca,-117.98487,33.74513,1276,0,0,0,NA
92656,ca,-117.73037,33.57622,7073,0,1,1,NA
92657,ca,-117.8334,33.59426,4239,0,0,0,NA
92660,ca,-117.8745,33.63377,9902,0,0,0,NA
92661,ca,-117.90234,33.60019,1884,0,0,0,NA
92662,ca,-117.89219,33.6055,1427,0,0,0,NA
92663,ca,-117.93265,33.6224,5795,0,0,0,NA
92672,ca,-117.60972,33.42761,11312,0,0,0,NA
92673,ca,-117.61207,33.46685,9178,0,0,0,NA
92675,ca,-117.60461,33.5021,10363,0,1,1,NA
92676,ca,-117.6347,33.75039,1780,1,3,2,200
92677,ca,-117.7052,33.52763,17770,0,0,0,NA
92678,ca,-117.52658,33.68469,299,1,3,2,200
92679,ca,-117.58968,33.634,12046,0,2,2,NA
92683,ca,-117.99397,33.7525,18594,0,0,0,NA
92688,ca,-117.6123,33.61981,8879,0,2,2,NA
92691,ca,-117.66625,33.61068,13631,0,1,1,NA
92692,ca,-117.64306,33.60674,14315,0,2,2,NA
92694,ca,-117.62375,33.54723,8474,1,4,3,300
92701,ca,-117.85847,33.74823,5305,0,1,1,NA
92703,ca,-117.90608,33.74872,8044,0,1,1,NA
92704,ca,-117.90804,33.72056,11305,0,0,0,NA
92705,ca,-117.81639,33.75562,11346,0,2,2,NA
92706,ca,-117.88222,33.7659,6277,0,1,1,NA
92707,ca,-117.87086,33.70993,8430,0,1,1,NA
92708,ca,-117.95119,33.71049,15816,0,0,0,NA
92780,ca,-117.81917,33.73395,9911,0,1,1,NA
92782,ca,-117.7847,33.73971,4499,1,2,1,100
92801,ca,-117.95224,33.84445,7638,0,1,1,NA
92802,ca,-117.92366,33.80826,5206,0,1,1,NA
92804,ca,-117.97502,33.81827,12772,0,1,1,NA
92805,ca,-117.90579,33.83037,10014,0,2,2,NA
92806,ca,-117.87076,33.83852,6708,1,4,3,300
92807,ca,-117.7893,33.8497,11653,2,7,5,250
92808,ca,-117.74021,33.85651,5003,3,10,7,233.3
92821,ca,-117.88518,33.92741,10533,2,9,7,350
92823,ca,-117.80711,33.92972,1566,4,14,10,250
92831,ca,-117.89635,33.87977,6379,1,3,2,200
92832,ca,-117.92901,33.86861,4627,0,2,2,NA
92833,ca,-117.96173,33.87933,11304,0,2,2,NA
92835,ca,-117.91726,33.90187,7190,2,6,4,200
92840,ca,-117.93223,33.78583,10108,0,1,1,NA
92841,ca,-117.982,33.78686,6579,0,1,1,NA
92843,ca,-117.93145,33.76393,6773,0,0,0,NA
92844,ca,-117.96946,33.76546,3773,0,0,0,NA
92845,ca,-118.02628,33.78311,5308,0,0,0,NA
92860,ca,-117.5517,33.92464,8424,11,26,15,136.4
92861,ca,-117.81004,33.81771,2087,1,6,5,500
92865,ca,-117.84902,33.82887,4852,1,5,4,400
92866,ca,-117.84477,33.78461,3289,1,4,3,300
92867,ca,-117.82211,33.81575,11094,1,5,4,400
92868,ca,-117.8763,33.78809,3798,1,3,2,200
92869,ca,-117.78668,33.79599,9373,1,6,5,500
92870,ca,-117.85519,33.8808,12876,2,6,4,200
92879,ca,-117.53548,33.87977,12073,10,25,15,150
92880,ca,-117.60971,33.92077,20277,10,25,15,150
92881,ca,-117.51992,33.824,10555,9,23,14,155.6
92882,ca,-117.60423,33.84192,17932,7,20,13,185.7
92883,ca,-117.47397,33.75411,13350,16,32,16,100
92886,ca,-117.79712,33.89667,15177,2,8,6,300
92887,ca,-117.73129,33.8847,6024,3,10,7,233.3
93001,ca,-119.5519,34.16229,10890,0,1,1,NA
93003,ca,-119.22223,34.28461,15820,0,1,1,NA
93004,ca,-119.16548,34.27886,8961,0,1,1,NA
93010,ca,-119.07464,34.2298,14465,0,1,1,NA
93012,ca,-118.99737,34.20358,14628,1,4,3,300
93013,ca,-119.49422,34.43985,6604,0,0,0,NA
93015,ca,-118.89655,34.40573,6066,3,8,5,166.7
93021,ca,-118.88416,34.30375,12494,3,8,5,166.7
93022,ca,-119.30566,34.40737,2238,2,5,3,150
93023,ca,-119.27484,34.52444,8443,3,8,5,166.7
93030,ca,-119.17484,34.20533,11487,0,0,0,NA
93033,ca,-119.12678,34.15195,13031,0,0,0,NA
93035,ca,-119.22293,34.18225,10366,0,0,0,NA
93036,ca,-119.18139,34.23535,10062,0,1,1,NA
93040,ca,-118.79234,34.48174,912,3,10,7,233.3
93041,ca,-119.14549,34.12876,6515,0,0,0,NA
93043,ca,-119.20241,34.17085,14,0,0,0,NA
93060,ca,-119.09934,34.40167,8919,1,5,4,400
93063,ca,-118.68444,34.30459,19278,9,21,12,133.3
93064,ca,-118.70094,34.24755,15,10,23,13,130
93065,ca,-118.77441,34.26021,23239,8,19,11,137.5
93066,ca,-119.02949,34.28857,1311,1,3,2,200
93067,ca,-119.59348,34.42196,418,0,0,0,NA
93101,ca,-119.70917,34.41898,7068,0,0,0,NA
93103,ca,-119.68053,34.43775,5928,0,0,0,NA
93105,ca,-119.79968,34.53229,9252,0,0,0,NA
93108,ca,-119.62044,34.44803,5412,0,0,0,NA
93109,ca,-119.7259,34.40598,3916,0,0,0,NA
93110,ca,-119.76254,34.44781,5416,0,0,0,NA
93111,ca,-119.80353,34.44945,5972,0,0,0,NA
93117,ca,-120.08269,34.49096,11508,0,0,0,NA
93201,ca,-119.48756,35.85889,1573,33,51,18,54.5
93202,ca,-119.70833,36.31346,1240,25,42,17,68
93203,ca,-118.83073,35.11188,5877,27,45,18,66.7
93204,ca,-120.0864,35.92647,2987,17,31,14,82.4
93205,ca,-118.4251,35.52026,2066,0,0,0,NA
93206,ca,-119.47435,35.44107,3119,20,36,16,80
93207,ca,-118.63058,35.88983,700,0,0,0,NA
93208,ca,-118.56849,36.05662,781,0,0,0,NA
93210,ca,-120.42309,36.19943,8658,22,36,14,63.6
93212,ca,-119.52776,36.04218,4792,29,47,18,62.1
93215,ca,-119.19796,35.77637,12341,31,50,19,61.3
93218,ca,-119.03616,35.86092,806,29,48,19,65.5
93219,ca,-119.28093,35.87443,4037,31,49,18,58.1
93220,ca,-118.75681,35.39693,300,20,34,14,70
93221,ca,-119.02604,36.295,6023,28,47,19,67.9
93222,ca,-119.19965,34.84498,2940,0,0,0,NA
93223,ca,-119.20489,36.30455,2702,28,46,18,64.3
93224,ca,-119.56927,35.22814,599,12,24,12,100
93225,ca,-119.01985,34.77469,6388,0,0,0,NA
93226,ca,-118.72865,35.73667,507,1,2,1,100
93230,ca,-119.62298,36.288,23266,25,42,17,68
93234,ca,-120.09011,36.19128,1890,30,47,17,56.7
93235,ca,-119.2199,36.38983,1208,26,45,19,73.1
93238,ca,-118.44198,35.80229,1909,4,12,8,200
93239,ca,-119.94601,35.97536,4302,29,46,17,58.6
93240,ca,-118.44269,35.6136,5030,1,4,3,300
93241,ca,-118.91286,35.25578,3170,29,49,20,69
93242,ca,-119.72772,36.44207,1409,25,42,17,68
93243,ca,-118.8014,34.77689,1768,1,2,1,100
93244,ca,-119.01556,36.46691,482,19,36,17,89.5
93245,ca,-119.82876,36.29518,10608,27,44,17,63
93247,ca,-119.06997,36.20457,5699,29,48,19,65.5
93249,ca,-119.87677,35.68826,4345,22,37,15,68.2
93250,ca,-119.19747,35.66575,3927,30,48,18,60
93251,ca,-119.69353,35.36182,2154,13,26,13,100
93252,ca,-119.21477,34.72499,3137,5,11,6,120
93254,ca,-119.77107,34.94866,1434,2,5,3,150
93255,ca,-118.09594,35.68231,1390,2,7,5,250
93256,ca,-119.31555,35.9619,2091,30,49,19,63.3
93257,ca,-118.87179,35.98373,22493,29,48,19,65.5
93258,ca,-119.1504,36.05438,436,31,50,19,61.3
93260,ca,-118.66915,35.81728,1081,0,0,0,NA
93261,ca,-119.12808,35.80853,542,29,48,19,65.5
93262,ca,-118.71107,36.60083,31,0,0,0,NA
93263,ca,-119.28687,35.4928,5819,28,45,17,60.7
93265,ca,-118.6826,36.19565,3620,9,18,9,100
93266,ca,-119.86369,36.15719,1204,30,48,18,60
93267,ca,-119.05192,36.15106,2183,30,49,19,63.3
93268,ca,-119.42516,35.16241,7302,16,31,15,93.8
93270,ca,-119.07285,35.95241,2356,29,48,19,65.5
93271,ca,-118.77801,36.45922,2256,11,22,11,100
93272,ca,-119.34645,36.05087,1261,30,48,18,60
93274,ca,-119.36941,36.18024,23405,28,46,18,64.3
93276,ca,-119.35837,35.29918,155,22,39,17,77.3
93277,ca,-119.381,36.29925,16456,25,42,17,68
93280,ca,-119.44875,35.64807,9371,33,52,19,57.6
93283,ca,-118.2765,35.5694,2795,3,8,5,166.7
93285,ca,-118.50246,35.71608,3821,7,17,10,142.9
93286,ca,-119.10552,36.47024,3396,28,47,19,67.9
93287,ca,-118.93136,35.7293,360,20,34,14,70
93291,ca,-119.36856,36.3896,19346,24,42,18,75
93292,ca,-119.22399,36.37715,15743,25,43,18,72
93301,ca,-119.02082,35.38449,4257,27,46,19,70.4
93304,ca,-119.02345,35.33971,13089,29,47,18,62.1
93305,ca,-118.98519,35.38975,9511,30,49,19,63.3
93306,ca,-118.78982,35.46364,20632,33,53,20,60.6
93307,ca,-118.93633,35.24846,23077,30,49,19,63.3
93308,ca,-118.9357,35.54751,19172,26,43,17,65.4
93309,ca,-119.06629,35.34358,16014,27,45,18,66.7
93311,ca,-119.17444,35.19416,17728,25,43,18,72
93312,ca,-119.12045,35.39348,20107,25,42,17,68
93313,ca,-119.04635,35.16328,17477,28,46,18,64.3
93314,ca,-119.23631,35.38794,12220,25,42,17,68
93401,ca,-120.6171,35.24175,11465,0,0,0,NA
93402,ca,-120.83887,35.29023,6209,0,0,0,NA
93405,ca,-120.7272,35.29784,6052,0,0,0,NA
93420,ca,-120.46509,35.16612,11752,0,0,0,NA
93422,ca,-120.69042,35.46458,12397,0,1,1,NA
93424,ca,-120.73437,35.18681,996,0,0,0,NA
93426,ca,-120.94133,35.84642,2312,11,21,10,90.9
93427,ca,-120.22382,34.60889,2464,0,1,1,NA
93428,ca,-121.03063,35.5893,6518,0,0,0,NA
93429,ca,-120.53651,34.86535,103,0,0,0,NA
93430,ca,-120.92771,35.49082,4278,0,0,0,NA
93432,ca,-120.47106,35.47193,822,5,12,7,140
93433,ca,-120.61951,35.12065,4821,0,0,0,NA
93434,ca,-120.60206,34.92261,2217,0,0,0,NA
93436,ca,-120.39726,34.60522,16122,0,0,0,NA
93437,ca,-120.5435,34.73735,27,0,0,0,NA
93440,ca,-120.24453,34.72943,822,1,1,0,0
93441,ca,-120.03936,34.74775,741,1,2,1,100
93442,ca,-120.80394,35.40186,5968,0,0,0,NA
93444,ca,-120.50428,35.03844,8304,0,0,0,NA
93445,ca,-120.62116,35.03133,2599,0,0,0,NA
93446,ca,-120.73096,35.66351,20521,5,11,6,120
93449,ca,-120.65228,35.15785,4974,0,0,0,NA
93450,ca,-120.82376,36.05642,637,11,21,10,90.9
93451,ca,-120.59289,35.90038,3522,9,18,9,100
93452,ca,-121.20785,35.70953,401,0,0,0,NA
93453,ca,-120.19723,35.34703,10557,4,11,7,175
93454,ca,-120.23478,34.93666,11790,0,1,1,NA
93455,ca,-120.42684,34.82865,17135,0,1,1,NA
93458,ca,-120.49067,34.95708,10609,0,0,0,NA
93460,ca,-120.02448,34.64864,2385,1,3,2,200
93461,ca,-120.27331,35.64706,1615,7,16,9,128.6
93463,ca,-120.14166,34.62186,3456,1,1,0,0
93465,ca,-120.733,35.54013,4005,1,4,3,300
93501,ca,-118.18451,35.06838,19004,9,22,13,144.4
93505,ca,-117.88817,35.16644,53273,11,26,15,136.4
93510,ca,-118.21419,34.46513,4388,2,6,4,200
93512,ca,-118.5647,37.89261,529,0,0,0,NA
93513,ca,-118.13154,37.1186,1525,5,13,8,160
93514,ca,-118.40477,37.50138,8059,2,8,6,300
93516,ca,-117.63211,35.0047,7173,11,25,14,127.3
93517,ca,-119.30296,38.27357,2352,0,0,0,NA
93518,ca,-118.46123,35.37007,3092,1,2,1,100
93519,ca,-117.92931,35.29749,1817,27,46,19,70.4
93522,ca,-117.59572,36.29481,302,5,10,5,100
93523,ca,-117.85027,34.9309,4717,11,26,15,136.4
93524,ca,-117.90713,34.93199,5,10,24,14,140
93526,ca,-118.28514,36.81065,788,5,14,9,180
93527,ca,-118.17705,36.04614,4511,26,44,18,69.2
93528,ca,-117.64322,35.37167,699,5,15,10,200
93529,ca,-119.09808,37.80506,1333,0,0,0,NA
93530,ca,-117.86903,36.48091,177,2,7,5,250
93531,ca,-118.58998,35.21604,487,0,1,1,NA
93532,ca,-118.54421,34.6847,3285,0,1,1,NA
93534,ca,-118.1512,34.71571,12313,12,25,13,108.3
93535,ca,-117.87822,34.71311,42934,11,25,14,127.3
93536,ca,-118.36874,34.74708,42467,7,17,10,142.9
93541,ca,-119.11564,37.98194,1650,0,0,0,NA
93543,ca,-117.97085,34.48919,6914,5,12,7,140
93544,ca,-117.75434,34.493,7454,3,8,5,166.7
93545,ca,-118.05704,36.55786,1674,6,14,8,133.3
93546,ca,-118.85229,37.58418,11477,0,0,0,NA
93549,ca,-117.94903,36.19815,919,4,12,8,200
93550,ca,-118.09169,34.41325,20379,6,15,9,150
93551,ca,-118.23102,34.60168,19498,4,11,7,175
93552,ca,-118.02314,34.57153,12821,7,18,11,157.1
93553,ca,-117.90553,34.42245,3118,3,8,5,166.7
93554,ca,-117.76608,35.41496,934,19,36,17,89.5
93555,ca,-117.68498,35.60745,16907,34,54,20,58.8
93558,ca,-117.62137,35.3479,1172,11,26,15,136.4
93560,ca,-118.34073,34.86643,19030,8,20,12,150
93561,ca,-118.49376,35.11821,20623,0,0,0,NA
93562,ca,-117.38083,35.74808,2504,51,70,19,37.3
93563,ca,-117.76044,34.3966,410,0,0,0,NA
93591,ca,-117.81226,34.60185,10193,8,19,11,137.5
93592,ca,-117.26724,35.93022,874,30,46,16,53.3
93601,ca,-119.74441,37.39377,1102,14,26,12,85.7
93602,ca,-119.31428,37.035,2458,5,12,7,140
93603,ca,-118.95871,36.62048,336,1,2,1,100
93604,ca,-119.47863,37.39172,1671,1,3,2,200
93605,ca,-119.24924,37.20316,68,0,0,0,NA
93606,ca,-120.01856,36.8032,267,25,42,17,68
93608,ca,-120.35799,36.48691,1038,23,38,15,65.2
93609,ca,-119.86411,36.52659,1891,26,44,18,69.2
93610,ca,-120.28774,37.09232,7966,21,37,16,76.2
93611,ca,-119.68023,36.82529,16628,27,44,17,63
93612,ca,-119.7106,36.81488,8592,26,43,17,65.4
93614,ca,-119.73326,37.20789,5911,17,32,15,88.2
93615,ca,-119.28633,36.50332,1416,29,47,18,62.1
93616,ca,-119.59387,36.65535,754,26,44,18,69.2
93618,ca,-119.38943,36.52101,8358,30,49,19,63.3
93619,ca,-119.57918,36.91559,20500,31,50,19,61.3
93620,ca,-120.6288,37.02487,4736,17,31,14,82.4
93621,ca,-119.17208,36.81463,442,7,15,8,114.3
93622,ca,-120.5792,36.80934,4766,13,24,11,84.6
93623,ca,-119.64271,37.49377,235,0,0,0,NA
93624,ca,-120.1163,36.37876,644,27,43,16,59.3
93625,ca,-119.67187,36.62454,2862,25,42,17,68
93626,ca,-119.68071,37.04217,3023,38,58,20,52.6
93627,ca,-120.0876,36.50897,171,27,44,17,63
93628,ca,-118.92517,36.79202,348,0,0,0,NA
93630,ca,-120.12958,36.72116,6030,26,43,17,65.4
93631,ca,-119.52086,36.47562,6204,25,42,17,68
93633,ca,-118.72268,36.79306,302,0,0,0,NA
93634,ca,-118.9422,37.20759,758,0,0,0,NA
93635,ca,-120.84553,37.06907,15641,20,34,14,70
93636,ca,-119.87312,36.98228,7202,31,49,18,58.1
93637,ca,-120.18747,36.91104,13334,27,45,18,66.7
93638,ca,-120.03351,37.04019,12963,27,45,18,66.7
93640,ca,-120.44195,36.67425,3413,17,31,14,82.4
93641,ca,-119.03191,36.69903,746,2,5,3,150
93643,ca,-119.46677,37.22645,2396,7,15,8,114.3
93644,ca,-119.62883,37.37858,5039,6,14,8,133.3
93645,ca,-119.64134,37.17112,325,20,36,16,80
93646,ca,-119.28918,36.64475,2291,31,51,20,64.5
93647,ca,-119.16703,36.59102,2840,28,46,18,64.3
93648,ca,-119.52073,36.62064,3271,28,46,18,64.3
93650,ca,-119.7998,36.84081,1021,26,43,17,65.4
93651,ca,-119.52396,36.99192,896,30,48,18,60
93652,ca,-119.90458,36.59501,138,28,45,17,60.7
93653,ca,-119.94466,37.24956,1356,24,40,16,66.7
93654,ca,-119.40293,36.65712,8835,29,48,19,65.5
93656,ca,-119.93593,36.45515,2449,27,45,18,66.7
93657,ca,-119.44482,36.78349,12480,30,48,18,60
93660,ca,-120.176,36.58284,1472,27,44,17,63
93662,ca,-119.64194,36.53927,8540,25,43,18,72
93664,ca,-119.21103,37.09529,3333,0,0,0,NA
93665,ca,-120.6481,36.96011,266,16,29,13,81.3
93666,ca,-119.33564,36.54707,103,31,50,19,61.3
93667,ca,-119.32517,36.95578,1468,13,26,13,100
93668,ca,-120.285,36.64863,736,26,42,16,61.5
93669,ca,-119.54214,37.28278,305,7,16,9,128.6
93673,ca,-119.48234,36.4527,216,26,43,17,65.4
93675,ca,-119.19349,36.72285,3011,14,28,14,100
93701,ca,-119.78768,36.74966,2571,26,43,17,65.4
93702,ca,-119.75394,36.73918,9695,26,43,17,65.4
93703,ca,-119.76239,36.76886,7976,26,43,17,65.4
93704,ca,-119.80162,36.79911,9030,26,44,18,69.2
93705,ca,-119.82834,36.78668,8997,27,44,17,63
93706,ca,-119.90657,36.65208,11375,26,43,17,65.4
93710,ca,-119.76024,36.82234,7196,26,44,18,69.2
93711,ca,-119.83123,36.83456,13277,27,44,17,63
93720,ca,-119.76159,36.86031,14683,28,46,18,64.3
93721,ca,-119.78374,36.73289,1797,26,43,17,65.4
93722,ca,-119.87726,36.80097,22726,27,44,17,63
93723,ca,-119.95322,36.78624,4773,27,44,17,63
93725,ca,-119.7365,36.62535,7300,25,42,17,68
93726,ca,-119.76145,36.79366,9857,27,44,17,63
93727,ca,-119.68058,36.75155,24206,25,42,17,68
93728,ca,-119.81848,36.75729,4768,26,43,17,65.4
93730,ca,-119.75491,36.90315,5475,31,49,18,58.1
93901,ca,-121.62396,36.63853,7786,0,0,0,NA
93905,ca,-121.60701,36.6832,8999,0,0,0,NA
93906,ca,-121.63229,36.72257,12177,0,0,0,NA
93907,ca,-121.66776,36.76957,7159,0,0,0,NA
93908,ca,-121.60691,36.63426,6287,0,0,0,NA
93920,ca,-121.56162,36.10952,773,0,0,0,NA
93921,ca,-121.92408,36.55343,2990,0,0,0,NA
93923,ca,-121.84576,36.45694,8159,0,0,0,NA
93924,ca,-121.64065,36.39891,3366,0,0,0,NA
93925,ca,-121.43121,36.60064,441,0,1,1,NA
93926,ca,-121.40772,36.52921,2056,0,0,0,NA
93927,ca,-121.37716,36.23358,4456,1,2,1,100
93928,ca,-121.23952,36.03237,9,7,15,8,114.3
93930,ca,-121.03097,36.21474,4517,2,5,3,150
93932,ca,-121.06233,35.99154,583,9,18,9,100
93933,ca,-121.78779,36.6871,5557,0,0,0,NA
93940,ca,-121.84433,36.58019,11119,0,0,0,NA
93943,ca,-121.87414,36.597,1,0,0,0,NA
93950,ca,-121.92535,36.62071,6157,0,0,0,NA
93953,ca,-121.94552,36.58487,3290,0,0,0,NA
93954,ca,-120.94206,36.13313,278,4,10,6,150
93955,ca,-121.79353,36.62171,8864,0,0,0,NA
93960,ca,-121.3411,36.3983,4827,0,1,1,NA
93962,ca,-121.64649,36.62472,272,0,0,0,NA
94002,ca,-122.29892,37.51349,7924,1,2,1,100
94005,ca,-122.4082,37.68868,1832,0,0,0,NA
94010,ca,-122.36526,37.56935,12428,0,0,0,NA
94014,ca,-122.44744,37.69089,9899,0,0,0,NA
94015,ca,-122.48063,37.68125,13571,0,0,0,NA
94019,ca,-122.41612,37.46477,9026,0,0,0,NA
94020,ca,-122.22831,37.28422,1166,1,2,1,100
94021,ca,-122.28071,37.27087,129,1,2,1,100
94022,ca,-122.14438,37.35747,7391,2,3,1,50
94024,ca,-122.09429,37.35229,8146,2,3,1,50
94025,ca,-122.17247,37.46333,12131,1,3,2,200
94027,ca,-122.20404,37.45321,2631,1,3,2,200
94028,ca,-122.21549,37.37861,2759,2,3,1,50
94030,ca,-122.40297,37.59975,6127,0,0,0,NA
94037,ca,-122.49663,37.5543,1405,0,0,0,NA
94038,ca,-122.50621,37.52185,1218,0,0,0,NA
94040,ca,-122.08526,37.38056,6977,1,2,1,100
94041,ca,-122.07573,37.38852,3096,1,2,1,100
94043,ca,-122.07041,37.41751,8551,1,1,0,0
94044,ca,-122.48097,37.6053,12678,0,0,0,NA
94060,ca,-122.337,37.2234,1001,0,1,1,NA
94061,ca,-122.23694,37.46152,8932,2,4,2,100
94062,ca,-122.30717,37.42135,10575,2,4,2,100
94063,ca,-122.20804,37.49511,5355,1,2,1,100
94065,ca,-122.24673,37.53541,2539,0,1,1,NA
94066,ca,-122.43361,37.6251,10629,0,0,0,NA
94070,ca,-122.27003,37.49761,10208,1,3,2,200
94074,ca,-122.34974,37.32592,155,0,1,1,NA
94080,ca,-122.42219,37.6556,15982,0,0,0,NA
94085,ca,-122.01777,37.38857,4992,1,2,1,100
94086,ca,-122.02312,37.37164,9515,1,2,1,100
94087,ca,-122.03694,37.35153,14795,1,3,2,200
94089,ca,-122.01403,37.41157,3269,1,2,1,100
94102,ca,-122.41934,37.77958,1592,0,0,0,NA
94103,ca,-122.41116,37.77315,3108,0,0,0,NA
94104,ca,-122.40213,37.79141,139,0,0,0,NA
94105,ca,-122.39356,37.7899,488,0,0,0,NA
94107,ca,-122.39451,37.76682,3923,0,0,0,NA
94108,ca,-122.40858,37.79202,986,0,0,0,NA
94109,ca,-122.42222,37.79558,3741,0,0,0,NA
94110,ca,-122.41533,37.74998,12732,0,0,0,NA
94111,ca,-122.3979,37.79919,333,0,0,0,NA
94112,ca,-122.44294,37.72037,18745,0,0,0,NA
94114,ca,-122.43541,37.75806,8011,0,0,0,NA
94115,ca,-122.43725,37.78597,3989,0,0,0,NA
94116,ca,-122.48611,37.74461,13930,0,0,0,NA
94117,ca,-122.44824,37.76974,5865,0,0,0,NA
94118,ca,-122.46247,37.78012,7847,0,0,0,NA
94121,ca,-122.49457,37.77652,9319,0,0,0,NA
94122,ca,-122.48513,37.7588,14534,0,0,0,NA
94123,ca,-122.43861,37.80078,4423,0,0,0,NA
94124,ca,-122.38285,37.72907,9581,0,0,0,NA
94127,ca,-122.45947,37.7357,7504,0,0,0,NA
94128,ca,-122.38486,37.6221,22,0,0,0,NA
94129,ca,-122.4668,37.79739,18,0,0,0,NA
94130,ca,-122.36954,37.82069,231,0,0,0,NA
94131,ca,-122.44289,37.74551,7915,0,0,0,NA
94132,ca,-122.48475,37.72205,5416,0,0,0,NA
94133,ca,-122.41075,37.8047,2909,0,0,0,NA
94134,ca,-122.41178,37.71936,9089,0,0,0,NA
94158,ca,-122.3867,37.76936,325,0,0,0,NA
94301,ca,-122.14991,37.44414,5353,1,2,1,100
94303,ca,-122.11858,37.45082,10677,1,1,0,0
94304,ca,-122.17408,37.3816,468,1,3,2,200
94305,ca,-122.17098,37.41699,946,1,2,1,100
94306,ca,-122.13076,37.41571,7922,1,2,1,100
