tract,state_abbr,lon,lat,count_prop,days_above_100_today,days_above_100_30yrs,change_days_above_100,change_perc_above_100
017103102,pa,-75.34096,40.4393,766,7,14,7,100
017103103,pa,-75.35505,40.43886,1528,8,15,7,87.5
017103300,pa,-75.25029,40.4775,1214,7,14,7,100
017103400,pa,-75.29977,40.52496,2673,7,14,7,100
017103700,pa,-75.17269,40.52245,1821,6,13,7,116.7
017103800,pa,-75.11879,40.55498,791,7,14,7,100
017103900,pa,-75.10707,40.48237,2312,7,15,8,114.3
017104000,pa,-75.19373,40.42224,3223,6,13,7,116.7
017104100,pa,-75.20408,40.373,595,6,12,6,100
017104201,pa,-75.09128,40.40702,1365,7,14,7,100
017104203,pa,-75.12739,40.37361,1860,6,14,8,133.3
017104204,pa,-75.15743,40.36429,2215,7,14,7,100
017104301,pa,-75.0322,40.38471,1359,8,16,8,100
017104303,pa,-74.99214,40.36886,2303,9,17,8,88.9
017104304,pa,-74.97086,40.33696,622,9,18,9,100
017104400,pa,-74.95742,40.36155,1342,9,18,9,100
017104502,pa,-75.03972,40.30272,2768,8,16,8,100
017104503,pa,-75.09695,40.32485,1789,7,15,8,114.3
017104505,pa,-75.08844,40.34486,2059,8,15,7,87.5
017104506,pa,-75.066,40.35336,995,8,15,7,87.5
017104601,pa,-75.10987,40.29014,1917,8,16,8,100
017104603,pa,-75.15142,40.2849,2112,8,16,8,100
017104604,pa,-75.1581,40.31804,2233,8,15,7,87.5
017104701,pa,-75.13419,40.31801,935,7,15,8,114.3
017104702,pa,-75.13082,40.31006,1209,8,16,8,100
017104703,pa,-75.11918,40.31327,1037,8,15,7,87.5
017104800,pa,-75.18063,40.29811,1025,8,16,8,100
017104901,pa,-75.10081,40.25613,2557,9,17,8,88.9
017104902,pa,-75.07001,40.24662,3548,9,17,8,88.9
017105003,pa,-74.99162,40.22809,1673,10,19,9,90
017105004,pa,-74.99792,40.19115,1981,11,20,9,81.8
017105006,pa,-74.96639,40.18329,2111,12,21,9,75
017105008,pa,-75.04017,40.22936,1531,9,17,8,88.9
017105009,pa,-74.971,40.20255,1336,11,20,9,81.8
017105010,pa,-74.96733,40.2136,1614,11,20,9,81.8
017105011,pa,-74.94813,40.19756,1418,11,21,10,90.9
017105012,pa,-75.01912,40.19476,970,10,19,9,90
017105013,pa,-75.02596,40.2117,2087,10,18,8,80
017105100,pa,-74.99756,40.27043,1468,8,17,9,112.5
017105202,pa,-74.92789,40.22287,2327,11,20,9,81.8
017105203,pa,-74.96158,40.24139,809,9,18,9,100
017105206,pa,-74.91599,40.24392,2241,10,18,8,80
017105207,pa,-74.95346,40.25666,2073,9,18,9,100
017105208,pa,-74.93705,40.25385,850,9,18,9,100
017105300,pa,-74.93231,40.22894,1036,11,20,9,81.8
017105401,pa,-74.93481,40.28898,1952,9,17,8,88.9
017105402,pa,-74.91031,40.30197,1827,9,17,8,88.9
017105505,pa,-74.80581,40.22584,1500,11,21,10,90.9
017105506,pa,-74.85234,40.22458,1443,11,20,9,81.8
017105507,pa,-74.82528,40.21615,2667,11,21,10,90.9
017105508,pa,-74.88405,40.25689,1277,9,18,9,100
017105509,pa,-74.87037,40.23995,1833,10,19,9,90
017105510,pa,-74.8734,40.20862,2605,11,20,9,81.8
017105511,pa,-74.85548,40.20497,1516,11,20,9,81.8
017105600,pa,-74.83852,40.24081,1328,10,19,9,90
017105702,pa,-74.77329,40.20561,1300,11,21,10,90.9
017105704,pa,-74.78852,40.20979,1952,11,21,10,90.9
017105801,pa,-74.82767,40.19601,1720,11,21,10,90.9
017105805,pa,-74.7952,40.18015,979,12,22,10,83.3
017105807,pa,-74.86318,40.17181,945,12,22,10,83.3
017105808,pa,-74.84764,40.18395,1318,12,22,10,83.3
017105809,pa,-74.83753,40.17913,1516,12,22,10,83.3
017105810,pa,-74.82239,40.17511,874,12,22,10,83.3
017105811,pa,-74.82234,40.16443,1936,12,22,10,83.3
017105812,pa,-74.82128,40.15399,593,12,22,10,83.3
017105900,pa,-74.81072,40.14021,792,13,23,10,76.9
017106000,pa,-74.90358,40.14705,1458,13,23,10,76.9
017106100,pa,-74.919,40.17099,871,12,22,10,83.3
017106201,pa,-75.06005,40.19196,900,9,18,9,100
017106202,pa,-75.06754,40.2025,585,9,17,8,88.9
017106300,pa,-75.25432,40.33686,2570,7,14,7,100
017106401,pa,-75.33346,40.4202,3132,7,15,8,114.3
017106402,pa,-75.39901,40.43627,3219,9,17,8,88.9
017106500,pa,-75.33753,40.46714,2875,8,16,8,100
017106600,pa,-75.21558,40.57388,1097,7,15,8,114.3
017980000,pa,-74.76465,40.15435,93,12,22,10,83.3
019902100,pa,-79.88901,40.86884,921,2,6,4,200
019902200,pa,-79.90278,40.86994,769,2,6,4,200
019902300,pa,-79.9058,40.85891,1635,2,6,4,200
019902400,pa,-79.88899,40.86123,949,2,6,4,200
019902500,pa,-79.88971,40.85307,1519,2,6,4,200
019902600,pa,-79.89094,40.84848,1476,2,6,4,200
019902700,pa,-79.92522,40.85376,1488,2,6,4,200
019902800,pa,-79.93411,40.87057,1279,2,6,4,200
019902900,pa,-79.91146,40.88091,996,2,6,4,200
019903000,pa,-79.95227,40.84623,2320,2,6,4,200
019903100,pa,-79.90541,40.82676,992,2,6,4,200
019910100,pa,-79.73783,41.06521,3472,2,6,4,200
019910200,pa,-79.88347,41.10017,3864,1,5,4,400
019910301,pa,-80.01171,41.09425,2531,2,6,4,200
019910302,pa,-80.07261,41.00803,2641,2,6,4,200
019910400,pa,-80.05797,41.0695,1035,2,7,5,250
019910600,pa,-79.88133,40.9927,2574,2,6,4,200
019910700,pa,-79.83074,40.92191,1606,2,6,4,200
019910800,pa,-79.92889,40.92614,1488,2,6,4,200
019910900,pa,-79.91572,40.91042,2246,2,6,4,200
019911000,pa,-80.06748,40.92479,3473,2,6,4,200
019911100,pa,-80.01806,40.85062,3971,2,7,5,250
019911200,pa,-79.82918,40.85094,2640,2,6,4,200
019911300,pa,-79.73729,40.88552,2847,2,7,5,250
019911400,pa,-79.7385,40.778,1635,3,8,5,166.7
019911501,pa,-79.83029,40.78032,2268,2,7,5,250
019911502,pa,-79.83049,40.70911,2280,3,8,5,166.7
019911600,pa,-79.9218,40.78053,2872,2,7,5,250
019911700,pa,-80.01567,40.78012,2603,3,8,5,166.7
019911800,pa,-80.10877,40.81689,4428,3,9,6,200
019911900,pa,-80.13998,40.79065,2140,3,9,6,200
019912001,pa,-80.12516,40.72841,1969,3,10,7,233.3
019912002,pa,-80.12647,40.70388,2058,3,10,7,233.3
019912101,pa,-80.13759,40.68899,1718,3,9,6,200
019912102,pa,-80.11899,40.68958,972,3,10,7,233.3
019912200,pa,-80.12034,40.67842,1270,3,9,6,200
019912301,pa,-80.08111,40.72515,2431,3,9,6,200
019912303,pa,-80.06393,40.6867,1146,3,9,6,200
019912304,pa,-80.08099,40.69076,1336,3,9,6,200
019912403,pa,-80.04054,40.7153,1308,3,9,6,200
019912404,pa,-80.03036,40.68312,2692,3,9,6,200
019912405,pa,-79.99772,40.72123,2497,3,9,6,200
019912406,pa,-79.98351,40.68384,993,3,9,6,200
019912701,pa,-79.72727,40.68808,1567,4,10,6,150
019912702,pa,-79.74653,40.71729,2029,3,9,6,200
019912800,pa,-79.92173,40.70888,3222,3,9,6,200
019980100,pa,-80.04194,41.06468,19,2,7,5,250
021000100,pa,-78.92033,40.32584,474,2,5,3,150
021000200,pa,-78.92158,40.32111,875,2,5,3,150
021000300,pa,-78.91105,40.31129,1066,2,5,3,150
021000500,pa,-78.90531,40.30031,855,1,5,4,400
021000600,pa,-78.91298,40.29538,832,1,5,4,400
021000700,pa,-78.92142,40.30124,1489,1,5,4,400
021001200,pa,-78.94645,40.34628,1605,2,7,5,250
021010100,pa,-78.89533,40.37351,3298,1,5,4,400
021010200,pa,-78.88472,40.34363,959,1,2,1,100
021010300,pa,-78.85212,40.34471,1772,1,3,2,200
021010500,pa,-78.89256,40.29848,2234,1,3,2,200
021010600,pa,-78.87263,40.29358,1305,1,2,1,100
021010700,pa,-78.83364,40.30685,1769,0,2,2,NA
021010801,pa,-78.87519,40.26625,2695,1,2,1,100
021011000,pa,-78.91772,40.28824,823,1,5,4,400
021011100,pa,-78.99065,40.29942,2559,2,5,3,150
021011200,pa,-78.93271,40.3108,1106,2,6,4,200
021011300,pa,-78.95243,40.31946,2372,2,6,4,200
021011400,pa,-78.97911,40.34444,2359,2,6,4,200
021011500,pa,-78.87372,40.43236,2898,1,3,2,200
021011600,pa,-78.83391,40.47066,1672,1,2,1,100
021011700,pa,-78.85034,40.51635,1854,0,2,2,NA
021011800,pa,-78.7885,40.64356,3221,1,2,1,100
021011900,pa,-78.77827,40.65621,2458,1,3,2,200
021012000,pa,-78.61617,40.64949,4441,0,2,2,NA
021012100,pa,-78.47908,40.68505,2900,1,3,2,200
021012200,pa,-78.51564,40.55968,2680,0,1,1,NA
021012300,pa,-78.62393,40.53505,1541,0,1,1,NA
021012400,pa,-78.70551,40.59055,2816,0,1,1,NA
021012500,pa,-78.74485,40.49308,3220,0,2,2,NA
021012600,pa,-78.72636,40.48839,1532,0,2,2,NA
021012700,pa,-78.63117,40.43828,1951,0,1,1,NA
021012800,pa,-78.58401,40.45023,2289,0,1,1,NA
021012900,pa,-78.64117,40.37878,2486,0,1,1,NA
021013000,pa,-78.67391,40.3877,1321,0,1,1,NA
021013100,pa,-78.69052,40.35349,1922,0,2,2,NA
021013200,pa,-78.7606,40.37133,2556,1,3,2,200
021013300,pa,-78.7453,40.28783,3817,0,1,1,NA
021013400,pa,-78.91463,40.33822,2118,2,5,3,150
021013500,pa,-78.89906,40.31239,1190,1,4,3,300
021013600,pa,-78.94159,40.35587,1198,2,7,5,250
021013700,pa,-78.83317,40.26311,1702,1,2,1,100
023960100,pa,-78.2364,41.51021,1070,1,2,1,100
023960200,pa,-78.20381,41.43665,4470,1,2,1,100
025020102,pa,-75.74336,40.87117,2824,3,7,4,133.3
025020103,pa,-75.68134,40.94409,4041,1,4,3,300
025020106,pa,-75.67174,41.05867,3966,0,2,2,NA
025020107,pa,-75.532,40.99372,3966,1,3,2,200
025020108,pa,-75.59527,40.96408,5248,1,3,2,200
025020201,pa,-75.7801,40.94915,1826,1,3,2,200
025020202,pa,-75.89836,40.90683,1990,1,3,2,200
025020301,pa,-75.83218,40.86595,1895,2,5,3,150
025020302,pa,-75.84644,40.82489,1650,2,5,3,150
025020400,pa,-75.88482,40.83307,2207,2,4,2,100
025020501,pa,-75.76892,40.81262,2438,4,8,4,100
025020502,pa,-75.72465,40.77715,1520,3,8,5,166.7
025020600,pa,-75.71657,40.83061,2222,4,9,5,125
025020700,pa,-75.66231,40.85005,2835,4,8,4,100
025020801,pa,-75.56527,40.82064,2162,4,8,4,100
025020802,pa,-75.57381,40.87498,2534,3,7,4,133.3
025020900,pa,-75.6159,40.80231,2412,5,10,5,100
027010100,pa,-77.71301,41.06949,2568,2,6,4,200
027010200,pa,-77.95146,41.08724,2640,1,2,1,100
027010300,pa,-78.21554,40.89337,1580,0,2,2,NA
027010400,pa,-78.16646,40.86144,2514,0,2,2,NA
027010500,pa,-78.00891,40.86253,3300,2,4,2,100
027010600,pa,-77.79977,40.9903,2129,2,6,4,200
027010700,pa,-77.62359,40.96251,2815,1,3,2,200
027010801,pa,-77.37052,40.96495,1098,2,4,2,100
027010802,pa,-77.40614,40.88662,2455,2,5,3,150
027010901,pa,-77.66278,40.78848,2101,1,3,2,200
027010902,pa,-77.59082,40.85973,2154,1,4,3,300
027011001,pa,-77.72667,40.90315,1455,2,5,3,150
027011002,pa,-77.74611,40.87765,2293,1,3,2,200
027011101,pa,-77.76104,40.91543,1171,2,6,4,200
027011102,pa,-77.78133,40.9118,1007,2,6,4,200
027011201,pa,-77.81634,40.87025,2553,2,5,3,150
027011202,pa,-77.78164,40.85234,1,1,3,2,200
027011301,pa,-77.8919,40.81228,178,2,5,3,150
027011302,pa,-77.90311,40.81477,705,2,5,3,150
027011303,pa,-77.90769,40.84005,1142,2,5,3,150
027011401,pa,-77.91152,40.80448,1673,2,5,3,150
027011402,pa,-77.95383,40.80717,1406,1,4,3,300
027011501,pa,-77.87617,40.77173,1434,1,3,2,200
027011503,pa,-77.887,40.8052,551,2,5,3,150
027011504,pa,-77.89198,40.78816,1004,2,5,3,150
027011600,pa,-77.83842,40.82465,1801,2,4,2,100
027011702,pa,-77.80423,40.80673,2642,1,4,3,300
027011800,pa,-77.76739,40.76326,2875,1,3,2,200
027011901,pa,-78.02414,40.773,1159,1,4,3,300
027011903,pa,-77.9131,40.781,677,2,4,2,100
027011904,pa,-77.94956,40.7356,1692,1,3,2,200
027011905,pa,-77.8973,40.764,818,1,3,2,200
027012000,pa,-77.84879,40.79704,556,2,5,3,150
027012100,pa,-77.85657,40.8013,5,2,5,3,150
027012200,pa,-77.86786,40.79703,13,2,5,3,150
027012300,pa,-77.87569,40.79918,751,2,5,3,150
027012400,pa,-77.86458,40.78564,655,2,5,3,150
027012500,pa,-77.85893,40.79447,184,2,5,3,150
027012600,pa,-77.85564,40.78897,437,2,5,3,150
027012700,pa,-77.83994,40.78855,1000,2,4,2,100
027012800,pa,-77.86113,40.77653,873,1,4,3,300
029300101,pa,-75.42898,40.08378,915,9,17,8,88.9
029300103,pa,-75.48287,40.04519,881,7,15,8,114.3
029300104,pa,-75.45434,40.05122,1899,8,16,8,100
029300106,pa,-75.45829,40.07354,1628,9,18,9,100
029300107,pa,-75.4857,40.06911,1614,8,16,8,100
029300108,pa,-75.41676,40.06126,1525,9,17,8,88.9
029300109,pa,-75.38967,40.06172,1395,9,17,8,88.9
029300201,pa,-75.43979,40.04205,1945,8,16,8,100
029300202,pa,-75.44052,40.02218,1974,9,17,8,88.9
029300301,pa,-75.48229,39.98848,1711,10,19,9,90
029300302,pa,-75.50902,40.01835,1564,8,16,8,100
029300303,pa,-75.49729,40.03956,1310,7,15,8,114.3
029300400,pa,-75.51462,40.03293,963,7,14,7,100
029300501,pa,-75.48591,40.10471,1855,10,19,9,90
029300502,pa,-75.52051,40.11572,1314,10,19,9,90
029300600,pa,-75.51819,40.14516,2421,10,19,9,90
029300700,pa,-75.51795,40.13011,1690,10,19,9,90
029300800,pa,-75.53281,40.12814,964,9,18,9,100
029300900,pa,-75.51231,40.12529,909,10,19,9,90
029301001,pa,-75.57574,40.11895,1739,9,18,9,100
029301002,pa,-75.54616,40.15095,1632,10,18,8,80
029301100,pa,-75.5466,40.17681,1144,10,19,9,90
029301300,pa,-75.61617,40.20136,2551,9,18,9,100
029301401,pa,-75.65064,40.23363,1122,9,18,9,100
029301402,pa,-75.6884,40.21701,2232,8,15,7,87.5
029301500,pa,-75.67796,40.18024,1193,7,15,8,114.3
029301600,pa,-75.7539,40.17568,1286,6,13,7,116.7
029301700,pa,-75.73876,40.1345,952,6,13,7,116.7
029301800,pa,-75.64767,40.12562,2534,7,14,7,100
029301900,pa,-75.62267,40.08833,1625,7,15,8,114.3
029302000,pa,-75.55872,40.08513,2309,8,16,8,100
029302102,pa,-75.55362,40.03154,1139,7,14,7,100
029302103,pa,-75.54521,40.04589,1339,7,14,7,100
029302104,pa,-75.56231,40.05661,1884,7,14,7,100
029302203,pa,-75.63363,40.00484,2121,8,16,8,100
029302204,pa,-75.59922,40.0163,1996,8,15,7,87.5
029302205,pa,-75.61082,40.03653,1021,7,15,8,114.3
029302206,pa,-75.64988,40.03167,1251,8,16,8,100
029302207,pa,-75.6447,40.01912,154,8,16,8,100
029302300,pa,-75.6046,39.96723,597,9,17,8,88.9
029302400,pa,-75.61418,39.96292,981,9,17,8,88.9
029302500,pa,-75.60747,39.95384,1326,9,17,8,88.9
029302600,pa,-75.59636,39.95837,1180,9,17,8,88.9
029302702,pa,-75.58062,39.97337,1283,9,18,9,100
029302703,pa,-75.60426,39.98381,1863,8,16,8,100
029302704,pa,-75.60497,39.99895,1728,8,15,7,87.5
029302705,pa,-75.56134,39.96216,1003,9,18,9,100
029302706,pa,-75.5851,39.95207,1503,9,17,8,88.9
029302802,pa,-75.55979,40.00608,2035,8,16,8,100
029302803,pa,-75.55455,40.00476,1282,8,16,8,100
029302804,pa,-75.52937,39.98653,1081,9,17,8,88.9
029302806,pa,-75.54419,39.96363,224,10,18,8,80
029302807,pa,-75.54744,39.97633,1010,9,18,9,100
029302901,pa,-75.53082,39.95345,1537,10,18,8,80
029302902,pa,-75.57815,39.93186,2045,9,17,8,88.9
029303000,pa,-75.55532,39.9211,1088,9,17,8,88.9
029303100,pa,-75.59877,39.89885,1564,9,18,9,100
029303301,pa,-75.70771,39.82576,1371,9,18,9,100
029303302,pa,-75.66411,39.84493,1984,9,17,8,88.9
029303401,pa,-75.71073,39.8409,1142,9,18,9,100
029303402,pa,-75.71223,39.84854,609,9,18,9,100
029303501,pa,-75.69614,39.877,1994,8,16,8,100
029303502,pa,-75.743,39.88179,1175,8,16,8,100
029303801,pa,-75.70104,39.95162,1672,9,17,8,88.9
029303803,pa,-75.71128,39.98316,1321,9,17,8,88.9
029303804,pa,-75.74713,39.96937,2175,8,16,8,100
029303901,pa,-75.62786,39.93181,1497,10,19,9,90
029303902,pa,-75.65338,39.96824,2052,9,17,8,88.9
029304000,pa,-75.6824,40.01468,1429,9,17,8,88.9
029304101,pa,-75.69444,40.00987,1537,9,17,8,88.9
029304102,pa,-75.71405,40.00394,1235,9,17,8,88.9
029304201,pa,-75.73971,40.00464,2779,8,15,7,87.5
029304300,pa,-75.75047,40.03643,3670,8,15,7,87.5
029304403,pa,-75.63531,40.05691,1684,8,15,7,87.5
029304404,pa,-75.65319,40.04498,1179,8,16,8,100
029304405,pa,-75.68513,40.04231,2128,8,16,8,100
029304406,pa,-75.67681,40.06109,1132,8,16,8,100
029304502,pa,-75.71734,40.06781,1255,8,15,7,87.5
029304503,pa,-75.68778,40.08323,1584,7,14,7,100
029304504,pa,-75.70739,40.10034,1448,7,14,7,100
029304600,pa,-75.77208,40.0875,1486,7,14,7,100
029304900,pa,-75.88861,40.09017,2345,6,11,5,83.3
029305000,pa,-75.91112,40.0937,607,5,11,6,120
029305101,pa,-75.87064,40.0163,1633,7,14,7,100
029305102,pa,-75.90609,40.03278,1772,6,12,6,100
029305300,pa,-75.85022,39.98484,3486,8,15,7,87.5
029305400,pa,-75.83229,39.98167,961,8,15,7,87.5
029305500,pa,-75.81799,39.98994,1126,8,15,7,87.5
029305600,pa,-75.81796,39.98055,880,8,15,7,87.5
029305700,pa,-75.80525,39.98317,779,8,15,7,87.5
029306000,pa,-75.8185,39.95081,3183,8,15,7,87.5
029306300,pa,-75.82836,39.82061,895,9,18,9,100
029306501,pa,-75.75177,39.78672,1568,9,18,9,100
029306503,pa,-75.75763,39.84149,828,9,17,8,88.9
029306504,pa,-75.74792,39.81723,1532,9,18,9,100
029306600,pa,-75.78669,39.74981,1362,12,23,11,91.7
029306700,pa,-75.8254,39.76209,1778,11,21,10,90.9
029306800,pa,-75.90824,39.73481,733,13,24,11,84.6
029306900,pa,-75.87971,39.77431,2072,11,22,11,100
029307000,pa,-75.87416,39.82263,1938,9,18,9,100
029307100,pa,-75.87914,39.87364,1128,8,15,7,87.5
029307200,pa,-75.89596,39.9236,703,7,14,7,100
029307300,pa,-75.90781,39.97881,1749,7,14,7,100
029307400,pa,-75.91761,39.95928,1395,7,14,7,100
029307700,pa,-75.95725,39.89858,1068,8,15,7,87.5
029307800,pa,-75.95331,39.84263,1130,9,19,10,111.1
029307900,pa,-75.98937,39.80594,1574,11,21,10,90.9
029308000,pa,-75.98002,39.78583,1545,11,21,10,90.9
029308101,pa,-75.93951,39.77244,1545,11,22,11,100
029308102,pa,-75.99322,39.75467,1584,12,23,11,91.7
029308200,pa,-76.05413,39.73998,973,13,24,11,84.6
029311000,pa,-75.59454,40.1684,2490,9,18,9,100
029311100,pa,-75.62398,39.86598,1459,9,18,9,100
029311200,pa,-75.77731,39.90502,1114,8,16,8,100
029311300,pa,-75.66342,39.90766,1441,9,18,9,100
029311401,pa,-75.78487,39.99798,2551,8,15,7,87.5
029311403,pa,-75.81449,40.01867,1240,8,15,7,87.5
029311404,pa,-75.81092,40.05318,1586,7,13,6,85.7
029311500,pa,-75.82428,40.12288,1722,6,11,5,83.3
029311600,pa,-75.81165,39.96783,991,8,16,8,100
029311701,pa,-75.81604,39.84666,1249,9,18,9,100
029311702,pa,-75.81222,39.80898,2280,9,19,10,111.1
029311800,pa,-75.95759,39.97097,1484,7,13,6,85.7
029980000,pa,-75.60059,39.95199,8,9,17,8,88.9
031160101,pa,-79.2815,41.37343,2736,1,2,1,100
031160103,pa,-79.33032,41.18483,1001,1,3,2,200
031160104,pa,-79.26362,41.24157,1756,1,3,2,200
031160201,pa,-79.41401,41.36839,1472,1,2,1,100
031160202,pa,-79.35554,41.28784,1327,1,3,2,200
031160300,pa,-79.48725,41.27052,2715,1,4,3,300
031160400,pa,-79.5559,41.20828,2247,1,4,3,300
031160500,pa,-79.5803,41.12736,3157,2,6,4,200
031160600,pa,-79.38032,41.21066,1489,1,3,2,200
031160701,pa,-79.53399,41.00924,1641,3,8,5,166.7
031160702,pa,-79.52494,41.06642,1320,2,6,4,200
031160800,pa,-79.39428,41.07875,2477,1,5,4,400
031160900,pa,-79.28004,41.10351,2374,1,4,3,300
033330100,pa,-78.76848,41.125,2911,1,3,2,200
033330200,pa,-78.77052,41.12234,1687,1,3,2,200
033330300,pa,-78.75064,41.12227,2079,1,3,2,200
033330400,pa,-78.70087,41.15926,9543,1,2,1,100
033330500,pa,-78.63466,41.12616,3624,1,2,1,100
033330600,pa,-78.44423,41.1261,1859,1,4,3,300
033330700,pa,-78.25284,41.14772,2834,1,4,3,300
033330800,pa,-78.17472,40.99984,5222,1,3,2,200
033330900,pa,-78.30536,40.88343,3189,1,2,1,100
033331000,pa,-78.34198,40.98456,3579,1,2,1,100
033331100,pa,-78.43448,41.02004,1557,1,4,3,300
033331200,pa,-78.44522,41.02369,1445,1,4,3,300
033331300,pa,-78.46292,40.98791,2732,1,4,3,300
033331401,pa,-78.6043,40.97409,2658,1,3,2,200
033331402,pa,-78.53548,41.06168,2165,1,4,3,300
033331500,pa,-78.70074,40.90521,2121,1,3,2,200
033331600,pa,-78.49771,40.84843,2694,1,3,2,200
033331700,pa,-78.38686,40.80892,3767,1,2,1,100
033331800,pa,-78.51244,40.76186,2421,1,3,2,200
033331900,pa,-78.70107,40.78071,2240,1,3,2,200
035030100,pa,-77.8288,41.34332,6087,1,3,2,200
035030200,pa,-77.66664,41.15518,3688,3,8,5,166.7
035030300,pa,-77.52789,41.25105,3462,2,6,4,200
035030400,pa,-77.33492,41.19242,4017,3,7,4,133.3
035030500,pa,-77.35532,41.13594,2767,2,6,4,200
035030600,pa,-77.43463,41.13417,988,3,7,4,133.3
035030701,pa,-77.46085,41.13718,2982,3,7,4,133.3
035030702,pa,-77.46418,41.14137,82,3,7,4,133.3
035030800,pa,-77.4539,41.05388,2506,2,5,3,150
035030900,pa,-77.30271,41.04694,2642,1,3,2,200
037050100,pa,-76.37126,41.20522,3901,3,6,3,100
037050200,pa,-76.52433,41.13926,3183,3,7,4,133.3
037050300,pa,-76.49517,41.0283,2794,5,10,5,100
037050400,pa,-76.38397,41.07583,2127,5,11,6,120
037050500,pa,-76.27568,41.08745,2355,5,12,7,140
037050600,pa,-76.23862,41.06256,2190,5,11,6,120
037050700,pa,-76.25771,41.04985,2329,5,10,5,100
037050800,pa,-76.38115,41.01542,1707,5,10,5,100
037050900,pa,-76.3928,41.03049,1635,5,11,6,120
037051000,pa,-76.4502,40.993,1073,5,11,6,120
037051101,pa,-76.44545,41.00736,377,5,11,6,120
037051102,pa,-76.45445,41.01309,480,5,11,6,120
037051200,pa,-76.46446,41.00606,1319,5,11,6,120
037051300,pa,-76.4197,40.97881,1495,3,7,4,133.3
037051400,pa,-76.29797,41.0112,1412,4,9,5,125
037051500,pa,-76.37038,40.89954,4963,2,5,3,150
039110100,pa,-79.73612,41.7862,4813,0,2,2,NA
039110201,pa,-80.16339,41.80506,2432,1,2,1,100
039110202,pa,-79.98532,41.80199,2058,1,2,1,100
039110300,pa,-80.37792,41.78448,3116,1,4,3,300
039110400,pa,-80.45124,41.69638,2628,1,5,4,400
039110501,pa,-80.35293,41.63323,1576,1,4,3,300
039110502,pa,-80.29472,41.63918,3779,1,4,3,300
039110600,pa,-80.20763,41.71368,1734,1,3,2,200
039110700,pa,-80.08982,41.71355,1981,1,3,2,200
039110800,pa,-79.98253,41.6606,3191,1,2,1,100
039110900,pa,-79.83042,41.69085,2390,1,2,1,100
039111000,pa,-79.68098,41.65857,1627,1,2,1,100
039111100,pa,-79.66588,41.62559,1649,1,2,1,100
039111200,pa,-79.68359,41.63289,1160,1,2,1,100
039111300,pa,-80.05855,41.5435,3819,1,3,2,200
039111400,pa,-80.11937,41.62018,2672,1,3,2,200
039111500,pa,-80.14,41.63571,1992,1,3,2,200
039111600,pa,-80.15648,41.6407,1964,1,3,2,200
039111700,pa,-80.15339,41.66592,1483,1,3,2,200
039111800,pa,-80.21888,41.62538,3170,1,3,2,200
039111900,pa,-80.2838,41.5293,2202,1,5,4,400
039112001,pa,-80.45819,41.53268,3888,2,6,4,200
039112002,pa,-80.46674,41.60954,3196,2,5,3,150
041010100,pa,-76.92978,40.2975,1762,9,17,8,88.9
041010201,pa,-76.94756,40.30596,2061,9,17,8,88.9
041010203,pa,-76.92207,40.26272,902,8,17,9,112.5
041010204,pa,-76.94203,40.26861,2235,9,17,8,88.9
041010300,pa,-76.91293,40.26581,1488,9,17,8,88.9
041010400,pa,-76.93079,40.24663,1605,8,17,9,112.5
041010500,pa,-76.92401,40.2377,1464,8,17,9,112.5
041010600,pa,-76.89912,40.24422,1802,8,17,9,112.5
041010700,pa,-76.88201,40.23214,1680,8,16,8,100
041010800,pa,-76.86839,40.22626,1428,7,15,8,114.3
041010900,pa,-76.89135,40.22484,2015,7,15,8,114.3
041011002,pa,-76.91454,40.22536,749,8,15,7,87.5
041011101,pa,-76.93377,40.19565,1577,8,16,8,100
041011102,pa,-76.95972,40.21599,1312,8,17,9,112.5
041011200,pa,-76.95557,40.22235,639,8,17,9,112.5
041011301,pa,-76.9895,40.28972,1992,8,17,9,112.5
041011303,pa,-76.96384,40.26131,2621,8,17,9,112.5
041011304,pa,-76.95596,40.2344,1821,8,17,9,112.5
041011305,pa,-76.98488,40.23528,1620,8,17,9,112.5
041011306,pa,-77.00032,40.2576,979,9,17,8,88.9
041011307,pa,-76.988,40.26367,1497,9,17,8,88.9
041011400,pa,-77.01445,40.2152,1443,8,16,8,100
041011500,pa,-76.99918,40.20841,1976,8,16,8,100
041011602,pa,-77.00602,40.17811,1636,8,17,9,112.5
041011606,pa,-76.96372,40.17099,1935,8,16,8,100
041011607,pa,-76.97268,40.1885,1629,8,16,8,100
041011608,pa,-76.98697,40.20146,745,8,17,9,112.5
041011700,pa,-77.07019,40.16123,2762,8,17,9,112.5
041011803,pa,-77.13563,40.25016,2495,9,19,10,111.1
041011804,pa,-77.05957,40.27909,1244,9,17,8,88.9
041011805,pa,-77.04905,40.25182,1792,9,18,9,100
041011806,pa,-77.06693,40.21795,1864,9,18,9,100
041011807,pa,-77.01912,40.23291,2242,9,17,8,88.9
041011901,pa,-77.22372,40.25124,2170,10,19,9,90
041011902,pa,-77.19301,40.22877,2142,10,19,9,90
041012000,pa,-77.19834,40.21184,1777,10,19,9,90
041012100,pa,-77.1796,40.20194,863,10,19,9,90
041012200,pa,-77.18879,40.20139,668,10,19,9,90
041012300,pa,-77.19935,40.20472,531,10,19,9,90
041012400,pa,-77.21168,40.19374,2299,9,19,10,111.1
041012501,pa,-77.19916,40.16439,1571,9,18,9,100
041012502,pa,-77.1404,40.17237,3118,9,18,9,100
