tract,state_abbr,lon,lat,count_prop,days_above_100_today,days_above_100_30yrs,change_days_above_100,change_perc_above_100
113013201,tx,-96.79508,32.91737,1214,59,83,24,40.7
113013202,tx,-96.77667,32.91733,639,59,83,24,40.7
113013300,tx,-96.7958,32.9024,838,59,83,24,40.7
113013400,tx,-96.81138,32.90212,820,58,83,25,43.1
113013500,tx,-96.82853,32.90239,930,58,82,24,41.4
113013605,tx,-96.77718,32.9702,1956,59,83,24,40.7
113013606,tx,-96.79535,32.95614,1327,59,83,24,40.7
113013607,tx,-96.7778,32.95631,1129,59,83,24,40.7
113013608,tx,-96.79486,32.93762,1154,59,83,24,40.7
113013609,tx,-96.77722,32.94518,685,59,83,24,40.7
113013610,tx,-96.77771,32.93229,1263,59,83,24,40.7
113013611,tx,-96.81539,32.97872,1170,58,82,24,41.4
113013615,tx,-96.80828,32.93282,212,59,83,24,40.7
113013617,tx,-96.7961,32.98185,965,58,82,24,41.4
113013618,tx,-96.77669,32.9825,768,58,82,24,41.4
113013619,tx,-96.79409,32.97031,1876,59,83,24,40.7
113013620,tx,-96.81563,32.96171,314,58,82,24,41.4
113013621,tx,-96.80759,32.96101,115,59,83,24,40.7
113013622,tx,-96.81108,32.94961,305,58,82,24,41.4
113013624,tx,-96.81881,32.94708,23,58,82,24,41.4
113013625,tx,-96.82037,32.94322,15,58,82,24,41.4
113013626,tx,-96.81738,32.93527,75,59,83,24,40.7
113013627,tx,-96.8269,32.97448,53,58,82,24,41.4
113013628,tx,-96.82374,32.94927,268,58,82,24,41.4
113013629,tx,-96.81096,32.94115,6,58,82,24,41.4
113013630,tx,-96.80671,32.94448,10,59,82,23,39
113013631,tx,-96.80575,32.94022,3,59,83,24,40.7
113013715,tx,-96.87638,32.94998,654,58,82,24,41.4
113013716,tx,-96.90718,32.96872,1693,59,83,24,40.7
113013717,tx,-96.90176,32.95905,544,59,83,24,40.7
113013718,tx,-96.89173,32.96019,506,59,83,24,40.7
113013719,tx,-96.91353,32.98269,1052,59,83,24,40.7
113013720,tx,-96.88678,32.98095,1537,58,82,24,41.4
113013721,tx,-96.86914,32.97693,2353,58,82,24,41.4
113013722,tx,-96.85269,32.97995,590,58,82,24,41.4
113013725,tx,-96.84637,32.96264,275,58,82,24,41.4
113013726,tx,-96.84899,32.94535,799,58,82,24,41.4
113013727,tx,-96.83832,32.96679,1213,58,82,24,41.4
113013728,tx,-96.88192,32.94254,933,58,82,24,41.4
113013729,tx,-96.89581,32.94757,1587,59,83,24,40.7
113013804,tx,-96.86126,32.92064,1116,59,82,23,39
113013805,tx,-96.85173,32.9367,25,59,82,23,39
113013806,tx,-96.83695,32.93594,588,59,83,24,40.7
113013807,tx,-96.86542,32.92973,1062,59,82,23,39
113013808,tx,-96.86363,32.94342,1107,58,82,24,41.4
113013901,tx,-96.89604,32.93153,1035,59,83,24,40.7
113013902,tx,-96.8817,32.93151,1515,59,82,23,39
113014001,tx,-96.88661,32.91732,1333,59,82,23,39
113014002,tx,-96.92219,32.94035,1354,60,83,23,38.3
113014119,tx,-96.98581,32.95972,1637,59,82,23,39
113014120,tx,-96.96697,32.9608,1938,59,83,24,40.7
113014121,tx,-96.94765,32.95448,775,59,83,24,40.7
113014123,tx,-96.95511,32.97845,2041,59,82,23,39
113014124,tx,-96.99011,32.91853,2143,59,83,24,40.7
113014126,tx,-97.00941,32.95395,2373,59,82,23,39
113014128,tx,-96.95661,32.934,892,59,83,24,40.7
113014130,tx,-96.9447,32.92211,1354,59,83,24,40.7
113014132,tx,-96.94806,32.94376,446,59,83,24,40.7
113014134,tx,-96.98296,32.98306,1231,59,82,23,39
113014135,tx,-96.98339,32.97332,1099,59,82,23,39
113014138,tx,-96.93432,32.89871,677,59,83,24,40.7
113014139,tx,-97.00213,32.85859,139,59,82,23,39
113014140,tx,-97.00018,32.86216,227,59,82,23,39
113014141,tx,-96.94877,32.93685,257,59,83,24,40.7
113014142,tx,-96.94861,32.93106,148,59,83,24,40.7
113014143,tx,-96.94946,32.90211,1111,59,82,23,39
113014144,tx,-96.94481,32.88754,565,59,82,23,39
113014145,tx,-96.99415,32.85875,9,59,82,23,39
113014146,tx,-96.99415,32.86307,64,59,82,23,39
113014147,tx,-97.01451,32.8549,187,59,82,23,39
113014148,tx,-97.01539,32.84519,544,59,82,23,39
113014149,tx,-96.95949,32.92445,208,59,83,24,40.7
113014150,tx,-96.97419,32.92203,609,59,83,24,40.7
113014151,tx,-96.97854,32.902,461,59,83,24,40.7
113014152,tx,-96.96356,32.90091,33,59,82,23,39
113014153,tx,-96.99789,32.84613,1145,59,82,23,39
113014154,tx,-97.00525,32.84836,861,59,82,23,39
113014155,tx,-96.95922,32.94171,480,59,82,23,39
113014156,tx,-96.96463,32.93993,1277,59,82,23,39
113014157,tx,-96.97994,32.93882,164,59,82,23,39
113014158,tx,-96.98211,32.8714,91,59,82,23,39
113014159,tx,-96.98587,32.89715,1112,59,83,24,40.7
113014160,tx,-96.99786,32.87499,717,59,82,23,39
113014161,tx,-97.01173,32.862,71,59,82,23,39
113014203,tx,-96.94558,32.84515,1062,59,82,23,39
113014204,tx,-96.92362,32.84618,307,59,82,23,39
113014205,tx,-96.94004,32.85653,764,59,82,23,39
113014207,tx,-96.94109,32.87449,101,59,82,23,39
113014208,tx,-96.93587,32.86425,50,59,82,23,39
113014209,tx,-96.92894,32.86425,227,59,83,24,40.7
113014306,tx,-96.98459,32.84386,1584,59,82,23,39
113014308,tx,-96.955,32.84361,411,59,82,23,39
113014309,tx,-96.98954,32.85696,122,59,82,23,39
113014310,tx,-96.98174,32.8588,975,59,82,23,39
113014313,tx,-96.95448,32.87353,622,59,82,23,39
113014314,tx,-96.96729,32.86553,602,59,82,23,39
113014315,tx,-96.96703,32.84028,630,59,82,23,39
113014316,tx,-96.97057,32.84845,1256,59,82,23,39
113014317,tx,-96.95286,32.85766,102,59,82,23,39
113014318,tx,-96.96017,32.85253,885,59,82,23,39
113014319,tx,-96.96844,32.8831,19,59,82,23,39
113014320,tx,-96.96925,32.87925,119,59,82,23,39
113014405,tx,-96.98548,32.83166,770,59,82,23,39
113014406,tx,-96.98473,32.82159,1044,59,82,23,39
113014407,tx,-97.00069,32.83087,449,59,82,23,39
113014408,tx,-97.00301,32.8226,782,59,82,23,39
113014409,tx,-97.02558,32.82693,86,58,81,23,39.7
113014410,tx,-97.01353,32.82618,530,59,82,23,39
113014501,tx,-96.96783,32.83158,1038,59,82,23,39
113014502,tx,-96.95706,32.82213,1001,59,82,23,39
113014601,tx,-96.95183,32.83322,592,59,82,23,39
113014602,tx,-96.93908,32.82635,815,59,82,23,39
113014603,tx,-96.94647,32.82232,509,59,82,23,39
113014701,tx,-96.92592,32.83357,605,59,82,23,39
113014704,tx,-96.92725,32.82293,1068,59,82,23,39
113014903,tx,-96.94105,32.81165,1203,59,83,24,40.7
113015001,tx,-96.93443,32.80478,1077,59,83,24,40.7
113015002,tx,-96.93822,32.78802,909,59,83,24,40.7
113015101,tx,-96.94903,32.79268,1161,59,83,24,40.7
113015102,tx,-96.95319,32.80493,526,59,83,24,40.7
113015202,tx,-96.97072,32.82054,694,59,82,23,39
113015205,tx,-96.96802,32.81233,749,59,83,24,40.7
113015206,tx,-96.9685,32.80522,1059,59,83,24,40.7
113015207,tx,-96.96603,32.79393,1311,59,83,24,40.7
113015208,tx,-96.97257,32.78894,889,59,83,24,40.7
113015303,tx,-97.02213,32.8063,377,59,82,23,39
113015304,tx,-96.99694,32.78304,715,59,82,23,39
113015305,tx,-96.98549,32.81008,1146,59,83,24,40.7
113015306,tx,-96.9858,32.79129,1578,59,83,24,40.7
113015403,tx,-97.02424,32.7554,548,58,81,23,39.7
113015404,tx,-97.02771,32.74732,1236,58,81,23,39.7
113015405,tx,-97.01781,32.77187,700,58,82,24,41.4
113015406,tx,-97.02933,32.76898,946,58,82,24,41.4
113015500,tx,-97.00675,32.75198,1147,59,82,23,39
113015600,tx,-96.98496,32.75433,1485,59,82,23,39
113015700,tx,-96.96708,32.7568,976,59,83,24,40.7
113015900,tx,-96.9698,32.73341,653,59,83,24,40.7
113016001,tx,-97.00951,32.73688,1336,60,83,23,38.3
113016002,tx,-97.00021,32.73662,719,59,83,24,40.7
113016100,tx,-97.02513,32.72551,1348,59,82,23,39
113016201,tx,-97.00386,32.72506,1131,61,85,24,39.3
113016203,tx,-97.00891,32.71149,32,61,85,24,39.3
113016204,tx,-97.00344,32.71594,1335,61,85,24,39.3
113016301,tx,-96.979,32.71723,2176,61,85,24,39.3
113016302,tx,-96.99004,32.71548,515,61,85,24,39.3
113016406,tx,-97.00984,32.70339,1224,61,85,24,39.3
113016407,tx,-96.99578,32.7041,1628,61,85,24,39.3
113016409,tx,-96.98735,32.68203,1333,63,86,23,36.5
113016410,tx,-97.02642,32.66653,1530,62,85,23,37.1
113016412,tx,-96.99432,32.66237,3081,63,86,23,36.5
113016414,tx,-97.01069,32.6713,227,63,86,23,36.5
113016415,tx,-97.00576,32.65031,1539,63,86,23,36.5
113016416,tx,-97.02246,32.61614,1140,65,88,23,35.4
113016417,tx,-97.02501,32.65119,1985,63,86,23,36.5
113016418,tx,-97.03044,32.693,1274,61,84,23,37.7
113016419,tx,-97.01831,32.69062,1770,61,85,24,39.3
113016420,tx,-97.0092,32.69178,971,62,85,23,37.1
113016421,tx,-96.98624,32.6968,1345,61,85,24,39.3
113016511,tx,-96.94918,32.62627,1449,62,85,23,37.1
113016513,tx,-96.93354,32.63529,2051,62,85,23,37.1
113016516,tx,-96.89995,32.65436,1398,60,84,24,40
113016517,tx,-96.9003,32.63994,1508,62,86,24,38.7
113016518,tx,-96.91731,32.65484,1392,60,84,24,40
113016519,tx,-96.93444,32.65486,900,60,84,24,40
113016521,tx,-96.95299,32.68226,1455,60,84,24,40
113016522,tx,-96.98331,32.6027,1592,62,86,24,38.7
113016524,tx,-96.98009,32.5724,1970,62,86,24,38.7
113016525,tx,-97.01669,32.5647,1513,62,86,24,38.7
113016526,tx,-96.94792,32.64035,1192,62,85,23,37.1
113016527,tx,-96.97567,32.63946,1435,61,85,24,39.3
113016528,tx,-96.95596,32.65535,1467,60,84,24,40
113016529,tx,-96.96114,32.61985,1094,62,85,23,37.1
113016530,tx,-96.9369,32.61202,1378,62,86,24,38.7
113016531,tx,-96.91471,32.63983,1166,62,86,24,38.7
113016532,tx,-96.92019,32.62583,959,62,86,24,38.7
113016533,tx,-96.92464,32.7012,930,59,83,24,40.7
113016534,tx,-96.9013,32.68952,748,60,83,23,38.3
113016535,tx,-96.91713,32.66909,974,60,84,24,40
113016536,tx,-96.89995,32.6691,1077,60,84,24,40
113016607,tx,-96.88633,32.65307,41,60,84,24,40
113016610,tx,-96.8321,32.61131,1250,62,86,24,38.7
113016615,tx,-96.93341,32.57534,1390,62,86,24,38.7
113016616,tx,-96.94947,32.5597,2183,62,86,24,38.7
113016617,tx,-96.88776,32.61196,1829,62,86,24,38.7
113016618,tx,-96.86545,32.60214,1625,61,85,24,39.3
113016619,tx,-96.84917,32.61181,823,62,86,24,38.7
113016620,tx,-96.83976,32.59702,2211,62,86,24,38.7
113016621,tx,-96.83986,32.56865,1945,62,86,24,38.7
113016622,tx,-96.83932,32.55476,1294,62,86,24,38.7
113016623,tx,-96.88252,32.56138,2895,62,86,24,38.7
113016624,tx,-96.91681,32.56874,1137,62,86,24,38.7
113016626,tx,-96.94223,32.58418,1334,62,86,24,38.7
113016627,tx,-96.83093,32.5824,763,62,86,24,38.7
113016628,tx,-96.84831,32.58253,1386,62,86,24,38.7
113016629,tx,-96.93078,32.5976,880,62,86,24,38.7
113016630,tx,-96.91633,32.60318,1664,62,86,24,38.7
113016631,tx,-96.89972,32.58983,1783,62,86,24,38.7
113016632,tx,-96.86556,32.58252,1187,61,85,24,39.3
113016633,tx,-96.88265,32.58979,2184,61,85,24,39.3
113016634,tx,-96.84527,32.63147,1260,62,86,24,38.7
113016635,tx,-96.87279,32.64297,67,61,85,24,39.3
113016636,tx,-96.89913,32.62638,983,62,86,24,38.7
113016637,tx,-96.88721,32.63156,1090,62,86,24,38.7
113016638,tx,-96.87609,32.6294,596,62,86,24,38.7
113016704,tx,-96.77589,32.6172,1596,63,87,24,38.1
113016706,tx,-96.7733,32.60796,747,64,88,24,37.5
113016707,tx,-96.79508,32.6103,1282,64,87,23,35.9
113016708,tx,-96.79503,32.62439,2175,63,87,24,38.1
113016709,tx,-96.77198,32.63368,2076,63,87,24,38.1
113016710,tx,-96.76417,32.65784,1632,63,86,23,36.5
113016711,tx,-96.781,32.65612,923,62,86,24,38.7
113016802,tx,-96.78113,32.56728,2397,64,88,24,37.5
113016803,tx,-96.76399,32.59609,2206,65,88,23,35.4
113016805,tx,-96.81431,32.59778,689,63,87,24,38.1
113016806,tx,-96.79115,32.59801,2044,64,88,24,37.5
113016902,tx,-96.70326,32.64516,1551,65,88,23,35.4
113016903,tx,-96.66113,32.58476,2716,65,89,24,36.9
113017005,tx,-96.60025,32.65362,1162,63,88,25,39.7
113017006,tx,-96.55802,32.6066,2212,63,87,24,38.1
113017007,tx,-96.5607,32.66869,962,63,88,25,39.7
113017008,tx,-96.53864,32.67826,2759,64,88,24,37.5
113017009,tx,-96.56877,32.68996,163,63,88,25,39.7
113017010,tx,-96.58403,32.67975,1388,63,88,25,39.7
113017101,tx,-96.60363,32.69303,1748,63,88,25,39.7
113017102,tx,-96.6432,32.6585,2644,63,88,25,39.7
113017201,tx,-96.62473,32.725,1530,63,87,24,38.1
113017203,tx,-96.6077,32.73376,804,63,87,24,38.1
113017204,tx,-96.61373,32.70955,1093,62,87,25,40.3
113017307,tx,-96.55746,32.75699,1401,65,89,24,36.9
113017308,tx,-96.56288,32.74394,1348,65,89,24,36.9
113017309,tx,-96.53928,32.73476,1057,65,89,24,36.9
113017310,tx,-96.54775,32.73478,1170,65,89,24,36.9
113017311,tx,-96.57817,32.76129,1308,65,89,24,36.9
113017312,tx,-96.57434,32.7517,1337,65,89,24,36.9
113017313,tx,-96.53447,32.72637,1184,64,89,25,39.1
113017314,tx,-96.57539,32.72524,2479,64,88,24,37.5
113017315,tx,-96.59545,32.71165,2056,63,88,25,39.7
113017400,tx,-96.59117,32.75552,1955,65,89,24,36.9
113017500,tx,-96.60856,32.75871,1649,63,88,25,39.7
113017602,tx,-96.6407,32.77089,1381,63,87,24,38.1
113017604,tx,-96.61753,32.74119,926,63,87,24,38.1
113017605,tx,-96.64428,32.75463,1157,61,86,25,41
113017606,tx,-96.62902,32.75711,1758,63,87,24,38.1
113017703,tx,-96.61713,32.78586,1158,63,87,24,38.1
113017704,tx,-96.60976,32.77555,1570,63,87,24,38.1
113017705,tx,-96.60152,32.78663,456,64,88,24,37.5
113017706,tx,-96.5878,32.77487,1777,65,89,24,36.9
113017805,tx,-96.64943,32.78596,1513,62,86,24,38.7
113017806,tx,-96.65923,32.80135,1221,61,85,24,39.3
113017808,tx,-96.60658,32.82999,1533,61,86,25,41
113017811,tx,-96.60688,32.81949,1467,62,86,24,38.7
113017812,tx,-96.62181,32.81679,763,62,86,24,38.7
113017814,tx,-96.60344,32.80254,1546,63,87,24,38.1
113017815,tx,-96.63334,32.80195,630,63,87,24,38.1
113017816,tx,-96.64452,32.79577,743,62,86,24,38.7
113017817,tx,-96.62059,32.80624,81,63,87,24,38.1
113017818,tx,-96.61765,32.79846,978,63,87,24,38.1
113017819,tx,-96.63241,32.81649,47,62,86,24,38.7
113017820,tx,-96.64383,32.81018,1042,62,86,24,38.7
113017900,tx,-96.65463,32.81761,1616,60,85,25,41.7
113018001,tx,-96.64464,32.83357,1990,60,85,25,41.7
113018002,tx,-96.63696,32.82525,1003,61,85,24,39.3
113018105,tx,-96.62085,32.91966,1831,60,84,24,40
113018110,tx,-96.60284,32.88074,1905,61,85,24,39.3
113018111,tx,-96.61831,32.86775,1747,61,85,24,39.3
113018120,tx,-96.59416,32.93383,1698,60,85,25,41.7
113018121,tx,-96.603,32.91854,1791,60,84,24,40
113018126,tx,-96.62958,32.8594,2315,61,85,24,39.3
113018127,tx,-96.63933,32.85293,865,61,85,24,39.3
113018128,tx,-96.60602,32.85434,1422,61,86,25,41
113018129,tx,-96.61219,32.84411,1219,61,86,25,41
113018130,tx,-96.62585,32.83631,646,61,85,24,39.3
113018132,tx,-96.57814,32.83856,1908,63,87,24,38.1
113018133,tx,-96.56358,32.90042,1786,62,86,24,38.7
113018134,tx,-96.52645,32.90241,2018,61,86,25,41
113018135,tx,-96.53132,32.88209,1594,62,86,24,38.7
113018137,tx,-96.558,32.86315,1136,62,87,25,40.3
113018138,tx,-96.58205,32.85105,702,63,87,24,38.1
113018140,tx,-96.55977,32.91909,1957,61,85,24,39.3
113018141,tx,-96.53482,32.86024,320,63,87,24,38.1
113018142,tx,-96.54286,32.84306,1302,63,87,24,38.1
113018143,tx,-96.54544,32.94953,2274,59,84,25,42.4
113018144,tx,-96.52365,32.93838,1479,60,85,25,41.7
113018145,tx,-96.5573,32.88103,1522,62,86,24,38.7
113018146,tx,-96.57828,32.885,1321,62,86,24,38.7
113018147,tx,-96.58466,32.86767,1272,62,86,24,38.7
113018148,tx,-96.5967,32.85919,1135,62,86,24,38.7
113018149,tx,-96.52631,32.91954,1255,61,85,24,39.3
113018150,tx,-96.5374,32.9228,1374,61,85,24,39.3
113018151,tx,-96.60184,32.95398,1070,58,83,25,43.1
113018152,tx,-96.61485,32.94226,1707,59,84,25,42.4
113018153,tx,-96.59115,32.96434,1850,57,83,26,45.6
113018154,tx,-96.57378,32.9786,1935,57,83,26,45.6
113018155,tx,-96.55146,32.96922,1821,58,83,25,43.1
113018156,tx,-96.58175,32.91422,1612,61,85,24,39.3
113018157,tx,-96.57691,32.93622,1235,61,85,24,39.3
113018158,tx,-96.55118,32.77881,1575,65,89,24,36.9
113018159,tx,-96.55632,32.81362,2187,65,88,23,35.4
113018203,tx,-96.6063,32.9022,1943,60,85,25,41.7
113018204,tx,-96.62571,32.90184,1427,60,85,25,41.7
113018205,tx,-96.61564,32.8889,878,61,85,24,39.3
113018206,tx,-96.62684,32.88442,1328,61,85,24,39.3
113018300,tx,-96.64304,32.88604,2098,60,84,24,40
113018401,tx,-96.65644,32.87113,1248,59,83,24,40.7
113018402,tx,-96.64043,32.87175,1335,60,84,24,40
113018403,tx,-96.65075,32.86113,61,59,83,24,40.7
113018501,tx,-96.6711,32.88922,1624,59,83,24,40.7
113018505,tx,-96.71386,32.90671,38,58,82,24,41.4
113018506,tx,-96.69624,32.89603,617,58,83,25,43.1
113018507,tx,-96.72413,32.90743,14,58,83,25,43.1
113018508,tx,-96.71924,32.90443,78,58,82,24,41.4
113018600,tx,-96.65719,32.90167,1426,58,83,25,43.1
113018700,tx,-96.63986,32.90168,1655,60,84,24,40
113018801,tx,-96.63704,32.92476,1648,59,84,25,42.4
113018802,tx,-96.6406,32.91288,721,59,84,25,42.4
113018900,tx,-96.65732,32.92025,1750,58,83,25,43.1
113019013,tx,-96.67428,32.91286,146,58,83,25,43.1
113019016,tx,-96.74218,32.91951,467,58,83,25,43.1
113019018,tx,-96.71136,32.92529,873,58,82,24,41.4
113019019,tx,-96.71023,32.91416,825,58,82,24,41.4
113019020,tx,-96.674,32.93809,1451,58,83,25,43.1
113019023,tx,-96.69126,32.95295,1491,58,82,24,41.4
113019024,tx,-96.69129,32.93821,1324,58,82,24,41.4
113019025,tx,-96.6297,32.94631,1727,58,83,25,43.1
113019026,tx,-96.63925,32.9379,1904,59,84,25,42.4
113019027,tx,-96.64833,32.95706,1109,57,83,26,45.6
113019028,tx,-96.67488,32.95622,1091,57,82,25,43.9
113019029,tx,-96.66637,32.94818,2167,57,82,25,43.9
113019031,tx,-96.67518,32.97382,2391,57,82,25,43.9
113019032,tx,-96.69177,32.92035,978,58,82,24,41.4
113019033,tx,-96.69169,32.9129,1037,58,82,24,41.4
113019034,tx,-96.72709,32.92032,430,58,83,25,43.1
113019035,tx,-96.72585,32.91262,349,58,83,25,43.1
113019036,tx,-96.69195,32.97768,1134,58,82,24,41.4
113019037,tx,-96.69007,32.96581,1237,58,82,24,41.4
113019039,tx,-96.70742,32.94652,1987,58,82,24,41.4
113019040,tx,-96.7389,32.93225,1013,58,83,25,43.1
113019041,tx,-96.72713,32.92883,934,58,83,25,43.1
113019042,tx,-96.653,32.97481,1655,57,82,25,43.9
113019044,tx,-96.69163,32.92756,1116,58,82,24,41.4
113019045,tx,-96.70297,32.92396,822,58,82,24,41.4
113019046,tx,-96.67416,32.92,1036,58,83,25,43.1
113019047,tx,-96.67419,32.92735,965,58,83,25,43.1
113019048,tx,-96.65692,32.93454,841,58,83,25,43.1
113019049,tx,-96.65656,32.94184,971,58,83,25,43.1
113019050,tx,-96.63159,32.96995,1140,58,83,25,43.1
113019051,tx,-96.61217,32.97187,2174,57,83,26,45.6
113019052,tx,-96.70696,32.9802,59,58,82,24,41.4
113019053,tx,-96.71088,32.96737,174,58,82,24,41.4
113019101,tx,-96.73393,32.94816,427,58,82,24,41.4
113019102,tx,-96.72256,32.94891,1789,58,82,24,41.4
113019202,tx,-96.74816,32.94592,1193,58,82,24,41.4
113019203,tx,-96.7438,32.95694,1503,58,82,24,41.4
113019205,tx,-96.76249,32.97411,1863,58,82,24,41.4
113019208,tx,-96.76525,32.93216,680,59,83,24,40.7
113019210,tx,-96.72854,32.98112,1632,58,82,24,41.4
113019211,tx,-96.73206,32.9696,1640,58,82,24,41.4
113019212,tx,-96.75982,32.93445,12,58,83,25,43.1
113019213,tx,-96.75474,32.93654,43,58,83,25,43.1
113019214,tx,-96.76308,32.94343,359,58,82,24,41.4
113019215,tx,-96.76265,32.95474,1145,58,82,24,41.4
113019216,tx,-96.7498,32.97037,1540,58,82,24,41.4
113019301,tx,-96.78185,32.85635,958,58,83,25,43.1
113019302,tx,-96.78047,32.84464,870,58,83,25,43.1
113019400,tx,-96.79134,32.8475,1288,58,83,25,43.1
113019501,tx,-96.7994,32.85802,2231,58,83,25,43.1
113019502,tx,-96.80632,32.84461,1380,59,83,24,40.7
113019600,tx,-96.78764,32.83143,724,58,83,25,43.1
113019700,tx,-96.79679,32.83283,777,58,83,25,43.1
113019800,tx,-96.81001,32.82949,1616,59,83,24,40.7
113019900,tx,-96.8886,32.73811,1044,57,81,24,42.1
113020000,tx,-97.01154,32.9805,1667,59,82,23,39
113020100,tx,-96.90781,32.8228,1086,59,82,23,39
113020200,tx,-96.72953,32.68591,2366,63,87,24,38.1
113020300,tx,-96.76637,32.77425,1294,61,85,24,39.3
113020401,tx,-96.77876,32.78205,635,60,84,24,40
113020402,tx,-96.79386,32.7692,1315,61,84,23,37.7
113020500,tx,-96.86505,32.78277,921,59,83,24,40.7
113020600,tx,-96.8216,32.87272,999,58,82,24,41.4
113020700,tx,-96.87155,32.96238,2004,58,82,24,41.4
113020800,tx,-96.75185,32.75544,3515,62,85,23,37.1
113020900,tx,-96.77257,32.75144,1612,61,85,24,39.3
113021000,tx,-96.80426,32.74452,3027,60,84,24,40
113021100,tx,-96.774,32.73062,2165,61,85,24,39.3
113021200,tx,-96.94046,32.74727,1695,58,82,24,41.4
113980000,tx,-97.01731,32.89198,143,59,82,23,39
113980100,tx,-96.84927,32.84548,80,59,83,24,40.7
113980200,tx,-96.75071,32.9823,6,58,82,24,41.4
115950401,tx,-101.94223,32.76608,28,11,29,18,163.6
115950402,tx,-101.96892,32.72699,48,12,29,17,141.7
115950500,tx,-101.95999,32.72814,2,12,29,17,141.7
115950600,tx,-101.94696,32.7427,1255,11,28,17,154.5
117950300,tx,-102.40141,34.83788,1999,2,8,6,300
117950400,tx,-102.40272,34.8258,1965,2,8,6,300
117950500,tx,-102.39981,34.81327,1780,2,8,6,300
117950600,tx,-102.60591,34.96671,4470,1,7,6,600
119950100,tx,-95.67261,33.38842,4382,56,82,26,46.4
119950200,tx,-95.66638,33.34906,1734,56,81,25,44.6
121020109,tx,-96.85856,33.19969,3459,58,82,24,41.4
121020110,tx,-96.87739,33.1846,1780,58,82,24,41.4
121020111,tx,-96.87268,33.17251,1263,58,82,24,41.4
121020112,tx,-96.8884,33.17256,1083,58,82,24,41.4
121020115,tx,-96.98178,33.15613,4148,57,81,24,42.1
121020116,tx,-96.97862,33.27922,2827,57,80,23,40.4
121020117,tx,-96.99498,33.33127,1336,58,81,23,39.7
121020118,tx,-97.02029,33.39438,2700,59,82,23,39
121020119,tx,-96.92031,33.17791,1452,58,82,24,41.4
121020120,tx,-96.90409,33.17477,1929,58,82,24,41.4
121020121,tx,-97.0077,33.25415,3100,57,81,24,42.1
121020122,tx,-96.9537,33.23525,1465,57,81,24,42.1
121020123,tx,-96.91996,33.26383,3441,58,81,23,39.7
121020124,tx,-96.90304,33.2409,1947,58,81,23,39.7
121020125,tx,-96.91362,33.22583,2859,58,81,23,39.7
121020126,tx,-96.93845,33.1662,1260,58,81,23,39.7
121020127,tx,-96.93166,33.1547,1723,58,81,23,39.7
121020128,tx,-96.86648,33.23661,4408,58,81,23,39.7
121020129,tx,-96.89341,33.34352,3016,58,81,23,39.7
121020130,tx,-96.9627,33.19968,1871,58,81,23,39.7
121020131,tx,-97.00483,33.20866,3070,57,81,24,42.1
121020132,tx,-96.89343,33.18559,1624,58,82,24,41.4
121020133,tx,-96.89873,33.19336,2320,58,81,23,39.7
121020134,tx,-96.91011,33.19975,2376,58,81,23,39.7
121020135,tx,-96.91509,33.21271,1639,58,81,23,39.7
121020136,tx,-96.94315,33.19512,1639,57,81,24,42.1
121020137,tx,-96.93549,33.21282,1502,57,81,24,42.1
121020203,tx,-97.14694,33.34884,2957,58,81,23,39.7
121020204,tx,-97.2375,33.39134,3037,57,80,23,40.4
121020205,tx,-97.07585,33.31683,1210,58,81,23,39.7
121020206,tx,-97.33074,33.26993,1849,56,79,23,41.1
121020207,tx,-97.21353,33.32398,1713,58,80,22,37.9
121020208,tx,-97.28581,33.31844,1658,57,79,22,38.6
121020305,tx,-97.14981,33.0093,3306,58,81,23,39.7
121020310,tx,-97.23409,33.17523,3621,57,80,23,40.4
121020311,tx,-97.21959,32.99992,884,57,81,24,42.1
121020312,tx,-97.26184,33.00585,2627,58,81,23,39.7
121020313,tx,-97.33879,33.15688,3243,58,81,23,39.7
121020314,tx,-97.26239,33.11166,5947,58,81,23,39.7
121020315,tx,-97.16348,33.07394,1954,58,81,23,39.7
121020316,tx,-97.16236,33.12616,1819,57,80,23,40.4
121020317,tx,-97.21217,33.08823,2804,58,81,23,39.7
121020318,tx,-97.18271,33.14784,2318,57,80,23,40.4
121020319,tx,-97.3323,33.05941,2639,59,82,23,39
121020320,tx,-97.34228,33.01513,4423,59,82,23,39
121020321,tx,-97.18264,33.0294,2343,58,81,23,39.7
121020322,tx,-97.23058,33.03555,3643,58,81,23,39.7
121020402,tx,-97.15852,33.24216,2420,57,80,23,40.4
121020403,tx,-97.15267,33.22458,1719,56,80,24,42.9
121020404,tx,-97.15449,33.29025,1769,57,80,23,40.4
121020405,tx,-97.20349,33.25579,2142,57,80,23,40.4
121020504,tx,-97.11853,33.27642,1177,57,80,23,40.4
121020505,tx,-97.1075,33.24232,3005,57,80,23,40.4
121020506,tx,-97.07194,33.25734,845,57,81,24,42.1
121020507,tx,-97.12373,33.24954,1059,57,80,23,40.4
121020508,tx,-97.12706,33.23953,562,57,80,23,40.4
121020601,tx,-97.12075,33.22748,758,56,79,23,41.1
121020603,tx,-97.11516,33.22218,1141,56,79,23,41.1
121020604,tx,-97.10262,33.22215,1260,56,80,24,42.9
121020605,tx,-97.09009,33.22345,882,56,80,24,42.9
121020700,tx,-97.15079,33.21693,694,56,80,24,42.9
121020800,tx,-97.17823,33.19758,1174,57,80,23,40.4
121020900,tx,-97.15676,33.20548,389,56,80,24,42.9
