geoid (zcta),state_abbr,lon,lat,count_prop,days_above_100_today,days_above_100_30yrs,change_days_above_100,change_perc_above_100
15724,pa,-78.81777,40.7391,1600,1,3,2,200
15725,pa,-79.34144,40.51988,824,3,9,6,200
15727,pa,-79.30975,40.55801,126,3,8,5,166.7
15728,pa,-78.96694,40.67546,2376,1,5,4,400
15729,pa,-78.92032,40.70462,880,1,4,3,300
15730,pa,-79.09353,41.05476,59,1,3,2,200
15731,pa,-79.17637,40.50377,185,1,4,3,300
15732,pa,-79.2136,40.72711,871,2,7,5,250
15733,pa,-78.96074,40.98685,100,1,3,2,200
15734,pa,-79.00126,40.7248,237,1,4,3,300
15736,pa,-79.36645,40.70125,360,3,8,5,166.7
15737,pa,-78.75784,40.60515,66,0,1,1,NA
15738,pa,-78.78512,40.69155,271,1,3,2,200
15739,pa,-79.16802,40.67612,245,2,7,5,250
15741,pa,-78.88961,40.80658,85,1,3,2,200
15742,pa,-78.86301,40.81441,873,1,3,2,200
15744,pa,-79.08313,40.92327,137,1,4,3,300
15745,pa,-78.91519,40.623,223,1,2,1,100
15746,pa,-78.88587,40.75876,95,1,3,2,200
15747,pa,-79.14811,40.76789,1067,2,6,4,200
15748,pa,-79.08429,40.52447,4044,2,5,3,150
15750,pa,-79.18092,40.48479,79,2,6,4,200
15752,pa,-79.28325,40.54059,36,3,8,5,166.7
15753,pa,-78.65143,40.78764,656,1,3,2,200
15754,pa,-79.15151,40.55667,259,2,5,3,150
15756,pa,-79.29771,40.56871,160,2,7,5,250
15757,pa,-78.73534,40.88747,1726,1,3,2,200
15759,pa,-79.03038,40.77111,1653,1,5,4,400
15760,pa,-78.80029,40.6483,119,1,2,1,100
15761,pa,-78.88981,40.63225,79,0,2,2,NA
15762,pa,-78.82981,40.59719,589,1,2,1,100
15764,pa,-79.02907,40.99262,118,1,3,2,200
15765,pa,-78.9961,40.5976,1207,1,4,3,300
15767,pa,-78.96754,40.96005,9087,1,4,3,300
15770,pa,-79.15636,40.996,148,1,3,2,200
15771,pa,-78.98918,40.83084,771,1,4,3,300
15772,pa,-78.89661,40.87482,1152,1,3,2,200
15773,pa,-78.73544,40.62677,394,0,1,1,NA
15774,pa,-79.32668,40.65692,1739,3,8,5,166.7
15775,pa,-78.78168,40.62747,565,0,2,2,NA
15776,pa,-79.11398,41.01335,61,1,3,2,200
15777,pa,-78.96544,40.69376,200,1,4,3,300
15778,pa,-79.19718,40.96753,131,1,3,2,200
15779,pa,-79.21769,40.39924,141,1,3,2,200
15780,pa,-79.05676,40.91613,126,1,4,3,300
15781,pa,-78.98685,40.9638,96,1,4,3,300
15783,pa,-79.34801,40.60686,94,3,8,5,166.7
15784,pa,-79.13892,41.02455,56,1,3,2,200
15801,pa,-78.72554,41.12497,16714,1,2,1,100
15821,pa,-78.36766,41.35537,731,1,2,1,100
15823,pa,-78.7095,41.2584,1019,0,1,1,NA
15824,pa,-78.8426,41.24987,3314,0,2,2,NA
15825,pa,-79.04038,41.1753,6634,1,2,1,100
15827,pa,-78.52166,41.31916,183,1,3,2,200
15828,pa,-79.13648,41.35265,860,1,2,1,100
15829,pa,-79.19758,41.17619,997,1,3,2,200
15832,pa,-78.1916,41.35648,1158,1,3,2,200
15834,pa,-78.27786,41.5122,3541,1,2,1,100
15840,pa,-78.82608,41.17202,1328,1,2,1,100
15841,pa,-78.52989,41.26294,223,1,2,1,100
15845,pa,-78.69574,41.50048,2125,0,1,1,NA
15846,pa,-78.56785,41.34041,2746,0,1,1,NA
15847,pa,-79.03243,41.08931,206,1,2,1,100
15848,pa,-78.71904,41.03161,723,0,2,2,NA
15849,pa,-78.55935,41.17936,1275,1,2,1,100
15851,pa,-78.90273,41.09964,4329,1,3,2,200
15853,pa,-78.79403,41.39402,4610,0,1,1,NA
15856,pa,-78.62461,41.09282,852,0,2,2,NA
15857,pa,-78.53424,41.45706,7561,0,1,1,NA
15860,pa,-79.04806,41.34779,2697,0,2,2,NA
15861,pa,-78.07797,41.31855,560,1,2,1,100
15863,pa,-78.83974,41.01439,139,1,3,2,200
15864,pa,-79.19803,41.10216,1342,1,4,3,300
15865,pa,-78.82741,41.04523,699,1,3,2,200
15866,pa,-78.79118,41.02534,145,1,2,1,100
15868,pa,-78.38336,41.2814,1515,1,2,1,100
15870,pa,-78.57458,41.58323,1615,0,1,1,NA
15901,pa,-78.9141,40.32841,2981,2,5,3,150
15902,pa,-78.88035,40.31981,6779,1,4,3,300
15904,pa,-78.8449,40.30343,7825,1,2,1,100
15905,pa,-78.97839,40.28713,10803,2,5,3,150
15906,pa,-78.94604,40.37271,6730,2,6,4,200
15909,pa,-78.87127,40.40955,3409,1,3,2,200
15920,pa,-79.05146,40.46604,479,1,4,3,300
15921,pa,-78.70086,40.31734,154,0,1,1,NA
15922,pa,-78.87668,40.5176,113,1,2,1,100
15923,pa,-79.16406,40.35559,1129,2,5,3,150
15924,pa,-78.77534,40.10666,838,0,1,1,NA
15925,pa,-78.64071,40.40856,142,0,1,1,NA
15926,pa,-78.82423,40.05191,2618,0,1,1,NA
15927,pa,-78.77865,40.54,725,0,1,1,NA
15928,pa,-78.91724,40.24021,925,1,3,2,200
15929,pa,-79.0056,40.46768,45,1,4,3,300
15930,pa,-78.71868,40.2949,216,0,1,1,NA
15931,pa,-78.75702,40.51599,4758,0,2,2,NA
15934,pa,-78.80399,40.27906,145,0,1,1,NA
15935,pa,-78.96631,40.20377,1696,1,2,1,100
15936,pa,-78.89445,40.16338,1122,0,1,1,NA
15937,pa,-78.98472,40.20533,394,1,2,1,100
15938,pa,-78.6117,40.42023,1771,0,1,1,NA
15940,pa,-78.62885,40.52173,1328,0,1,1,NA
15942,pa,-78.81232,40.40345,1463,1,3,2,200
15943,pa,-78.8396,40.47468,2609,0,2,2,NA
15944,pa,-79.07967,40.36351,2155,1,4,3,300
15945,pa,-78.86694,40.35788,139,1,3,2,200
15946,pa,-78.63278,40.37237,4443,0,1,1,NA
15948,pa,-78.76465,40.48996,298,0,1,1,NA
15949,pa,-79.12416,40.39557,386,2,5,3,150
15951,pa,-78.77105,40.33185,311,1,2,1,100
15952,pa,-78.77614,40.30351,636,0,1,1,NA
15953,pa,-78.88824,40.20921,62,0,2,2,NA
15954,pa,-78.99976,40.42186,1425,2,5,3,150
15955,pa,-78.69728,40.3224,1893,0,1,1,NA
15956,pa,-78.78561,40.34731,1727,1,3,2,200
15957,pa,-78.89734,40.55658,453,1,3,2,200
15958,pa,-78.73207,40.38933,1462,1,2,1,100
15960,pa,-78.88905,40.49844,295,1,2,1,100
15961,pa,-78.9377,40.46676,656,1,2,1,100
15962,pa,-78.71511,40.38806,107,0,2,2,NA
15963,pa,-78.76301,40.22053,6811,0,2,2,NA
16001,pa,-79.94379,40.9095,19128,2,6,4,200
16002,pa,-79.85734,40.81578,7760,2,6,4,200
16020,pa,-79.89855,41.11534,1029,1,4,3,300
16022,pa,-79.73369,41.05413,230,2,7,5,250
16023,pa,-79.75051,40.78549,1842,3,8,5,166.7
16024,pa,-80.03854,40.74272,99,3,9,6,200
16025,pa,-79.75639,40.94469,3261,2,7,5,250
16027,pa,-80.01918,40.82015,143,2,7,5,250
16028,pa,-79.63701,40.9579,1590,3,9,6,200
16029,pa,-79.84617,40.87915,403,2,6,4,200
16030,pa,-79.79697,41.1364,203,1,4,3,300
16033,pa,-80.04532,40.79161,4950,3,8,5,166.7
16034,pa,-79.72978,40.86142,987,2,7,5,250
16035,pa,-80.00994,41.10672,76,2,6,4,200
16036,pa,-79.66916,41.13541,279,2,7,5,250
16037,pa,-80.12821,40.85313,2839,3,8,5,166.7
16038,pa,-79.95132,41.16002,2306,2,5,3,150
16040,pa,-79.84303,41.09254,749,1,4,3,300
16041,pa,-79.71492,41.00532,1413,3,7,4,133.3
16045,pa,-79.91671,40.85281,640,2,6,4,200
16046,pa,-80.02979,40.70091,7991,3,9,6,200
16048,pa,-79.81843,41.0532,92,2,5,3,150
16049,pa,-79.67259,41.09663,2926,2,7,5,250
16050,pa,-79.77174,41.04332,1125,2,6,4,200
16051,pa,-80.13858,40.94666,1702,2,7,5,250
16052,pa,-80.06136,40.90467,1394,2,6,4,200
16053,pa,-79.98315,40.81188,2377,2,7,5,250
16054,pa,-79.65737,41.15702,318,2,6,4,200
16055,pa,-79.74814,40.71562,4290,3,9,6,200
16056,pa,-79.841,40.72305,2199,3,8,5,166.7
16057,pa,-80.05682,41.03454,6003,2,7,5,250
16059,pa,-79.92845,40.70406,4246,3,9,6,200
16061,pa,-79.887,41.00661,1712,2,6,4,200
16063,pa,-80.12744,40.76487,3854,3,9,6,200
16066,pa,-80.10577,40.7111,11697,3,9,6,200
16101,pa,-80.28712,40.98531,20841,3,9,6,200
16102,pa,-80.42074,40.96068,4435,3,9,6,200
16105,pa,-80.33817,41.05353,8156,3,9,6,200
16110,pa,-80.38477,41.50604,243,2,7,5,250
16111,pa,-80.28257,41.52039,682,1,4,3,300
16112,pa,-80.50178,40.96822,1177,3,9,6,200
16113,pa,-80.42502,41.28143,202,3,9,6,200
16114,pa,-80.18545,41.40411,340,1,5,4,400
16115,pa,-80.46338,40.79346,2080,3,9,6,200
16116,pa,-80.45214,41.03628,1949,4,10,6,150
16117,pa,-80.25595,40.87287,10534,4,10,6,150
16120,pa,-80.47287,40.89168,1254,3,9,6,200
16121,pa,-80.49721,41.21122,3540,4,11,7,175
16123,pa,-80.19817,40.81957,1268,3,9,6,200
16124,pa,-80.26583,41.33183,1062,2,5,3,150
16125,pa,-80.37338,41.40596,8764,2,7,5,250
16127,pa,-80.07283,41.17287,6096,2,6,4,200
16130,pa,-80.21528,41.44323,1090,2,5,3,150
16131,pa,-80.37757,41.55043,597,2,5,3,150
16132,pa,-80.50565,41.00586,312,3,9,6,200
16133,pa,-80.11537,41.27176,926,1,4,3,300
16134,pa,-80.46407,41.50589,4599,2,6,4,200
16136,pa,-80.32371,40.83429,528,4,10,6,150
16137,pa,-80.23845,41.23012,6532,2,6,4,200
16140,pa,-80.51403,41.09532,67,3,9,6,200
16141,pa,-80.39623,40.87037,1139,3,9,6,200
16142,pa,-80.33904,41.14057,2386,3,8,5,166.7
16143,pa,-80.453,41.10549,1765,3,9,6,200
16145,pa,-80.07182,41.38525,1718,1,4,3,300
16146,pa,-80.49968,41.23412,6932,4,10,6,150
16148,pa,-80.43196,41.23116,7340,3,8,5,166.7
16150,pa,-80.4439,41.28551,3504,3,9,6,200
16151,pa,-80.20694,41.44373,42,1,5,4,400
16153,pa,-80.08106,41.31812,1549,1,4,3,300
16154,pa,-80.42083,41.32447,1228,3,8,5,166.7
16155,pa,-80.51073,41.06773,16,3,9,6,200
16156,pa,-80.21801,41.09562,1953,2,7,5,250
16157,pa,-80.33561,40.88882,2269,4,10,6,150
16159,pa,-80.46834,41.1586,2300,3,9,6,200
16160,pa,-80.36355,40.92778,1179,4,12,8,200
16161,pa,-80.49582,41.19701,523,4,11,7,175
16201,pa,-79.4729,40.80912,9418,3,9,6,200
16210,pa,-79.51387,40.89805,820,3,9,6,200
16211,pa,-79.20256,40.79444,93,2,6,4,200
16212,pa,-79.58468,40.75313,232,4,11,7,175
16213,pa,-79.55768,41.12574,127,2,6,4,200
16214,pa,-79.35753,41.20314,3845,1,3,2,200
16217,pa,-79.1847,41.33648,270,1,2,1,100
16218,pa,-79.59201,40.92681,890,3,8,5,166.7
16222,pa,-79.26088,40.87378,1649,2,5,3,150
16223,pa,-79.36395,40.97599,140,2,7,5,250
16224,pa,-79.29394,41.06234,783,1,4,3,300
16226,pa,-79.48684,40.71097,4874,4,10,6,150
16228,pa,-79.53577,40.76081,187,4,11,7,175
16229,pa,-79.64512,40.71791,2685,4,10,6,150
16230,pa,-79.27817,41.02098,285,1,4,3,300
16232,pa,-79.54864,41.22119,2484,1,4,3,300
16233,pa,-79.27202,41.36618,1826,1,2,1,100
16235,pa,-79.35434,41.3176,938,1,3,2,200
16236,pa,-79.52313,40.78487,162,4,11,7,175
16238,pa,-79.52079,40.78758,190,4,11,7,175
16239,pa,-79.13586,41.49187,3207,0,2,2,NA
16240,pa,-79.22467,41.0335,1212,1,4,3,300
16242,pa,-79.36042,41.00749,3316,2,5,3,150
16244,pa,-79.27666,40.79218,190,2,7,5,250
16245,pa,-79.29837,41.00672,151,1,4,3,300
16246,pa,-79.18215,40.79172,187,2,6,4,200
16248,pa,-79.50536,41.03489,2188,2,7,5,250
16249,pa,-79.31509,40.76653,1197,2,7,5,250
16250,pa,-79.23978,40.76827,249,2,7,5,250
16253,pa,-79.34276,40.95117,91,2,6,4,200
16254,pa,-79.45737,41.26838,1990,1,4,3,300
16255,pa,-79.46444,41.12752,1301,2,5,3,150
16256,pa,-79.13757,40.86664,844,2,5,3,150
16258,pa,-79.27798,41.23343,1491,1,3,2,200
16259,pa,-79.455,40.9268,1610,2,7,5,250
16260,pa,-79.22658,41.39567,385,0,2,2,NA
16262,pa,-79.65232,40.8389,1611,3,8,5,166.7
16263,pa,-79.33506,40.79741,208,2,7,5,250
16301,pa,-79.63534,41.45555,9906,1,3,2,200
16311,pa,-80.03447,41.45677,369,1,4,3,300
16312,pa,-79.30321,41.93214,14,0,1,1,NA
16313,pa,-79.12152,41.73428,1577,0,1,1,NA
16314,pa,-80.06623,41.51705,3885,1,4,3,300
16316,pa,-80.30334,41.6018,5181,1,4,3,300
16317,pa,-79.85371,41.53255,996,1,3,2,200
16319,pa,-79.63169,41.31975,905,1,4,3,300
16321,pa,-79.39959,41.57106,127,1,2,1,100
16322,pa,-79.37357,41.59885,197,1,2,1,100
16323,pa,-79.82922,41.41269,8984,1,4,3,300
16326,pa,-79.43181,41.36733,235,1,2,1,100
16327,pa,-79.9607,41.63244,1935,1,2,1,100
16328,pa,-79.72554,41.65323,62,1,2,1,100
16329,pa,-79.26446,41.80991,467,0,2,2,NA
16331,pa,-79.5655,41.29259,48,1,3,2,200
16332,pa,-79.36798,41.35694,57,1,2,1,100
16333,pa,-78.92846,41.70339,256,0,1,1,NA
16334,pa,-79.45523,41.29105,199,1,4,3,300
16335,pa,-80.15631,41.63094,13645,1,3,2,200
16340,pa,-79.41765,41.80241,1823,0,1,1,NA
16341,pa,-79.54935,41.56608,1807,0,2,2,NA
16342,pa,-79.93082,41.32265,1622,1,4,3,300
16343,pa,-79.75228,41.42207,377,1,3,2,200
16344,pa,-79.68455,41.47039,347,1,3,2,200
16345,pa,-79.072,41.95203,2373,0,1,1,NA
16346,pa,-79.67197,41.3785,1656,1,3,2,200
16347,pa,-79.06087,41.6471,2071,0,1,1,NA
16350,pa,-79.33433,41.96564,1360,0,1,1,NA
16351,pa,-79.35978,41.67818,2673,0,2,2,NA
16352,pa,-79.03836,41.76727,237,0,1,1,NA
16353,pa,-79.37714,41.50093,6459,1,2,1,100
16354,pa,-79.70642,41.61372,6894,1,2,1,100
16360,pa,-79.88968,41.68418,924,0,2,2,NA
16361,pa,-79.34275,41.38595,76,1,2,1,100
16362,pa,-79.96236,41.45034,853,1,3,2,200
16364,pa,-79.51592,41.36406,887,1,3,2,200
16365,pa,-79.1583,41.84174,9255,1,2,1,100
16370,pa,-79.44026,41.57141,789,1,2,1,100
16371,pa,-79.31889,41.8668,1646,0,1,1,NA
16372,pa,-79.87306,41.19992,223,1,4,3,300
16373,pa,-79.69936,41.20719,3048,2,5,3,150
16374,pa,-79.81383,41.26213,2977,1,4,3,300
16401,pa,-80.40489,41.88109,2498,1,3,2,200
16402,pa,-79.46564,41.95796,519,0,1,1,NA
16403,pa,-80.02019,41.79277,3630,1,2,1,100
16404,pa,-79.78913,41.72561,2474,1,2,1,100
16405,pa,-79.53469,41.94689,520,0,1,1,NA
16406,pa,-80.36277,41.74951,2243,1,4,3,300
16407,pa,-79.66325,41.91965,5810,0,1,1,NA
16410,pa,-80.30602,41.92107,922,0,2,2,NA
16411,pa,-80.44719,41.98318,861,1,3,2,200
16412,pa,-80.16634,41.88325,4662,0,1,1,NA
16415,pa,-80.23166,42.03193,4221,0,2,2,NA
16416,pa,-79.4727,41.82573,97,0,1,1,NA
16417,pa,-80.31331,41.97085,3812,0,2,2,NA
16420,pa,-79.54729,41.69633,734,0,1,1,NA
16421,pa,-79.93278,42.1712,1187,0,1,1,NA
16422,pa,-80.31446,41.66554,185,1,4,3,300
16423,pa,-80.34318,42.02013,1787,0,2,2,NA
16424,pa,-80.442,41.65919,6168,2,5,3,150
16426,pa,-80.14224,41.97966,1607,0,1,1,NA
16427,pa,-79.96791,41.87737,81,0,1,1,NA
16428,pa,-79.82874,42.17375,6150,0,1,1,NA
16433,pa,-80.14297,41.73521,2837,1,3,2,200
16434,pa,-79.66501,41.7938,1623,0,1,1,NA
16435,pa,-80.38409,41.81822,1333,1,3,2,200
16436,pa,-79.50646,41.85371,760,0,1,1,NA
16438,pa,-79.84416,41.89226,5627,1,2,1,100
16440,pa,-80.12753,41.7876,603,1,3,2,200
16441,pa,-79.98762,41.95585,5619,0,1,1,NA
16442,pa,-79.82604,42.04032,1607,0,1,1,NA
16443,pa,-80.48025,41.93882,742,1,3,2,200
16444,pa,-80.12178,41.87068,4,0,2,2,NA
16501,pa,-80.08917,42.12132,483,0,2,2,NA
16502,pa,-80.10148,42.11069,5591,0,2,2,NA
16503,pa,-80.06112,42.12702,5706,0,2,2,NA
16504,pa,-80.04903,42.10908,6226,0,1,1,NA
16505,pa,-80.14553,42.11895,7350,0,2,2,NA
16506,pa,-80.1527,42.06375,8422,0,2,2,NA
16507,pa,-80.08465,42.13727,3473,0,2,2,NA
16508,pa,-80.09343,42.09658,6531,0,1,1,NA
16509,pa,-80.04256,42.05875,10249,0,1,1,NA
16510,pa,-79.95455,42.11288,10509,0,1,1,NA
16511,pa,-79.99289,42.16948,4706,0,2,2,NA
16546,pa,-80.05343,42.10491,7,0,1,1,NA
16563,pa,-79.98655,42.11922,5,0,1,1,NA
16601,pa,-78.37016,40.55566,17082,2,5,3,150
16602,pa,-78.3722,40.51242,14583,1,4,3,300
16611,pa,-78.10768,40.56739,1351,4,9,5,125
16613,pa,-78.53757,40.54804,1184,0,1,1,NA
16616,pa,-78.44552,40.76826,156,1,3,2,200
16617,pa,-78.33054,40.60365,1388,1,2,1,100
16619,pa,-78.44165,40.66203,329,0,1,1,NA
16620,pa,-78.35115,40.83956,331,1,3,2,200
16621,pa,-78.12518,40.2323,526,1,3,2,200
16622,pa,-78.06641,40.32864,129,2,6,4,200
16623,pa,-78.05223,40.27159,490,2,6,4,200
16624,pa,-78.60048,40.57043,147,0,1,1,NA
16625,pa,-78.50832,40.28209,2773,1,4,3,300
16627,pa,-78.49757,40.75578,2004,1,3,2,200
16630,pa,-78.57645,40.45618,2222,0,1,1,NA
16631,pa,-78.3456,40.27277,50,1,4,3,300
16633,pa,-78.23493,40.15739,104,2,5,3,150
16634,pa,-78.17275,40.21095,250,0,2,2,NA
16635,pa,-78.48931,40.41512,5763,2,6,4,200
16636,pa,-78.50331,40.60245,662,0,2,2,NA
16637,pa,-78.46724,40.3411,1412,2,5,3,150
16638,pa,-78.20362,40.3366,53,4,9,5,125
16639,pa,-78.45395,40.69471,1286,0,1,1,NA
16640,pa,-78.57686,40.70691,1857,1,4,3,300
16641,pa,-78.54074,40.50098,1628,0,1,1,NA
16645,pa,-78.49903,40.79893,147,1,4,3,300
16646,pa,-78.7144,40.6807,1617,0,1,1,NA
16647,pa,-78.10075,40.39907,800,3,8,5,166.7
16648,pa,-78.33669,40.43805,7231,2,6,4,200
16650,pa,-78.28901,40.11794,1496,2,6,4,200
16651,pa,-78.38025,40.84907,2840,1,2,1,100
16652,pa,-77.95688,40.51476,8739,4,9,5,125
16655,pa,-78.55153,40.24864,957,2,5,3,150
16656,pa,-78.56418,40.80683,1084,1,3,2,200
16657,pa,-78.17793,40.32181,1581,3,8,5,166.7
16659,pa,-78.38972,40.16158,161,2,6,4,200
16661,pa,-78.45657,40.83601,936,1,4,3,300
16662,pa,-78.29615,40.31356,2685,2,5,3,150
16664,pa,-78.42431,40.17966,1276,1,4,3,300
16665,pa,-78.43424,40.3887,162,2,7,5,250
16666,pa,-78.32337,40.8769,1908,1,2,1,100
16667,pa,-78.5311,40.17991,809,2,5,3,150
16668,pa,-78.62042,40.65204,2518,0,2,2,NA
16669,pa,-77.90711,40.65652,1530,3,8,5,166.7
16670,pa,-78.50795,40.26238,35,1,4,3,300
16671,pa,-78.402,40.79414,389,1,3,2,200
16672,pa,-78.24209,40.17227,168,2,5,3,150
16673,pa,-78.39148,40.31246,2762,2,5,3,150
16674,pa,-78.08827,40.1894,601,2,6,4,200
16677,pa,-78.2436,40.81184,270,0,1,1,NA
16678,pa,-78.23814,40.22382,1940,2,5,3,150
16679,pa,-78.19728,40.15716,615,1,3,2,200
16680,pa,-78.40118,40.75066,403,0,2,2,NA
16682,pa,-78.45782,40.26606,56,1,4,3,300
16683,pa,-78.08321,40.6478,345,2,6,4,200
16685,pa,-78.08263,40.28749,338,2,6,4,200
16686,pa,-78.25085,40.66832,7005,2,6,4,200
16689,pa,-78.0963,40.10467,328,3,9,6,200
16691,pa,-78.14593,40.0775,251,2,6,4,200
16692,pa,-78.72005,40.75602,587,1,2,1,100
16693,pa,-78.21442,40.47273,2317,2,6,4,200
16694,pa,-78.14857,40.15621,167,1,3,2,200
16695,pa,-78.36082,40.20859,691,1,4,3,300
16699,pa,-78.5605,40.44721,1,0,1,1,NA
16701,pa,-78.763,41.91791,10181,0,1,1,NA
16720,pa,-78.03704,41.58412,2673,0,2,2,NA
16724,pa,-78.37114,41.73332,99,0,1,1,NA
16725,pa,-78.65288,41.90646,119,0,1,1,NA
16726,pa,-78.57299,41.80768,379,0,1,1,NA
16727,pa,-78.53006,41.98118,146,0,1,1,NA
16728,pa,-78.92418,41.56576,41,0,1,1,NA
16729,pa,-78.47611,41.96248,536,0,1,1,NA
16730,pa,-78.42247,41.81663,80,0,1,1,NA
16731,pa,-78.375,41.94575,1803,0,1,1,NA
16732,pa,-78.61683,41.85706,171,0,1,1,NA
16733,pa,-78.595,41.70283,246,0,1,1,NA
16734,pa,-78.84055,41.61854,212,0,1,1,NA
16735,pa,-78.81382,41.64096,4845,0,1,1,NA
16738,pa,-78.71893,41.80806,1149,0,1,1,NA
16740,pa,-78.5711,41.70403,927,0,1,1,NA
16743,pa,-78.26203,41.78896,2455,0,1,1,NA
16744,pa,-78.56706,41.8671,191,0,1,1,NA
16745,pa,-78.4837,41.92221,380,0,1,1,NA
16746,pa,-78.13636,41.79397,883,0,1,1,NA
16748,pa,-78.15276,41.94447,2157,0,1,1,NA
16749,pa,-78.43656,41.76563,2775,0,1,1,NA
16750,pa,-78.29395,41.88608,277,0,1,1,NA
16801,pa,-77.84136,40.7789,10941,1,4,3,300
16802,pa,-77.86064,40.80261,14,2,5,3,150
16803,pa,-77.89963,40.80166,6655,2,5,3,150
16820,pa,-77.39247,40.89568,728,2,5,3,150
16821,pa,-78.20179,40.96283,181,1,3,2,200
16822,pa,-77.70398,41.15516,1756,2,6,4,200
16823,pa,-77.77302,40.93768,11947,2,5,3,150
16825,pa,-78.3119,40.98637,155,1,2,1,100
16826,pa,-77.59497,41.06421,327,3,7,4,133.3
16827,pa,-77.7656,40.76093,2312,1,3,2,200
16828,pa,-77.68794,40.81302,2657,1,3,2,200
16829,pa,-77.89328,41.08392,686,1,2,1,100
16830,pa,-78.43607,41.08445,7702,1,4,3,300
16832,pa,-77.46914,40.84162,434,2,4,2,100
16833,pa,-78.57434,40.94065,3623,1,4,3,300
16834,pa,-78.10391,41.03917,330,1,3,2,200
16835,pa,-77.8774,40.90743,124,2,5,3,150
16836,pa,-78.2706,41.14531,1819,1,3,2,200
16837,pa,-78.47498,40.94581,131,1,4,3,300
16838,pa,-78.64027,40.99372,1450,1,3,2,200
16839,pa,-78.11043,41.00361,328,1,3,2,200
16840,pa,-78.20372,40.92302,323,1,2,1,100
16841,pa,-77.69914,41.03833,3302,2,5,3,150
16843,pa,-78.46603,41.0022,410,1,4,3,300
16844,pa,-77.93203,40.90908,1699,2,5,3,150
16845,pa,-78.03221,41.15068,879,1,4,3,300
16847,pa,-78.16467,40.99925,216,1,3,2,200
16848,pa,-77.5364,41.01126,159,1,3,2,200
16849,pa,-78.11436,40.96045,251,0,2,2,NA
16851,pa,-77.78713,40.82188,401,2,4,2,100
16852,pa,-77.51867,40.93703,177,2,4,2,100
16853,pa,-77.78706,40.93921,157,2,6,4,200
16854,pa,-77.4731,40.89802,529,2,6,4,200
16855,pa,-78.37704,40.99733,219,1,3,2,200
16858,pa,-78.20035,41.00051,2708,1,3,2,200
16859,pa,-78.02323,41.04076,483,1,2,1,100
16860,pa,-78.17072,40.94677,361,1,3,2,200
16861,pa,-78.5237,40.86517,360,1,3,2,200
16863,pa,-78.47493,40.91036,667,1,3,2,200
16865,pa,-77.99599,40.71019,916,1,4,3,300
16866,pa,-78.17474,40.86697,5127,1,2,1,100
16868,pa,-77.8805,40.73197,222,1,4,3,300
16870,pa,-78.06025,40.80005,3663,1,4,3,300
16871,pa,-78.02613,41.18599,261,1,4,3,300
16872,pa,-77.35833,40.96744,886,2,4,2,100
16874,pa,-77.95745,40.99795,950,1,2,1,100
16875,pa,-77.5718,40.84726,2486,1,4,3,300
16876,pa,-78.29085,40.9664,206,1,3,2,200
16877,pa,-78.06112,40.73863,929,2,5,3,150
16878,pa,-78.32865,40.94828,1208,1,2,1,100
16879,pa,-78.15072,40.96982,410,1,3,2,200
16881,pa,-78.31397,41.02621,1519,1,3,2,200
16882,pa,-77.32344,40.91245,312,2,4,2,100
16901,pa,-77.32718,41.73083,6209,0,2,2,NA
16911,pa,-77.12536,41.65675,309,0,2,2,NA
16912,pa,-77.04331,41.67765,1036,0,2,2,NA
16914,pa,-76.78248,41.86376,1377,1,3,2,200
16915,pa,-77.96435,41.78308,4602,0,1,1,NA
16917,pa,-77.05972,41.72842,1100,1,2,1,100
16920,pa,-77.28832,41.98211,930,1,4,3,300
16921,pa,-77.55888,41.71168,830,0,1,1,NA
16922,pa,-77.69776,41.66895,2460,0,1,1,NA
16923,pa,-77.87251,41.94009,1215,0,1,1,NA
16925,pa,-76.79175,41.95164,2056,1,3,2,200
16926,pa,-76.69835,41.72064,499,1,4,3,300
16927,pa,-77.6587,41.95868,401,0,1,1,NA
16928,pa,-77.43451,41.95341,816,1,2,1,100
16929,pa,-77.14882,41.97085,1247,2,4,2,100
16930,pa,-77.14515,41.57392,966,0,2,2,NA
16932,pa,-76.94238,41.77609,494,1,2,1,100
16933,pa,-77.06668,41.81907,3017,1,3,2,200
16935,pa,-77.31277,41.86637,992,1,2,1,100
16936,pa,-76.9603,41.94602,1244,1,3,2,200
16937,pa,-77.71111,41.9656,162,0,1,1,NA
16938,pa,-77.35365,41.57617,1033,1,2,1,100
16939,pa,-77.0223,41.67098,240,0,1,1,NA
16940,pa,-77.23825,41.98536,129,1,3,2,200
16941,pa,-77.75805,41.98829,49,0,1,1,NA
16942,pa,-77.35224,41.96255,522,1,3,2,200
16943,pa,-77.61546,41.84083,637,0,1,1,NA
16946,pa,-77.13778,41.90894,1385,1,3,2,200
16947,pa,-76.79509,41.76855,2876,1,3,2,200
16948,pa,-77.75802,41.84887,1485,0,1,1,NA
16950,pa,-77.53336,41.90102,2653,0,2,2,NA
17002,pa,-77.83922,40.50754,448,2,6,4,200
17003,pa,-76.5649,40.36396,4285,8,15,7,87.5
17004,pa,-77.73047,40.60068,2046,3,8,5,166.7
17005,pa,-76.8097,40.60285,203,6,13,7,116.7
17006,pa,-77.54374,40.28561,862,3,8,5,166.7
17007,pa,-77.11821,40.13084,2562,8,16,8,100
17009,pa,-77.5658,40.63604,970,5,12,7,140
17010,pa,-76.58171,40.27769,56,7,15,8,114.3
17011,pa,-76.92915,40.23516,12136,8,16,8,100
