geoid (zcta),state_abbr,lon,lat,count_prop,days_above_100_today,days_above_100_30yrs,change_days_above_100,change_perc_above_100
12769,ny,-74.46727,41.65794,277,3,7,4,133.3
12770,ny,-74.85457,41.4479,308,2,5,3,150
12771,ny,-74.62458,41.37437,5627,3,8,5,166.7
12775,ny,-74.59275,41.61564,2515,1,3,2,200
12776,ny,-74.93462,41.96089,3234,0,1,1,NA
12777,ny,-74.69616,41.54833,1454,1,4,3,300
12778,ny,-74.8093,41.64227,2404,1,3,2,200
12779,ny,-74.63178,41.70278,1417,1,3,2,200
12780,ny,-74.72132,41.44431,1235,2,7,5,250
12781,ny,-74.46638,41.61967,293,3,8,5,166.7
12783,ny,-74.83631,41.74098,1992,1,2,1,100
12784,ny,-74.62603,41.66983,76,1,3,2,200
12785,ny,-74.56987,41.52531,677,3,8,5,166.7
12786,ny,-74.85503,41.64041,1563,1,3,2,200
12787,ny,-74.83533,41.79789,283,0,2,2,NA
12788,ny,-74.58839,41.78945,1742,1,3,2,200
12789,ny,-74.57041,41.70682,1948,1,3,2,200
12790,ny,-74.51577,41.59144,4466,3,7,4,133.3
12791,ny,-74.88999,41.81225,459,1,2,1,100
12792,ny,-74.94761,41.51836,324,2,5,3,150
12801,ny,-73.64481,43.31145,5650,3,8,5,166.7
12803,ny,-73.62996,43.28938,3193,3,9,6,200
12804,ny,-73.68409,43.33891,11899,3,7,4,133.3
12808,ny,-73.72806,43.75117,890,1,3,2,200
12809,ny,-73.46334,43.23831,2301,2,5,3,150
12810,ny,-74.01047,43.49699,646,0,1,1,NA
12811,ny,-74.02833,43.60546,99,0,0,0,NA
12812,ny,-74.41182,43.8721,436,0,0,0,NA
12814,ny,-73.64707,43.61041,2498,3,7,4,133.3
12815,ny,-73.69708,43.69032,1497,1,2,1,100
12816,ny,-73.37474,43.04807,2833,1,4,3,300
12817,ny,-73.82514,43.63356,3082,1,2,1,100
12819,ny,-73.47914,43.59844,334,2,5,3,150
12821,ny,-73.41288,43.45869,167,3,7,4,133.3
12822,ny,-73.88802,43.24208,3912,1,4,3,300
12823,ny,-73.4076,43.18174,216,2,5,3,150
12824,ny,-73.70975,43.51635,1241,2,5,3,150
12827,ny,-73.51224,43.44842,2970,2,6,4,200
12828,ny,-73.56402,43.25506,4076,3,9,6,200
12831,ny,-73.68824,43.19522,7060,4,9,5,125
12832,ny,-73.31799,43.37079,4096,1,4,3,300
12833,ny,-73.83977,43.14008,2130,2,7,5,250
12834,ny,-73.503,43.09469,3535,2,6,4,200
12835,ny,-74.00372,43.3321,3952,1,2,1,100
12836,ny,-73.56839,43.74965,1142,2,5,3,150
12837,ny,-73.26701,43.50863,527,1,4,3,300
12838,ny,-73.4081,43.34242,298,1,3,2,200
12839,ny,-73.55348,43.3472,5055,3,9,6,200
12841,ny,-73.50159,43.63582,478,0,1,1,NA
12842,ny,-74.29207,43.75924,2414,0,0,0,NA
12843,ny,-74.00428,43.57506,820,0,1,1,NA
12844,ny,-73.62119,43.4894,427,1,2,1,100
12845,ny,-73.71329,43.42412,4849,2,5,3,150
12846,ny,-73.80805,43.34418,2928,1,4,3,300
12847,ny,-74.58743,43.99908,1787,0,1,1,NA
12849,ny,-73.29859,43.44756,251,1,5,4,400
12850,ny,-73.98353,43.10698,1980,2,5,3,150
12851,ny,-74.0417,43.85581,828,0,1,1,NA
12852,ny,-74.16091,43.94565,964,0,1,1,NA
12853,ny,-74.00857,43.68129,2273,0,1,1,NA
12855,ny,-73.79651,44.00199,851,0,2,2,NA
12856,ny,-74.14883,43.65072,560,0,0,0,NA
12857,ny,-73.90997,43.82271,882,0,1,1,NA
12858,ny,-73.67288,43.90273,472,1,2,1,100
12859,ny,-73.90978,43.167,1075,1,5,4,400
12860,ny,-73.80776,43.72554,706,1,3,2,200
12861,ny,-73.41913,43.74973,1040,2,6,4,200
12862,ny,-73.91147,43.67949,77,1,2,1,100
12863,ny,-73.93191,43.06036,297,3,8,5,166.7
12864,ny,-74.30539,43.72737,113,0,0,0,NA
12865,ny,-73.34097,43.2142,2492,1,4,3,300
12866,ny,-73.7408,43.07079,16266,4,11,7,175
12870,ny,-73.75412,43.84237,2805,1,3,2,200
12871,ny,-73.6135,43.08915,1947,4,10,6,150
12872,ny,-73.7298,43.87713,58,1,3,2,200
12873,ny,-73.30672,43.11856,547,1,3,2,200
12874,ny,-73.54804,43.6905,588,1,3,2,200
12878,ny,-74.02675,43.4291,829,0,1,1,NA
12883,ny,-73.50593,43.8523,3287,2,6,4,200
12884,ny,-73.59129,43.0884,223,3,9,6,200
12885,ny,-73.81682,43.52947,3073,1,2,1,100
12886,ny,-73.93,43.66529,372,0,2,2,NA
12887,ny,-73.37121,43.53957,3163,3,9,6,200
12901,ny,-73.47385,44.70386,11143,1,4,3,300
12903,ny,-73.44693,44.68051,562,1,5,4,400
12910,ny,-73.64077,44.8561,1320,1,3,2,200
12911,ny,-73.46505,44.51911,22,1,4,3,300
12912,ny,-73.74692,44.46222,1600,1,3,2,200
12913,ny,-74.02089,44.42202,767,0,1,1,NA
12914,ny,-74.59971,44.92719,669,2,5,3,150
12916,ny,-74.5159,44.83518,1470,1,3,2,200
12917,ny,-74.17893,44.92767,1059,1,2,1,100
12918,ny,-73.6835,44.69039,1361,1,3,2,200
12919,ny,-73.4492,44.96794,1989,1,3,2,200
12920,ny,-74.06218,44.87653,2392,1,2,1,100
12921,ny,-73.43793,44.89115,1366,1,4,3,300
12922,ny,-74.71791,44.28807,178,0,1,1,NA
12923,ny,-73.93899,44.95459,632,1,2,1,100
12924,ny,-73.58426,44.47774,111,1,3,2,200
12926,ny,-74.32488,44.95332,1456,1,4,3,300
12927,ny,-74.82122,44.19934,677,0,1,1,NA
12928,ny,-73.53004,43.95157,1622,2,6,4,200
12929,ny,-73.71923,44.72003,505,1,3,2,200
12930,ny,-74.54135,44.72337,731,1,2,1,100
12932,ny,-73.6126,44.21216,1274,1,3,2,200
12933,ny,-73.84534,44.89099,6,1,2,1,100
12934,ny,-73.884,44.86615,743,1,2,1,100
12935,ny,-73.78751,44.83469,1532,1,2,1,100
12936,ny,-73.39871,44.27793,718,2,6,4,200
12937,ny,-74.48088,44.96097,1047,2,5,3,150
12939,ny,-74.16692,44.42775,169,0,1,1,NA
12941,ny,-73.71655,44.35507,1803,1,3,2,200
12942,ny,-73.79983,44.26023,951,0,1,1,NA
12943,ny,-73.81828,44.13923,874,0,1,1,NA
12944,ny,-73.51229,44.45069,2680,1,4,3,300
12945,ny,-74.23811,44.33748,590,0,1,1,NA
12946,ny,-73.98411,44.22896,4119,0,1,1,NA
12950,ny,-73.5851,44.32015,644,1,4,3,300
12952,ny,-73.90566,44.70832,450,0,1,1,NA
12953,ny,-74.26331,44.74094,6580,1,2,1,100
12955,ny,-73.95707,44.79082,564,0,2,2,NA
12956,ny,-73.4954,44.09323,658,1,4,3,300
12957,ny,-74.57458,44.84834,1043,1,4,3,300
12958,ny,-73.57836,44.95941,1141,1,4,3,300
12959,ny,-73.70385,44.96035,912,1,3,2,200
12960,ny,-73.55462,44.02893,742,1,4,3,300
12961,ny,-73.54952,44.05711,116,1,3,2,200
12962,ny,-73.60538,44.70159,2581,1,4,3,300
12964,ny,-73.62574,44.14253,303,0,2,2,NA
12965,ny,-74.68051,44.70305,366,1,3,2,200
12966,ny,-74.41891,44.79439,2281,1,2,1,100
12967,ny,-74.65953,44.77361,825,1,4,3,300
12969,ny,-74.08568,44.703,909,0,1,1,NA
12970,ny,-74.31618,44.48765,367,0,1,1,NA
12972,ny,-73.57342,44.55813,3142,2,5,3,150
12973,ny,-74.59382,44.29862,185,0,1,1,NA
12974,ny,-73.47037,44.05284,922,3,9,6,200
12975,ny,-73.43054,44.52909,253,2,6,4,200
12976,ny,-74.21594,44.50619,463,0,1,1,NA
12977,ny,-74.0795,44.28018,128,0,1,1,NA
12978,ny,-73.80871,44.61636,200,1,2,1,100
12979,ny,-73.3734,44.99161,1008,1,3,2,200
12980,ny,-74.49366,44.5612,1541,0,1,1,NA
12981,ny,-73.84303,44.62648,1613,1,2,1,100
12983,ny,-74.20293,44.32142,4740,0,1,1,NA
12985,ny,-73.74964,44.56302,697,1,3,2,200
12986,ny,-74.4905,44.23202,4028,0,1,1,NA
12987,ny,-73.76705,44.32189,200,1,2,1,100
12989,ny,-74.06294,44.53734,1549,0,1,1,NA
12992,ny,-73.51825,44.81583,2531,1,4,3,300
12993,ny,-73.47217,44.19894,1714,2,6,4,200
12996,ny,-73.43947,44.36022,2261,2,6,4,200
12997,ny,-73.8431,44.37554,1344,1,2,1,100
12998,ny,-73.57896,44.0846,301,1,2,1,100
13020,ny,-76.0745,42.81642,88,1,2,1,100
13021,ny,-76.5589,42.92382,16286,3,7,4,133.3
13024,ny,-76.57423,42.9346,1,3,7,4,133.3
13026,ny,-76.66092,42.74969,1151,3,7,4,133.3
13027,ny,-76.36417,43.16745,12887,3,8,5,166.7
13028,ny,-75.93467,43.29689,1055,2,5,3,150
13029,ny,-76.15005,43.22348,3301,3,8,5,166.7
13030,ny,-75.96074,43.15505,2102,3,7,4,133.3
13031,ny,-76.30833,43.04562,6309,2,6,4,200
13032,ny,-75.76528,43.07806,7008,2,5,3,150
13033,ny,-76.57007,43.18619,2212,3,7,4,133.3
13034,ny,-76.6938,42.91194,1162,3,9,6,200
13035,ny,-75.8257,42.9408,4402,1,2,1,100
13036,ny,-76.17337,43.32378,4007,2,6,4,200
13037,ny,-75.86578,43.06035,4046,2,5,3,150
13039,ny,-76.06918,43.16857,7318,3,8,5,166.7
13040,ny,-75.93222,42.56134,2086,1,3,2,200
13041,ny,-76.19762,43.19067,4942,3,8,5,166.7
13042,ny,-75.85561,43.26755,1673,2,6,4,200
13044,ny,-75.99864,43.29432,1308,2,6,4,200
13045,ny,-76.19206,42.58144,10535,1,4,3,300
13051,ny,-75.90864,42.87673,44,1,3,2,200
13052,ny,-75.86345,42.72236,1524,1,2,1,100
13053,ny,-76.26599,42.47462,1920,1,3,2,200
13054,ny,-75.67212,43.17083,840,2,6,4,200
13057,ny,-76.04007,43.09532,7394,3,7,4,133.3
13060,ny,-76.41883,43.02427,1227,3,7,4,133.3
13061,ny,-75.75684,42.86189,1128,1,2,1,100
13062,ny,-76.3842,42.48506,48,1,3,2,200
13063,ny,-75.97703,42.84628,1189,1,2,1,100
13064,ny,-76.70983,43.32918,165,2,6,4,200
13066,ny,-76.00322,43.03266,5549,2,6,4,200
13068,ny,-76.35868,42.49978,2448,1,3,2,200
13069,ny,-76.37919,43.33216,10300,3,7,4,133.3
13071,ny,-76.54111,42.67795,597,1,4,3,300
13072,ny,-75.76408,42.76325,862,1,2,1,100
13073,ny,-76.39787,42.58517,2890,1,3,2,200
13074,ny,-76.54781,43.30986,2048,2,6,4,200
13076,ny,-76.1526,43.35585,1149,2,5,3,150
13077,ny,-76.19592,42.71389,3489,1,4,3,300
13078,ny,-76.06156,42.96082,4253,2,4,2,100
13080,ny,-76.47894,43.08429,2208,3,8,5,166.7
13081,ny,-76.6212,42.67358,931,2,5,3,150
13082,ny,-75.95326,43.10055,2010,3,7,4,133.3
13083,ny,-75.98121,43.64848,1432,0,1,1,NA
13084,ny,-76.11308,42.88898,2299,1,3,2,200
13087,ny,-76.15586,42.70646,94,1,3,2,200
13088,ny,-76.18713,43.1099,7725,3,8,5,166.7
13090,ny,-76.21357,43.15174,9811,3,8,5,166.7
13092,ny,-76.42341,42.65169,1470,1,3,2,200
13101,ny,-76.06725,42.59852,1355,1,3,2,200
13102,ny,-76.29246,42.55265,39,1,3,2,200
13103,ny,-76.10827,43.32721,41,2,5,3,150
13104,ny,-75.95568,42.96314,6411,1,4,3,300
13108,ny,-76.33097,42.9733,2781,2,4,2,100
13110,ny,-76.28534,42.89314,1920,1,3,2,200
13111,ny,-76.62043,43.2587,888,3,7,4,133.3
13112,ny,-76.41846,43.10145,1234,3,8,5,166.7
13113,ny,-76.53862,43.16265,130,2,6,4,200
13114,ny,-76.24436,43.46446,3390,1,4,3,300
13115,ny,-76.47878,43.39865,109,2,6,4,200
13116,ny,-76.0077,43.07476,1347,3,7,4,133.3
13117,ny,-76.70751,43.0093,98,3,8,5,166.7
13118,ny,-76.39059,42.75087,3462,1,3,2,200
13120,ny,-76.17416,42.93959,1054,1,4,3,300
13122,ny,-75.85944,42.84183,647,1,2,1,100
13123,ny,-75.76907,43.23356,246,2,6,4,200
13124,ny,-75.81796,42.64603,104,1,3,2,200
13126,ny,-76.46129,43.43937,14183,2,5,3,150
13131,ny,-76.09223,43.4212,2093,1,4,3,300
13132,ny,-76.24469,43.26678,1722,3,7,4,133.3
13134,ny,-75.68468,42.96737,53,1,3,2,200
13135,ny,-76.31916,43.2549,2851,3,8,5,166.7
13136,ny,-75.849,42.61466,443,1,3,2,200
13138,ny,-76.01463,42.89909,32,1,2,1,100
13140,ny,-76.65899,43.05985,2314,3,8,5,166.7
13141,ny,-76.18334,42.76294,389,1,3,2,200
13142,ny,-76.13396,43.55322,4247,1,3,2,200
13143,ny,-76.71523,43.2332,1569,3,8,5,166.7
13144,ny,-75.97439,43.56996,1325,0,1,1,NA
13145,ny,-76.12116,43.65061,1426,0,2,2,NA
13146,ny,-76.75789,43.09009,1399,3,7,4,133.3
13147,ny,-76.56441,42.775,766,1,4,3,300
13148,ny,-76.7847,42.91464,4953,4,9,5,125
13152,ny,-76.38476,42.89261,5344,2,4,2,100
13153,ny,-76.45363,42.99656,196,2,6,4,200
13155,ny,-75.78003,42.65493,532,1,2,1,100
13156,ny,-76.66075,43.33396,1780,2,6,4,200
13157,ny,-75.72353,43.20475,850,2,6,4,200
13158,ny,-75.96666,42.71909,1252,1,2,1,100
13159,ny,-76.1135,42.80198,3163,1,2,1,100
13160,ny,-76.65168,42.82793,1056,3,7,4,133.3
13162,ny,-75.71999,43.1841,407,2,6,4,200
13163,ny,-75.71107,43.0807,153,2,5,3,150
13164,ny,-76.31616,43.09409,1305,3,8,5,166.7
13165,ny,-76.87614,42.91189,4749,3,8,5,166.7
13166,ny,-76.55735,43.07094,2398,3,8,5,166.7
13167,ny,-76.06017,43.31408,1569,2,6,4,200
13202,ny,-76.15064,43.04378,885,3,8,5,166.7
13203,ny,-76.13492,43.06111,3969,3,7,4,133.3
13204,ny,-76.17684,43.05069,6530,3,7,4,133.3
13205,ny,-76.14193,43.00527,6062,2,6,4,200
13206,ny,-76.10578,43.07344,6172,3,7,4,133.3
13207,ny,-76.16415,43.01347,5301,3,7,4,133.3
13208,ny,-76.14502,43.07878,7207,3,8,5,166.7
13209,ny,-76.24855,43.08499,5827,3,7,4,133.3
13210,ny,-76.12606,43.0301,4883,2,6,4,200
13211,ny,-76.11962,43.10341,2647,3,8,5,166.7
13212,ny,-76.13105,43.12818,8325,3,8,5,166.7
13214,ny,-76.07426,43.0382,2880,3,7,4,133.3
13215,ny,-76.23044,42.97991,5667,2,5,3,150
13219,ny,-76.22285,43.03979,6568,2,6,4,200
13224,ny,-76.10288,43.03723,3127,3,7,4,133.3
13290,ny,-76.17364,43.07079,12,3,8,5,166.7
13301,ny,-75.2204,43.41743,217,0,2,2,NA
13302,ny,-75.96964,43.49523,1602,1,3,2,200
13303,ny,-75.4649,43.36597,826,1,3,2,200
13304,ny,-75.16456,43.24247,904,1,4,3,300
13305,ny,-75.42117,43.89229,149,1,2,1,100
13308,ny,-75.66616,43.24881,2072,2,6,4,200
13309,ny,-75.34807,43.4737,3941,0,1,1,NA
13310,ny,-75.5727,42.8922,476,1,4,3,300
13312,ny,-75.20765,43.70739,1078,0,1,1,NA
13313,ny,-75.27295,42.8803,171,1,4,3,300
13314,ny,-75.3194,42.8168,264,1,3,2,200
13315,ny,-75.14518,42.7441,1162,1,3,2,200
13316,ny,-75.74262,43.40947,4442,1,4,3,300
13317,ny,-74.58309,42.85504,2020,2,6,4,200
13318,ny,-75.25775,42.91916,722,1,3,2,200
13319,ny,-75.26693,43.02644,361,1,4,3,300
13320,ny,-74.73846,42.77724,1929,0,1,1,NA
13321,ny,-75.37398,43.08789,292,2,6,4,200
13322,ny,-75.20231,42.96516,678,1,3,2,200
13323,ny,-75.37913,43.04174,4190,2,5,3,150
13324,ny,-74.95414,43.32617,2515,0,1,1,NA
13325,ny,-75.52693,43.57632,1095,0,1,1,NA
13326,ny,-74.90442,42.71458,4197,1,3,2,200
13327,ny,-75.27645,43.95981,1845,0,2,2,NA
13328,ny,-75.42903,42.9851,669,1,4,3,300
13329,ny,-74.69819,43.11124,2542,1,4,3,300
13331,ny,-74.90042,43.84297,1270,0,1,1,NA
13332,ny,-75.57553,42.7568,1525,1,4,3,300
13333,ny,-74.82332,42.83364,55,0,1,1,NA
13334,ny,-75.65808,42.82872,1098,1,3,2,200
13335,ny,-75.25048,42.70267,1132,1,3,2,200
13337,ny,-74.9812,42.75392,596,1,3,2,200
13338,ny,-74.97928,43.50142,3032,0,1,1,NA
13339,ny,-74.66673,42.93996,3823,2,6,4,200
13340,ny,-75.11372,43.05085,4305,2,7,5,250
13341,ny,-75.39689,43.03609,50,2,5,3,150
13342,ny,-75.19102,42.65457,176,1,3,2,200
13343,ny,-75.31077,43.75054,1910,0,2,2,NA
13345,ny,-75.3302,43.68855,189,0,2,2,NA
13346,ny,-75.54386,42.81802,2697,1,4,3,300
13348,ny,-75.06767,42.7086,1139,1,3,2,200
13350,ny,-74.9887,43.06185,4216,3,8,5,166.7
13352,ny,-75.11687,43.3126,54,0,2,2,NA
13353,ny,-74.72544,43.46574,797,0,0,0,NA
13354,ny,-75.26969,43.26309,1740,1,4,3,300
13355,ny,-75.42867,42.81267,660,1,3,2,200
13357,ny,-75.08335,42.96706,4545,1,4,3,300
13360,ny,-74.73792,43.72757,1232,0,1,1,NA
13361,ny,-74.86822,42.90374,634,0,2,2,NA
13362,ny,-75.522,42.98218,32,1,3,2,200
13363,ny,-75.51384,43.32736,1126,1,4,3,300
13364,ny,-75.26107,42.80498,152,1,3,2,200
13365,ny,-74.84489,43.12139,5122,2,6,4,200
13367,ny,-75.30585,43.85826,6223,0,2,2,NA
13368,ny,-75.27518,43.63875,1029,0,2,2,NA
13402,ny,-75.50499,42.90118,868,1,3,2,200
13403,ny,-75.27079,43.16921,2086,2,6,4,200
13404,ny,-75.47176,43.73639,142,0,2,2,NA
13406,ny,-74.91786,43.13528,463,1,3,2,200
13407,ny,-74.9445,42.96895,2989,1,4,3,300
13408,ny,-75.66919,42.91979,1453,1,3,2,200
13409,ny,-75.59511,42.97649,1263,1,3,2,200
13410,ny,-74.61259,42.93104,125,2,7,5,250
13411,ny,-75.3116,42.63305,2196,1,4,3,300
13413,ny,-75.27713,43.05901,6644,2,5,3,150
13415,ny,-75.19848,42.5965,70,1,3,2,200
13416,ny,-74.95613,43.18709,1529,1,3,2,200
13417,ny,-75.29381,43.10094,1292,2,7,5,250
13418,ny,-75.38216,42.84506,149,1,3,2,200
13420,ny,-74.99232,43.70795,3813,0,1,1,NA
13421,ny,-75.64466,43.06525,5817,2,5,3,150
13424,ny,-75.36521,43.15237,1108,2,7,5,250
13425,ny,-75.48701,42.96348,1163,1,3,2,200
13428,ny,-74.54059,42.92177,863,3,7,4,133.3
13431,ny,-75.07746,43.21287,1163,1,3,2,200
13433,ny,-75.26497,43.5864,1256,0,2,2,NA
13435,ny,-75.15077,43.30498,143,1,3,2,200
13436,ny,-74.66028,43.81106,582,0,1,1,NA
13437,ny,-75.80363,43.59718,1298,0,2,2,NA
13438,ny,-75.16444,43.34883,3479,0,2,2,NA
13439,ny,-74.99561,42.85611,3197,1,2,1,100
13440,ny,-75.46138,43.216,17224,2,6,4,200
13441,ny,-75.40824,43.22637,65,2,6,4,200
13450,ny,-74.81029,42.70193,95,0,1,1,NA
13452,ny,-74.62848,43.03925,3041,2,5,3,150
13454,ny,-74.75736,43.20988,726,1,3,2,200
13456,ny,-75.25549,43.00003,1965,1,3,2,200
13459,ny,-74.58822,42.77652,1615,1,3,2,200
13460,ny,-75.45422,42.68708,2412,1,4,3,300
13461,ny,-75.59913,43.07047,1264,2,5,3,150
13464,ny,-75.61758,42.68586,987,1,4,3,300
13468,ny,-74.85581,42.84521,335,0,2,2,NA
13469,ny,-75.29956,43.21525,379,1,5,4,400
13470,ny,-74.64134,43.19984,1146,0,1,1,NA
13471,ny,-75.6175,43.42061,1921,1,4,3,300
13472,ny,-75.05938,43.69405,613,0,1,1,NA
13473,ny,-75.46381,43.64443,922,0,1,1,NA
13475,ny,-74.83053,42.89374,19,0,2,2,NA
13476,ny,-75.50962,43.08837,1361,2,5,3,150
13477,ny,-75.51294,43.0329,665,1,3,2,200
13478,ny,-75.58208,43.14925,1560,2,6,4,200
13480,ny,-75.36751,42.91577,1848,1,3,2,200
13483,ny,-75.82557,43.39758,215,1,4,3,300
13484,ny,-75.65919,42.86633,80,1,3,2,200
13485,ny,-75.31491,42.78675,1034,1,3,2,200
13486,ny,-75.34962,43.34666,611,1,3,2,200
13488,ny,-74.74888,42.69099,116,0,1,1,NA
13489,ny,-75.54181,43.46718,621,0,1,1,NA
13490,ny,-75.42651,43.11008,740,2,5,3,150
13491,ny,-75.17636,42.8627,2231,1,3,2,200
13492,ny,-75.32878,43.11987,5130,3,7,4,133.3
13493,ny,-75.89574,43.43415,1812,1,4,3,300
13494,ny,-75.14119,43.53267,950,0,1,1,NA
13495,ny,-75.2775,43.11089,1137,3,8,5,166.7
13501,ny,-75.2264,43.08127,12474,2,6,4,200
13502,ny,-75.1611,43.14101,13425,2,7,5,250
13601,ny,-75.90671,43.96837,15579,1,3,2,200
13602,ny,-75.76507,44.05127,12,1,3,2,200
13603,ny,-75.79782,44.03698,9,1,3,2,200
13605,ny,-76.049,43.80622,2645,0,1,1,NA
13606,ny,-76.01519,43.87206,1249,0,2,2,NA
13607,ny,-75.91902,44.3154,1810,2,5,3,150
13608,ny,-75.62524,44.24029,904,1,4,3,300
13612,ny,-75.77161,43.98821,1157,1,2,1,100
13613,ny,-74.74078,44.86384,1950,2,5,3,150
13614,ny,-75.69117,44.53089,270,2,5,3,150
13615,ny,-75.98508,44.04018,491,1,3,2,200
13616,ny,-75.85864,44.02607,399,1,3,2,200
13617,ny,-75.14932,44.57922,4129,1,4,3,300
13618,ny,-76.27703,44.1184,2442,0,1,1,NA
13619,ny,-75.60119,43.97906,4931,1,2,1,100
13620,ny,-75.45018,43.91036,1222,1,2,1,100
13621,ny,-75.07202,44.83976,524,2,5,3,150
13622,ny,-76.11318,44.09636,1992,1,2,1,100
13623,ny,-75.75246,44.44979,64,2,5,3,150
13624,ny,-76.09417,44.21204,3818,1,4,3,300
13625,ny,-74.92601,44.53797,1698,1,2,1,100
13626,ny,-75.72056,43.84131,1825,0,1,1,NA
13628,ny,-75.68259,44.03184,95,1,3,2,200
13630,ny,-75.31527,44.49743,895,2,4,2,100
13633,ny,-75.48392,44.48692,310,2,5,3,150
13634,ny,-76.07796,44.00936,2738,1,2,1,100
13635,ny,-75.25042,44.30391,895,1,3,2,200
13636,ny,-76.11655,43.74344,170,0,1,1,NA
13637,ny,-75.82998,44.09631,1164,1,4,3,300
13638,ny,-75.74886,44.02031,183,1,2,1,100
13639,ny,-75.13794,44.25412,267,1,2,1,100
13640,ny,-75.99101,44.3223,1283,2,5,3,150
13641,ny,-76.00491,44.27516,211,2,5,3,150
13642,ny,-75.45708,44.3361,5163,2,4,2,100
13643,ny,-75.71709,44.03181,19,1,3,2,200
13646,ny,-75.67848,44.43936,3327,2,5,3,150
13647,ny,-74.98058,44.60588,18,1,3,2,200
13648,ny,-75.31813,44.14916,2766,1,2,1,100
13650,ny,-76.20689,43.80835,2117,0,1,1,NA
13651,ny,-76.1778,43.86903,282,0,1,1,NA
13652,ny,-75.20323,44.44227,1455,1,3,2,200
13654,ny,-75.45569,44.56872,1499,2,5,3,150
13655,ny,-74.65115,44.9781,148,2,5,3,150
13656,ny,-75.94968,44.19134,1491,2,4,2,100
13658,ny,-75.27742,44.73789,1600,2,5,3,150
13659,ny,-75.8712,43.73826,633,0,0,0,NA
13660,ny,-75.15855,44.77121,1117,2,5,3,150
13661,ny,-76.10682,43.70996,1265,0,1,1,NA
13662,ny,-74.8845,44.93223,8350,2,5,3,150
13664,ny,-75.64532,44.58425,343,2,4,2,100
13665,ny,-75.44369,44.0477,728,1,2,1,100
13666,ny,-74.9423,44.2177,248,0,2,2,NA
13667,ny,-74.96393,44.83723,1808,2,5,3,150
13668,ny,-74.98606,44.75497,1824,2,4,2,100
13669,ny,-75.49518,44.64408,7786,2,5,3,150
13670,ny,-75.11352,44.16999,663,0,1,1,NA
13672,ny,-74.68523,44.50258,725,1,2,1,100
13673,ny,-75.71872,44.16659,933,1,4,3,300
13674,ny,-76.05507,43.73826,78,0,1,1,NA
13675,ny,-75.8484,44.27902,60,2,4,2,100
13676,ny,-74.92139,44.653,6288,1,4,3,300
13677,ny,-75.17894,44.51138,51,1,3,2,200
13678,ny,-74.98394,44.82076,122,2,5,3,150
13679,ny,-75.76436,44.3244,2078,2,5,3,150
13680,ny,-75.32388,44.59419,761,2,5,3,150
13681,ny,-75.37084,44.42851,537,2,4,2,100
13682,ny,-75.89012,43.84192,575,0,1,1,NA
13684,ny,-75.04069,44.36185,1148,1,2,1,100
13685,ny,-76.18048,43.92411,1404,1,3,2,200
13687,ny,-74.8205,44.42317,891,0,2,2,NA
13690,ny,-75.01032,44.11591,833,0,2,2,NA
13691,ny,-75.78315,44.22543,2162,2,4,2,100
13692,ny,-76.02629,44.28879,13,2,6,4,200
13693,ny,-76.25109,44.02773,1593,0,1,1,NA
13694,ny,-75.1611,44.85096,1142,2,5,3,150
13695,ny,-74.92153,44.1098,229,0,1,1,NA
13696,ny,-74.88805,44.69474,77,1,4,3,300
13697,ny,-74.80951,44.7489,1613,2,5,3,150
13730,ny,-75.53323,42.22932,1958,1,3,2,200
13731,ny,-74.78926,42.12929,2080,0,1,1,NA
13732,ny,-76.16796,42.04408,3583,1,4,3,300
13733,ny,-75.48204,42.3032,3358,1,3,2,200
13734,ny,-76.40766,42.07437,1202,2,5,3,150
13736,ny,-76.19834,42.31851,1518,1,3,2,200
13739,ny,-74.7928,42.36613,963,0,1,1,NA
13740,ny,-74.75078,42.27134,894,0,0,0,NA
13743,ny,-76.33856,42.21613,2069,1,4,3,300
13744,ny,-75.90916,42.23868,645,1,3,2,200
13746,ny,-75.83524,42.27242,1359,1,4,3,300
13748,ny,-75.81706,42.03422,1824,1,4,3,300
13750,ny,-74.84606,42.47129,883,0,2,2,NA
13751,ny,-74.90128,42.4508,109,0,2,2,NA
13752,ny,-74.90133,42.18315,929,0,1,1,NA
13753,ny,-74.92681,42.30734,2769,0,1,1,NA
13754,ny,-75.43582,42.09108,2786,1,2,1,100
13755,ny,-74.99795,42.06286,1429,0,1,1,NA
13756,ny,-75.10094,42.00627,911,0,1,1,NA
13757,ny,-74.9037,42.40899,1003,0,1,1,NA
13760,ny,-76.08469,42.1349,18353,2,5,3,150
13774,ny,-75.15918,41.96546,179,0,1,1,NA
13775,ny,-75.14709,42.33091,1413,1,2,1,100
13776,ny,-75.33297,42.47054,338,1,3,2,200
13777,ny,-75.98958,42.25817,297,1,2,1,100
13778,ny,-75.75479,42.34332,3312,1,4,3,300
13780,ny,-75.4793,42.42484,786,1,2,1,100
13782,ny,-74.982,42.16642,860,0,1,1,NA
13783,ny,-75.26473,41.99142,2967,1,2,1,100
13784,ny,-76.22134,42.42688,53,1,2,1,100
13786,ny,-74.69466,42.4414,477,0,1,1,NA
13787,ny,-75.66759,42.20505,2106,1,3,2,200
13788,ny,-74.65809,42.35103,1155,0,0,0,NA
13790,ny,-75.99799,42.17015,7779,1,4,3,300
13794,ny,-76.01372,42.39324,50,1,4,3,300
13795,ny,-75.77991,42.0606,1790,1,3,2,200
