geoid,state_abbr,population,change_perc_above_100,lon,name,count_prop,lat,days_above_100_today,days_above_100_30yrs,change_days_above_100,geometry
76305,tx,4639,35.1,-98.39389,ZCTA5 76305,3702,33.99941,57,77,20,"list(list(c(-98.4866863658886, -98.550548, -98.519358, -98.495274, -98.470619, -98.430788, -98.427463, -98.345621, -98.286752, -98.22227, -98.2805, -98.295064, -98.2578410982851, -98.2612721287468, -98.2676640848058, -98.364023, -98.400967, -98.3990048854413, -98.4051999856084, -98.4866863658886, 34.0631022057284, 34.012362, 33.982486, 33.956167, 33.933471, 33.884691, 33.883636, 33.868433, 33.87708, 33.9591, 33.97864, 34.056471, 34.1297986678831, 34.1313688599214, 34.1318531679204, 34.157109, 34.122236, 
34.1025279871527, 34.1003059207359, 34.0631022057284)), list(c(-98.54619, -98.585905, -98.595913, -98.566509, -98.549898, -98.545587, -98.54619, 33.996255, 33.994986, 33.905793, 33.918521, 33.916987, 33.996391, 33.996255)))"
76310,tx,19279,35.1,-98.51087,ZCTA5 76310,8527,33.79856,57,77,20,"list(c(-98.595913, -98.697153, -98.726156, -98.637864, -98.604447, -98.58869, -98.501075, -98.481021, -98.423281, -98.42319, -98.395395, -98.374641, -98.331372, -98.345621, -98.427463, -98.52467, -98.56096, -98.566509, -98.595913, 33.905793, 33.897978, 33.834717, 33.815408, 33.792225, 33.724527, 33.72204, 33.746425, 33.745518, 33.691738, 33.699994, 33.764086, 33.78868, 33.868433, 33.883636, 33.835338, 33.874077, 33.918521, 33.905793))"
76366,tx,2036,35.1,-98.78211,ZCTA5 76366,1612,33.72701,57,77,20,"list(c(-98.952933, -98.953562, -98.768509, -98.72903, -98.627741, -98.573765, -98.522091, -98.501075, -98.58869, -98.604447, -98.637864, -98.726156, -98.76685, -98.839041, -98.856076, -98.952933, 33.785211, 33.575619, 33.628231, 33.667651, 33.659043, 33.677091, 33.666785, 33.72204, 33.724527, 33.792225, 33.815408, 33.834717, 33.83459, 33.834372, 33.784121, 33.785211))"
76372,tx,1051,36.8,-98.91903,ZCTA5 76372,1538,33.25291,57,78,21,"list(c(-99.128285, -99.164244, -99.148402, -98.989611, -99.004938, -98.952616, -98.867374, -98.843861, -98.782189, -98.764279, -98.717249, -98.667452, -98.675079, -98.716193, -98.790109, -98.789877, -98.953452, -98.970885, -99.013723, -99.128285, 33.398224, 33.331264, 33.235212, 33.224921, 33.183906, 33.169051, 33.182612, 33.103015, 33.103476, 33.149192, 33.131195, 33.176779, 33.229394, 33.228371, 33.259517, 33.280114, 33.276073, 33.365757, 33.39777, 33.398224))"
75160,tx,24465,44.1,-96.30018,ZCTA5 75160,12546,32.76169,59,85,26,"list(c(-96.380833, -96.372969, -96.403961, -96.379686, -96.323444, -96.264994, -96.254286, -96.187079, -96.195866, -96.237245, -96.271607, -96.312064, -96.380833, 32.813744, 32.698189, 32.670149, 32.616895, 32.662942, 32.665137, 32.792737, 32.84039, 32.885759, 32.893075, 32.89654, 32.814169, 32.813744))"
76384,tx,12304,37,-99.32556,ZCTA5 76384,7862,34.16766,54,74,20,"list(c(-99.384895, -99.373535, -99.437264, -99.429825, -99.475379, -99.475294, -99.504396, -99.475409, -99.475256, -99.412234, -99.391211, -99.325739, -99.389648, -99.381523, -99.285745, -99.239435, -99.201696, -99.162415, -99.129028, -99.145584, -99.162204, -99.1199699913805, -99.189511, -99.206905, -99.294648, -99.3417292120088, -99.348264, -99.384895, 34.350169, 34.319107, 34.289796, 34.20267, 34.209896, 34.085618, 34.076287, 34.049257, 33.913989, 33.91449, 33.887258, 33.874546, 33.905023, 33.944443, 
33.946533, 34.010211, 33.973292, 34.028942, 34.042995, 34.097097, 34.182271, 34.2018777688667, 34.214312, 34.338277, 34.415373, 34.4313214080173, 34.374603, 34.350169))"
76401,tx,29724,66.7,-98.19882,ZCTA5 76401,13253,32.28259,36,60,24,"list(c(-98.424585, -98.400523, -98.375908, -98.229188, -98.228725, -98.189343, -98.082875, -98.042677, -97.945975, -97.909118, -97.91777, -98.00253, -98.036771, -98.071772, -98.092924, -98.16955, -98.132762, -98.149558, -98.218336, -98.22353, -98.23273, -98.286003, -98.333321, -98.342865, -98.424585, 32.373551, 32.277849, 32.234641, 32.148463, 32.11298, 32.079245, 32.15198, 32.151814, 32.122144, 32.155579, 32.181282, 32.226153, 32.226805, 32.281191, 32.348975, 32.369867, 32.44065, 32.482895, 32.466564, 
32.512597, 32.512634, 32.441525, 32.430159, 32.397146, 32.373551))"
76431,tx,4376,36.7,-97.85662,ZCTA5 76431,3446,33.31748,60,82,22,"list(c(-97.981831, -97.963273, -97.990522, -97.918919, -97.871988, -97.818297, -97.687802, -97.678822, -97.710939, -97.794646, -97.812757, -97.884427, -97.891411, -97.91844, -97.981831, 33.364925, 33.323464, 33.289192, 33.236173, 33.239817, 33.272013, 33.261495, 33.274769, 33.314076, 33.337968, 33.383109, 33.378832, 33.433958, 33.383071, 33.364925))"
76453,tx,1515,45.3,-98.34165,ZCTA5 76453,2004,32.58559,53,77,24,"list(c(-98.374697, -98.426108, -98.410743, -98.394431, -98.352522, -98.333321, -98.286003, -98.23273, -98.239405, -98.286905, -98.270273, -98.31175, -98.374733, -98.374697, 32.723813, 32.719535, 32.567664, 32.512926, 32.512895, 32.430159, 32.441525, 32.512634, 32.571056, 32.594043, 32.644021, 32.669218, 32.653782, 32.723813))"
76457,tx,4194,53.2,-98.02942,ZCTA5 76457,3733,31.95199,47,72,25,"list(c(-97.945975, -98.042677, -98.082875, -98.189343, -98.126164, -98.11873, -98.182557, -98.162264, -98.07754, -97.996476, -97.966132, -97.922341, -97.832948, -97.863771, -97.880313, -97.900123, -97.953876, -97.903011, -97.98498, -97.945975, 32.122144, 32.151814, 32.15198, 32.079245, 32.040511, 31.992858, 31.942796, 31.850037, 31.844142, 31.759457, 31.771565, 31.759134, 31.76864, 31.813175, 31.861563, 31.865488, 31.943148, 31.992413, 32.053716, 32.122144))"
76458,tx,5930,40.7,-98.18773,ZCTA5 76458,6278,33.21793,54,76,22,"list(c(-98.425741, -98.418869, -98.158391, -98.161991, -98.098858, -98.000385, -97.944095, -97.91957, -97.918919, -97.990522, -97.963273, -97.981831, -98.074189, -98.088716, -98.220321, -98.229049, -98.260333, -98.357037, -98.378959, -98.42065, -98.420892, -98.341014, -98.340059, -98.378653, -98.37607, -98.347821, -98.366648, -98.425741, 33.066165, 33.007844, 33.00455, 33.026829, 33.106088, 33.095644, 33.104598, 33.172495, 33.236173, 33.289192, 33.323464, 33.364925, 33.360283, 33.338073, 33.386828, 
33.426071, 33.446258, 33.440325, 33.385295, 33.394658, 33.336942, 33.296953, 33.242402, 33.222579, 33.134362, 33.118779, 33.067158, 33.066165))"
75189,tx,35243,42.4,-96.31193,ZCTA5 75189,15302,32.95183,59,84,25,"list(c(-96.398111, -96.428345, -96.392043, -96.381472, -96.379201, -96.376188, -96.381087, -96.389396, -96.36958, -96.312064, -96.271607, -96.237245, -96.208308, -96.242125, -96.296449, -96.31225, -96.334124, -96.398111, 33.020679, 32.991246, 32.988533, 32.942791, 32.944567, 32.937596, 32.933459, 32.904594, 32.862592, 32.814169, 32.89654, 32.893075, 32.990811, 32.99441, 33.064832, 33.061098, 32.999434, 33.020679))"
75661,tx,2482,37.5,-94.16155,ZCTA5 75661,3518,32.63753,64,88,24,"list(c(-94.043147, -94.131574, -94.172136, -94.286283, -94.295635, -94.184618, -94.122428, -94.118279, -94.088083, -94.095862, -94.043043299536, -94.043147, 32.693031, 32.738452, 32.6969, 32.697201, 32.672584, 32.547075, 32.558984, 32.516509, 32.516376, 32.574882, 32.5753676889522, 32.693031))"
75681,tx,2563,41.9,-94.6919,ZCTA5 75681,2914,31.92838,62,88,26,"list(c(-94.826161, -94.806583, -94.752037, -94.756203, -94.705197, -94.61024, -94.581787, -94.577832, -94.617074, -94.626153, -94.681987, -94.761004, -94.740255, -94.797005, -94.826161, 31.918177, 31.887831, 31.895393, 31.843774, 31.843877, 31.843913, 31.953137, 31.952622, 31.974889, 32.059823, 32.018994, 32.031615, 31.968933, 31.953413, 31.918177))"
76475,tx,1031,47.1,-98.49888,ZCTA5 76475,2011,32.65906,51,75,24,"list(c(-98.558559, -98.598822, -98.655409, -98.664586, -98.630801, -98.620459, -98.576175, -98.576256, -98.508038, -98.545976, -98.475372, -98.475177, -98.410743, -98.426108, -98.374697, -98.404557, -98.4892, -98.514712, -98.558559, 32.799293, 32.768106, 32.755159, 32.721972, 32.676038, 32.599247, 32.595078, 32.515163, 32.513492, 32.366452, 32.388087, 32.513039, 32.567664, 32.719535, 32.723813, 32.808908, 32.847726, 32.8083, 32.799293))"
76483,tx,868,39.6,-99.27223,ZCTA5 76483,2483,33.18878,53,74,21,"list(list(c(-99.215217, -99.249253, -99.258387, -99.285852, -99.39732, -99.399018, -99.472076, -99.471994, -99.384947, -99.3806, -99.434021, -99.375259, -99.471487, -99.471445, -99.416437, -99.424836, -99.36205, -99.331404, -99.31481, -99.276909, -99.222587, -99.166924, -99.093501, -99.118245, -99.108534, -99.0702, -99.004938, -98.989611, -99.148402, -99.164244, -99.128285, -99.215217, 33.398426, 33.359154, 33.301557, 33.281546, 33.283934, 33.219139, 33.224986, 33.196182, 33.181463, 33.123393, 33.123199, 
33.066387, 33.045041, 33.027427, 32.990527, 33.027076, 33.042027, 33.019914, 32.957076, 32.999397, 32.956939, 33.003938, 33.024102, 33.069221, 33.167129, 33.185458, 33.183906, 33.224921, 33.235212, 33.331264, 33.398224, 33.398426)), list(c(-99.472444, -99.472277, -99.437607, -99.413137, -99.373236, -99.472444, 33.399023, 33.332121, 33.333947, 33.379835, 33.39879, 33.399023)))"
76513,tx,42610,46.4,-97.49964,ZCTA5 76513,22598,31.05136,56,82,26,"list(c(-97.628757, -97.594558, -97.537491, -97.445175, -97.401879, -97.393451, -97.429118, -97.453375, -97.423279, -97.46474, -97.524525, -97.614845, -97.569666, -97.623188, -97.628757, 31.060394, 31.025037, 31.010159, 30.931133, 30.981692, 30.993412, 31.019514, 31.09622, 31.160376, 31.162876, 31.145366, 31.161207, 31.135271, 31.099381, 31.060394))"
76523,tx,397,48.2,-97.29116,ZCTA5 76523,24,30.78949,56,83,27,"list(c(-97.289487, -97.276437, -97.273504, -97.270773, -97.263628, -97.289487, 30.816285, 30.781285, 30.782274, 30.788214, 30.814917, 30.816285))"
76539,tx,8665,53.2,-98.00992,ZCTA5 76539,4779,31.08864,47,72,25,"list(c(-98.074111, -98.123147, -98.061136, -98.057281, -98.003866, -97.946318, -97.912191, -97.879603, -97.990782, -97.951543, -98.005351, -98.074111, 31.22635, 31.096612, 31.107583, 31.067558, 30.967724, 30.996565, 30.971926, 31.083548, 31.083768, 31.121173, 31.212246, 31.22635))"
76554,tx,2360,42.6,-97.3678,ZCTA5 76554,941,30.97574,61,87,26,"list(c(-97.393451, -97.401879, -97.380056, -97.331357, -97.337921, -97.393451, 30.993412, 30.981692, 30.951708, 30.956984, 30.996205, 30.993412))"
76570,tx,2661,41.5,-96.93866,ZCTA5 76570,2786,31.08167,65,92,27,"list(c(-96.929432, -96.930539, -96.989936, -97.032643, -97.129281, -97.118439, -97.077449, -96.992646, -96.951371, -96.92083, -96.879042, -96.774553, -96.76687, -96.830497, -96.824664, -96.848183, -96.875173, -96.876883, -96.929432, 31.216669, 31.189525, 31.147172, 31.154896, 31.070328, 31.041159, 31.011005, 31.045942, 30.987585, 30.980831, 30.965624, 31.018243, 31.043742, 31.10522, 31.134617, 31.144719, 31.162672, 31.185032, 31.216669))"
76596,tx,1271,47.3,-97.72956,ZCTA5 76596,1,31.4775,55,81,26,"list(c(-97.728731, -97.730363, -97.728216, -97.723135, -97.72617, -97.728731, 31.480337, 31.473816, 31.473765, 31.476899, 31.478882, 31.480337))"
75023,tx,48586,41.4,-96.73244,ZCTA5 75023,14586,33.05701,58,82,24,"list(c(-96.772039, -96.770371, -96.769884, -96.704263, -96.690021, -96.772039, 33.071726, 33.056012, 33.041303, 33.037581, 33.066077, 33.071726))"
75684,tx,7558,47.4,-94.93896,ZCTA5 75684,4388,32.27335,57,84,27,"list(c(-95.004372, -95.028868, -94.993752, -95.023253, -94.977116, -94.985145, -94.966477, -94.940525, -94.918474, -94.91193, -94.817964, -94.851786, -94.932223, -94.963487, -95.004372, 32.350198, 32.30335, 32.260398, 32.229533, 32.193533, 32.15793, 32.166235, 32.180079, 32.177857, 32.187586, 32.283733, 32.334252, 32.34212, 32.324216, 32.350198))"
75686,tx,13396,36.9,-94.95018,ZCTA5 75686,12407,32.96954,65,89,24,"list(c(-95.135243, -95.135221, -95.104475, -94.963895, -94.937049, -94.835475, -94.835605, -94.747656, -94.719942, -94.724788, -94.77092, -94.819828, -94.8054, -94.816276, -94.872859, -95.061762, -95.125908, -95.125949, -95.12613, -95.08253, -95.062435, -95.135243, 32.886114, 32.859015, 32.850715, 32.882436, 32.902777, 32.879438, 32.861718, 32.877306, 32.904502, 32.910218, 32.927439, 32.982886, 33.083314, 33.094074, 33.069619, 33.074679, 33.066239, 33.053024, 33.034581, 32.987856, 32.923675, 32.886114
))"
75691,tx,4465,43.3,-94.55063,ZCTA5 75691,2761,32.31325,60,86,26,"list(c(-94.606221, -94.610853, -94.666228, -94.667205, -94.566262, -94.518256, -94.489467, -94.404019, -94.424511, -94.464982, -94.555726, -94.579201, -94.589254, -94.606221, 32.36023, 32.324165, 32.279608, 32.206607, 32.22857, 32.299866, 32.297021, 32.369839, 32.368622, 32.377201, 32.4075, 32.394925, 32.37079, 32.36023))"
75706,tx,10142,50,-95.30765,ZCTA5 75706,5216,32.46602,56,84,28,"list(c(-95.206779, -95.291771, -95.317887, -95.437369, -95.372919, -95.34941, -95.293797, -95.266194, -95.214576, -95.219855, -95.161197, -95.206779, 32.559442, 32.526786, 32.490723, 32.468846, 32.434873, 32.3915, 32.373955, 32.45187, 32.477769, 32.51355, 32.548534, 32.559442))"
75751,tx,17098,42.9,-95.9083,ZCTA5 75751,11412,32.09642,63,90,27,"list(c(-96.052786, -96.064804, -96.00617, -96.027622, -95.97029, -95.939345, -95.871557, -95.859564, -95.800913, -95.804004, -95.842259, -95.809857, -95.879318, -95.945256, -95.963457, -95.937947, -95.973814, -95.947641, -95.98469, -96.052786, 32.005895, 31.980664, 31.924292, 31.877875, 31.877187, 31.97275, 31.970512, 32.028151, 32.056474, 32.098269, 32.168473, 32.224304, 32.220501, 32.2721, 32.228134, 32.169246, 32.143783, 32.073855, 32.013918, 32.005895))"
75757,tx,13699,47.5,-95.349,ZCTA5 75757,11983,32.11465,59,87,28,"list(c(-95.472698, -95.424107, -95.422174, -95.402527, -95.363239, -95.284976, -95.270537, -95.239852, -95.231829, -95.252316, -95.325323, -95.332614, -95.453103, -95.472698, 32.14503, 32.083892, 32.043818, 32.060277, 32.076772, 32.032272, 32.09264, 32.092572, 32.140071, 32.150461, 32.169646, 32.189464, 32.17074, 32.14503))"
75041,tx,31451,40,-96.65142,ZCTA5 75041,8636,32.88092,60,84,24,"list(c(-96.69188, -96.676303, -96.668053, -96.648839, -96.602214, -96.649102, -96.69188, 32.894571, 32.870985, 32.868126, 32.855953, 32.894013, 32.894472, 32.894571))"
75224,tx,36373,40.7,-96.83991,ZCTA5 75224,7835,32.71103,59,83,24,"list(c(-96.857079, -96.857138, -96.823126, -96.822704, -96.824337, -96.857079, 32.72533, 32.691234, 32.687101, 32.733015, 32.732815, 32.72533))"
75762,tx,14609,49.1,-95.41381,ZCTA5 75762,14292,32.21685,57,85,28,"list(c(-95.453913, -95.472914, -95.472698, -95.453103, -95.332614, -95.325323, -95.323629, -95.433347, -95.410986, -95.453913, 32.307108, 32.145077, 32.14503, 32.17074, 32.189464, 32.169646, 32.239119, 32.244329, 32.28557, 32.307108))"
75773,tx,13478,41.9,-95.44589,ZCTA5 75773,10207,32.67875,62,88,26,"list(c(-95.635017, -95.594541, -95.594185, -95.577626, -95.34595, -95.362001, -95.230047, -95.269581, -95.337755, -95.423019, -95.5093, -95.534922, -95.537942, -95.583326, -95.635017, 32.72038, 32.687026, 32.564816, 32.561771, 32.609291, 32.640323, 32.733058, 32.762507, 32.743903, 32.749422, 32.779863, 32.768895, 32.736356, 32.707911, 32.72038))"
75783,tx,8316,39.7,-95.42365,ZCTA5 75783,7957,32.82155,63,88,25,"list(c(-95.549344, -95.534922, -95.5093, -95.423019, -95.337755, -95.269581, -95.318383, -95.33665, -95.414227, -95.467999, -95.543785, -95.549344, 32.811826, 32.768895, 32.779863, 32.749422, 32.743903, 32.762507, 32.81561, 32.869146, 32.905071, 32.934891, 32.853185, 32.811826))"
75251,tx,3804,40.7,-96.77188,ZCTA5 75251,49,32.91902,59,83,24,"list(c(-96.764269, -96.786307, -96.768985, -96.764269, 32.923874, 32.924658, 32.912094, 32.923874))"
75831,tx,4981,40.9,-96.01471,ZCTA5 75831,1517,31.4623,66,93,27,"list(c(-96.169639, -96.078601, -96.028149, -95.966228, -95.92134, -95.866862, -95.858507, -95.874369, -95.946143, -95.99245, -96.017337, -96.054107, -96.121291, -96.120607, -96.148883, -96.142211, -96.129366, -96.169639, 31.44424, 31.362588, 31.287547, 31.305835, 31.345688, 31.34275, 31.377557, 31.448631, 31.540193, 31.525444, 31.616382, 31.643909, 31.648865, 31.59891, 31.58261, 31.5103, 31.462573, 31.44424))"
75835,tx,11597,40.9,-95.49194,ZCTA5 75835,9169,31.29349,66,93,27,"list(c(-95.677376, -95.655545, -95.724567, -95.747943, -95.728703, -95.775578, -95.76441, -95.648538, -95.657303, -95.59431, -95.499831, -95.460148, -95.421893, -95.395592, -95.346614, -95.35435, -95.323233, -95.307543, -95.315115, -95.244804, -95.23793, -95.198652, -95.228758, -95.30591, -95.34843, -95.414343, -95.631909, -95.677376, 31.368691, 31.32964, 31.271486, 31.20831, 31.164064, 31.136095, 31.094211, 31.070005, 31.152646, 31.197706, 31.206025, 31.154117, 31.174783, 31.225896, 31.234369, 31.177239, 
31.167536, 31.22423, 31.251537, 31.35685, 31.414223, 31.450804, 31.485366, 31.478627, 31.438483, 31.446869, 31.397896, 31.368691))"
75839,tx,6001,41.5,-95.57789,ZCTA5 75839,3803,31.60598,65,92,27,"list(c(-95.721459, -95.718512, -95.739279, -95.647171, -95.584938, -95.564093, -95.478988, -95.394344, -95.356364, -95.342483, -95.371163, -95.502681, -95.534381, -95.634687, -95.622373, -95.697622, -95.721459, 31.63538, 31.553659, 31.504056, 31.527014, 31.52277, 31.554195, 31.590911, 31.653014, 31.664295, 31.718032, 31.737501, 31.681887, 31.649448, 31.685154, 31.643516, 31.649804, 31.63538))"
75840,tx,6504,43.8,-96.089,ZCTA5 75840,7070,31.78237,64,92,28,"list(c(-96.120491, -96.091136, -96.13758, -96.202117, -96.259398, -96.252754, -96.121291, -96.054107, -96.017337, -95.972066, -95.964641, -95.922543, -95.983449, -95.994543, -95.97029, -96.027622, -96.00617, -96.064804, -96.052786, -96.05478, -96.120491, 31.980805, 31.969579, 31.881187, 31.823574, 31.816635, 31.746031, 31.648865, 31.643909, 31.616382, 31.675921, 31.736282, 31.766265, 31.789979, 31.843359, 31.877187, 31.877875, 31.924292, 31.980664, 32.005895, 32.012526, 31.980805))"
75844,tx,4622,41.5,-95.43843,ZCTA5 75844,6468,31.51375,65,92,27,"list(c(-95.739279, -95.693768, -95.677376, -95.631909, -95.414343, -95.34843, -95.30591, -95.228758, -95.198652, -95.172025, -95.110246, -95.178738, -95.256415, -95.293875, -95.342483, -95.356364, -95.394344, -95.478988, -95.564093, -95.584938, -95.647171, -95.739279, 31.504056, 31.387123, 31.368691, 31.397896, 31.446869, 31.438483, 31.478627, 31.485366, 31.450804, 31.521382, 31.524385, 31.581466, 31.576159, 31.685826, 31.718032, 31.664295, 31.653014, 31.590911, 31.554195, 31.52277, 31.527014, 31.504056
))"
75847,tx,1635,38.8,-95.14601,ZCTA5 75847,2688,31.35383,67,93,26,"list(c(-95.198652, -95.23793, -95.244804, -95.315115, -95.307543, -95.256305, -95.195903, -95.154029, -95.061499, -95.003354, -94.98948, -94.961697, -95.011278, -95.048549, -95.100118, -95.110246, -95.172025, -95.198652, 31.450804, 31.414223, 31.35685, 31.251537, 31.22423, 31.239559, 31.222366, 31.243943, 31.236449, 31.294218, 31.364586, 31.389625, 31.437768, 31.449087, 31.469036, 31.524385, 31.521382, 31.450804))"
75855,tx,2862,38.2,-95.85024,ZCTA5 75855,2064,31.5622,68,94,26,"list(c(-96.017337, -95.99245, -95.946143, -95.874369, -95.858507, -95.866862, -95.764481, -95.693768, -95.739279, -95.718512, -95.721459, -95.777586, -95.789679, -95.867028, -95.922543, -95.964641, -95.972066, -96.017337, 31.616382, 31.525444, 31.540193, 31.448631, 31.377557, 31.34275, 31.405516, 31.387123, 31.504056, 31.553659, 31.63538, 31.602257, 31.648776, 31.728634, 31.766265, 31.736282, 31.675921, 31.616382))"
75287,tx,51855,41.4,-96.84109,ZCTA5 75287,6509,33.00026,58,82,24,"list(c(-96.84358, -96.854871, -96.838955, -96.830012, -96.813355, -96.815144, -96.84358, 33.016499, 32.987573, 32.98737, 32.987255, 32.987041, 33.013329, 33.016499))"
75412,tx,562,44.4,-95.15242,ZCTA5 75412,1006,33.79983,54,78,24,"list(c(-95.1750654057247, -95.145721, -95.169854, -95.257296, -95.252444, -95.163729, -95.183263, -95.164765, -95.113138, -95.06614, -95.040467, -95.0492158303081, -95.0642611440143, -95.117138, -95.1558864704409, -95.1750654057247, 33.9475252952672, 33.901358, 33.873613, 33.831288, 33.770043, 33.734919, 33.704023, 33.661662, 33.717371, 33.720389, 33.81725, 33.8646498765438, 33.9100967732213, 33.903619, 33.9368927541364, 33.9475252952672))"
75859,tx,2125,42.2,-96.24022,ZCTA5 75859,4336,31.8816,64,91,27,"list(c(-96.199298, -96.417957, -96.367398, -96.321844, -96.331877, -96.332297, -96.332681, -96.252754, -96.259398, -96.202117, -96.13758, -96.091136, -96.120491, -96.199298, 31.974034, 31.927686, 31.87717, 31.841395, 31.780225, 31.762253, 31.740753, 31.746031, 31.816635, 31.823574, 31.881187, 31.969579, 31.980805, 31.974034))"
75925,tx,3446,45,-95.06598,ZCTA5 75925,4630,31.61116,60,87,27,"list(c(-94.972788, -95.031807, -95.099154, -95.127717, -95.21054, -95.178738, -95.110246, -95.100118, -95.048549, -94.996349, -95.007877, -94.891503, -94.951969, -94.959754, -94.972788, 31.738575, 31.747642, 31.708284, 31.645801, 31.597776, 31.581466, 31.524385, 31.469036, 31.449087, 31.47234, 31.514568, 31.577384, 31.641351, 31.727566, 31.738575))"
75929,tx,1553,36.2,-94.19465,ZCTA5 75929,2900,31.24551,69,94,25,"list(c(-94.327501, -94.315119, -94.339634, -94.326616, -94.224177, -94.192872, -94.129632, -94.065463, -94.042292, -94.103075, -94.109668, -94.149206, -94.176875, -94.29068, -94.327501, 31.382733, 31.308439, 31.263273, 31.224754, 31.175683, 31.136166, 31.09928, 31.11199, 31.121203, 31.180969, 31.256856, 31.36735, 31.345521, 31.306334, 31.382733))"
75930,tx,1649,35.8,-94.03262,ZCTA5 75930,2055,31.32202,67,91,24,"list(c(-93.907535, -94.054527, -94.094014, -94.148761, -94.149206, -94.109668, -94.103075, -94.042292, -94.038123, -94.038575, -93.993886, -93.965011, -93.917352, -93.840611, -93.843284, -93.907535, 31.436476, 31.443551, 31.399951, 31.432242, 31.36735, 31.256856, 31.180969, 31.121203, 31.189431, 31.217716, 31.315153, 31.349478, 31.357702, 31.385165, 31.427005, 31.436476))"
75932,tx,1343,39.1,-93.60979,ZCTA5 75932,2980,31.05419,64,89,25,"list(c(-93.74362, -93.688394, -93.619049, -93.5507319987061, -93.569295, -93.5188550797822, -93.5197979154034, -93.548931, -93.600308, -93.663656, -93.687447, -93.699434, -93.74362, 30.974951, 30.951803, 30.95627, 30.9212283136682, 30.976191, 31.0357058654155, 31.0648481398078, 31.186601, 31.176158, 31.172486, 31.097322, 31.007144, 30.974951))"
75071,tx,63828,40,-96.629,ZCTA5 75071,25366,33.24665,60,84,24,"list(c(-96.767615, -96.767702, -96.64317, -96.547798, -96.474734, -96.479834, -96.494946, -96.559314, -96.603678, -96.619656, -96.662173, -96.731351, -96.743915, -96.767615, 33.218746, 33.203697, 33.198616, 33.190025, 33.247135, 33.274406, 33.276796, 33.266469, 33.28869, 33.311785, 33.292791, 33.291445, 33.267819, 33.218746))"
75418,tx,14726,45.3,-96.17765,ZCTA5 75418,7840,33.5727,53,77,24,"list(c(-96.2771, -96.265563, -96.265895, -96.266718, -96.258797, -96.214638, -96.120926, -96.079283, -96.058908, -96.056714, -96.061979, -96.153256, -96.123991, -96.08729, -96.083149, -96.14702, -96.208765, -96.256962, -96.2771, 33.664531, 33.587195, 33.506866, 33.486451, 33.485004, 33.475529, 33.466673, 33.50016, 33.500654, 33.537668, 33.555648, 33.575756, 33.631264, 33.647545, 33.67473, 33.696874, 33.691465, 33.623836, 33.664531))"
75938,tx,2217,35.7,-94.35343,ZCTA5 75938,3024,30.93263,70,95,25,"list(c(-94.507028, -94.492522, -94.445923, -94.432149, -94.393824, -94.349365, -94.198143, -94.233111, -94.283623, -94.413814, -94.457816, -94.479945, -94.507028, 30.947133, 30.889759, 30.857446, 30.82195, 30.837317, 30.851224, 30.853807, 30.990617, 31.037232, 31.026493, 31.033325, 31.029474, 30.947133))"
75941,tx,8470,37.7,-94.76367,ZCTA5 75941,4303,31.17992,69,95,26,"list(c(-94.862679, -94.851642, -94.842947, -94.738594, -94.689117, -94.660274, -94.668075, -94.705316, -94.713887, -94.75239, -94.862679, 31.23236, 31.181715, 31.146578, 31.10369, 31.097795, 31.132324, 31.178404, 31.192964, 31.256456, 31.251694, 31.23236))"
75943,tx,1171,41.3,-94.88782,ZCTA5 75943,1018,31.65354,63,89,26,"list(c(-94.959754, -94.951969, -94.891503, -94.849258, -94.780321, -94.806138, -94.863239, -94.959754, 31.727566, 31.641351, 31.577384, 31.592366, 31.659357, 31.688063, 31.71557, 31.727566))"
75944,tx,904,36.8,-94.3886,ZCTA5 75944,1773,31.33733,68,93,25,"list(c(-94.429053, -94.471135, -94.449422, -94.392898, -94.35709, -94.326616, -94.339634, -94.315119, -94.327501, -94.346522, -94.429053, 31.41985, 31.373032, 31.321337, 31.298986, 31.246889, 31.224754, 31.263273, 31.308439, 31.382733, 31.409414, 31.41985))"
75946,tx,3714,38.5,-94.52539,ZCTA5 75946,2953,31.81358,65,90,25,"list(c(-94.61024, -94.597015, -94.62852, -94.551804, -94.543382, -94.472516, -94.405305, -94.414371, -94.433346, -94.484011, -94.581787, -94.61024, 31.843913, 31.792575, 31.74301, 31.754667, 31.710905, 31.736657, 31.677098, 31.752001, 31.822919, 31.903773, 31.953137, 31.843913))"
75949,tx,8469,36.2,-94.51943,ZCTA5 75949,8146,31.23143,69,94,25,"list(c(-94.569151, -94.566357, -94.615679, -94.602338, -94.625599, -94.605193, -94.561943, -94.479945, -94.457816, -94.50178, -94.494749, -94.436537, -94.35709, -94.392898, -94.449422, -94.471135, -94.502188, -94.537559, -94.569151, 31.433006, 31.344922, 31.292026, 31.238865, 31.140793, 31.077669, 31.058952, 31.029474, 31.033325, 31.086396, 31.146077, 31.207302, 31.246889, 31.298986, 31.321337, 31.373032, 31.410525, 31.39863, 31.433006))"
