tract,state_abbr,lon,lat,count_prop,days_above_100_today,days_above_100_30yrs,change_days_above_100,change_perc_above_100
031804808,il,-88.10003,42.02202,951,10,18,8,80
031804809,il,-88.10126,42.01108,1620,10,19,9,90
031804810,il,-88.08298,42.01615,1815,10,18,8,80
031804901,il,-87.93222,42.05942,2275,8,15,7,87.5
031804902,il,-87.93097,42.04461,1945,8,15,7,87.5
031805001,il,-87.95125,42.05644,1786,8,15,7,87.5
031805002,il,-87.95077,42.04235,895,8,15,7,87.5
031805105,il,-88.01516,42.05968,627,8,16,8,100
031805106,il,-87.9983,42.06082,581,8,16,8,100
031805107,il,-87.9797,42.04256,500,8,16,8,100
031805108,il,-87.96753,42.04409,759,8,15,7,87.5
031805109,il,-87.9761,42.05507,1512,8,16,8,100
031805110,il,-87.97447,42.06282,1165,8,16,8,100
031805111,il,-87.94373,42.03128,1067,8,15,7,87.5
031805112,il,-87.93228,42.02268,1104,8,15,7,87.5
031805201,il,-87.83074,42.06086,1217,7,13,6,85.7
031805202,il,-87.81474,42.05965,1252,7,13,6,85.7
031805301,il,-87.81965,42.04497,1058,7,13,6,85.7
031805302,il,-87.81344,42.04977,1376,7,13,6,85.7
031805401,il,-87.82598,42.03308,1536,7,13,6,85.7
031805402,il,-87.81133,42.02977,2208,7,13,6,85.7
031805501,il,-87.8379,42.01961,1269,7,14,7,100
031805502,il,-87.82398,42.01715,1419,7,14,7,100
031805600,il,-87.83092,42.00251,1699,7,14,7,100
031805701,il,-87.85103,42.00297,1606,7,14,7,100
031805702,il,-87.84683,41.99206,832,7,14,7,100
031805801,il,-87.8633,42.01883,942,7,14,7,100
031805802,il,-87.84702,42.01465,1756,7,14,7,100
031805901,il,-87.86995,42.03504,1311,7,14,7,100
031805902,il,-87.84721,42.03291,2180,7,13,6,85.7
031806001,il,-87.84915,42.06036,416,7,13,6,85.7
031806002,il,-87.86656,42.04842,983,7,14,7,100
031806004,il,-87.83582,42.04725,1551,7,13,6,85.7
031806005,il,-87.85068,42.04353,402,7,14,7,100
031806006,il,-87.85022,42.05063,956,7,14,7,100
031806102,il,-87.90246,42.04795,1427,8,15,7,87.5
031806103,il,-87.91181,42.05883,2077,8,15,7,87.5
031806104,il,-87.87892,42.05988,429,7,14,7,100
031806201,il,-87.88979,42.04545,761,7,14,7,100
031806202,il,-87.88889,42.03761,889,7,14,7,100
031806300,il,-87.90238,42.03792,1947,8,15,7,87.5
031806400,il,-87.88387,42.02824,982,7,14,7,100
031806501,il,-87.89107,42.0158,844,8,15,7,87.5
031806502,il,-87.87828,42.01652,1761,7,14,7,100
031806600,il,-87.87263,42.00309,1266,7,14,7,100
031806700,il,-87.7228,42.05281,1853,6,12,6,100
031806801,il,-87.73954,42.05638,1137,6,13,7,116.7
031806802,il,-87.73977,42.04438,1149,6,13,7,116.7
031806900,il,-87.75571,42.05677,1225,6,13,7,116.7
031807000,il,-87.75554,42.04445,1295,6,13,7,116.7
031807100,il,-87.72108,42.04445,1608,6,12,6,100
031807200,il,-87.72851,42.03717,2418,6,12,6,100
031807300,il,-87.75491,42.03376,2025,6,13,7,116.7
031807400,il,-87.73984,42.02819,1804,7,13,6,85.7
031807500,il,-87.72814,42.02796,1376,6,12,6,100
031807600,il,-87.72246,42.02144,2868,6,13,7,116.7
031807700,il,-87.75422,42.02076,1616,7,13,6,85.7
031807800,il,-87.76373,42.01516,1195,7,13,6,85.7
031807900,il,-87.74878,42.00419,1614,7,13,6,85.7
031808001,il,-87.73541,42.00702,1619,7,13,6,85.7
031808002,il,-87.71944,42.00506,2034,6,12,6,100
031808100,il,-87.79,42.0113,1136,7,13,6,85.7
031808200,il,-87.79732,42.02642,1975,7,13,6,85.7
031808301,il,-87.78514,42.03334,1699,7,13,6,85.7
031808302,il,-87.76679,42.03228,1510,7,13,6,85.7
031808400,il,-87.79386,42.04874,1785,7,13,6,85.7
031808500,il,-87.7736,42.04724,1947,7,13,6,85.7
031808600,il,-87.78561,42.06023,854,7,13,6,85.7
031808702,il,-87.67188,42.05554,133,7,13,6,85.7
031808800,il,-87.6827,42.06549,1116,6,12,6,100
031808900,il,-87.71747,42.06651,1413,6,12,6,100
031809000,il,-87.71891,42.05976,1466,6,12,6,100
031809100,il,-87.70436,42.05935,1062,6,12,6,100
031809200,il,-87.69927,42.05255,1348,6,12,6,100
031809300,il,-87.68647,42.05795,792,6,12,6,100
031809401,il,-87.66891,42.04337,311,7,13,6,85.7
031809402,il,-87.68203,42.04903,160,6,12,6,100
031809500,il,-87.68773,42.04646,443,6,12,6,100
031809600,il,-87.6999,42.04475,1016,6,12,6,100
031809700,il,-87.69992,42.03747,1241,6,12,6,100
031809800,il,-87.6855,42.03753,560,6,12,6,100
031809900,il,-87.67526,42.03762,508,7,13,6,85.7
031810000,il,-87.66706,42.02615,605,7,13,6,85.7
031810100,il,-87.68463,42.03021,767,6,12,6,100
031810200,il,-87.68334,42.02282,838,6,12,6,100
031810301,il,-87.70161,42.02531,1391,6,12,6,100
031810302,il,-87.69472,42.02941,1024,6,12,6,100
031810400,il,-87.82944,41.98757,2114,7,14,7,100
031810501,il,-87.82599,41.96028,1858,7,14,7,100
031810502,il,-87.81046,41.95958,1681,7,14,7,100
031810600,il,-87.7961,41.96422,1257,7,13,6,85.7
031810701,il,-87.81147,41.93091,1013,8,15,7,87.5
031810702,il,-87.816,41.92528,878,8,15,7,87.5
031810800,il,-87.82097,41.93229,1615,8,15,7,87.5
031810900,il,-87.81007,41.91653,1569,8,15,7,87.5
031811000,il,-87.81972,41.91567,1599,8,15,7,87.5
031811100,il,-87.83442,41.92708,1538,8,15,7,87.5
031811200,il,-87.84538,41.92223,2193,8,16,8,100
031811301,il,-87.88329,41.91599,1558,8,16,8,100
031811302,il,-87.85954,41.91608,965,8,16,8,100
031811401,il,-87.87071,41.93358,1834,8,16,8,100
031811402,il,-87.87482,41.92665,1584,8,16,8,100
031811500,il,-87.86867,41.94138,2776,8,15,7,87.5
031811600,il,-87.8722,41.95119,1583,8,15,7,87.5
031811701,il,-87.90299,41.94213,1224,8,15,7,87.5
031811702,il,-87.9046,41.92645,1221,8,15,7,87.5
031811800,il,-87.90644,41.91411,1716,8,15,7,87.5
031811900,il,-87.81893,41.90085,1664,8,15,7,87.5
031812000,il,-87.82006,41.88767,1771,8,16,8,100
031812100,il,-87.77985,41.9025,1466,8,15,7,87.5
031812200,il,-87.79469,41.90541,1469,7,15,8,114.3
031812301,il,-87.79846,41.88915,472,8,15,7,87.5
031812302,il,-87.80154,41.89675,791,8,15,7,87.5
031812400,il,-87.79112,41.89577,1093,8,15,7,87.5
031812500,il,-87.7807,41.89138,759,8,15,7,87.5
031812600,il,-87.77967,41.88355,605,8,15,7,87.5
031812700,il,-87.78948,41.88339,612,8,15,7,87.5
031812801,il,-87.80241,41.88319,367,8,15,7,87.5
031812802,il,-87.79718,41.88329,356,8,15,7,87.5
031812900,il,-87.79531,41.87632,1510,8,15,7,87.5
031813000,il,-87.78066,41.87636,1197,8,15,7,87.5
031813100,il,-87.78162,41.86901,1497,8,15,7,87.5
031813200,il,-87.79697,41.86906,1375,8,15,7,87.5
031813301,il,-87.75442,41.86216,652,7,15,8,114.3
031813302,il,-87.74467,41.86227,823,7,15,8,114.3
031813400,il,-87.76664,41.86098,1493,8,15,7,87.5
031813500,il,-87.77577,41.85816,1307,8,15,7,87.5
031813600,il,-87.76486,41.85406,940,7,15,8,114.3
031813701,il,-87.7542,41.85488,584,7,15,8,114.3
031813702,il,-87.74651,41.85518,624,7,15,8,114.3
031813801,il,-87.74346,41.85035,711,7,15,8,114.3
031813802,il,-87.75399,41.84797,925,7,15,8,114.3
031813900,il,-87.76849,41.8465,1120,8,15,7,87.5
031814000,il,-87.77542,41.84537,970,8,15,7,87.5
031814100,il,-87.76304,41.84228,778,7,15,8,114.3
031814200,il,-87.74562,41.83565,1496,7,15,8,114.3
031814300,il,-87.75825,41.8342,1006,7,15,8,114.3
031814400,il,-87.76355,41.82769,2084,7,15,8,114.3
031814500,il,-87.77455,41.83021,1537,8,15,7,87.5
031814600,il,-87.78507,41.86165,1505,8,15,7,87.5
031814700,il,-87.79763,41.86145,1459,8,15,7,87.5
031814800,il,-87.79834,41.84944,1682,8,15,7,87.5
031814900,il,-87.78979,41.85338,935,8,15,7,87.5
031815000,il,-87.78459,41.85543,849,8,15,7,87.5
031815100,il,-87.78558,41.84751,1067,8,15,7,87.5
031815200,il,-87.78405,41.83831,1897,8,15,7,87.5
031815300,il,-87.79535,41.83938,1204,8,15,7,87.5
031815400,il,-87.79619,41.83137,1793,8,15,7,87.5
031815500,il,-87.78777,41.82515,2495,8,15,7,87.5
031815600,il,-87.82404,41.84497,1966,8,16,8,100
031815701,il,-87.81108,41.83671,1555,8,16,8,100
031815702,il,-87.81922,41.82788,1848,8,16,8,100
031815800,il,-87.837,41.83155,717,8,16,8,100
031815900,il,-87.80972,41.88324,718,8,16,8,100
031816000,il,-87.81635,41.87638,895,8,16,8,100
031816100,il,-87.81839,41.86156,2096,8,16,8,100
031816200,il,-87.84083,41.90362,1216,8,16,8,100
031816300,il,-87.85771,41.90425,1482,8,16,8,100
031816401,il,-87.86033,41.89558,992,8,16,8,100
031816402,il,-87.85098,41.89438,1278,8,16,8,100
031816500,il,-87.88111,41.89817,865,8,16,8,100
031816600,il,-87.88084,41.90322,1233,8,16,8,100
031816700,il,-87.89638,41.90457,857,8,15,7,87.5
031816800,il,-87.91191,41.89144,2547,8,16,8,100
031816900,il,-87.89066,41.88678,1926,8,16,8,100
031817000,il,-87.87251,41.88736,1960,8,16,8,100
031817101,il,-87.8781,41.87625,1477,8,16,8,100
031817102,il,-87.86578,41.87719,1233,8,16,8,100
031817200,il,-87.85453,41.88301,1421,8,16,8,100
031817300,il,-87.84785,41.88408,950,8,16,8,100
031817400,il,-87.83826,41.893,1110,8,16,8,100
031817500,il,-87.83582,41.88029,1258,8,16,8,100
031817600,il,-87.83844,41.8701,1283,8,16,8,100
031817700,il,-87.85174,41.87175,1741,8,16,8,100
031817900,il,-87.845,41.85878,2003,8,16,8,100
031818000,il,-87.85844,41.85436,1871,8,16,8,100
031818100,il,-87.87375,41.85119,1088,9,17,8,88.9
031818200,il,-87.87514,41.86352,2056,8,16,8,100
031818300,il,-87.89878,41.87727,2167,8,16,8,100
031818401,il,-87.90312,41.86142,1631,8,16,8,100
031818402,il,-87.89186,41.8519,1218,9,17,8,88.9
031818500,il,-87.89843,41.84074,3022,9,17,8,88.9
031818600,il,-87.8655,41.84024,1789,9,17,8,88.9
031818700,il,-87.84612,41.83355,1663,8,16,8,100
031818800,il,-87.85442,41.82712,2544,9,17,8,88.9
031818900,il,-87.86686,41.82759,1278,9,17,8,88.9
031819000,il,-87.89551,41.82628,1694,9,17,8,88.9
031819100,il,-87.81356,41.81506,1269,8,16,8,100
031819200,il,-87.83003,41.81188,2178,8,16,8,100
031819300,il,-87.85012,41.81745,1578,9,17,8,88.9
031819400,il,-87.84987,41.81003,2101,9,17,8,88.9
031819500,il,-87.86726,41.8143,1161,9,17,8,88.9
031819600,il,-87.86842,41.80512,1448,9,17,8,88.9
031819700,il,-87.88082,41.80904,2186,9,17,8,88.9
031819801,il,-87.8974,41.81219,1959,9,18,9,100
031819802,il,-87.89491,41.7972,1044,9,18,9,100
031819900,il,-87.90716,41.80418,1391,9,18,9,100
031820000,il,-87.91395,41.80141,901,9,18,9,100
031820101,il,-87.90323,41.77629,2767,9,18,9,100
031820103,il,-87.87312,41.79452,1505,9,17,8,88.9
031820104,il,-87.8771,41.78215,1249,9,17,8,88.9
031820202,il,-87.8503,41.77555,1794,9,17,8,88.9
031820203,il,-87.90133,41.7346,1659,10,19,9,90
031820204,il,-87.89171,41.75948,1197,9,18,9,100
031820300,il,-87.80703,41.79198,1515,8,15,7,87.5
031820400,il,-87.81263,41.78211,1713,8,16,8,100
031820501,il,-87.82109,41.76131,2296,9,17,8,88.9
031820502,il,-87.80481,41.75386,1621,8,17,9,112.5
031820603,il,-87.84339,41.75434,1147,9,17,8,88.9
031820604,il,-87.82688,41.74988,746,9,17,8,88.9
031820605,il,-87.83046,41.73806,596,9,17,8,88.9
031820606,il,-87.85429,41.73775,1135,9,17,8,88.9
031820700,il,-87.77301,41.8183,2285,8,15,7,87.5
031820800,il,-87.77581,41.80653,1679,7,15,8,114.3
031820901,il,-87.77452,41.7629,2448,8,17,9,112.5
031820902,il,-87.75302,41.75399,1876,8,17,9,112.5
031821001,il,-87.79136,41.74217,1627,8,17,9,112.5
031821002,il,-87.77643,41.74153,1901,8,17,9,112.5
031821101,il,-87.76219,41.73828,1562,8,17,9,112.5
031821102,il,-87.74925,41.74292,1356,8,17,9,112.5
031821200,il,-87.6723,41.66839,2108,10,19,9,90
031821300,il,-87.66845,41.65426,1440,10,19,9,90
031821401,il,-87.65787,41.66621,1183,10,19,9,90
031821402,il,-87.65218,41.66229,1304,10,19,9,90
031821500,il,-87.63659,41.65138,771,10,20,10,100
031821600,il,-87.69933,41.73002,2077,9,18,9,100
031821700,il,-87.71535,41.72117,2100,9,18,9,100
031821800,il,-87.70042,41.7195,2384,9,18,9,100
031821900,il,-87.69698,41.71224,2255,9,18,9,100
031822000,il,-87.73113,41.73125,1683,9,18,9,100
031822101,il,-87.74562,41.72416,1784,9,18,9,100
031822102,il,-87.7315,41.72155,1253,9,18,9,100
031822200,il,-87.7591,41.72721,1683,9,18,9,100
031822301,il,-87.77126,41.72985,1606,9,18,9,100
031822302,il,-87.77408,41.71716,1779,9,18,9,100
031822400,il,-87.78847,41.72294,1760,9,18,9,100
031822500,il,-87.75828,41.71787,2057,9,18,9,100
031822601,il,-87.75381,41.70896,1631,9,18,9,100
031822602,il,-87.75322,41.69914,1875,9,18,9,100
031822701,il,-87.73033,41.71238,1004,9,18,9,100
031822702,il,-87.73058,41.70569,1236,9,18,9,100
031822801,il,-87.7382,41.6954,968,9,18,9,100
031822802,il,-87.72787,41.69756,1269,9,18,9,100
031822900,il,-87.79477,41.72769,634,9,18,9,100
031823001,il,-87.78419,41.70696,1195,9,18,9,100
031823002,il,-87.76949,41.69607,1714,9,18,9,100
031823101,il,-87.79285,41.69085,1214,9,18,9,100
031823102,il,-87.77891,41.68584,1226,9,18,9,100
031823200,il,-87.75382,41.67595,1770,10,19,9,90
031823302,il,-87.72311,41.66164,1622,10,19,9,90
031823303,il,-87.72791,41.67774,1396,10,19,9,90
031823304,il,-87.70275,41.68143,1626,10,19,9,90
031823400,il,-87.69651,41.66517,2171,10,19,9,90
031823500,il,-87.68318,41.6656,1544,10,19,9,90
031823602,il,-87.75887,41.65375,1629,10,19,9,90
031823603,il,-87.71116,41.65007,1766,10,19,9,90
031823604,il,-87.78843,41.65786,1326,9,18,9,100
031823605,il,-87.7753,41.66727,1418,9,18,9,100
031823702,il,-87.83209,41.711,1531,9,18,9,100
031823703,il,-87.80825,41.71881,1530,9,18,9,100
031823704,il,-87.83917,41.72666,1427,9,18,9,100
031823705,il,-87.82619,41.72447,1340,9,18,9,100
031823801,il,-87.88082,41.68831,2453,10,19,9,90
031823803,il,-87.82678,41.69702,2084,9,18,9,100
031823805,il,-87.82435,41.68736,674,9,18,9,100
031823806,il,-87.80601,41.6881,1055,9,18,9,100
031823901,il,-87.83885,41.66871,1697,9,18,9,100
031823903,il,-87.81873,41.66064,1891,9,18,9,100
031823904,il,-87.80501,41.65726,1310,9,18,9,100
031824003,il,-87.98572,41.6636,2422,11,20,9,81.8
031824004,il,-87.94681,41.6834,2528,10,20,10,100
031824005,il,-88.01438,41.66333,2431,10,20,10,100
031824006,il,-87.95206,41.65291,2169,10,20,10,100
031824105,il,-87.83749,41.63782,2191,9,18,9,100
031824106,il,-87.82489,41.61783,2152,9,19,10,111.1
031824107,il,-87.81331,41.60842,1969,9,19,10,111.1
031824113,il,-87.90169,41.62231,2622,10,20,10,100
031824114,il,-87.87962,41.61732,2252,10,20,10,100
031824115,il,-87.84325,41.62392,1056,9,19,10,111.1
031824116,il,-87.8683,41.62661,1576,10,20,10,100
031824119,il,-87.90038,41.57873,2205,10,21,11,110
031824121,il,-87.82754,41.59181,1033,10,19,9,90
031824122,il,-87.81785,41.57995,1869,10,20,10,100
031824123,il,-87.80355,41.59123,2423,9,19,10,111.1
031824124,il,-87.84446,41.59551,1014,10,19,9,90
031824125,il,-87.83806,41.58588,1472,10,19,9,90
031824126,il,-87.83116,41.56749,1893,10,20,10,100
031824127,il,-87.84525,41.57163,1381,10,20,10,100
031824128,il,-87.86803,41.57122,1404,10,20,10,100
031824129,il,-87.87573,41.58867,1489,10,20,10,100
031824300,il,-87.69926,41.64132,4620,10,19,9,90
031824400,il,-87.72621,41.63996,1365,9,19,10,111.1
031824503,il,-87.78026,41.63784,1854,9,18,9,100
031824505,il,-87.76864,41.60808,1799,9,18,9,100
031824507,il,-87.77483,41.59529,1360,9,19,10,111.1
031824508,il,-87.79148,41.61631,745,9,18,9,100
031824509,il,-87.77181,41.61879,1363,9,18,9,100
031824601,il,-87.74494,41.62867,1630,9,18,9,100
031824602,il,-87.7385,41.61741,2179,9,18,9,100
031824701,il,-87.71865,41.62817,1584,9,19,10,111.1
031824702,il,-87.70848,41.62199,2075,10,19,9,90
031824800,il,-87.68526,41.62446,3950,10,19,9,90
031824900,il,-87.69771,41.6095,3907,9,19,10,111.1
031825000,il,-87.73901,41.60291,1704,9,18,9,100
031825200,il,-87.72724,41.59671,740,9,18,9,100
031825302,il,-87.75741,41.58117,1974,9,18,9,100
031825303,il,-87.78586,41.58163,1370,9,19,10,111.1
031825304,il,-87.80399,41.57361,1207,9,19,10,111.1
031825400,il,-87.77803,41.5654,1717,9,19,10,111.1
031825501,il,-87.71709,41.57846,1854,9,18,9,100
031825503,il,-87.68461,41.57141,2816,9,19,10,111.1
031825504,il,-87.70403,41.56442,1194,9,19,10,111.1
031825505,il,-87.73307,41.56434,1957,9,19,10,111.1
031825600,il,-87.69792,41.593,3110,9,19,10,111.1
031825700,il,-87.5447,41.63754,2001,10,19,9,90
031825801,il,-87.57251,41.63448,829,10,20,10,100
031825802,il,-87.56006,41.62638,2094,10,19,9,90
031825803,il,-87.56204,41.61924,2115,10,19,9,90
031825900,il,-87.54237,41.6217,2133,10,19,9,90
031826000,il,-87.53241,41.62392,1560,10,19,9,90
031826100,il,-87.53668,41.60656,3174,10,20,10,100
031826201,il,-87.56478,41.60493,703,10,20,10,100
031826202,il,-87.53637,41.59317,2212,11,21,10,90.9
031826301,il,-87.60649,41.61529,1652,10,20,10,100
031826303,il,-87.59145,41.61341,1523,10,20,10,100
031826304,il,-87.58251,41.61806,1108,10,20,10,100
031826401,il,-87.59391,41.63882,1537,10,20,10,100
031826402,il,-87.59009,41.62807,2188,10,20,10,100
031826500,il,-87.61544,41.63011,2672,10,20,10,100
031826600,il,-87.62302,41.63635,2096,10,20,10,100
031826700,il,-87.63356,41.63621,1707,10,20,10,100
031826800,il,-87.66002,41.63736,2820,10,19,9,90
031826901,il,-87.66448,41.62105,1825,10,19,9,90
031826902,il,-87.66401,41.61487,986,10,19,9,90
031827000,il,-87.64511,41.62634,1895,10,20,10,100
031827100,il,-87.64636,41.61806,1333,10,20,10,100
031827200,il,-87.62682,41.61181,3052,10,20,10,100
031827300,il,-87.64622,41.60903,1298,10,19,9,90
031827400,il,-87.66595,41.60537,2912,10,19,9,90
031827500,il,-87.6385,41.59248,3478,10,20,10,100
031827600,il,-87.66414,41.59205,1882,10,19,9,90
031827700,il,-87.66576,41.58243,1785,10,19,9,90
031827801,il,-87.60816,41.60123,1877,11,20,9,81.8
031827802,il,-87.59043,41.6007,1296,11,21,10,90.9
031827804,il,-87.59509,41.59009,1234,11,21,10,90.9
031827805,il,-87.60107,41.58394,1228,11,21,10,90.9
031827901,il,-87.57214,41.58721,1192,11,21,10,90.9
031827902,il,-87.54498,41.58473,1951,11,21,10,90.9
031828000,il,-87.54176,41.57323,2217,11,21,10,90.9
031828100,il,-87.53563,41.56344,2177,11,21,10,90.9
031828201,il,-87.56799,41.57071,1795,11,21,10,90.9
031828202,il,-87.56585,41.56107,1483,11,21,10,90.9
031828300,il,-87.61208,41.56997,1716,10,20,10,100
031828401,il,-87.6652,41.56799,1599,10,19,9,90
031828402,il,-87.64591,41.56828,1268,10,19,9,90
031828503,il,-87.55959,41.50308,1641,10,19,9,90
031828504,il,-87.54963,41.48132,2131,9,19,10,111.1
031828505,il,-87.56093,41.54322,2851,11,21,10,90.9
031828507,il,-87.5349,41.53049,1138,11,21,10,90.9
031828508,il,-87.54539,41.52043,1304,10,20,10,100
031828601,il,-87.66086,41.54896,1780,10,19,9,90
031828602,il,-87.64473,41.5478,1527,10,19,9,90
031828701,il,-87.62527,41.54314,1442,10,20,10,100
031828702,il,-87.59906,41.53784,1895,10,20,10,100
031828801,il,-87.66175,41.53428,1966,10,19,9,90
031828802,il,-87.64274,41.53217,1220,10,19,9,90
031828900,il,-87.63495,41.51616,2568,9,19,10,111.1
031829000,il,-87.62349,41.51033,1411,9,19,10,111.1
031829100,il,-87.62949,41.49661,2576,9,19,10,111.1
031829200,il,-87.64832,41.50926,2032,9,19,10,111.1
031829301,il,-87.66378,41.51838,1585,9,19,10,111.1
031829302,il,-87.66628,41.50494,1188,9,19,10,111.1
031829401,il,-87.65976,41.49695,676,9,19,10,111.1
031829402,il,-87.66192,41.48186,476,9,19,10,111.1
031829500,il,-87.63539,41.48433,2270,9,19,10,111.1
031829600,il,-87.63304,41.47343,2643,9,19,10,111.1
031829700,il,-87.59736,41.49486,3292,10,19,9,90
031829800,il,-87.68434,41.54259,2414,10,19,9,90
031829902,il,-87.72666,41.53822,2091,9,19,10,111.1
031829903,il,-87.72281,41.55,1696,9,19,10,111.1
031829904,il,-87.76734,41.54668,1528,10,19,9,90
031830001,il,-87.77042,41.49539,19,10,19,9,90
031830003,il,-87.77052,41.5137,2791,10,19,9,90
031830004,il,-87.72883,41.51621,2690,9,19,10,111.1
031830005,il,-87.69214,41.51788,1744,9,19,10,111.1
031830006,il,-87.72867,41.49971,1183,9,19,10,111.1
031830007,il,-87.72288,41.48161,1426,9,19,10,111.1
031830008,il,-87.76123,41.48077,1761,9,19,10,111.1
031830100,il,-87.68777,41.50237,1263,9,19,10,111.1
031830201,il,-87.70862,41.48343,1564,9,19,10,111.1
031830202,il,-87.69189,41.49206,1285,9,19,10,111.1
031830300,il,-87.68106,41.48386,749,9,19,10,111.1
031830400,il,-87.69184,41.47492,1991,9,19,10,111.1
031830500,il,-87.72395,41.83007,1141,7,15,8,114.3
031830600,il,-87.67357,42.0017,598,7,13,6,85.7
031830700,il,-87.65917,41.96098,299,7,13,6,85.7
031830800,il,-87.67658,41.96514,288,7,13,6,85.7
031830900,il,-87.68537,41.92863,808,7,14,7,100
031831000,il,-87.677,41.9148,570,7,14,7,100
031831100,il,-87.7175,41.94286,1445,7,13,6,85.7
031831200,il,-87.73226,41.91532,867,7,14,7,100
031831300,il,-87.74426,41.90777,419,7,14,7,100
031831400,il,-87.75609,41.86912,1241,7,15,8,114.3
031831500,il,-87.78801,41.9276,830,7,15,8,114.3
031831600,il,-87.79761,41.92561,1589,7,15,8,114.3
031831700,il,-87.74525,41.95265,662,7,13,6,85.7
031831800,il,-87.71649,41.97822,1221,7,13,6,85.7
031831900,il,-87.66879,41.94517,550,7,13,6,85.7
031832000,il,-87.6543,41.94629,267,7,13,6,85.7
031832100,il,-87.65324,41.95282,300,7,13,6,85.7
031832200,il,-87.67997,41.92048,787,7,14,7,100
031832300,il,-87.67145,41.91921,732,7,14,7,100
031832400,il,-87.69226,41.91574,664,7,14,7,100
031832500,il,-87.66412,41.92188,832,7,14,7,100
031832600,il,-87.65406,41.91475,1030,7,14,7,100
031832900,il,-87.66193,41.87418,505,7,14,7,100
031833000,il,-87.65725,41.88529,1071,7,14,7,100
031833100,il,-87.65705,41.87908,1004,7,14,7,100
031833300,il,-87.65412,41.87169,636,7,14,7,100
031833900,il,-87.54785,41.73188,796,8,16,8,100
031834000,il,-87.62943,41.72739,594,8,16,8,100
031834200,il,-87.58361,41.75557,1373,8,16,8,100
031834300,il,-87.59179,41.74584,2628,8,16,8,100
031834400,il,-87.5963,41.77695,783,8,16,8,100
031834500,il,-87.62474,41.78808,681,8,16,8,100
031834600,il,-87.63431,41.78725,1757,8,16,8,100
031834700,il,-87.64503,41.79069,966,8,16,8,100
031834800,il,-87.64509,41.78363,1048,8,16,8,100
031834900,il,-87.65674,41.7723,734,8,16,8,100
031835000,il,-87.68605,41.78285,1206,8,15,7,87.5
031835100,il,-87.68625,41.79016,1254,8,15,7,87.5
031835200,il,-87.74529,41.79664,590,7,15,8,114.3
031835500,il,-87.63254,41.81635,1006,8,16,8,100
031835600,il,-87.6322,41.80183,1001,8,16,8,100
031835800,il,-87.61872,41.81305,355,8,16,8,100
031836000,il,-87.61168,41.814,740,8,16,8,100
031836100,il,-87.61868,41.79981,426,8,16,8,100
031836200,il,-87.60128,41.79047,239,8,16,8,100
031836300,il,-87.60176,41.80153,110,8,16,8,100
031836400,il,-87.59583,41.82118,636,8,15,7,87.5
031836500,il,-87.60061,41.82827,276,8,15,7,87.5
031836600,il,-87.70881,41.8987,806,7,14,7,100
031836700,il,-87.70217,41.8917,705,7,14,7,100
031836800,il,-87.71386,41.88504,675,7,14,7,100
031836900,il,-87.70614,41.88188,260,7,14,7,100
031837000,il,-87.69867,41.87832,828,7,14,7,100
031837100,il,-87.69872,41.88567,935,7,14,7,100
031837300,il,-87.70555,41.87162,709,7,14,7,100
031837400,il,-87.6938,41.87597,849,7,14,7,100
031837800,il,-87.68413,41.88475,1018,7,14,7,100
031838000,il,-87.68065,41.87737,661,7,14,7,100
031838100,il,-87.67169,41.87867,534,7,14,7,100
031838200,il,-87.67513,41.87041,1028,7,14,7,100
031838300,il,-87.6384,41.90157,295,8,15,7,87.5
031838600,il,-87.70082,41.86782,398,7,14,7,100
031838700,il,-87.72019,41.86258,1000,7,14,7,100
031838800,il,-87.57231,41.68349,3291,9,18,9,100
031839000,il,-87.6314,41.87104,223,8,15,7,87.5
031839100,il,-87.63275,41.88103,1372,8,15,7,87.5
031839200,il,-87.62204,41.84201,373,8,15,7,87.5
031839500,il,-87.61929,41.8341,462,8,15,7,87.5
031839600,il,-87.61925,41.82744,557,8,15,7,87.5
031839700,il,-87.65218,41.8331,1139,8,15,7,87.5
031839800,il,-87.64316,41.83507,591,8,15,7,87.5
031839900,il,-87.6486,41.82711,1500,8,15,7,87.5
031840000,il,-87.63841,41.83144,906,8,15,7,87.5
031840100,il,-87.6392,41.84183,562,8,15,7,87.5
031840200,il,-87.64932,41.84471,938,8,15,7,87.5
031840300,il,-87.68188,41.8321,1156,8,15,7,87.5
031840400,il,-87.66753,41.83383,1106,8,15,7,87.5
031840700,il,-87.69427,41.85293,695,7,15,8,114.3
031840800,il,-87.70737,41.84083,543,7,15,8,114.3
031841000,il,-87.61739,41.84844,651,8,15,7,87.5
031841100,il,-87.63511,41.85099,1479,8,15,7,87.5
031841200,il,-87.68334,41.85556,889,8,15,7,87.5
031841300,il,-87.68302,41.84408,966,8,15,7,87.5
031841500,il,-87.70791,41.86162,691,7,14,7,100
031841700,il,-87.70418,41.85313,349,7,15,8,114.3
031841800,il,-87.59942,41.76631,1094,8,16,8,100
031841900,il,-87.64297,41.86789,1290,7,14,7,100
031842000,il,-87.62517,41.83496,297,8,15,7,87.5
031842100,il,-87.73361,41.89528,1586,7,14,7,100
031842200,il,-87.64979,41.90488,862,7,14,7,100
031842300,il,-87.65617,41.9024,1241,7,14,7,100
031842400,il,-87.63007,41.74243,1387,8,16,8,100
031842500,il,-87.62322,41.77695,423,8,16,8,100
031842600,il,-87.65169,41.81622,2022,8,16,8,100
