fips,count_property,pct_major,pct_severe,number_major,number_severe
20037,661,0,0,0,0
20045,10,0,0,0,0
20052,46,0,0,0,0
20057,39,0,0,0,0
20059,19,0,0,0,0
20064,44,0,0,0,0
20105,10547,0,0,0,0
20106,2549,2.3,0,59,0
20109,10582,0.5,0,51,2
20110,15374,0,0,0,0
20111,11103,0,0,0,0
20112,13808,0,0,0,0
20115,3933,1.1,0,44,0
20117,1718,1.4,0,24,0
20119,2348,4.5,0,105,0
20120,12917,0,0,0,0
20121,7634,0,0,0,0
20124,5247,0,0,0,0
20129,260,0,0,0,0
20130,314,58.9,5.1,185,16
20132,7666,4.8,0.3,371,26
20135,3008,29.4,0.4,883,11
20136,10107,0,0,0,0
20137,954,0.8,0,8,0
20141,3220,11.3,0.1,363,2
20143,524,0,0,0,0
20144,806,3.3,0,27,0
20147,17919,0,0,0,0
20148,18234,0,0,0,0
20151,6713,0,0,0,0
20152,10787,0,0,0,0
20155,13458,0,0,0,0
20158,1864,0,0,0,0
20164,9898,0,0,0,0
20165,10107,0.1,0,7,0
20166,3668,0,0,0,0
20169,11289,0,0,0,0
20170,11018,0,0,0,0
20171,12754,0,0,0,0
20175,11276,0,0,0,0
20176,14518,0,0,0,0
20180,3639,0.9,0,34,0
20181,4493,0,0,0,0
20184,536,4.3,0,23,0
20186,6631,2.5,0,169,0
20187,7626,0.1,0,5,0
20190,3370,0,0,0,0
20191,8855,0,0,0,0
20194,4303,0,0,0,0
20197,1021,0,0,0,0
20198,1498,1.4,0,21,0
20204,1,0,0,0,0
20220,1,0,0,0,0
20230,2,0,0,0,0
20240,2,0,0,0,0
20245,8,0,0,0,0
20250,1,0,0,0,0
20260,7,0,0,0,0
20317,2,0,0,0,0
20319,1,0,0,0,0
20373,6,0,0,0,0
20388,6,0,0,0,0
20390,4,0,0,0,0
20408,5,0,0,0,0
20415,2,0,0,0,0
20418,2,0,0,0,0
20422,2,0,0,0,0
20427,5,0,0,0,0
20431,1,0,0,0,0
20510,1,0,0,0,0
20515,3,0,0,0,0
20520,8,0,0,0,0
20530,1,0,0,0,0
20535,2,0,0,0,0
20540,3,0,0,0,0
20542,13,0,0,0,0
20551,3,0,0,0,0
20560,1,0,0,0,0
20565,8,0,0,0,0
20566,4,0,0,0,0
20591,2,0,0,0,0
20601,10296,0.2,0,22,0
20602,9721,0.9,0,85,0
20603,11273,0,0,5,0
20606,230,0,0,0,0
20607,6003,0,0,0,0
20608,1384,0,0,0,0
20609,808,0,0,0,0
20611,527,0,0,0,0
20612,153,0,0,0,0
20613,8949,0,0,4,0
20615,271,0,0,0,0
20616,3344,0,0,0,0
20617,370,0,0,0,0
20618,1460,0,0,0,0
20619,5516,0.5,0,25,0
20620,646,0,0,0,0
20621,1077,0,0,0,0
20622,2010,2.1,0,43,0
20623,1019,0,0,0,0
20624,514,0,0,0,0
20625,673,0,0,0,0
20626,516,0,0,0,0
20628,637,2.2,0,14,0
20629,733,0,0,0,0
20630,374,0.8,0,3,0
20632,277,2.2,0,6,0
20634,2371,0,0,1,0
20636,4939,0.4,0,18,0
20637,2760,1.7,0,48,0
20639,6133,0,0,0,0
20640,4568,2.3,0,103,0
20645,601,0,0,0,0
20646,9223,0,0,4,0
20650,6932,0.7,0,51,0
20653,8062,1.4,0,114,0
20656,59,0,0,0,0
20657,11060,0.6,0,69,0
20658,511,0,0,0,0
20659,10615,0,0,5,0
20660,43,0,0,0,0
20661,5,0,0,0,0
20662,1846,1.6,0,29,0
20664,2120,0,0,0,0
20667,183,0,0,0,0
20670,2,0,0,0,0
20674,595,0,0,0,0
20675,832,0,0,0,0
20676,2063,0.1,0,3,0
20677,1405,0.1,0,1,0
20678,5514,0.2,0,10,0
20680,794,0.3,0,2,0
20684,656,2.7,0,18,0
20685,3370,0.1,0,4,0
20686,17,0,0,0,0
20687,533,0.4,0,2,0
20688,843,0,0,0,0
20689,847,0,0,0,0
20690,637,0,0,0,0
20692,445,0.7,0,3,0
20693,539,0,0,0,0
20695,5297,0,0,0,0
20701,156,0,0,0,0
20705,7987,0,0,0,0
20706,12449,0,0,0,0
20707,9431,0,0,0,0
20708,4739,0,0,0,0
20710,1178,0,0,0,0
20711,1996,0,0,0,0
20712,1388,0,0,0,0
20714,2054,0,0,0,0
20715,10054,0,0,0,0
20716,7401,0,0,0,0
20720,8859,0,0,0,0
20721,10396,0,0,0,0
20722,2072,0,0,0,0
20723,9444,0,0,0,0
20724,4885,0,0,0,0
20732,4726,0,0,0,0
20733,1447,0,0,0,0
20735,16606,0,0,0,0
20736,3992,0,0,0,0
20737,4555,0,0,0,0
20740,6529,0,0,0,0
20742,1,0,0,0,0
20743,15283,0,0,0,0
20744,18987,0,0,0,0
20745,6301,0,0,0,0
20746,6100,0,0,0,0
20747,10020,0,0,0,0
20748,10942,0,0,0,0
20751,1358,0,0,0,0
20754,2779,0,0,0,0
20755,10,0,0,0,0
20758,369,0,0,0,0
20759,2301,0,0,0,0
20762,63,0,0,0,0
20763,545,0,0,0,0
20764,2499,0,0,0,0
20765,253,0,0,0,0
20769,2926,0,0,0,0
20770,3002,0,0,0,0
20771,2,0,0,0,0
20772,22929,0,0,1,0
20774,17874,0,0,0,0
20776,1202,0,0,0,0
20777,1369,0,0,0,0
20778,917,0,0,0,0
20779,788,0,0,0,0
20781,3430,0,0,0,0
20782,6306,0,0,0,0
20783,6482,0,0,0,0
20784,6837,0,0,0,0
20785,10640,0,0,0,0
20794,3193,0,0,0,0
20812,131,0,0,0,0
20814,6605,0,0,0,0
20815,7352,0,0,0,0
20816,5316,0,0,0,0
20817,13002,0,0,0,0
20818,630,0,0,0,0
20832,8315,0,0,0,0
20833,3126,0,0,0,0
20837,2860,0,0,0,0
20838,115,0,0,0,0
20839,130,0,0,0,0
20841,3370,0,0,0,0
20842,1448,0,0,0,0
20850,12380,0,0,0,0
20851,3752,0,0,0,0
20852,7618,0,0,0,0
20853,9204,0,0,0,0
20854,18441,0,0,0,0
20855,6126,0,0,0,0
20860,697,0,0,0,0
20861,1286,0,0,0,0
20862,214,0,0,0,0
20866,4636,0,0,0,0
20868,303,0,0,0,0
20871,9887,0,0,0,0
20872,4776,0,0,0,0
20874,15059,0,0,0,0
20876,6142,0,0,0,0
20877,5956,0,0,0,0
20878,18689,0,0,0,0
20879,7551,0,0,0,0
20880,296,0,0,0,0
20882,5527,0,0,0,0
20886,10271,0,0,0,0
20889,8,0,0,0,0
20892,2,0,0,0,0
20894,1,0,0,0,0
20895,7025,0,0,0,0
20896,429,0,0,0,0
20899,21,0,0,0,0
20901,9698,0,0,0,0
20902,12386,0,0,0,0
20903,3261,0,0,0,0
20904,11509,0,0,0,0
20905,6474,0,0,0,0
20906,14291,0,0,0,0
20910,7402,0,0,0,0
20912,5230,0,0,0,0
21001,9444,0,0,0,0
21005,5,0,0,0,0
21009,12099,0,0,0,0
21010,2,0,0,0,0
21012,7817,0,0,0,0
21013,2109,0,0,0,0
21014,14771,0,0,0,0
21015,11976,0,0,0,0
21017,2545,0,0,0,0
21023,65,0,0,0,0
21028,1373,0,0,0,0
21029,4183,0,0,0,0
21030,6551,0,0,0,0
21031,126,0,0,0,0
21032,4560,0,0,0,0
21034,1550,0,0,0,0
21035,3506,0,0,0,0
21036,889,0,0,0,0
21037,9548,0,0,0,0
21040,7609,0,0,0,0
21042,14052,0,0,0,0
21043,12752,0,0,0,0
21044,10113,0,0,0,0
21045,11245,0,0,0,0
21046,4840,0,0,0,0
21047,5320,0,0,0,0
21048,4795,0,0,0,0
21050,7254,0.6,0,43,0
21051,138,0,0,0,0
21052,207,0,0,0,0
21053,1923,0,0,0,0
21054,4967,0,0,0,0
21056,241,0,0,0,0
21057,1971,0,0,0,0
21060,13100,0,0,0,0
21061,14173,0,0,0,0
21071,294,0,0,0,0
21074,7192,0,0,0,0
21075,8028,0,0,0,0
21076,8031,0,0,0,0
21077,158,0,0,0,0
21078,8917,0.1,0,6,0
21082,485,0,0,0,0
21084,3175,0,0,0,0
21085,7788,0,0,0,0
21087,2946,0,0,0,0
21090,4134,0,0,0,0
21093,14548,0,0,0,0
21102,5750,0,0,0,0
21104,2352,0,0,0,0
21105,29,0,0,0,0
21108,6384,0,0,0,0
21111,2751,0,0,0,0
21113,10834,0,0,0,0
21114,7215,0,0,0,0
21117,15517,0,0,0,0
21120,3973,0,0,0,0
21122,24472,0,0,0,0
21128,5096,0,0,0,0
21130,56,0,0,0,0
21131,3380,0,0,0,0
21132,1242,0.1,0,1,0
21133,9739,0,0,0,0
21136,12442,0,0,0,0
21140,1486,0,0,0,0
21144,11360,0,0,0,0
21146,10441,0,0,0,0
21152,2732,0,0,0,0
21153,459,0,0,0,0
21154,2651,0.8,0,22,0
21155,1588,0,0,0,0
21156,159,0,0,0,0
21157,16300,0,0,0,0
21158,9059,0,0,0,0
21160,1117,0,0,0,0
21161,2828,0.2,0,5,0
21162,2453,0,0,0,0
21163,2450,0,0,0,0
21201,3156,0,0,0,0
21202,5037,0,0,0,0
21204,4989,0,0,0,0
21205,5626,0,0,0,0
21206,16673,0,0,0,0
21207,16058,0,0,0,0
21208,10777,0,0,0,0
21209,6595,0,0,0,0
21210,2856,0,0,0,0
21211,7574,0,0,0,0
21212,12244,0,0,0,0
21213,16277,0,0,0,0
21214,7735,0,0,0,0
21215,19427,0,0,0,0
21216,12154,0,0,0,0
21217,14820,0,0,0,0
21218,16606,0,0,0,0
21219,4616,0,0,0,0
21220,15751,0,0,0,0
21221,15905,0,0,0,0
21222,22426,0,0,0,0
21223,14355,0,0,0,0
21224,22828,0,0,0,0
21225,10349,0,0,0,0
21226,3359,0,0,0,0
21227,12916,0,0,0,0
21228,18378,0,0,0,0
21229,16082,0,0,0,0
21230,15628,0,0,0,0
21231,5781,0,0,0,0
21233,2,0,0,0,0
21234,23725,0,0,0,0
21236,13927,0,0,0,0
21237,11105,0,0,0,0
21239,8408,0,0,0,0
21240,14,0,0,0,0
21244,9159,0,0,0,0
21250,5,0,0,0,0
21252,17,0,0,0,0
21285,5,0,0,0,0
21286,7658,0,0,0,0
21287,2,0,0,0,0
21401,13582,0,0,0,0
21402,14,0,0,0,0
21403,10069,0,0,0,0
21405,396,0,0,0,0
21409,7869,0,0,0,0
21502,22285,1.5,0,338,0
21520,1679,0,0,0,0
21521,960,0.7,0,7,0
21523,383,0,0,0,0
21524,328,6.1,0.3,20,1
21529,415,0,0,0,0
21530,1318,8.8,0,116,0
21531,2092,0,0,1,0
21532,7119,3,0,216,0
21536,2829,0,0,0,0
21538,581,3.6,0,21,0
21539,1696,2.9,0,49,0
21540,224,0,0,0,0
21541,3574,0,0,0,0
21542,38,0,0,0,0
21543,168,0,0,0,0
21545,1286,1.1,0,14,0
21550,13889,0.1,0,7,0
21555,1945,25.5,0,496,0
21557,1368,5.1,0,70,0
21560,33,0,0,0,0
21561,4238,1.9,0,79,0
21562,2114,2.8,0,60,0
21601,11514,0,0,1,0
21607,313,0,0,0,0
21610,336,0,0,0,0
21612,404,0,0,0,0
21613,11623,0.3,0,33,3
21617,4933,0,0,0,0
21619,3738,0,0,0,0
21620,7991,0,0,0,0
21622,843,7.5,0.4,63,3
21623,1205,0,0,0,0
21624,152,0,0,0,0
21625,1307,0,0,0,0
21626,316,35.4,7.3,112,23
21627,84,38.1,0,32,0
21628,227,0,0,0,0
21629,4928,5.9,0,289,0
21631,1598,0.4,0,6,0
21632,3655,1.8,0,65,0
21634,478,4,0,19,0
21635,1380,0,0,0,0
21636,688,0,0,0,0
21638,2710,0,0,0,0
21639,2080,0.3,0,6,0
21640,695,0,0,0,0
21641,79,0,0,0,0
21643,3305,0.3,0,10,0
21644,61,0,0,0,0
21645,777,0,0,0,0
21647,218,0,0,0,0
21648,277,0,0,0,0
21649,786,0,0,0,0
21650,153,0,0,0,0
21651,1650,0,0,0,0
21652,169,0,0,0,0
21653,76,0,0,0,0
21654,1076,0.1,0,1,0
21655,2663,0,0,0,0
21657,710,0.1,0,1,0
21658,2029,0,0,0,0
21659,801,0,0,0,0
21660,1979,0,0,0,0
21661,2327,0,0,0,0
21662,509,0,0,0,0
21663,2428,0,0,0,0
21664,281,0,0,0,0
21665,241,0,0,0,0
21666,7149,0,0,0,0
21667,254,0,0,0,0
21668,900,0,0,0,0
21669,351,0,0,0,0
21671,931,0,0,0,0
21672,389,46.5,0.3,181,1
21673,1852,0,0,0,0
21675,150,23.3,3.3,35,5
21676,323,0,0,0,0
21677,401,0,0,0,0
21678,1458,0,0,0,0
21679,267,0,0,0,0
21701,15904,0,0,0,0
21702,15237,0.8,0,128,0
21703,13981,0,0,0,0
21704,8219,0,0,0,0
21705,1,0,0,0,0
21710,2170,0,0,0,0
21711,655,1.1,0,7,0
21713,4469,9.1,0,405,1
21714,165,0,0,0,0
21715,43,14,0,6,0
21716,3257,0,0,0,0
21717,96,0,0,0,0
21718,85,0,0,0,0
21719,777,8.1,0,63,0
21722,2859,2.3,0,67,0
21723,374,0,0,0,0
21727,2630,0.6,0,16,0
21733,481,0,0,0,0
21734,387,0,0,0,0
21737,758,0,0,0,0
21738,1133,0,0,0,0
21740,22447,0.6,0,128,0
21742,12440,0.7,0,84,0
21746,2,0,0,0,0
21750,2559,2.1,0,53,0
21754,3445,0,0,0,0
21755,2931,0.8,0,23,0
21756,1826,9.2,0,168,0
21757,1774,0,0,0,0
21758,2616,13.9,0.2,363,5
21762,139,0,0,0,0
21766,773,0.3,0,2,0
21767,423,0,0,0,0
21769,5757,4.6,0.4,266,24
21770,3624,0,0,0,0
21771,13702,0,0,5,0
21773,3485,6.3,0,219,0
21774,7154,0,0,0,0
21776,3137,0,0,0,0
21777,824,0,0,0,0
21778,792,0,0,0,0
21779,655,29,9.3,190,61
21780,1232,2,0,25,0
21781,8,0,0,0,0
21782,2271,1.5,0,33,0
21783,4699,5,0.3,234,15
21784,16168,0,0,0,0
21787,5714,0,0,0,0
21788,6407,0.9,0,55,0
21790,109,0,0,0,0
21791,2778,0,0,0,0
21793,4292,0,0,0,0
21794,906,0,0,0,0
21795,3888,0,0,1,0
21797,3868,0,0,0,0
21798,1241,0,0,0,0
21801,12509,0,0,3,0
21804,15445,0.1,0,17,0
21810,105,0,0,0,0
21811,17233,0,0,0,0
21813,2172,0,0,0,0
21814,441,0.5,0,2,0
21817,4279,3.4,0,147,0
21821,1399,6.6,0.1,93,2
21822,1607,0.8,0,13,0
21824,359,0,0,0,0
21826,2747,2.5,0,70,0
21829,401,0,0,0,0
21830,1930,0.1,0,2,0
21835,189,0.5,0,1,0
21837,1884,0.4,0,8,0
21838,2083,0.9,0,19,0
21840,582,0.5,0,3,0
21841,616,0,0,0,0
21842,11099,0,0,0,0
21849,1810,0.2,0,3,0
21850,1823,0,0,0,0
21851,4728,0,0,0,0
21853,5320,0.8,0,41,0
21856,988,0.3,0,3,0
21861,513,0,0,0,0
21862,82,0,0,0,0
21863,3107,0,0,0,0
21864,589,0,0,0,0
21865,729,0,0,0,0
21866,120,0,0,0,0
21867,76,0,0,0,0
21869,1059,3.9,1.5,41,16
21871,2184,0.6,0,14,0
21872,493,0,0,0,0
21874,1420,0,0,0,0
21875,3601,0.7,0,25,0
21890,1,0,0,0,0
21901,8154,0.6,0,52,0
21902,7,0,0,0,0
21903,2716,0,0,0,0
21904,2932,0,0,0,0
21911,4391,0.5,0,24,0
21912,696,0,0,0,0
21913,345,0,0,0,0
21914,563,0,0,0,0
21915,2162,0,0,0,0
21917,1055,0,0,0,0
21918,1834,0.5,0,9,0
21919,5096,0,0,0,0
21920,254,1.6,0,4,0
21921,17713,0,0,5,0
21930,70,0,0,0,0
22003,14541,0,0,0,0
22015,13810,0,0,0,0
22025,6902,0,0,0,0
22026,6827,0,0,0,0
22027,839,0,0,0,0
22030,14069,0,0,0,0
22031,7636,0,0,0,0
22032,10372,0,0,0,0
22033,10009,0,0,0,0
22035,3,0,0,0,0
22039,6677,0,0,0,0
22041,3086,0,0,0,0
22042,8477,0,0,0,0
22043,6467,0,0,0,0
22044,2251,0,0,0,0
22046,5011,0,0,0,0
22060,300,0,0,0,0
22066,6865,0,0,0,0
22079,11278,0,0,0,0
22101,11503,0,0,0,0
22102,4575,0,0,0,0
22124,6072,0,0,0,0
22125,538,0,0,0,0
22134,411,0,0,0,0
22150,6818,0,0,0,0
22151,5721,0,0,0,0
22152,8915,0,0,0,0
22153,11385,0,0,0,0
22172,3492,1.3,0,46,0
22180,7734,0,0,0,0
22181,4780,0,0,0,0
22182,9431,0,0,0,0
22191,17669,0,0,0,0
22192,19205,0,0,0,0
22193,24350,0,0,2,0
22201,4839,0,0,0,0
22202,2499,0,0,0,0
22203,2889,0,0,0,0
22204,7723,0,0,0,0
22205,6143,0,0,0,0
22206,1559,0,0,0,0
22207,11182,0,0,0,0
22209,785,0,0,0,0
22211,3,0,0,0,0
22213,992,0,0,0,0
22214,4,0,0,0,0
22301,4752,0,0,0,0
22302,3360,0,0,0,0
22303,2942,0,0,0,0
22304,5857,0,0,0,0
22305,3184,0,0,0,0
22306,6226,0,0,0,0
22307,3546,0,0,0,0
22308,5229,0,0,0,0
22309,8239,0,0,0,0
22310,9486,0,0,0,0
22311,1675,0,0,0,0
22312,5880,0,0,0,0
22314,9416,0,0,0,0
22315,9212,0,0,0,0
22401,8749,0,0,1,0
22405,15004,0,0,0,0
22406,10776,10.9,0,1173,0
22407,22367,1.9,0,422,0
22408,12891,1,0,128,0
22427,2214,0,0,0,0
22432,428,0,0,0,0
22433,146,11.6,0,17,0
22435,2260,1,0,22,0
22436,633,0,0,0,0
22437,1065,0.7,0,7,0
22438,506,0,0,0,0
22443,12058,0.3,0,39,0
22448,3,0,0,0,0
22454,2532,0.4,0,9,0
22460,1976,0.2,0,3,0
22469,3968,2,0,81,0
22472,2,0,0,0,0
22473,9329,0.5,0,47,0
22476,449,0,0,0,0
22480,734,6.8,0,50,0
22482,4252,0.4,0,16,0
22485,14231,0.2,0,30,0
22488,2431,0.7,0,18,0
22503,6647,2.6,0,172,0
22504,418,1,0,4,0
22508,8076,16.3,0,1315,2
22509,120,0,0,0,0
22511,1973,0.2,0,3,0
22514,2083,3.6,0,74,0
22520,8106,0.2,0,19,0
22529,245,0,0,0,0
22534,1634,60.9,1.9,995,31
22535,523,0,0,0,0
22538,2623,0,0,1,0
22539,4621,1.1,0,51,0
22542,1155,51.4,4.3,594,50
22546,11014,12,0.1,1327,7
22548,113,0,0,0,0
22551,17130,28.6,1.9,4898,332
22553,7925,16.5,0.9,1311,70
22554,22799,0.1,0,18,0
22556,9830,6.7,0,662,0
22560,4723,0.1,0,7,0
22567,1960,73.5,19.6,1440,385
22572,5408,0.1,0,7,0
22576,1911,10.3,0,197,0
22578,3884,1,0,39,0
22580,3490,13.9,0,484,0
22601,10557,0,0,0,0
22602,17841,17.3,2.6,3079,466
22603,6898,31.3,1.1,2160,75
22610,1629,21.5,0.2,350,4
22611,4240,24.7,0,1049,0
22620,1660,28.9,1.3,480,21
22623,754,6.9,0,52,0
22624,1498,10.5,0,158,0
22625,3388,22.4,0.1,759,5
22627,578,3.5,0,20,0
22630,21747,12.1,0.1,2641,23
22637,1622,61.5,3.1,997,50
22639,506,5.1,0,26,0
22640,447,11.6,0,52,0
22641,227,59.9,0,136,0
22642,4158,17.7,0,735,0
22643,338,0.9,0,3,0
22644,1966,29.3,1.1,577,21
22645,2709,26.3,0,712,0
22646,62,3.2,0,2,0
22650,1443,24.4,0,352,0
22652,2032,72.4,2.4,1471,49
22654,1104,68.6,1.7,757,19
22655,9238,8.4,0.8,779,71
22656,2115,14.1,0,298,0
22657,6615,13.3,0.2,880,14
22660,1047,4.9,0.4,51,4
22663,854,26.5,0,226,0
22664,5289,9.3,0.1,491,4
22701,15309,2.5,0,390,0
22709,510,21.8,0,111,0
22711,96,15.6,0,15,0
22712,3468,6.4,0,221,0
22713,807,5.3,0,43,0
22714,587,0,0,0,0
22715,570,7.4,0,42,0
22716,660,11.2,0,74,0
22718,509,15.9,0,81,0
22719,370,11.1,0,41,0
22720,466,59,0,275,0
22722,140,15,0,21,0
22723,63,4.8,0,3,0
22724,1109,3,0,33,0
22725,31,3.2,0,1,0
22726,500,62.4,0,312,0
22727,4163,14.6,0.3,606,13
22728,1910,15.7,0,299,0
22729,201,0,0,0,0
22730,121,8.3,0,10,0
22731,152,2.6,0,4,0
22732,209,25.8,0,54,0
22733,948,12.3,0,117,0
22734,1850,3.5,0,65,0
22735,1289,17.4,0,224,0
22736,506,11.7,0,59,0
22737,1697,1.3,0,22,0
22738,715,5.7,0,41,0
22740,1107,9.6,0,106,0
22741,151,15.2,0,23,0
22742,850,80.8,0,687,0
22743,227,5.7,0.4,13,1
22746,115,11.3,0,13,0
22747,1147,7.8,0,90,0
22749,417,5.5,0,23,0
22801,12502,0.3,0,37,0
22802,10632,8.3,0.4,883,41
22807,55,0,0,0,0
22810,2389,0.8,0,18,0
22811,432,34.7,0,150,0
22812,3916,6.5,0,254,1
22815,5286,12.9,0.3,684,17
22820,275,43.6,0,120,0
22821,3037,5.3,0.2,162,5
22824,4492,12.1,0,543,2
22827,7690,17.3,0.9,1328,73
22830,1491,16.8,0.3,251,5
22831,860,16.2,0.5,139,4
22832,706,61.6,7.2,435,51
22834,762,64.6,24,492,183
22835,11728,17.1,1.2,2003,144
22840,3108,13.4,1.7,415,52
22841,1677,27.7,0,465,0
22842,5476,22.7,0,1243,0
22843,1482,25.2,0,373,0
22844,3439,18.7,0.3,643,10
22845,157,6.4,0,10,0
22846,1048,6.6,0,69,0
22847,704,30.4,0,214,0
22849,6343,11.1,1.5,703,96
22850,574,50,1.2,287,7
22851,4962,20.9,4.9,1037,242
22853,2640,10.3,0,273,0
22901,12424,2.2,0,275,0
22902,8603,5.2,0.1,449,5
22903,11468,3.1,0,353,0
22904,12,0,0,0,0
22911,7550,1.3,0,97,0
22920,3024,22.9,2.2,693,68
22922,1867,54.2,5,1012,94
22923,2812,7.6,0,214,0
22931,320,8.1,0,26,0
22932,5118,4.9,0.3,253,14
22935,632,11.7,0.8,74,5
22936,2654,5,0,132,0
22937,1213,50.9,1.7,617,21
22938,1128,12.9,0,146,0
22939,2902,1.3,0,38,0
22940,867,34.4,3.9,298,34
22942,6298,25.2,0.1,1590,4
22943,414,14.7,0.7,61,3
22946,117,32.5,0,38,0
22947,2948,26.7,0,788,0
22948,129,3.1,0,4,0
22949,1140,28.8,1.1,328,13
22952,1161,18.1,0,210,0
22957,3,0,0,0,0
22958,3472,26.1,1.4,906,48
22959,1165,25.6,0,298,0
22960,6854,17.3,0.5,1188,33
22963,9238,18.6,0.1,1718,9
22964,193,61.1,0,118,0
22967,2531,35.2,0.7,890,18
22968,4755,5.1,0,244,0
22969,1283,24.1,0.2,309,2
22971,1723,33.9,0.2,584,4
22972,269,12.3,0,33,0
22973,4816,12.7,0.1,612,5
22974,2376,38.8,0,923,0
22976,400,27.8,1,111,4
22980,20804,3.5,0,718,5
22989,6,0,0,0,0
23002,7636,18,0,1376,0
23004,828,18.7,0,155,0
23005,8874,1.4,0,120,0
23009,4211,0.6,0,25,0
23011,782,3.3,0,26,0
23015,2802,27.4,0,768,0
23021,98,0,0,0,0
23022,939,38.2,0,359,0
23023,456,0,0,0,0
23024,7170,36.3,0,2605,0
23025,637,0,0,0,0
23027,1250,7.3,0,91,0
23030,4431,14.9,0,661,0
23032,342,0.9,0,3,0
23035,1480,0.2,0,3,0
23038,2353,17.7,0,416,0
23039,858,2.3,0,20,0
23040,4135,20.9,0,864,0
23043,3247,0,0,0,0
23045,283,3.2,0,9,0
23047,1451,2.8,0,41,0
23050,491,0.2,0,1,0
23055,606,33.8,0,205,0
23056,541,0.6,0,3,0
23059,13838,1,0,136,0
23060,13770,0,0,0,0
23061,14862,2.6,0,381,0
23062,1686,0,0,0,0
23063,4081,16,0,654,0
23065,1180,20.8,0,246,0
23066,1154,0,0,0,0
23068,262,0,0,0,0
23069,2054,0.9,0,19,0
23070,431,0,0,0,0
23071,1951,0.8,0,16,0
23072,7559,5.1,0.5,384,37
23075,4083,0,0,0,0
23076,598,2.8,0,17,0
23079,668,0.1,0,1,0
23081,5,0,0,0,0
23083,1634,20.4,0,333,0
23084,1405,66.8,0,939,0
23085,625,0.2,0,1,0
23086,2387,0,0,0,0
23089,3410,4,0,137,0
23091,504,0.6,0,3,0
23092,639,0.8,0,5,0
23093,10405,43.5,1.3,4527,138
23102,1715,15.7,0,270,0
23103,3886,1.6,0,61,0
23106,603,0.5,0,3,0
23108,163,0,0,0,0
23109,2135,0.8,0,17,0
23110,726,0.1,0,1,0
23111,15865,0,0,0,0
23112,20999,0.5,0,104,0
23113,9995,0.2,0,18,0
23114,6758,0.1,0,5,0
23116,13817,0,0,0,0
23117,10118,33.9,0.6,3425,59
23119,310,0,0,0,0
23120,6371,4.4,0,282,0
23123,1579,21.8,0,344,0
23124,2958,0.8,0,25,0
23126,521,0,0,0,0
23128,895,0,0,0,0
23129,245,0.4,0,1,0
23130,410,0,0,0,0
23138,1971,0.7,0,14,0
23139,14200,13.6,0,1927,0
23140,4219,10.9,0,461,0
23141,4438,0,0,0,0
23146,1845,17.2,0,317,0
23147,9,0,0,0,0
23148,1559,0.4,0,6,0
23149,2544,0.2,0,5,0
23150,5616,0,0,0,0
23153,904,32.5,0,294,0
23156,1625,0.1,0,2,0
23161,200,0,0,0,0
23163,273,0,0,0,0
23168,4271,0,0,1,0
23169,1440,6.7,0,97,0
23173,88,0,0,0,0
23175,2372,0.5,0,12,0
23176,587,0,0,0,0
23177,736,0,0,0,0
23180,476,2.1,0,10,0
23181,9706,2.3,0,228,0
23185,20350,0.1,0,16,0
23188,21019,0,0,5,0
23192,3544,17,0,604,0
23219,1323,0,0,0,0
23220,9471,0,0,0,0
23221,5313,0,0,0,0
23222,10060,0,0,0,0
23223,16606,0,0,0,0
23224,11207,0,0,0,0
23225,11655,0,0,0,0
23226,7071,0,0,0,0
23227,7885,0,0,0,0
23228,11326,0,0,0,0
23229,11544,0,0,0,0
23230,3393,0,0,0,0
23231,15740,0.6,0,91,0
23233,9624,0.1,0,5,0
23234,14958,0,0,0,0
23235,13069,0.1,0,9,0
23236,11234,0.5,0,55,0
23237,10319,0,0,0,0
23238,8205,0.4,0,36,0
23250,24,0,0,0,0
23284,70,0,0,0,0
23294,3898,0,0,0,0
23298,34,0,0,0,0
23301,2355,0.6,0,15,0
23302,75,0,0,0,0
23303,660,0.2,0,1,0
23304,84,0,0,0,0
23306,883,0,0,0,0
23307,792,0.3,0,2,0
23308,1810,4.4,0.2,79,4
23310,7631,0,0,1,0
23314,4254,0,0,1,0
23315,1098,0,0,0,0
23316,96,0,0,0,0
23320,21388,0,0,1,0
23321,13856,0.6,0,80,0
23322,25303,0,0,2,0
23323,15083,0,0,0,0
23324,8185,0,0,0,0
23325,6021,0,0,0,0
23336,5628,0,0,0,0
23337,365,0,0,0,0
23347,610,0,0,0,0
23350,4120,0.9,0,37,0
23354,421,0,0,0,0
23356,5229,0,0,0,0
23357,453,0,0,0,0
23358,215,0,0,0,0
23359,694,6.5,0,45,0
23389,173,0,0,0,0
23395,3165,0.1,0,2,0
23398,159,0,0,0,0
23401,207,4.3,0,9,0
23405,1456,0,0,0,0
23407,317,0,0,0,0
23408,45,0,0,0,0
23409,233,9,2.1,21,5
23410,2035,0.8,0,17,0
23413,606,0,0,0,0
23414,58,0,0,0,0
23415,1449,0.1,0,1,0
23416,348,0.3,0,1,0
23417,3958,1.1,0,43,0
23418,1002,0.2,0,2,0
23420,2435,0,0,0,0
23421,3205,0.2,0,8,0
23422,315,0.3,0,1,0
23423,842,0.1,0,1,0
23426,291,10.3,0.3,30,1
23427,335,3.6,0,12,0
23430,10282,0.9,0,88,0
23432,945,0,0,0,0
23433,691,0,0,0,0
