fips,count_property,pct_major,pct_severe,state,tract
06065042005,1910,0,0,06,065042005
06065042007,4010,0,0,06,065042007
06065042008,3976,0,0,06,065042008
06065042009,2234,0,0,06,065042009
06065042010,2078,0,0,06,065042010
06065042012,1592,0,0,06,065042012
06065042015,1621,0,0,06,065042015
06065042016,791,0,0,06,065042016
06065042017,1151,0,0,06,065042017
06065042018,1862,0,0,06,065042018
06065042206,1230,0,0,06,065042206
06065042207,1031,0,0,06,065042207
06065042208,977,0,0,06,065042208
06065042209,962,0,0,06,065042209
06065042210,394,0,0,06,065042210
06065042212,1821,0,0,06,065042212
06065042213,1430,0,0,06,065042213
06065042214,3218,0,0,06,065042214
06065042217,1865,0,0,06,065042217
06065042300,2990,0,0,06,065042300
06065042401,879,0,0,06,065042401
06065042402,1456,0,0,06,065042402
06065042403,1296,0,0,06,065042403
06065042404,597,0,0,06,065042404
06065042405,406,0,0,06,065042405
06065042406,1094,0,0,06,065042406
06065042407,944,0,0,06,065042407
06065042408,970,0,0,06,065042408
06065042409,1008,0,0,06,065042409
06065042410,1709,0,0,06,065042410
06065042411,857,0,0,06,065042411
06065042412,2610,0,0,06,065042412
06065042505,937,0,0,06,065042505
06065042507,1489,0,0,06,065042507
06065042508,1102,0,0,06,065042508
06065042509,918,0,0,06,065042509
06065042510,1277,0,0,06,065042510
06065042511,795,0,0,06,065042511
06065042512,615,0,0,06,065042512
06065042513,903,0,0,06,065042513
06065042514,581,0,0,06,065042514
06065042515,626,0,0,06,065042515
06065042516,807,0,0,06,065042516
06065042517,802,0,0,06,065042517
06065042518,738,0,0,06,065042518
06065042519,379,0,0,06,065042519
06065042520,999,0,0,06,065042520
06065042521,1246,0,0,06,065042521
06065042522,776,0,0,06,065042522
06065042523,891,0,0,06,065042523
06065042621,1923,0,0,06,065042621
06065042622,1510,0,0,06,065042622
06065042623,1359,0,0,06,065042623
06065042624,1908,0,0,06,065042624
06065042625,2197,0,0,06,065042625
06065042626,2833,0,0,06,065042626
06065042627,1347,0,0,06,065042627
06065042628,1195,0,0,06,065042628
06065042629,1302,0,0,06,065042629
06065042630,1619,0,0,06,065042630
06065042631,1351,0,0,06,065042631
06065042632,816,0,0,06,065042632
06065042708,1702,0,0,06,065042708
06065042709,2227,0,0,06,065042709
06065042711,3102,0,0,06,065042711
06065042714,1524,0,0,06,065042714
06065042716,2467,0,0,06,065042716
06065042717,3305,0,0,06,065042717
06065042719,1899,0,0,06,065042719
06065042720,2015,0,0,06,065042720
06065042723,3221,0,0,06,065042723
06065042724,1364,0,0,06,065042724
06065042726,4369,0,0,06,065042726
06065042728,1162,0,0,06,065042728
06065042730,2078,0,0,06,065042730
06065042731,3227,0,0,06,065042731
06065042732,3085,0,0,06,065042732
06065042733,5218,0,0,06,065042733
06065042737,2723,0,0,06,065042737
06065042738,2519,0,0,06,065042738
06065042739,2893,0,0,06,065042739
06065042740,1099,0,0,06,065042740
06065042741,1399,0,0,06,065042741
06065042742,2907,0,0,06,065042742
06065042743,1730,0,0,06,065042743
06065042744,1603,0,0,06,065042744
06065042745,3239,0,0,06,065042745
06065042746,1018,0,0,06,065042746
06065042747,1046,0,0,06,065042747
06065042748,2285,0,0,06,065042748
06065042749,1467,0,0,06,065042749
06065042750,1720,0,0,06,065042750
06065042751,1725,0,0,06,065042751
06065042752,2718,0,0,06,065042752
06065042801,661,0,0,06,065042801
06065042802,1630,0,0,06,065042802
06065042902,2190,0,0,06,065042902
06065042903,2067,0,0,06,065042903
06065042905,1310,0,0,06,065042905
06065042906,1782,0,0,06,065042906
06065042907,2112,0,0,06,065042907
06065042908,1310,0,0,06,065042908
06065043001,5080,0,0,06,065043001
06065043003,1208,0,0,06,065043003
06065043005,3324,0,0,06,065043005
06065043006,6592,0,0,06,065043006
06065043007,2665,0,0,06,065043007
06065043008,2337,0,0,06,065043008
06065043009,1884,0,0,06,065043009
06065043010,1756,0,0,06,065043010
06065043201,1278,0,0,06,065043201
06065043202,1804,0,0,06,065043202
06065043203,1837,0,0,06,065043203
06065043204,2148,0,0,06,065043204
06065043205,1346,0,0,06,065043205
06065043206,1839,0,0,06,065043206
06065043207,1368,0,0,06,065043207
06065043208,1516,0,0,06,065043208
06065043209,1284,0,0,06,065043209
06065043210,1903,0,0,06,065043210
06065043211,1816,0,0,06,065043211
06065043216,1545,0,0,06,065043216
06065043217,1161,0,0,06,065043217
06065043218,2049,0,0,06,065043218
06065043220,746,0,0,06,065043220
06065043222,1834,0,0,06,065043222
06065043227,1941,0,0,06,065043227
06065043228,905,0,0,06,065043228
06065043229,2656,0,0,06,065043229
06065043235,4334,0,0,06,065043235
06065043246,1960,0,0,06,065043246
06065043248,1457,0,0,06,065043248
06065043252,3094,0,0,06,065043252
06065043254,2206,0,0,06,065043254
06065043256,1205,0,0,06,065043256
06065043262,1774,0,0,06,065043262
06065043264,2488,0,0,06,065043264
06065043265,2494,0,0,06,065043265
06065043266,781,0,0,06,065043266
06065043267,2475,0,0,06,065043267
06065043270,1817,0,0,06,065043270
06065043271,1660,0,0,06,065043271
06065043272,3027,0,0,06,065043272
06065043274,1659,0,0,06,065043274
06065043276,1357,0,0,06,065043276
06065043278,2249,0,0,06,065043278
06065043279,2368,0,0,06,065043279
06065043292,2689,0,0,06,065043292
06065043293,2787,0,0,06,065043293
06065043294,1317,0,0,06,065043294
06065043295,1583,0,0,06,065043295
06065043296,1355,0,0,06,065043296
06065043297,3223,0,0,06,065043297
06065043298,1947,0,0,06,065043298
06065043304,4066,0,0,06,065043304
06065043306,1700,0,0,06,065043306
06065043307,1567,0,0,06,065043307
06065043308,606,0,0,06,065043308
06065043309,717,0,0,06,065043309
06065043310,899,0,0,06,065043310
06065043311,732,0,0,06,065043311
06065043312,1249,0,0,06,065043312
06065043313,958,0,0,06,065043313
06065043314,1236,0,0,06,065043314
06065043315,788,0,0,06,065043315
06065043316,1942,0,0,06,065043316
06065043318,1880,0,0,06,065043318
06065043319,1480,0,0,06,065043319
06065043401,1939,0,0,06,065043401
06065043403,907,0,0,06,065043403
06065043404,1546,0,0,06,065043404
06065043405,765,0,0,06,065043405
06065043503,601,0,0,06,065043503
06065043505,1582,0,0,06,065043505
06065043506,2082,0,0,06,065043506
06065043509,1641,0,0,06,065043509
06065043512,2392,0,0,06,065043512
06065043513,819,0,0,06,065043513
06065043517,2547,0,0,06,065043517
06065043518,1237,0,0,06,065043518
06065043519,113,0,0,06,065043519
06065043520,977,0,0,06,065043520
06065043521,906,0,0,06,065043521
06065043522,613,0,0,06,065043522
06065043523,776,0,0,06,065043523
06065043524,1390,0,0,06,065043524
06065043601,974,0,0,06,065043601
06065043602,1099,0,0,06,065043602
06065043701,1389,0,0,06,065043701
06065043702,1413,0,0,06,065043702
06065043703,1061,0,0,06,065043703
06065043802,2495,0,0,06,065043802
06065043807,1608,0,0,06,065043807
06065043809,3853,0,0,06,065043809
06065043810,2355,0,0,06,065043810
06065043812,4793,0,0,06,065043812
06065043813,5620,0,0,06,065043813
06065043818,1326,0,0,06,065043818
06065043820,2167,0,0,06,065043820
06065043821,1589,0,0,06,065043821
06065043822,2858,0,0,06,065043822
06065043823,4062,0,0,06,065043823
06065043824,1991,0,0,06,065043824
06065043900,1904,0,0,06,065043900
06065044000,936,0,0,06,065044000
06065044101,959,0,0,06,065044101
06065044102,826,0,0,06,065044102
06065044103,2756,0,0,06,065044103
06065044104,1454,0,0,06,065044104
06065044200,1984,0,0,06,065044200
06065044300,1481,0,0,06,065044300
06065044403,4782,0,0,06,065044403
06065044404,2274,0,0,06,065044404
06065044405,4157,0,0,06,065044405
06065044406,2740,0,0,06,065044406
06065044407,4611,0,0,06,065044407
06065044505,3817,0,0,06,065044505
06065044507,3013,0,0,06,065044507
06065044509,1427,0,0,06,065044509
06065044510,2254,0,0,06,065044510
06065044515,2311,0,0,06,065044515
06065044516,2860,0,0,06,065044516
06065044517,1618,0,0,06,065044517
06065044518,3580,0,0,06,065044518
06065044520,2776,0,0,06,065044520
06065044521,2549,0,0,06,065044521
06065044523,1096,0,0,06,065044523
06065044524,3823,0,0,06,065044524
06065044602,1498,0,0,06,065044602
06065044604,1954,0,0,06,065044604
06065044605,3387,0,0,06,065044605
06065044606,3009,0,0,06,065044606
06065044701,1260,0,0,06,065044701
06065044702,780,0,0,06,065044702
06065044804,1102,0,0,06,065044804
06065044805,1134,0,0,06,065044805
06065044806,866,0,0,06,065044806
06065044807,1183,0,0,06,065044807
06065044904,2099,0,0,06,065044904
06065044907,856,0,0,06,065044907
06065044911,2388,0,0,06,065044911
06065044916,1826,0,0,06,065044916
06065044917,3583,0,0,06,065044917
06065044918,3026,0,0,06,065044918
06065044919,4039,0,0,06,065044919
06065044921,1943,0,0,06,065044921
06065044922,4781,0,0,06,065044922
06065044923,1194,0,0,06,065044923
06065044924,1267,0,0,06,065044924
06065044925,1367,0,0,06,065044925
06065044926,1386,0,0,06,065044926
06065044927,3321,0,0,06,065044927
06065044928,3469,0,0,06,065044928
06065044929,2689,0,0,06,065044929
06065044930,1624,0,0,06,065044930
06065044931,916,0,0,06,065044931
06065044932,1035,0,0,06,065044932
06065044933,552,0,0,06,065044933
06065044934,494,0,0,06,065044934
06065045000,1736,0,0,06,065045000
06065045103,2952,0,0,06,065045103
06065045109,1838,0,0,06,065045109
06065045110,2178,0,0,06,065045110
06065045114,2141,0,0,06,065045114
06065045115,1658,0,0,06,065045115
06065045116,1264,0,0,06,065045116
06065045117,2223,0,0,06,065045117
06065045118,1403,0,0,06,065045118
06065045119,1267,0,0,06,065045119
06065045120,2571,0,0,06,065045120
06065045122,1423,0,0,06,065045122
06065045123,2048,0,0,06,065045123
06065045124,1501,0,0,06,065045124
06065045125,4488,0,0,06,065045125
06065045126,679,0,0,06,065045126
06065045127,1378,0,0,06,065045127
06065045128,1663,0,0,06,065045128
06065045129,2472,0,0,06,065045129
06065045207,1068,0,0,06,065045207
06065045209,913,0,0,06,065045209
06065045212,1492,0,0,06,065045212
06065045213,2027,0,0,06,065045213
06065045214,2694,0,0,06,065045214
06065045216,1574,0,0,06,065045216
06065045217,1644,0,0,06,065045217
06065045222,2847,0,0,06,065045222
06065045224,2826,0,0,06,065045224
06065045226,1484,0,0,06,065045226
06065045228,3722,0,0,06,065045228
06065045233,1289,0,0,06,065045233
06065045234,2072,0,0,06,065045234
06065045235,1567,0,0,06,065045235
06065045302,1103,0,0,06,065045302
06065045303,798,0,0,06,065045303
06065045305,1622,0,0,06,065045305
06065045306,2066,0,0,06,065045306
06065045501,1137,0,0,06,065045501
06065045502,777,0,0,06,065045502
06065045606,3748,0,0,06,065045606
06065045610,783,0,0,06,065045610
06065045611,639,0,0,06,065045611
06065045612,4099,0,0,06,065045612
06065045613,3383,0,0,06,065045613
06065045614,2058,0,0,06,065045614
06065045615,1232,0,0,06,065045615
06065045616,685,0,0,06,065045616
06065045617,2180,0,0,06,065045617
06065045618,592,0,0,06,065045618
06065045619,984,0,0,06,065045619
06065045703,1490,0,0,06,065045703
06065045704,632,0,0,06,065045704
06065045706,789,0,0,06,065045706
06065045707,1572,0,0,06,065045707
06065045708,687,0,0,06,065045708
06065045709,484,0,0,06,065045709
06065045900,2063,0,0,06,065045900
06065046101,1128,0,0,06,065046101
06065046102,599,0,0,06,065046102
06065046103,1307,0,0,06,065046103
06065046200,1458,0,0,06,065046200
06065046401,2592,0,0,06,065046401
06065046402,2094,0,0,06,065046402
06065046403,2424,0,0,06,065046403
06065046404,2201,0,0,06,065046404
06065046405,1412,0,0,06,065046405
06065046501,33,0,0,06,065046501
06065046502,172,0,0,06,065046502
06065046601,196,0,0,06,065046601
06065046602,1397,0,0,06,065046602
06065046700,1061,0,0,06,065046700
06065046800,1603,0,0,06,065046800
06065046900,14035,0,0,06,065046900
06065047000,1670,0,0,06,065047000
06065047201,118,0,0,06,065047201
06065047202,998,0,0,06,065047202
06065047901,1664,0,0,06,065047901
06065047902,2331,0,0,06,065047902
06065048100,2549,0,0,06,065048100
06065048200,1372,0,0,06,065048200
06065048300,1646,0,0,06,065048300
06065048700,1222,0,0,06,065048700
06065048800,1232,0,0,06,065048800
06065048901,1025,0,0,06,065048901
06065048902,1221,0,0,06,065048902
06065049001,1706,0,0,06,065049001
06065049002,800,0,0,06,065049002
06065049101,1003,0,0,06,065049101
06065049102,2616,0,0,06,065049102
06065049400,1777,0,0,06,065049400
06065049501,1079,0,0,06,065049501
06065049502,890,0,0,06,065049502
06065049600,2225,0,0,06,065049600
06065049701,1287,0,0,06,065049701
06065049702,2528,0,0,06,065049702
06065049800,1981,0,0,06,065049800
06065050301,1830,0,0,06,065050301
06065050302,1726,0,0,06,065050302
06065050401,1481,0,0,06,065050401
06065050402,1408,0,0,06,065050402
06065050501,1200,0,0,06,065050501
06065050502,1174,0,0,06,065050502
06065050503,1695,0,0,06,065050503
06065050600,2648,0,0,06,065050600
06065050701,2670,0,0,06,065050701
06065050702,1338,0,0,06,065050702
06065050901,428,0,0,06,065050901
06065050902,765,0,0,06,065050902
06065051100,1587,0,0,06,065051100
06065051200,3251,0,0,06,065051200
06065051301,1824,0,0,06,065051301
06065051302,1981,0,0,06,065051302
06065051401,2827,0,0,06,065051401
06065051402,2692,0,0,06,065051402
06065940100,300,0,0,06,065940100
06065940400,1856,0,0,06,065940400
06065940500,2632,0,0,06,065940500
06065940600,4939,0,0,06,065940600
06065940700,1847,0,0,06,065940700
06065940800,2108,0,0,06,065940800
06065940900,1109,0,0,06,065940900
06065941001,903,0,0,06,065941001
06065941002,2514,0,0,06,065941002
06065941100,1296,0,0,06,065941100
06065941200,3433,0,0,06,065941200
06065941300,2254,0,0,06,065941300
06065941400,2018,0,0,06,065941400
06065941500,1448,0,0,06,065941500
06065980004,44,0,0,06,065980004
06065981000,18,0,0,06,065981000
06067000100,1506,0,0,06,067000100
06067000200,1841,0,0,06,067000200
06067000300,1475,0,0,06,067000300
06067000400,1014,0,0,06,067000400
06067000501,454,0,0,06,067000501
06067000502,450,0,0,06,067000502
06067000600,368,0,0,06,067000600
06067000700,180,0,0,06,067000700
06067000800,131,0,0,06,067000800
06067001102,283,0,0,06,067001102
06067001103,533,0,0,06,067001103
06067001201,415,0,0,06,067001201
06067001202,303,0,0,06,067001202
06067001300,686,0,0,06,067001300
06067001400,693,0,0,06,067001400
06067001500,1821,0,0,06,067001500
06067001601,1396,0,0,06,067001601
06067001602,1204,0,0,06,067001602
06067001701,578,0,0,06,067001701
06067001702,1556,0,0,06,067001702
06067001800,1866,0,0,06,067001800
06067001900,869,0,0,06,067001900
06067002000,898,0,0,06,067002000
06067002100,777,0,0,06,067002100
06067002200,1112,0,0,06,067002200
06067002300,1628,0,0,06,067002300
06067002400,1919,0,0,06,067002400
06067002500,1058,0,0,06,067002500
06067002600,959,0,0,06,067002600
06067002700,1243,0,0,06,067002700
06067002800,1278,0,0,06,067002800
06067002900,2118,0,0,06,067002900
06067003001,938,0,0,06,067003001
06067003002,1537,0,0,06,067003002
06067003101,1236,0,0,06,067003101
06067003102,1051,0,0,06,067003102
06067003202,1219,0,0,06,067003202
06067003203,707,0,0,06,067003203
06067003204,1459,0,0,06,067003204
06067003300,1849,0,0,06,067003300
06067003400,1659,0,0,06,067003400
06067003501,1128,0,0,06,067003501
06067003502,1282,0,0,06,067003502
06067003600,1024,0,0,06,067003600
06067003700,1451,0,0,06,067003700
06067003800,1709,0,0,06,067003800
06067003900,1353,0,0,06,067003900
06067004005,1428,0,0,06,067004005
06067004006,1200,0,0,06,067004006
06067004008,1547,0,0,06,067004008
06067004011,1087,0,0,06,067004011
06067004012,1141,0,0,06,067004012
06067004013,1347,0,0,06,067004013
06067004014,699,0,0,06,067004014
06067004015,1649,0,0,06,067004015
06067004016,826,0,0,06,067004016
06067004017,911,0,0,06,067004017
06067004018,656,0,0,06,067004018
06067004019,774,0,0,06,067004019
06067004020,327,0,0,06,067004020
06067004100,1399,0,0,06,067004100
06067004201,1673,0,0,06,067004201
06067004202,1379,0,0,06,067004202
06067004203,1229,0,0,06,067004203
06067004301,1286,0,0,06,067004301
06067004302,1184,0,0,06,067004302
06067004401,1238,0,0,06,067004401
06067004402,1156,0,0,06,067004402
06067004501,729,0,0,06,067004501
06067004502,765,0,0,06,067004502
06067004602,1134,0,0,06,067004602
06067004603,648,0,0,06,067004603
06067004604,1239,0,0,06,067004604
06067004701,550,0,0,06,067004701
06067004702,1065,0,0,06,067004702
06067004801,1522,0,0,06,067004801
06067004802,1166,0,0,06,067004802
06067004904,1744,0,0,06,067004904
06067004906,811,0,0,06,067004906
06067004907,324,0,0,06,067004907
06067004908,963,0,0,06,067004908
06067004909,703,0,0,06,067004909
06067004910,677,0,0,06,067004910
06067005002,1472,0,0,06,067005002
06067005003,1291,0,0,06,067005003
06067005004,849,0,0,06,067005004
06067005101,1020,0,0,06,067005101
06067005102,1147,0,0,06,067005102
06067005201,58,0,0,06,067005201
06067005202,1215,0,0,06,067005202
06067005204,1645,0,0,06,067005204
06067005205,768,0,0,06,067005205
06067005301,982,0,0,06,067005301
06067005402,180,0,0,06,067005402
06067005403,1271,0,0,06,067005403
06067005404,1976,0,0,06,067005404
06067005502,1338,0,0,06,067005502
06067005505,971,0,0,06,067005505
06067005506,392,0,0,06,067005506
06067005508,333,0,0,06,067005508
06067005509,45,0,0,06,067005509
06067005510,310,0,0,06,067005510
06067005601,1386,0,0,06,067005601
06067005605,924,0,0,06,067005605
06067005606,1515,0,0,06,067005606
06067005701,1366,0,0,06,067005701
06067005702,1905,0,0,06,067005702
06067005801,2036,0,0,06,067005801
06067005803,1517,0,0,06,067005803
06067005804,1044,0,0,06,067005804
06067005901,2100,0,0,06,067005901
06067005903,339,0,0,06,067005903
06067005904,1588,0,0,06,067005904
06067006002,1228,0,0,06,067006002
06067006003,921,0,0,06,067006003
06067006004,968,0,0,06,067006004
06067006101,1258,0,0,06,067006101
06067006102,643,0,0,06,067006102
06067006202,1072,0,0,06,067006202
06067006203,518,0,0,06,067006203
06067006204,762,0,0,06,067006204
06067006300,1718,0,0,06,067006300
06067006400,1842,0,0,06,067006400
06067006501,1279,0,0,06,067006501
06067006502,886,0,0,06,067006502
06067006600,1866,0,0,06,067006600
06067006703,1188,0,0,06,067006703
06067006704,714,0,0,06,067006704
06067006705,1134,0,0,06,067006705
06067006706,1096,0,0,06,067006706
06067006801,469,0,0,06,067006801
06067006802,436,0,0,06,067006802
06067006803,754,0,0,06,067006803
06067006901,723,0,0,06,067006901
06067006902,1120,0,0,06,067006902
06067007001,1109,0,0,06,067007001
06067007007,1436,0,0,06,067007007
06067007010,390,0,0,06,067007010
06067007011,967,0,0,06,067007011
06067007012,1124,0,0,06,067007012
06067007013,779,0,0,06,067007013
06067007016,1509,0,0,06,067007016
06067007017,1234,0,0,06,067007017
06067007019,1060,0,0,06,067007019
06067007020,1789,0,0,06,067007020
06067007021,1692,0,0,06,067007021
06067007022,325,0,0,06,067007022
06067007023,1256,0,0,06,067007023
06067007024,540,0,0,06,067007024
06067007025,642,0,0,06,067007025
06067007026,2107,0,0,06,067007026
06067007027,335,0,0,06,067007027
06067007028,1523,0,0,06,067007028
06067007101,1145,0,0,06,067007101
06067007103,617,0,0,06,067007103
06067007105,2095,0,0,06,067007105
06067007106,1911,0,0,06,067007106
06067007107,1496,0,0,06,067007107
06067007108,1928,0,0,06,067007108
06067007109,1518,0,0,06,067007109
06067007110,1210,0,0,06,067007110
06067007111,1267,0,0,06,067007111
06067007202,1365,0,0,06,067007202
06067007204,1945,0,0,06,067007204
06067007206,1497,0,0,06,067007206
06067007207,1547,0,0,06,067007207
06067007208,1580,0,0,06,067007208
06067007209,1348,0,0,06,067007209
06067007301,1573,0,0,06,067007301
06067007402,2131,0,0,06,067007402
06067007403,1518,0,0,06,067007403
06067007413,1006,0,0,06,067007413
06067007414,1118,0,0,06,067007414
06067007415,984,0,0,06,067007415
06067007416,1200,0,0,06,067007416
06067007417,1391,0,0,06,067007417
06067007422,667,0,0,06,067007422
06067007423,489,0,0,06,067007423
06067007424,858,0,0,06,067007424
06067007426,489,0,0,06,067007426
06067007427,1641,0,0,06,067007427
06067007428,1193,0,0,06,067007428
06067007429,845,0,0,06,067007429
06067007430,2122,0,0,06,067007430
06067007431,1151,0,0,06,067007431
06067007432,1422,0,0,06,067007432
06067007434,1608,0,0,06,067007434
06067007435,619,0,0,06,067007435
06067007436,698,0,0,06,067007436
06067007437,2080,0,0,06,067007437
06067007438,589,0,0,06,067007438
06067007439,1272,0,0,06,067007439
06067007501,1447,0,0,06,067007501
06067007503,1079,0,0,06,067007503
06067007504,804,0,0,06,067007504
06067007602,1595,0,0,06,067007602
06067007603,870,0,0,06,067007603
06067007604,889,0,0,06,067007604
06067007701,1578,0,0,06,067007701
06067007702,1499,0,0,06,067007702
06067007801,1666,0,0,06,067007801
06067007802,1585,0,0,06,067007802
06067007903,1709,0,0,06,067007903
06067007904,1913,0,0,06,067007904
06067007905,1422,0,0,06,067007905
06067007906,1164,0,0,06,067007906
06067008005,1941,0,0,06,067008005
06067008006,2046,0,0,06,067008006
06067008007,949,0,0,06,067008007
06067008008,1725,0,0,06,067008008
06067008009,1627,0,0,06,067008009
06067008010,1860,0,0,06,067008010
06067008111,2239,0,0,06,067008111
06067008113,1051,0,0,06,067008113
06067008117,792,0,0,06,067008117
06067008119,1948,0,0,06,067008119
06067008120,1420,0,0,06,067008120
06067008122,1420,0,0,06,067008122
06067008124,1703,0,0,06,067008124
06067008125,1864,0,0,06,067008125
06067008127,1748,0,0,06,067008127
06067008128,727,0,0,06,067008128
06067008129,961,0,0,06,067008129
06067008130,1130,0,0,06,067008130
06067008131,1242,0,0,06,067008131
06067008132,1058,0,0,06,067008132
06067008133,396,0,0,06,067008133
06067008134,1609,0,0,06,067008134
06067008135,1284,0,0,06,067008135
06067008136,601,0,0,06,067008136
06067008137,605,0,0,06,067008137
06067008138,1125,0,0,06,067008138
06067008139,656,0,0,06,067008139
06067008140,1008,0,0,06,067008140
06067008141,1324,0,0,06,067008141
06067008142,766,0,0,06,067008142
06067008143,1111,0,0,06,067008143
06067008144,1190,0,0,06,067008144
06067008145,2752,0,0,06,067008145
06067008203,1708,0,0,06,067008203
06067008204,1711,0,0,06,067008204
06067008206,1977,0,0,06,067008206
06067008207,1550,0,0,06,067008207
06067008208,1242,0,0,06,067008208
06067008209,1391,0,0,06,067008209
06067008210,1906,0,0,06,067008210
06067008211,1169,0,0,06,067008211
06067008402,1929,0,0,06,067008402
06067008403,1831,0,0,06,067008403
06067008404,1324,0,0,06,067008404
06067008501,2344,0,0,06,067008501
06067008504,1922,0,0,06,067008504
06067008505,851,0,0,06,067008505
06067008506,60,0,0,06,067008506
06067008507,1173,0,0,06,067008507
06067008508,4576,0,0,06,067008508
06067008509,1569,0,0,06,067008509
06067008510,1906,0,0,06,067008510
06067008512,1944,0,0,06,067008512
06067008513,1196,0,0,06,067008513
06067008601,2567,0,0,06,067008601
06067008602,1304,0,0,06,067008602
06067008702,1436,0,0,06,067008702
06067008703,2154,0,0,06,067008703
06067008704,1105,0,0,06,067008704
06067008706,1237,0,0,06,067008706
06067008707,2144,0,0,06,067008707
06067008708,2166,0,0,06,067008708
06067008802,984,0,0,06,067008802
06067008803,513,0,0,06,067008803
06067008905,1342,0,0,06,067008905
06067008907,1130,0,0,06,067008907
06067008908,1163,0,0,06,067008908
06067008909,661,0,0,06,067008909
06067008910,1098,0,0,06,067008910
06067008911,391,0,0,06,067008911
06067008912,1050,0,0,06,067008912
06067008913,1194,0,0,06,067008913
06067009004,1239,0,0,06,067009004
06067009005,825,0,0,06,067009005
06067009006,931,0,0,06,067009006
06067009007,471,0,0,06,067009007
06067009008,1223,0,0,06,067009008
06067009010,992,0,0,06,067009010
06067009011,2313,0,0,06,067009011
06067009103,1064,0,0,06,067009103
06067009105,948,0,0,06,067009105
06067009106,1321,0,0,06,067009106
06067009107,1265,0,0,06,067009107
06067009108,1363,0,0,06,067009108
06067009109,1811,0,0,06,067009109
06067009110,168,0,0,06,067009110
06067009111,1335,0,0,06,067009111
06067009112,1123,0,0,06,067009112
06067009201,3528,0,0,06,067009201
06067009307,1685,0,0,06,067009307
06067009308,2057,0,0,06,067009308
06067009309,821,0,0,06,067009309
06067009310,2558,0,0,06,067009310
06067009311,2059,0,0,06,067009311
06067009312,2396,0,0,06,067009312
06067009314,1693,0,0,06,067009314
06067009316,1324,0,0,06,067009316
06067009317,2034,0,0,06,067009317
06067009318,743,0,0,06,067009318
06067009319,1609,0,0,06,067009319
06067009320,1241,0,0,06,067009320
06067009321,1639,0,0,06,067009321
06067009323,1862,0,0,06,067009323
06067009326,1629,0,0,06,067009326
06067009328,2155,0,0,06,067009328
06067009329,759,0,0,06,067009329
06067009330,1356,0,0,06,067009330
06067009331,2161,0,0,06,067009331
06067009332,577,0,0,06,067009332
06067009333,769,0,0,06,067009333
06067009334,1702,0,0,06,067009334
06067009335,1282,0,0,06,067009335
06067009336,1424,0,0,06,067009336
06067009403,972,0,0,06,067009403
06067009404,2451,0,0,06,067009404
06067009406,1085,0,0,06,067009406
06067009408,667,0,0,06,067009408
06067009409,1510,0,0,06,067009409
06067009410,1969,0,0,06,067009410
06067009501,909,0,0,06,067009501
06067009502,2381,0,0,06,067009502
06067009503,804,0,0,06,067009503
06067009504,894,0,0,06,067009504
06067009601,1985,0,0,06,067009601
06067009608,2118,0,0,06,067009608
06067009609,1415,0,0,06,067009609
06067009610,1944,0,0,06,067009610
06067009611,1179,0,0,06,067009611
06067009612,1564,0,0,06,067009612
06067009614,2180,0,0,06,067009614
06067009616,2053,0,0,06,067009616
06067009617,1214,0,0,06,067009617
06067009618,1619,0,0,06,067009618
06067009622,2310,0,0,06,067009622
06067009632,1956,0,0,06,067009632
06067009633,844,0,0,06,067009633
06067009634,937,0,0,06,067009634
06067009635,1575,0,0,06,067009635
06067009637,1703,0,0,06,067009637
06067009639,1168,0,0,06,067009639
06067009640,492,0,0,06,067009640
06067009641,1084,0,0,06,067009641
06067009642,477,0,0,06,067009642
06067009643,2205,0,0,06,067009643
06067009644,1116,0,0,06,067009644
06067009645,1286,0,0,06,067009645
06067009646,1051,0,0,06,067009646
06067009647,1627,0,0,06,067009647
06067009648,1034,0,0,06,067009648
06067009649,1635,0,0,06,067009649
06067009650,1038,0,0,06,067009650
06067009651,1859,0,0,06,067009651
06067009652,2203,0,0,06,067009652
06067009653,776,0,0,06,067009653
06067009800,1198,0,0,06,067009800
06067009900,2109,0,0,06,067009900
06067988300,12,0,0,06,067988300
06069000100,2070,0,0,06,069000100
06069000200,2560,0,0,06,069000200
06069000300,1187,0,0,06,069000300
06069000400,1776,0,0,06,069000400
06069000501,1724,0,0,06,069000501
06069000502,1837,0,0,06,069000502
06069000601,1392,0,0,06,069000601
06069000602,1123,0,0,06,069000602
06069000701,802,0,0,06,069000701
06069000702,1688,0,0,06,069000702
06069000801,1377,0,0,06,069000801
06069000802,4220,0,0,06,069000802
06071000103,1450,0,0,06,071000103
06071000104,1857,0,0,06,071000104
06071000105,1906,0,0,06,071000105
06071000107,959,0,0,06,071000107
06071000108,1428,0,0,06,071000108
06071000109,2167,0,0,06,071000109
06071000111,1397,0,0,06,071000111
06071000115,2626,0,0,06,071000115
06071000117,2225,0,0,06,071000117
06071000118,1686,0,0,06,071000118
06071000119,719,0,0,06,071000119
06071000120,2463,0,0,06,071000120
06071000121,2843,0,0,06,071000121
06071000122,1130,0,0,06,071000122
06071000201,1104,0,0,06,071000201
06071000203,1100,0,0,06,071000203
06071000205,1276,0,0,06,071000205
06071000207,958,0,0,06,071000207
06071000208,1107,0,0,06,071000208
06071000304,1678,0,0,06,071000304
06071000305,482,0,0,06,071000305
06071000306,832,0,0,06,071000306
06071000307,507,0,0,06,071000307
