fips,name,count_property,count_heatfactor1,count_heatfactor2,count_heatfactor3,count_heatfactor4,count_heatfactor5,count_heatfactor6,count_heatfactor7,count_heatfactor8,count_heatfactor9,count_heatfactor10
18013,"Brown County, IN",14735,0,3,13370,1357,5,0,0,0,0,0
18015,"Carroll County, IN",20959,0,764,20190,5,0,0,0,0,0,0
18017,"Cass County, IN",25186,0,2500,22022,664,0,0,0,0,0,0
18019,"Clark County, IN",58582,0,0,89,15384,43022,85,2,0,0,0
18021,"Clay County, IN",23137,0,0,12194,10943,0,0,0,0,0,0
18023,"Clinton County, IN",25194,0,2029,23161,4,0,0,0,0,0,0
18025,"Crawford County, IN",12579,0,0,0,8589,3990,0,0,0,0,0
18027,"Daviess County, IN",20455,0,0,39,12353,8063,0,0,0,0,0
18029,"Dearborn County, IN",31358,0,0,3931,23931,3496,0,0,0,0,0
18031,"Decatur County, IN",17570,0,0,12469,5101,0,0,0,0,0,0
18033,"DeKalb County, IN",32462,3,18134,14323,2,0,0,0,0,0,0
18035,"Delaware County, IN",57435,0,111,56701,623,0,0,0,0,0,0
18037,"Dubois County, IN",34433,0,0,0,3241,24011,7164,17,0,0,0
18039,"Elkhart County, IN",88308,21,60492,27793,2,0,0,0,0,0,0
18041,"Fayette County, IN",13999,0,224,12476,1298,1,0,0,0,0,0
18043,"Floyd County, IN",40999,0,0,228,18089,22639,43,0,0,0,0
18045,"Fountain County, IN",14076,0,3,13212,861,0,0,0,0,0,0
18047,"Franklin County, IN",16789,0,1,12941,3786,61,0,0,0,0,0
18049,"Fulton County, IN",16421,0,11141,5280,0,0,0,0,0,0,0
18051,"Gibson County, IN",21016,0,0,0,7604,13401,11,0,0,0,0
18053,"Grant County, IN",38143,0,36,37888,219,0,0,0,0,0,0
18055,"Greene County, IN",25219,0,0,6607,18229,383,0,0,0,0,0
18057,"Hamilton County, IN",137539,1,671,120194,16672,1,0,0,0,0,0
18059,"Hancock County, IN",37715,0,91,36525,1099,0,0,0,0,0,0
18061,"Harrison County, IN",26810,0,0,37,18304,8431,38,0,0,0,0
18063,"Hendricks County, IN",73841,0,203,65420,8211,7,0,0,0,0,0
18065,"Henry County, IN",29162,0,2045,27100,17,0,0,0,0,0,0
18067,"Howard County, IN",43490,0,102,43121,267,0,0,0,0,0,0
18069,"Huntington County, IN",22509,0,1326,21103,80,0,0,0,0,0,0
18071,"Jackson County, IN",25596,0,0,1723,16953,6918,2,0,0,0,0
18073,"Jasper County, IN",21354,0,11009,10344,1,0,0,0,0,0,0
18075,"Jay County, IN",15673,0,279,15368,26,0,0,0,0,0,0
18077,"Jefferson County, IN",19734,0,0,99,16496,3136,3,0,0,0,0
18079,"Jennings County, IN",19968,0,0,1843,17897,228,0,0,0,0,0
18081,"Johnson County, IN",64814,0,1,27186,37619,8,0,0,0,0,0
18083,"Knox County, IN",30140,0,0,0,17669,12467,4,0,0,0,0
18085,"Kosciusko County, IN",51797,4,35772,16016,5,0,0,0,0,0,0
18087,"LaGrange County, IN",26955,17,25431,1507,0,0,0,0,0,0,0
18089,"Lake County, IN",234863,1,89477,145366,19,0,0,0,0,0,0
18091,"LaPorte County, IN",64997,227,56868,7899,3,0,0,0,0,0,0
18093,"Lawrence County, IN",30531,0,0,2115,25156,3255,5,0,0,0,0
18095,"Madison County, IN",83151,0,75,81212,1862,2,0,0,0,0,0
18097,"Marion County, IN",342550,0,213,214978,127319,37,3,0,0,0,0
18099,"Marshall County, IN",32052,5,26150,5897,0,0,0,0,0,0,0
18101,"Martin County, IN",9901,0,0,199,7902,1800,0,0,0,0,0
18103,"Miami County, IN",23028,0,2998,19881,149,0,0,0,0,0,0
18105,"Monroe County, IN",58674,0,2,28597,30041,34,0,0,0,0,0
18107,"Montgomery County, IN",22994,0,24,22845,124,1,0,0,0,0,0
18109,"Morgan County, IN",41662,0,2,28679,12962,19,0,0,0,0,0
18111,"Newton County, IN",11205,0,4456,6747,2,0,0,0,0,0,0
18113,"Noble County, IN",26723,1,22667,4054,1,0,0,0,0,0,0
18115,"Ohio County, IN",3187,0,0,51,2154,982,0,0,0,0,0
18117,"Orange County, IN",21827,0,0,74,14659,6881,212,1,0,0,0
18119,"Owen County, IN",17519,0,0,13692,3768,59,0,0,0,0,0
18121,"Parke County, IN",19418,0,0,15720,3698,0,0,0,0,0,0
18123,"Perry County, IN",16568,0,0,0,7883,7906,779,0,0,0,0
18125,"Pike County, IN",16575,0,0,0,6190,10374,11,0,0,0,0
18127,"Porter County, IN",79677,129,73971,5577,0,0,0,0,0,0,0
18129,"Posey County, IN",19439,0,0,0,6651,12688,100,0,0,0,0
18131,"Pulaski County, IN",17360,0,9880,7480,0,0,0,0,0,0,0
18133,"Putnam County, IN",25527,0,2,22189,3335,1,0,0,0,0,0
18135,"Randolph County, IN",18046,0,2403,15641,2,0,0,0,0,0,0
18137,"Ripley County, IN",17385,0,0,8404,8935,46,0,0,0,0,0
18139,"Rush County, IN",11878,0,40,11654,184,0,0,0,0,0,0
18141,"St. Joseph County, IN",118785,8,87473,31303,1,0,0,0,0,0,0
18143,"Scott County, IN",14688,0,0,16,10005,4664,3,0,0,0,0
18145,"Shelby County, IN",29155,0,2,22592,6560,1,0,0,0,0,0
18147,"Spencer County, IN",22664,0,0,0,4750,17775,139,0,0,0,0
18149,"Starke County, IN",18977,0,14046,4931,0,0,0,0,0,0,0
18151,"Steuben County, IN",38687,58,35880,2749,0,0,0,0,0,0,0
18153,"Sullivan County, IN",17555,0,0,693,16685,177,0,0,0,0,0
18155,"Switzerland County, IN",7869,0,0,202,6358,1308,1,0,0,0,0
18157,"Tippecanoe County, IN",65674,2,362,64150,1160,0,0,0,0,0,0
18159,"Tipton County, IN",13659,0,463,13144,52,0,0,0,0,0,0
18161,"Union County, IN",6345,0,0,6344,1,0,0,0,0,0,0
18163,"Vanderburgh County, IN",78627,0,0,1,8283,67615,2719,8,1,0,0
18165,"Vermillion County, IN",12203,0,0,5503,6661,39,0,0,0,0,0
18167,"Vigo County, IN",59782,0,0,8312,50048,1421,1,0,0,0,0
18169,"Wabash County, IN",19141,2,2967,15956,216,0,0,0,0,0,0
18171,"Warren County, IN",10378,0,134,10219,25,0,0,0,0,0,0
18173,"Warrick County, IN",37724,0,0,0,5843,31623,257,1,0,0,0
18175,"Washington County, IN",18073,0,0,447,16390,1236,0,0,0,0,0
18177,"Wayne County, IN",35045,0,1679,33338,28,0,0,0,0,0,0
18179,"Wells County, IN",16274,0,94,16045,132,3,0,0,0,0,0
18181,"White County, IN",22386,2,3871,18509,4,0,0,0,0,0,0
18183,"Whitley County, IN",19774,1,11183,8588,2,0,0,0,0,0,0
20001,"Allen County, KS",10812,0,0,0,2890,7902,20,0,0,0,0
20003,"Anderson County, KS",7292,0,0,0,6088,1204,0,0,0,0,0
20005,"Atchison County, KS",9683,0,0,1211,8391,81,0,0,0,0,0
20007,"Barber County, KS",6843,0,0,0,222,6209,412,0,0,0,0
20009,"Barton County, KS",18003,0,0,0,729,17274,0,0,0,0,0
20011,"Bourbon County, KS",12268,0,0,0,4907,7360,1,0,0,0,0
20013,"Brown County, KS",8554,0,0,6557,1997,0,0,0,0,0,0
20015,"Butler County, KS",33214,0,0,6,6555,26652,1,0,0,0,0
20017,"Chase County, KS",4417,0,0,0,3248,1169,0,0,0,0,0
20019,"Chautauqua County, KS",5435,0,0,0,300,4943,191,1,0,0,0
20021,"Cherokee County, KS",15780,0,0,0,76,14412,1291,1,0,0,0
20023,"Cheyenne County, KS",4823,0,0,605,4218,0,0,0,0,0,0
20025,"Clark County, KS",3834,0,0,0,77,2612,1145,0,0,0,0
20027,"Clay County, KS",7595,0,0,0,6552,1043,0,0,0,0,0
20029,"Cloud County, KS",9321,0,0,0,8845,476,0,0,0,0,0
20031,"Coffey County, KS",8173,0,0,0,1610,6544,19,0,0,0,0
20033,"Comanche County, KS",3471,0,0,0,46,3059,366,0,0,0,0
20035,"Cowley County, KS",20735,0,0,1,3080,17651,3,0,0,0,0
20037,"Crawford County, KS",23552,0,0,0,1285,22201,66,0,0,0,0
20039,"Decatur County, KS",5013,0,0,139,4874,0,0,0,0,0,0
20041,"Dickinson County, KS",13825,0,0,0,2550,11274,1,0,0,0,0
20043,"Doniphan County, KS",7671,0,0,3980,3691,0,0,0,0,0,0
20045,"Douglas County, KS",40856,0,0,66,24966,15821,3,0,0,0,0
20047,"Edwards County, KS",4600,0,0,0,629,3971,0,0,0,0,0
20049,"Elk County, KS",4337,0,0,0,1425,2910,2,0,0,0,0
20051,"Ellis County, KS",15402,0,0,0,4213,11189,0,0,0,0,0
20053,"Ellsworth County, KS",6364,0,0,0,1214,5150,0,0,0,0,0
20055,"Finney County, KS",15284,0,0,0,1299,13985,0,0,0,0,0
20057,"Ford County, KS",15588,0,0,0,1452,14135,1,0,0,0,0
20059,"Franklin County, KS",14445,0,0,0,11133,3312,0,0,0,0,0
20061,"Geary County, KS",13727,0,0,0,9405,4322,0,0,0,0,0
20063,"Gove County, KS",4550,0,0,9,3652,889,0,0,0,0,0
20065,"Graham County, KS",5065,0,0,15,4362,688,0,0,0,0,0
20067,"Grant County, KS",5664,0,0,0,836,4828,0,0,0,0,0
20069,"Gray County, KS",6404,0,0,0,1707,4697,0,0,0,0,0
20071,"Greeley County, KS",3399,0,0,63,3336,0,0,0,0,0,0
20073,"Greenwood County, KS",9388,0,0,0,3980,5397,11,0,0,0,0
20075,"Hamilton County, KS",4256,0,0,2,1829,2425,0,0,0,0,0
20077,"Harper County, KS",7118,0,0,0,57,6596,465,0,0,0,0
20079,"Harvey County, KS",18718,0,0,0,36,18542,140,0,0,0,0
20081,"Haskell County, KS",4222,0,0,0,2852,1370,0,0,0,0,0
20083,"Hodgeman County, KS",3559,0,0,0,36,3516,7,0,0,0,0
20085,"Jackson County, KS",9168,0,0,422,8732,14,0,0,0,0,0
20087,"Jefferson County, KS",15223,0,0,681,13893,649,0,0,0,0,0
20089,"Jewell County, KS",6896,0,0,306,6531,59,0,0,0,0,0
20091,"Johnson County, KS",238783,0,0,412,236439,1932,0,0,0,0,0
20093,"Kearny County, KS",4212,0,0,0,1786,2426,0,0,0,0,0
20095,"Kingman County, KS",8013,0,0,0,317,7678,18,0,0,0,0
20097,"Kiowa County, KS",3889,0,0,0,753,3136,0,0,0,0,0
20099,"Labette County, KS",15454,0,0,0,27,14499,928,0,0,0,0
20101,"Lane County, KS",3545,0,0,0,1380,2165,0,0,0,0,0
20103,"Leavenworth County, KS",31351,0,0,729,30072,550,0,0,0,0,0
20105,"Lincoln County, KS",4996,0,0,0,895,4101,0,0,0,0,0
20107,"Linn County, KS",18502,0,0,0,16353,2149,0,0,0,0,0
20109,"Logan County, KS",4297,0,0,18,4061,218,0,0,0,0,0
20111,"Lyon County, KS",17059,0,0,1,10438,6618,2,0,0,0,0
20113,"McPherson County, KS",17861,0,0,0,87,17745,29,0,0,0,0
20115,"Marion County, KS",12357,0,0,0,1302,11044,11,0,0,0,0
20117,"Marshall County, KS",9788,0,1,2745,7042,0,0,0,0,0,0
20119,"Meade County, KS",5267,0,0,0,704,4536,27,0,0,0,0
20121,"Miami County, KS",18160,0,0,86,17646,428,0,0,0,0,0
20123,"Mitchell County, KS",7460,0,0,1,5805,1654,0,0,0,0,0
20125,"Montgomery County, KS",22806,0,0,0,98,14607,8097,4,0,0,0
20127,"Morris County, KS",5960,0,0,5,5745,210,0,0,0,0,0
20129,"Morton County, KS",5007,0,0,0,2348,2659,0,0,0,0,0
20131,"Nemaha County, KS",8697,0,0,6007,2690,0,0,0,0,0,0
20133,"Neosho County, KS",12069,0,0,0,1318,10722,29,0,0,0,0
20135,"Ness County, KS",6042,0,0,0,1590,4446,6,0,0,0,0
20137,"Norton County, KS",6137,0,0,21,5921,195,0,0,0,0,0
20139,"Osage County, KS",12304,0,0,0,6024,6279,1,0,0,0,0
20141,"Osborne County, KS",6578,0,0,0,2721,3857,0,0,0,0,0
20143,"Ottawa County, KS",6701,0,0,0,2096,4605,0,0,0,0,0
20145,"Pawnee County, KS",6351,0,0,0,351,6000,0,0,0,0,0
20147,"Phillips County, KS",7084,0,0,12,5553,1519,0,0,0,0,0
20149,"Pottawatomie County, KS",15716,0,0,294,13450,1972,0,0,0,0,0
20151,"Pratt County, KS",7954,0,0,0,1712,6242,0,0,0,0,0
20153,"Rawlins County, KS",5118,0,0,308,4810,0,0,0,0,0,0
20155,"Reno County, KS",35384,0,0,0,570,34735,79,0,0,0,0
20157,"Republic County, KS",6924,0,0,723,6200,1,0,0,0,0,0
20159,"Rice County, KS",9306,0,0,0,548,8756,2,0,0,0,0
20161,"Riley County, KS",24556,0,0,0,19454,5102,0,0,0,0,0
20163,"Rooks County, KS",6720,0,0,0,3914,2806,0,0,0,0,0
20165,"Rush County, KS",5319,0,0,0,203,5116,0,0,0,0,0
20167,"Russell County, KS",7821,0,0,0,535,7286,0,0,0,0,0
20169,"Saline County, KS",26176,0,0,0,39,26112,25,0,0,0,0
20171,"Scott County, KS",4794,0,0,0,4376,418,0,0,0,0,0
20173,"Sedgwick County, KS",223943,0,0,0,2575,221007,361,0,0,0,0
20175,"Seward County, KS",10108,0,0,0,535,9572,1,0,0,0,0
20177,"Shawnee County, KS",75105,0,0,0,39374,35729,2,0,0,0,0
20179,"Sheridan County, KS",4088,0,0,267,3814,7,0,0,0,0,0
20181,"Sherman County, KS",6370,0,0,2637,3733,0,0,0,0,0,0
20183,"Smith County, KS",6691,0,0,46,5618,1027,0,0,0,0,0
20185,"Stafford County, KS",6021,0,0,0,825,5196,0,0,0,0,0
20187,"Stanton County, KS",4032,0,0,0,531,3501,0,0,0,0,0
20189,"Stevens County, KS",5782,0,0,0,1580,4202,0,0,0,0,0
20191,"Sumner County, KS",18308,0,0,0,798,16919,591,0,0,0,0
20193,"Thomas County, KS",7370,0,0,472,6898,0,0,0,0,0,0
20195,"Trego County, KS",4722,0,0,0,3814,908,0,0,0,0,0
20197,"Wabaunsee County, KS",7129,0,0,16,6242,871,0,0,0,0,0
20199,"Wallace County, KS",2876,0,0,174,2702,0,0,0,0,0,0
20201,"Washington County, KS",7830,0,0,629,7201,0,0,0,0,0,0
20203,"Wichita County, KS",3274,0,0,29,3213,32,0,0,0,0,0
20205,"Wilson County, KS",9813,0,0,0,1086,8590,137,0,0,0,0
20207,"Woodson County, KS",4783,0,0,0,1587,3195,1,0,0,0,0
20209,"Wyandotte County, KS",68211,0,0,4285,63645,281,0,0,0,0,0
21001,"Adair County, KY",13904,0,0,0,6364,7498,42,0,0,0,0
21003,"Allen County, KY",14145,0,0,0,1,11304,2835,5,0,0,0
21005,"Anderson County, KY",12291,0,0,18,9539,2734,0,0,0,0,0
21007,"Ballard County, KY",6445,0,0,0,0,4207,2236,2,0,0,0
21009,"Barren County, KY",23485,0,0,0,199,19968,3318,0,0,0,0
21011,"Bath County, KY",6802,0,0,374,6397,31,0,0,0,0,0
21015,"Boone County, KY",51656,0,0,768,50571,317,0,0,0,0,0
21017,"Bourbon County, KY",9065,0,0,121,8900,44,0,0,0,0,0
21019,"Boyd County, KY",26252,0,0,1750,21327,3169,6,0,0,0,0
21021,"Boyle County, KY",12625,0,0,503,11720,400,2,0,0,0,0
21023,"Bracken County, KY",5806,0,0,19,5126,661,0,0,0,0,0
21025,"Breathitt County, KY",8480,0,0,2314,5720,446,0,0,0,0,0
21027,"Breckinridge County, KY",21407,0,0,3,18429,2975,0,0,0,0,0
21029,"Bullitt County, KY",33209,0,0,2,9313,23870,24,0,0,0,0
21031,"Butler County, KY",8516,0,0,0,614,7765,136,1,0,0,0
21033,"Caldwell County, KY",9367,0,0,0,1680,6821,866,0,0,0,0
21035,"Calloway County, KY",37429,0,0,0,0,27791,9614,24,0,0,0
21037,"Campbell County, KY",34917,0,0,101,25067,9744,5,0,0,0,0
21039,"Carlisle County, KY",3859,0,0,0,0,3055,804,0,0,0,0
21041,"Carroll County, KY",5219,0,0,8,2197,3013,1,0,0,0,0
21043,"Carter County, KY",14470,0,0,7577,6712,181,0,0,0,0,0
21045,"Casey County, KY",10660,0,0,882,8791,987,0,0,0,0,0
21047,"Christian County, KY",27042,0,0,0,2591,23626,825,0,0,0,0
21049,"Clark County, KY",17082,0,0,1405,15637,40,0,0,0,0,0
21055,"Crittenden County, KY",8281,0,0,0,4088,4192,1,0,0,0,0
21057,"Cumberland County, KY",4728,0,0,0,2038,2585,105,0,0,0,0
21059,"Daviess County, KY",45020,0,0,0,3900,37421,3698,0,1,0,0
21061,"Edmonson County, KY",11450,0,0,0,1558,9709,183,0,0,0,0
21063,"Elliott County, KY",3958,0,0,3163,795,0,0,0,0,0,0
21067,"Fayette County, KY",111390,0,0,1007,109850,532,1,0,0,0,0
21069,"Fleming County, KY",8533,0,1,1085,7441,6,0,0,0,0,0
21071,"Floyd County, KY",20769,0,166,3873,13985,2739,6,0,0,0,0
21073,"Franklin County, KY",21988,0,0,40,17250,4696,2,0,0,0,0
21075,"Fulton County, KY",4960,0,0,0,0,3075,1884,1,0,0,0
21077,"Gallatin County, KY",4665,0,0,37,3392,1235,1,0,0,0,0
21079,"Garrard County, KY",9764,0,0,374,9386,4,0,0,0,0,0
21081,"Grant County, KY",11048,0,0,1023,10023,2,0,0,0,0,0
21083,"Graves County, KY",29039,0,0,0,0,14686,13959,394,0,0,0
21087,"Green County, KY",8517,0,0,0,2058,6344,115,0,0,0,0
21089,"Greenup County, KY",22847,0,0,2530,17458,2857,2,0,0,0,0
21091,"Hancock County, KY",4657,0,0,0,2077,2561,19,0,0,0,0
21093,"Hardin County, KY",45000,0,0,17,25520,19457,6,0,0,0,0
21095,"Harlan County, KY",17840,182,668,4257,9506,3180,47,0,0,0,0
21097,"Harrison County, KY",8910,0,0,261,8278,370,1,0,0,0,0
21099,"Hart County, KY",11880,0,0,0,2724,8841,313,1,1,0,0
21101,"Henderson County, KY",20177,0,0,0,2291,17550,335,1,0,0,0
21105,"Hickman County, KY",4354,0,0,0,0,3682,672,0,0,0,0
21107,"Hopkins County, KY",28396,0,0,0,3718,23935,743,0,0,0,0
21111,"Jefferson County, KY",285890,0,0,0,24711,260560,609,10,0,0,0
21113,"Jessamine County, KY",19840,0,0,94,19591,155,0,0,0,0,0
21115,"Johnson County, KY",11256,0,0,1989,7086,2129,52,0,0,0,0
21117,"Kenton County, KY",62510,0,0,109,48390,14002,9,0,0,0,0
21121,"Knox County, KY",15240,0,3,1033,12366,1838,0,0,0,0,0
21125,"Laurel County, KY",27120,0,0,3681,23424,15,0,0,0,0,0
21127,"Lawrence County, KY",9728,0,0,2680,6017,1031,0,0,0,0,0
21131,"Leslie County, KY",8842,0,190,3684,4768,200,0,0,0,0,0
21133,"Letcher County, KY",12547,125,908,8378,3113,23,0,0,0,0,0
21135,"Lewis County, KY",6929,0,0,1569,4819,541,0,0,0,0,0
21137,"Lincoln County, KY",15133,0,0,1531,13533,69,0,0,0,0,0
21141,"Logan County, KY",18585,0,0,0,503,15698,2382,2,0,0,0
21143,"Lyon County, KY",10495,0,0,0,941,9326,228,0,0,0,0
21145,"McCracken County, KY",34560,0,0,0,0,10889,22742,929,0,0,0
21147,"McCreary County, KY",10287,0,7,465,9758,57,0,0,0,0,0
21149,"McLean County, KY",6624,0,0,0,701,5865,58,0,0,0,0
21151,"Madison County, KY",35098,0,0,804,34221,72,1,0,0,0,0
21153,"Magoffin County, KY",7714,0,0,3716,3946,52,0,0,0,0,0
21155,"Marion County, KY",10464,0,0,72,6584,3808,0,0,0,0,0
21157,"Marshall County, KY",25831,0,0,0,0,17750,7958,123,0,0,0
21159,"Martin County, KY",6621,0,0,401,5378,842,0,0,0,0,0
21161,"Mason County, KY",11117,0,0,82,8524,2485,26,0,0,0,0
21163,"Meade County, KY",14386,0,0,8,12040,2337,1,0,0,0,0
21167,"Mercer County, KY",11658,0,0,12,10174,1471,1,0,0,0,0
21171,"Monroe County, KY",8385,0,0,0,559,7605,221,0,0,0,0
21173,"Montgomery County, KY",12427,0,0,563,11859,5,0,0,0,0,0
21175,"Morgan County, KY",7895,0,0,4307,3586,2,0,0,0,0,0
21177,"Muhlenberg County, KY",19846,0,0,0,714,18119,1011,2,0,0,0
21179,"Nelson County, KY",24534,0,0,3,10860,13668,3,0,0,0,0
21181,"Nicholas County, KY",4854,0,0,338,4492,23,1,0,0,0,0
21183,"Ohio County, KY",15495,0,0,0,4581,10679,235,0,0,0,0
21185,"Oldham County, KY",25225,0,0,10,19017,6196,2,0,0,0,0
21187,"Owen County, KY",11661,0,0,1075,9869,717,0,0,0,0,0
21189,"Owsley County, KY",3467,0,0,909,2438,120,0,0,0,0,0
21191,"Pendleton County, KY",7892,0,0,469,6448,975,0,0,0,0,0
21193,"Perry County, KY",14815,1,82,4900,8922,910,0,0,0,0,0
21197,"Powell County, KY",5309,0,0,971,3854,484,0,0,0,0,0
21199,"Pulaski County, KY",46022,0,0,446,32208,13361,7,0,0,0,0
21201,"Robertson County, KY",1580,0,0,33,1547,0,0,0,0,0,0
21205,"Rowan County, KY",12026,0,0,5148,6725,153,0,0,0,0,0
21207,"Russell County, KY",20303,0,0,0,18579,1723,1,0,0,0,0
21209,"Scott County, KY",22889,0,0,1503,20395,991,0,0,0,0,0
21211,"Shelby County, KY",21100,0,0,16,14840,6243,1,0,0,0,0
21213,"Simpson County, KY",9757,0,0,0,5,6578,3173,1,0,0,0
21215,"Spencer County, KY",9114,0,0,0,7983,1131,0,0,0,0,0
21217,"Taylor County, KY",13419,0,0,20,5228,8139,32,0,0,0,0
21219,"Todd County, KY",8232,0,0,0,1049,6896,287,0,0,0,0
21221,"Trigg County, KY",18655,0,0,0,123,17192,1340,0,0,0,0
21223,"Trimble County, KY",5556,0,0,21,5307,228,0,0,0,0,0
21225,"Union County, KY",8256,0,0,0,1899,6206,151,0,0,0,0
21227,"Warren County, KY",49169,0,0,0,244,28547,20365,13,0,0,0
21229,"Washington County, KY",6950,0,0,0,4913,2035,2,0,0,0,0
21231,"Wayne County, KY",15029,0,0,826,11748,2455,0,0,0,0,0
21233,"Webster County, KY",10788,0,0,0,3958,6813,17,0,0,0,0
21235,"Whitley County, KY",16568,0,0,335,11970,4250,13,0,0,0,0
21239,"Woodford County, KY",11299,0,0,171,11042,86,0,0,0,0,0
22001,"Acadia Parish, LA",33719,0,0,0,0,0,0,0,19079,14640,0
22003,"Allen Parish, LA",14788,0,0,0,0,0,0,440,14143,205,0
22005,"Ascension Parish, LA",51797,0,0,0,0,0,0,0,50875,922,0
22007,"Assumption Parish, LA",12004,0,0,0,0,0,0,0,10755,1249,0
22009,"Avoyelles Parish, LA",28247,0,0,0,0,0,0,7308,20939,0,0
22011,"Beauregard Parish, LA",21625,0,0,0,0,0,0,10,21083,532,0
22013,"Bienville Parish, LA",13592,0,0,0,0,0,2308,11199,85,0,0
22015,"Bossier Parish, LA",73063,0,0,0,0,0,15055,54967,3041,0,0
22017,"Caddo Parish, LA",137807,0,0,0,0,0,16601,118408,2798,0,0
22019,"Calcasieu Parish, LA",157729,0,0,0,0,0,0,0,37019,120589,121
22021,"Caldwell Parish, LA",7602,0,0,0,0,0,453,6888,261,0,0
22023,"Cameron Parish, LA",7872,0,0,0,0,0,0,0,161,4025,3686
22025,"Catahoula Parish, LA",7580,0,0,0,0,0,84,5263,2233,0,0
22027,"Claiborne Parish, LA",14685,0,0,0,0,0,4252,10360,73,0,0
22029,"Concordia Parish, LA",13423,0,0,0,0,0,55,7313,6055,0,0
22031,"De Soto Parish, LA",21846,0,0,0,0,0,1574,19715,557,0,0
22033,"East Baton Rouge Parish, LA",195094,0,0,0,0,0,0,1237,193158,699,0
22035,"East Carroll Parish, LA",5387,0,0,0,0,0,7,2863,2517,0,0
22037,"East Feliciana Parish, LA",11452,0,0,0,0,0,0,6870,4582,0,0
22039,"Evangeline Parish, LA",14175,0,0,0,0,0,0,1410,12764,1,0
22041,"Franklin Parish, LA",13193,0,0,0,0,0,0,9484,3709,0,0
22043,"Grant Parish, LA",9301,0,0,0,0,0,1,6097,3203,0,0
22045,"Iberia Parish, LA",35447,0,0,0,0,0,0,0,888,34269,290
22047,"Iberville Parish, LA",14317,0,0,0,0,0,0,11,14294,12,0
22049,"Jackson Parish, LA",12122,0,0,0,0,0,1765,9937,420,0,0
22051,"Jefferson Parish, LA",157411,0,0,0,0,0,0,0,0,17595,139816
22053,"Jefferson Davis Parish, LA",18931,0,0,0,0,0,0,0,9174,9757,0
22055,"Lafayette Parish, LA",105925,0,0,0,0,0,0,0,38112,67649,164
22057,"Lafourche Parish, LA",42344,0,0,0,0,0,0,0,6090,31136,5118
22059,"LaSalle Parish, LA",12604,0,0,0,0,0,78,11781,745,0,0
22061,"Lincoln Parish, LA",24600,0,0,0,0,0,3273,20829,498,0,0
22063,"Livingston Parish, LA",61736,0,0,0,0,0,0,1,60701,1034,0
22067,"Morehouse Parish, LA",20562,0,0,0,0,0,1106,19222,234,0,0
22069,"Natchitoches Parish, LA",24273,0,0,0,0,0,5,10003,14265,0,0
22071,"Orleans Parish, LA",151094,0,0,0,0,0,0,0,0,5996,145098
22073,"Ouachita Parish, LA",81105,0,0,0,0,0,1894,63251,15960,0,0
22075,"Plaquemines Parish, LA",15501,0,0,0,0,0,0,0,0,3078,12423
22077,"Pointe Coupee Parish, LA",15256,0,0,0,0,0,0,660,14595,1,0
22079,"Rapides Parish, LA",74596,0,0,0,0,0,0,25874,48721,1,0
22081,"Red River Parish, LA",6296,0,0,0,0,0,172,5408,716,0,0
22083,"Richland Parish, LA",14061,0,0,0,0,0,0,8636,5425,0,0
22085,"Sabine Parish, LA",22286,0,0,0,0,0,0,10954,11332,0,0
22087,"St. Bernard Parish, LA",21849,0,0,0,0,0,0,0,0,1890,19959
22089,"St. Charles Parish, LA",34060,0,0,0,0,0,0,0,23,31081,2956
22093,"St. James Parish, LA",10170,0,0,0,0,0,0,0,3400,6769,1
22095,"St. John the Baptist Parish, LA",25406,0,0,0,0,0,0,0,657,23101,1648
22097,"St. Landry Parish, LA",51380,0,0,0,0,0,0,261,50903,216,0
22099,"St. Martin Parish, LA",37259,0,0,0,0,0,0,5,28437,8817,0
22101,"St. Mary Parish, LA",43942,0,0,0,0,0,0,0,97,43116,729
22103,"St. Tammany Parish, LA",90442,0,0,0,0,0,0,0,4650,40426,45366
22105,"Tangipahoa Parish, LA",69787,0,0,0,0,0,0,155,46256,23231,145
22107,"Tensas Parish, LA",5939,0,0,0,0,0,5,3893,2041,0,0
22109,"Terrebonne Parish, LA",47974,0,0,0,0,0,0,0,3909,42487,1578
22111,"Union Parish, LA",14198,0,0,0,0,0,2182,11805,211,0,0
22113,"Vermilion Parish, LA",35110,0,0,0,0,0,0,0,528,27783,6799
22115,"Vernon Parish, LA",19696,0,0,0,0,0,0,5700,13995,1,0
22117,"Washington Parish, LA",29420,0,0,0,0,0,0,4,25713,3703,0
22119,"Webster Parish, LA",29274,0,0,0,0,0,8852,20008,414,0,0
22121,"West Baton Rouge Parish, LA",10840,0,0,0,0,0,0,89,10749,2,0
22123,"West Carroll Parish, LA",6523,0,0,0,0,0,28,6015,480,0,0
22125,"West Feliciana Parish, LA",5467,0,0,0,0,0,78,3776,1613,0,0
25001,"Barnstable County, MA",160563,0,0,0,48087,110207,2264,5,0,0,0
25003,"Berkshire County, MA",73862,9850,40377,23609,26,0,0,0,0,0,0
25005,"Bristol County, MA",189689,0,0,0,21888,155028,12766,6,1,0,0
25007,"Dukes County, MA",21240,0,0,548,17770,2922,0,0,0,0,0
25009,"Essex County, MA",226241,0,0,0,42357,127340,56027,516,1,0,0
25011,"Franklin County, MA",41839,3064,8595,24481,5698,1,0,0,0,0,0
25013,"Hampden County, MA",156210,218,4599,17647,117794,15947,5,0,0,0,0
