fips,namelsad,count_property,count_firefactor1,count_firefactor2,count_firefactor3,count_firefactor4,count_firefactor5,count_firefactor6,count_firefactor7,count_firefactor8,count_firefactor9,count_firefactor10
46011,Brookings County,16225,4846,1850,4807,3307,1034,247,107,27,0,0
46013,Brown County,25786,15997,2439,4673,2113,401,105,46,12,0,0
46015,Brule County,7676,3142,1764,2250,512,8,0,0,0,0,0
46017,Buffalo County,2582,516,164,454,357,241,193,263,234,75,85
46019,Butte County,5373,174,105,2583,1127,742,261,381,0,0,0
46021,Campbell County,5659,1881,488,1819,763,677,31,0,0,0,0
46023,Charles Mix County,14494,5262,1341,3243,2615,1413,416,173,31,0,0
46025,Clark County,6242,3688,533,1390,429,180,22,0,0,0,0
46027,Clay County,8213,5163,991,1504,447,60,47,1,0,0,0
46029,Codington County,16355,5296,2389,4876,3106,535,125,28,0,0,0
46031,Corson County,6913,483,130,665,660,1521,1718,891,443,279,123
46033,Custer County,12843,9,9,90,390,1327,4243,5981,793,1,0
46035,Davison County,11331,1900,720,2219,4536,1934,22,0,0,0,0
46037,Day County,11072,6195,1233,2459,730,294,159,2,0,0,0
46039,Deuel County,5661,2219,595,1442,864,314,144,57,26,0,0
46041,Dewey County,,0,0,0,0,0,0,0,0,0,0
46043,Douglas County,4410,1998,557,1195,404,256,0,0,0,0,0
46045,Edmunds County,8997,4376,916,2153,1307,243,2,0,0,0,0
46047,Fall River County,11025,35,17,125,330,839,2346,4296,3017,20,0
46049,Faulk County,8677,4938,1284,1800,541,114,0,0,0,0,0
46051,Grant County,8048,5159,510,1253,498,353,226,49,0,0,0
46053,Gregory County,7522,1854,1509,2385,1597,173,4,0,0,0,0
46055,Haakon County,10250,870,210,993,2426,3963,1548,237,3,0,0
46057,Hamlin County,6906,4144,1119,1019,421,183,18,2,0,0,0
46059,Hand County,,0,0,0,0,0,0,0,0,0,0
46061,Hanson County,4121,2103,636,878,402,101,1,0,0,0,0
46063,Harding County,6548,166,65,246,302,919,1007,1511,2137,195,0
46065,Hughes County,10531,2079,742,2151,4483,751,293,23,9,0,0
46067,Hutchinson County,9906,6520,1149,1916,307,14,0,0,0,0,0
46069,Hyde County,4632,1272,260,1185,965,785,134,31,0,0,0
46071,Jackson County,9923,906,535,2194,3572,1369,569,350,386,42,0
46073,Jerauld County,4074,1010,232,865,1175,791,1,0,0,0,0
46075,Jones County,3540,465,162,780,708,1261,161,3,0,0,0
46077,Kingsbury County,8064,5005,833,1302,778,136,10,0,0,0,0
46079,Lake County,10204,7426,1220,1302,237,12,1,6,0,0,0
46081,Lawrence County,20285,67,84,1641,4662,7576,5768,487,0,0,0
46083,Lincoln County,29868,12840,3263,7485,4239,1374,461,182,15,9,0
46085,Lyman County,8482,1921,456,2654,1928,1022,308,155,15,8,15
46087,McCook County,6487,3456,614,1229,1125,63,0,0,0,0,0
46089,McPherson County,9006,2274,579,2591,2735,747,80,0,0,0,0
46091,Marshall County,10346,4447,911,2600,1019,836,410,117,6,0,0
46093,Meade County,20029,272,86,598,1415,4258,3860,5504,3369,667,0
46095,Mellette County,7467,195,98,676,1024,1980,1868,1069,548,9,0
46097,Miner County,4682,2039,844,1673,126,0,0,0,0,0,0
46099,Minnehaha County,71709,45815,7397,12873,5113,472,36,3,0,0,0
46101,Moody County,5297,2705,527,1518,416,84,34,12,1,0,0
46102,Oglala Lakota County,10987,664,193,677,724,910,999,1083,1315,838,3584
46103,Pennington County,51571,719,242,2068,4891,5304,12222,19936,6129,60,0
46105,Perkins County,15030,1011,275,1801,3586,6387,1939,31,0,0,0
46107,Potter County,,0,0,0,0,0,0,0,0,0,0
46109,Roberts County,14323,5505,1608,3377,1749,959,549,411,155,10,0
46111,Sanborn County,4942,1724,681,1795,651,79,12,0,0,0,0
46115,Spink County,11515,6773,1969,2021,632,106,9,5,0,0,0
46117,Stanley County,,0,0,0,0,0,0,0,0,0,0
46119,Sully County,,0,0,0,0,0,0,0,0,0,0
46121,Todd County,4637,18,6,133,165,423,666,763,1187,309,967
46123,Tripp County,9052,1860,687,2301,3416,683,105,0,0,0,0
46125,Turner County,9174,5376,1292,1721,643,119,14,6,3,0,0
46127,Union County,13092,7148,1572,2714,1256,274,104,21,3,0,0
46129,Walworth County,7878,2747,1730,1698,763,355,384,129,72,0,0
46135,Yankton County,14946,5797,1768,4138,1853,699,412,257,22,0,0
46137,Ziebach County,,0,0,0,0,0,0,0,0,0,0
47001,Anderson County,35954,6025,10371,12076,5011,1664,381,209,151,30,36
47003,Bedford County,22172,4620,12785,4524,242,1,0,0,0,0,0
47005,Benton County,16441,207,293,6574,6775,2411,176,5,0,0,0
47007,Bledsoe County,10945,54,85,1379,2087,2939,2770,1353,271,6,1
47009,Blount County,64465,18847,18535,17472,4435,1985,1284,1033,653,94,127
47011,Bradley County,52416,14486,15880,14103,5451,2206,290,0,0,0,0
47013,Campbell County,27941,3001,3648,9838,5288,2746,1636,957,574,204,49
47015,Cannon County,8140,650,1309,3674,2169,337,1,0,0,0,0
47017,Carroll County,19578,2531,3806,8969,3697,528,47,0,0,0,0
47019,Carter County,31423,5425,5614,9830,4982,2983,1578,721,253,36,1
47021,Cheatham County,20886,2492,5359,12585,450,0,0,0,0,0,0
47023,Chester County,9842,1486,2049,4113,2107,87,0,0,0,0,0
47025,Claiborne County,22447,1836,2169,6862,5387,3970,1708,427,77,10,1
47027,Clay County,6929,1012,1499,3622,795,1,0,0,0,0,0
47029,Cocke County,25030,1608,3221,7215,6007,3120,1970,1409,465,15,0
47031,Coffee County,31200,6329,7479,12702,4195,490,5,0,0,0,0
47033,Crockett County,10031,7743,1896,344,47,1,0,0,0,0,0
47035,Cumberland County,65163,6909,12251,24058,13156,7353,1256,161,19,0,0
47037,Davidson County,249920,138877,98046,12830,167,0,0,0,0,0,0
47039,Decatur County,14012,936,1441,7806,3456,295,78,0,0,0,0
47041,DeKalb County,17712,597,1160,8005,7146,804,0,0,0,0,0
47043,Dickson County,26890,1941,5201,15512,4007,229,0,0,0,0,0
47045,Dyer County,21755,9462,4900,6039,1066,267,18,3,0,0,0
47047,Fayette County,24108,5212,9923,7742,1177,54,0,0,0,0,0
47049,Fentress County,15815,381,858,3881,4334,4626,1548,186,1,0,0
47051,Franklin County,25702,7684,9428,6963,1360,250,17,0,0,0,0
47053,Gibson County,30427,13017,10072,5689,1357,276,16,0,0,0,0
47055,Giles County,18580,1111,3780,9717,3767,195,10,0,0,0,0
47057,Grainger County,15036,1655,1433,5406,4224,1995,272,46,5,0,0
47059,Greene County,42385,12080,7505,9824,8781,3549,356,228,60,2,0
47061,Grundy County,11498,266,300,1776,2622,2961,2106,1155,297,10,5
47063,Hamblen County,30351,11577,8366,7848,2175,345,31,8,1,0,0
47065,Hamilton County,155788,47759,41701,49324,13666,2824,484,29,1,0,0
47067,Hancock County,6040,290,195,985,1454,1842,904,356,14,0,0
47069,Hardeman County,20248,3015,4495,9191,3270,274,3,0,0,0,0
47071,Hardin County,27964,4393,3991,12500,6048,982,50,0,0,0,0
47073,Hawkins County,35738,5768,6746,11581,6585,3993,874,183,8,0,0
47075,Haywood County,11498,9273,1600,556,66,3,0,0,0,0,0
47077,Henderson County,17638,665,1509,7251,6057,1926,230,0,0,0,0
47079,Henry County,25840,2748,4453,13283,4842,507,7,0,0,0,0
47081,Hickman County,18649,163,526,10506,6824,610,20,0,0,0,0
47083,Houston County,6265,439,907,3477,1358,83,1,0,0,0,0
47085,Humphreys County,13221,883,1552,8413,2326,47,0,0,0,0,0
47087,Jackson County,9056,688,1206,4971,2087,104,0,0,0,0,0
47089,Jefferson County,33510,7958,6934,13858,4200,520,33,6,1,0,0
47091,Johnson County,13845,800,794,4411,3926,2793,924,192,5,0,0
47093,Knox County,200214,99757,52332,36697,9676,1441,237,63,11,0,0
47095,Lake County,3979,3508,456,15,0,0,0,0,0,0,0
47097,Lauderdale County,13819,5003,3321,4529,898,68,0,0,0,0,0
47099,Lawrence County,25071,2201,4283,10855,6402,1291,39,0,0,0,0
47101,Lewis County,7815,15,125,3172,3611,835,57,0,0,0,0
47103,Lincoln County,19413,1078,2076,9632,5510,976,141,0,0,0,0
47105,Loudon County,33814,8798,10617,10022,3387,902,88,0,0,0,0
47107,McMinn County,30594,4683,7439,8489,6489,2984,420,83,7,0,0
47109,McNairy County,18919,804,1096,9012,6544,1363,98,2,0,0,0
47111,Macon County,13328,2671,2839,6264,1432,122,0,0,0,0,0
47113,Madison County,48308,23823,16414,7626,443,2,0,0,0,0,0
47115,Marion County,20726,888,1249,7767,6187,3185,1071,351,25,3,0
47117,Marshall County,17339,706,3376,9410,3657,190,0,0,0,0,0
47119,Maury County,46753,6987,18538,18917,2239,72,0,0,0,0,0
47121,Meigs County,9125,308,577,2744,3049,1778,551,116,2,0,0
47123,Monroe County,29218,4626,5101,7195,5064,3307,1391,1444,781,238,71
47125,Montgomery County,83034,30315,32728,18744,1206,41,0,0,0,0,0
47127,Moore County,4045,283,709,2539,513,1,0,0,0,0,0
47129,Morgan County,13692,323,474,3309,3000,3100,2138,1178,153,17,0
47131,Obion County,19887,12359,3925,3026,537,39,1,0,0,0,0
47133,Overton County,15181,2021,2118,5386,3791,1341,322,202,0,0,0
47135,Perry County,8268,548,801,5701,1189,29,0,0,0,0,0
47137,Pickett County,5780,1184,1490,2580,458,60,8,0,0,0,0
47139,Polk County,12745,348,492,2617,2491,1555,1144,1740,1724,476,158
47141,Putnam County,36644,9575,7812,11136,5885,1896,266,73,1,0,0
47143,Rhea County,21195,672,1366,8108,5916,3517,1308,266,42,0,0
47145,Roane County,35157,4988,8327,12937,7014,1660,208,23,0,0,0
47147,Robertson County,34204,12687,12779,8433,305,0,0,0,0,0,0
47149,Rutherford County,105641,39143,49175,16856,455,12,0,0,0,0,0
47151,Scott County,14868,428,767,4323,3377,3092,1683,636,364,127,71
47153,Sequatchie County,11774,39,207,3046,3339,3267,1566,275,33,1,1
47155,Sevier County,68887,5386,7685,20633,12597,8273,5505,5099,3157,501,51
47157,Shelby County,347841,258607,87466,1700,68,0,0,0,0,0,0
47159,Smith County,11685,1290,2512,6782,1052,49,0,0,0,0,0
47161,Stewart County,11708,388,1197,7478,2479,162,4,0,0,0,0
47163,Sullivan County,77230,23434,22270,22826,6155,1932,490,106,16,1,0
47165,Sumner County,75308,28759,29509,15878,1152,10,0,0,0,0,0
47167,Tipton County,29416,17630,9862,1917,7,0,0,0,0,0,0
47169,Trousdale County,5183,495,1129,2495,980,84,0,0,0,0,0
47171,Unicoi County,10307,450,1183,3802,2650,1388,597,215,21,1,0
47173,Union County,14524,806,1179,5545,4167,2365,436,25,1,0,0
47175,Van Buren County,6941,37,115,1090,1406,1336,1442,1094,391,25,5
47177,Warren County,22848,1790,2784,12724,4899,611,38,2,0,0,0
47179,Washington County,58668,26544,14421,12922,2823,1014,578,227,118,21,0
47181,Wayne County,13154,427,1220,6389,4045,986,86,1,0,0,0
47183,Weakley County,20106,5639,2479,5542,3832,1912,542,158,2,0,0
47185,White County,17263,940,2385,7721,4937,1104,165,11,0,0,0
47187,Williamson County,93671,36501,45918,10937,311,4,0,0,0,0,0
47189,Wilson County,58622,11160,26021,17904,3063,474,0,0,0,0,0
48001,Anderson County,31935,1860,2765,8603,9081,5879,3241,503,3,0,0
48003,Andrews County,10259,61,16,73,125,368,603,968,1132,723,6190
48005,Angelina County,53874,1538,2099,11517,15851,9699,6322,4357,2491,0,0
48007,Aransas County,23173,7182,2550,6642,4006,2561,210,22,0,0,0
48009,Archer County,6977,287,113,566,606,777,838,1675,1149,912,54
48011,Armstrong County,6387,60,45,1519,733,414,145,856,2202,328,85
48013,Atascosa County,31799,70,133,1648,3149,4263,5832,7671,4895,2947,1191
48015,Austin County,20459,1582,1706,7577,6392,2684,482,36,0,0,0
48017,Bailey County,3262,610,137,570,444,250,304,303,310,186,148
48019,Bandera County,31170,2080,7086,8753,7526,4569,1086,70,0,0,0
48021,Bastrop County,53972,643,974,8419,14158,11842,8133,5390,3512,683,218
48023,Baylor County,6171,1280,310,942,624,520,986,1467,42,0,0
48025,Bee County,14973,1261,972,3338,3777,1920,1734,1046,655,244,26
48027,Bell County,153325,15337,12451,29041,33212,22569,15279,15184,10234,18,0
48029,Bexar County,660246,321085,71185,84651,64946,48689,33954,16846,16223,2114,553
48031,Blanco County,12790,197,245,512,2687,5930,2956,263,0,0,0
48033,Borden County,2373,160,23,95,91,209,483,767,545,0,0
48035,Bosque County,16877,72,165,2181,3252,3851,3134,3422,800,0,0
48037,Bowie County,53305,8223,2691,11715,10421,8844,5999,4088,1168,156,0
48039,Brazoria County,188084,71726,25843,53454,23897,11882,682,187,366,44,3
48041,Brazos County,70922,8312,3078,16278,20591,16235,6203,188,37,0,0
48043,Brewster County,19712,9947,1560,2239,425,137,117,402,656,950,3279
48045,Briscoe County,2911,153,50,236,181,406,171,461,1069,184,0
48047,Brooks County,5461,5,10,52,160,305,451,771,1627,1472,608
48049,Brown County,31044,153,41,677,2322,4057,6550,8466,5993,1953,832
48051,Burleson County,20079,659,769,4715,5903,4246,2829,958,0,0,0
48053,Burnet County,46531,2421,3636,9285,11365,11258,6200,1838,528,0,0
48055,Caldwell County,20708,272,179,1053,2631,6167,6461,2795,1005,145,0
48057,Calhoun County,21765,7477,2430,3963,2911,1646,1713,214,1182,229,0
48059,Callahan County,11164,5,7,124,308,428,927,2206,2838,1355,2966
48061,Cameron County,170843,79745,14485,38160,21275,11962,2985,1756,469,6,0
48063,Camp County,11238,32,69,599,1860,2395,3192,2879,212,0,0
48065,Carson County,5928,373,118,492,369,255,789,2101,185,81,1165
48067,Cass County,31989,124,294,3143,9027,9966,6807,2291,337,0,0
48069,Castro County,5770,2189,326,553,570,1816,110,84,109,13,0
48071,Chambers County,26887,13450,4851,6833,1578,69,29,18,18,8,33
48073,Cherokee County,44651,217,484,5062,12583,15368,6896,3465,576,0,0
48075,Childress County,5560,459,170,593,485,931,1618,1237,67,0,0
48077,Clay County,11574,225,133,732,968,1271,1701,1927,2107,1861,649
48079,Cochran County,5256,2206,260,398,449,116,397,1354,76,0,0
48081,Coke County,6825,26,53,212,1252,731,1635,1500,1293,123,0
48083,Coleman County,,0,0,0,0,0,0,0,0,0,0
48085,Collin County,357681,113881,12286,42955,64402,66756,29249,23016,4992,144,0
48087,Collingsworth County,4919,847,196,432,270,610,1662,365,316,198,23
48089,Colorado County,21680,3299,2590,8803,6729,245,11,3,0,0,0
48091,Comal County,92934,5444,9094,32480,24000,13452,7111,1353,0,0,0
48093,Comanche County,15622,22,1,217,794,2453,5039,4815,2245,36,0
48095,Concho County,6656,654,160,481,582,900,1945,1906,28,0,0
48097,Cooke County,31681,162,312,2675,5376,8405,6601,4453,2890,721,86
48099,Coryell County,31028,139,76,508,2269,5412,14675,6624,1252,73,0
48101,Cottle County,3724,96,39,248,267,289,294,433,1340,679,39
48103,Crane County,3347,28,31,267,1702,897,128,112,116,60,6
48105,Crockett County,6531,0,2,25,216,426,682,1319,3420,383,58
48107,Crosby County,7505,4842,482,659,243,298,183,284,330,131,53
48109,Culberson County,9392,3274,1496,3887,279,157,206,63,29,1,0
48111,Dallam County,6046,630,206,584,355,389,383,234,432,625,2208
48113,Dallas County,681160,368767,59478,120162,78034,44402,10289,28,0,0,0
48115,Dawson County,9097,7698,395,515,156,119,103,100,7,4,0
48117,Deaf Smith County,10369,1006,266,1203,551,683,2115,3999,458,77,11
48119,Delta County,6201,327,149,516,799,1074,1032,1970,317,17,0
48121,Denton County,326283,50172,12550,61332,72809,80009,35998,9697,3483,233,0
48123,DeWitt County,19343,106,194,2279,5793,6640,3032,1299,0,0,0
48125,Dickens County,4519,222,50,193,187,234,244,737,1945,703,4
48127,Dimmit County,15684,147,304,3017,2513,3426,3686,1897,694,0,0
48129,Donley County,6214,5,17,93,117,112,102,269,744,904,3851
48131,Duval County,10584,56,123,1249,2093,2808,1260,999,636,1266,94
48133,Eastland County,18223,49,41,532,1179,2501,5974,6866,1079,2,0
48135,Ector County,73569,8415,1372,6125,5264,15202,18897,4452,1717,2095,10030
48137,Edwards County,8995,1,0,103,755,4338,2867,930,1,0,0
48139,Ellis County,82392,3881,2523,14423,22389,16240,15913,6100,923,0,0
48141,El Paso County,387935,139968,78570,117434,33955,12767,5241,0,0,0,0
48143,Erath County,23161,15,0,165,862,2000,3394,6334,7440,1515,1436
48145,Falls County,17540,3199,1785,4564,4338,3650,4,0,0,0,0
48147,Fannin County,26154,453,331,1959,4840,6510,4771,4832,2183,267,8
48149,Fayette County,21254,2825,2312,7388,6872,1648,209,0,0,0,0
48151,Fisher County,6457,995,440,1168,676,677,768,1062,657,14,0
48153,Floyd County,12723,3005,518,2207,1874,215,244,231,424,1543,2462
48155,Foard County,4691,713,250,885,1302,679,297,206,271,88,0
48157,Fort Bend County,331604,135495,62709,106581,23833,2862,71,53,0,0,0
48159,Franklin County,14298,1421,1787,5060,4450,1413,163,4,0,0,0
48161,Freestone County,23357,588,2349,7736,5777,4332,1447,607,521,0,0
48163,Frio County,9117,52,42,339,661,859,836,1169,791,1620,2748
48165,Gaines County,14311,3497,361,1442,1172,854,600,684,1162,1027,3512
48167,Galveston County,169852,111124,24938,28299,4435,720,169,131,22,12,2
48169,Garza County,4971,392,37,179,362,636,330,642,2365,16,12
48171,Gillespie County,28733,9,9,376,1912,7239,12117,6973,98,0,0
48173,Glasscock County,1916,457,59,257,293,272,196,236,117,20,9
48175,Goliad County,9280,79,49,852,2037,4214,1872,177,0,0,0
48177,Gonzales County,18561,362,727,5512,9178,1867,909,6,0,0,0
48179,Gray County,16029,128,43,249,428,337,4263,8795,653,327,806
48181,Grayson County,80838,1749,1313,9283,13536,18748,18340,13731,3444,680,14
48183,Gregg County,57219,7416,3537,20195,17745,5683,1737,795,111,0,0
48185,Grimes County,25411,1015,1399,5947,6314,5422,2540,1683,900,170,21
48187,Guadalupe County,83939,8503,2820,10671,17779,29417,10951,3448,350,0,0
48189,Hale County,18094,10667,987,3362,353,425,989,241,1070,0,0
48191,Hall County,5350,183,89,419,381,556,367,901,2363,91,0
48193,Hamilton County,8504,14,9,83,419,1116,2765,2925,1154,19,0
48195,Hansford County,4660,722,181,500,213,386,1087,253,1267,51,0
48197,Hardeman County,5716,582,156,763,2306,680,266,250,292,374,47
48199,Hardin County,38098,1831,2310,12069,8862,5707,3289,2496,1293,209,32
48201,Harris County,1386447,920284,175784,210668,62387,12942,3126,1197,59,0,0
48203,Harrison County,45628,3726,6033,11785,10650,8701,3813,912,8,0,0
48205,Hartley County,5381,715,171,647,373,369,487,796,552,136,1135
48207,Haskell County,8371,3066,751,1646,860,977,594,288,176,13,0
48209,Hays County,91054,3066,8487,22513,22931,20328,12151,1578,0,0,0
48211,Hemphill County,6459,8,2,11,33,121,200,322,473,1337,3952
48213,Henderson County,102277,7735,11156,30468,34260,15424,2817,417,0,0,0
48215,Hidalgo County,290426,89160,11632,33886,27171,30530,32920,21049,19514,11277,13287
48217,Hill County,37873,2316,2405,6528,6078,8408,7221,4640,277,0,0
48219,Hockley County,14087,5580,940,2258,2778,1647,532,191,121,32,8
48221,Hood County,47407,1927,2444,9167,9221,8069,7417,5126,3251,783,2
48223,Hopkins County,23492,526,1520,9752,9539,1451,274,348,82,0,0
48225,Houston County,20693,107,242,2415,5486,7956,3223,1197,67,0,0
48227,Howard County,20323,710,134,398,360,495,451,614,979,1375,14807
48229,Hudspeth County,21932,14071,4523,2550,422,322,44,0,0,0,0
48231,Hunt County,61592,774,827,5549,10167,15349,15879,10202,2824,21,0
48233,Hutchinson County,18090,187,36,66,92,33,24,80,150,124,16404
48235,Irion County,3411,0,0,6,8,80,162,158,2343,614,40
48237,Jack County,10220,29,23,535,1350,1675,1829,2656,1151,729,243
48239,Jackson County,16627,6703,2554,5386,1737,222,25,0,0,0,0
48241,Jasper County,34180,291,497,6089,8664,7575,5123,4012,1718,158,53
48243,Jeff Davis County,5964,766,254,671,528,151,144,286,591,530,2043
48245,Jefferson County,121463,96604,12820,8306,2220,547,306,313,214,32,101
48247,Jim Hogg County,4081,2,11,386,474,360,543,1267,1038,0,0
48249,Jim Wells County,25548,622,283,1490,2289,2760,3560,4264,5552,4233,495
48251,Johnson County,88995,3792,2159,21775,31437,15098,9893,3802,1039,0,0
48253,Jones County,17101,1743,715,2121,1484,1500,1986,3148,3799,363,242
48255,Karnes County,11375,89,85,1207,2929,1826,1797,1521,1772,149,0
48257,Kaufman County,76116,1409,1010,10404,21615,22737,12241,6020,678,2,0
48259,Kendall County,27276,239,982,5139,9654,8539,2495,228,0,0,0
48261,Kenedy County,527,0,2,12,38,45,86,160,64,26,94
48263,Kent County,3029,9,9,290,245,770,837,612,190,46,21
48265,Kerr County,34341,255,1896,12270,10086,6795,2736,303,0,0,0
48267,Kimble County,8903,4,2,110,423,2502,4078,1738,46,0,0
48269,King County,1793,3,2,72,144,125,474,570,340,57,6
48271,Kinney County,10524,25,219,1550,3902,3756,995,77,0,0,0
48273,Kleberg County,14611,1094,437,2200,2895,6279,1125,515,66,0,0
48275,Knox County,5892,2550,401,942,643,715,421,124,56,40,0
48277,Lamar County,34725,430,240,3741,7687,8448,7947,4367,1573,251,41
48279,Lamb County,12833,4979,856,1331,4101,305,234,352,615,46,14
48281,Lampasas County,15733,20,76,1459,3149,8344,2289,306,90,0,0
48283,La Salle County,12143,90,232,1545,2889,1318,1286,1539,771,813,1660
48285,Lavaca County,19161,242,480,4630,7624,5510,644,31,0,0,0
48287,Lee County,14289,50,194,2275,4489,4037,1207,2033,4,0,0
48289,Leon County,25886,4160,9198,9438,2863,227,0,0,0,0,0
48291,Liberty County,93235,13419,14623,22877,14135,11681,8102,6519,1272,468,139
48293,Limestone County,19068,502,944,3068,3839,4561,4406,1747,1,0,0
48295,Lipscomb County,5266,31,15,62,105,255,438,402,1116,379,2463
48297,Live Oak County,15634,1765,1294,3810,3300,2637,1236,950,616,26,0
48299,Llano County,34298,1373,2814,8634,7171,9051,4282,973,0,0,0
48301,Loving County,1734,89,100,668,652,130,57,35,3,0,0
48303,Lubbock County,124041,73899,6967,12206,6279,7997,6233,4855,4672,460,473
48305,Lynn County,6273,3794,349,820,270,420,189,264,133,33,1
48307,McCulloch County,9290,123,68,638,1470,6116,827,48,0,0,0
48309,McLennan County,111143,14229,6495,19018,27879,28624,12015,2191,659,33,0
48311,McMullen County,3211,130,304,1347,938,454,38,0,0,0,0
48313,Madison County,9742,145,630,4005,4350,594,15,3,0,0,0
48315,Marion County,17941,73,700,6677,5186,3488,1411,394,12,0,0
48317,Martin County,4959,2399,245,708,300,270,259,226,207,27,318
48319,Mason County,6426,1,2,23,194,1591,1986,1386,1243,0,0
48321,Matagorda County,35764,11900,6763,7918,5024,2452,810,878,16,3,0
48323,Maverick County,24683,3336,1488,3495,1100,1787,10432,2919,126,0,0
48325,Medina County,37197,1722,1260,6958,7913,7215,6404,3748,1862,115,0
48327,Menard County,5060,0,4,107,474,2495,1872,108,0,0,0
48329,Midland County,68989,3520,1429,6287,4715,4266,2788,2810,15671,17777,9726
48331,Milam County,19374,895,869,4501,6265,6122,696,26,0,0,0
48333,Mills County,8015,3,5,183,718,3117,2560,1281,148,0,0
48335,Mitchell County,7666,636,224,1012,1795,2106,788,469,593,39,4
48337,Montague County,19330,92,185,2640,3564,3055,3172,3047,1226,608,1741
48339,Montgomery County,283532,37289,21561,75880,62683,52510,23590,8722,1273,24,0
48341,Moore County,11214,835,148,550,710,317,154,565,4611,2282,1035
48343,Morris County,9860,119,396,3327,3135,1644,941,276,22,0,0
48345,Motley County,1788,33,12,66,69,80,153,248,579,462,86
48347,Nacogdoches County,33067,349,1245,9035,13988,6357,1805,288,0,0,0
48349,Navarro County,42264,839,593,3424,11981,11209,8516,4309,1393,0,0
48351,Newton County,16010,496,555,3053,3490,3203,2378,1874,779,139,43
48353,Nolan County,12640,1359,147,289,329,452,841,1701,2829,3093,1600
48355,Nueces County,142358,90472,8529,26146,11847,2583,1798,672,180,125,6
48357,Ochiltree County,6396,3074,782,1847,131,133,159,197,64,9,0
48359,Oldham County,3059,129,122,387,424,299,712,681,124,181,0
48361,Orange County,45191,23649,6775,9638,3022,1223,466,282,107,27,2
48363,Palo Pinto County,29839,826,1355,2029,1963,2572,2855,5544,9269,2596,830
48365,Panola County,16853,204,488,2617,4970,5318,2406,813,37,0,0
48367,Parker County,71252,71,127,3890,11551,15142,16225,14342,8603,1240,61
48369,Parmer County,6448,2948,344,1768,197,146,193,807,45,0,0
48371,Pecos County,14138,1359,628,1990,2445,4513,2220,511,472,0,0
48373,Polk County,58036,4533,5607,18804,14810,8294,4196,1442,300,50,0
48375,Potter County,53006,600,533,8268,4100,2724,2736,3393,5429,5515,19708
48377,Presidio County,12478,2185,1178,943,2286,1747,635,639,908,291,1666
48379,Rains County,11569,1188,1876,5066,3250,157,29,3,0,0,0
48381,Randall County,60465,5188,3399,5711,3656,3720,3194,3672,8684,13556,9685
48383,Reagan County,3284,212,60,278,293,312,245,376,1463,36,9
48385,Real County,7395,1,3,214,1188,3461,2141,384,3,0,0
48387,Red River County,12684,168,272,1462,2398,2539,2931,2694,218,2,0
48389,Reeves County,13190,2194,928,2551,1858,1465,4040,50,69,27,8
48391,Refugio County,7213,4502,1036,981,422,223,45,4,0,0,0
48393,Roberts County,1991,3,6,44,31,39,84,451,1114,208,11
48395,Robertson County,15480,421,834,4062,4305,4531,1312,15,0,0,0
48397,Rockwall County,45996,4305,888,5786,10045,12061,9881,3008,22,0,0
48399,Runnels County,8547,1215,435,979,2573,2990,289,66,0,0,0
48401,Rusk County,32280,131,384,4223,9242,11376,4983,1787,154,0,0
48403,Sabine County,16244,234,834,4860,4694,3836,1420,341,25,0,0
48405,San Augustine County,9475,44,268,2259,3648,2747,457,52,0,0,0
48407,San Jacinto County,40122,2687,3247,12375,9408,6538,4127,1511,228,1,0
48409,San Patricio County,36611,18312,5580,8026,2487,2056,122,22,6,0,0
48411,San Saba County,9294,153,105,749,3456,2081,1056,995,699,0,0
48413,Schleicher County,4295,0,0,38,60,162,563,699,2100,597,76
48415,Scurry County,12812,606,209,844,881,681,612,977,963,1379,5660
48417,Shackelford County,5264,32,11,74,178,299,372,1233,1900,1159,6
48419,Shelby County,18852,342,1323,7552,7044,2463,127,1,0,0,0
48421,Sherman County,3081,714,112,238,182,227,180,1031,396,1,0
48423,Smith County,122801,18606,8887,30991,28324,24033,8426,3272,262,0,0
48425,Somervell County,5631,398,585,2373,1037,840,287,87,24,0,0
48427,Starr County,32848,549,187,1165,1631,2250,2209,2867,3751,3182,14588
48429,Stephens County,10255,80,5,137,317,624,915,1941,1994,1262,2980
48431,Sterling County,2220,1,0,3,9,34,88,74,701,1293,17
48433,Stonewall County,3504,61,45,271,284,277,615,1361,541,30,19
48435,Sutton County,5516,0,0,51,318,2050,2486,608,3,0,0
48437,Swisher County,6305,593,129,393,351,302,309,400,515,377,2936
48439,Tarrant County,665801,264350,41837,90565,95755,79745,68650,24898,1,0,0
48441,Taylor County,64434,14971,2652,6254,3987,4688,7516,11619,9822,2451,474
48443,Terrell County,5448,1505,445,415,449,802,554,1267,11,0,0
48445,Terry County,8859,6363,605,882,483,232,135,130,27,2,0
48447,Throckmorton County,3651,137,39,252,275,461,1173,780,534,0,0
48449,Titus County,19085,232,361,2449,4890,7654,2361,1051,87,0,0
48451,Tom Green County,55181,5362,1525,5183,5503,7353,8675,8534,7435,2991,2620
48453,Travis County,360820,82942,61341,78094,86739,39041,10926,1542,173,22,0
48455,Trinity County,25659,3073,3950,8729,5424,3270,1043,169,1,0,0
48457,Tyler County,22693,474,925,5188,5724,4258,3123,2398,541,62,0
48459,Upshur County,26856,21,95,1882,5644,7661,6869,3993,691,0,0
48461,Upton County,4495,464,313,910,2425,315,56,12,0,0,0
