fips,count_property,count_heatfactor1,count_heatfactor2,count_heatfactor3,count_heatfactor4,count_heatfactor5,count_heatfactor6,count_heatfactor7,count_heatfactor8,count_heatfactor9,count_heatfactor10
59006,667,0,11,655,1,0,0,0,0,0,0
59007,404,64,265,75,0,0,0,0,0,0,0
59008,718,14,173,531,0,0,0,0,0,0,0
59010,656,0,48,601,7,0,0,0,0,0,0
59011,3389,454,2026,909,0,0,0,0,0,0,0
59012,622,0,16,423,183,0,0,0,0,0,0
59013,98,0,77,21,0,0,0,0,0,0,0
59014,2808,241,792,1775,0,0,0,0,0,0,0
59015,973,0,517,456,0,0,0,0,0,0,0
59016,916,22,542,351,1,0,0,0,0,0,0
59018,790,205,584,1,0,0,0,0,0,0,0
59019,3596,0,1527,2069,0,0,0,0,0,0,0
59020,744,744,0,0,0,0,0,0,0,0,0
59022,955,0,18,860,77,0,0,0,0,0,0
59024,1138,0,48,1062,28,0,0,0,0,0,0
59025,1278,0,77,1042,159,0,0,0,0,0,0
59026,204,0,5,199,0,0,0,0,0,0,0
59027,1107,369,457,281,0,0,0,0,0,0,0
59028,1002,565,437,0,0,0,0,0,0,0,0
59029,835,0,145,690,0,0,0,0,0,0,0
59030,1471,756,702,13,0,0,0,0,0,0,0
59031,288,0,0,230,58,0,0,0,0,0,0
59032,1369,27,768,574,0,0,0,0,0,0,0
59033,350,1,189,160,0,0,0,0,0,0,0
59034,4223,0,27,3852,344,0,0,0,0,0,0
59035,923,169,301,451,2,0,0,0,0,0,0
59036,1872,304,1549,19,0,0,0,0,0,0,0
59037,1666,0,81,1584,1,0,0,0,0,0,0
59038,1915,4,240,1661,10,0,0,0,0,0,0
59039,743,0,9,734,0,0,0,0,0,0,0
59041,1818,0,350,1467,1,0,0,0,0,0,0
59043,766,0,279,461,26,0,0,0,0,0,0
59044,6388,0,199,6188,1,0,0,0,0,0,0
59046,1298,69,360,869,0,0,0,0,0,0,0
59047,9297,1490,5327,2480,0,0,0,0,0,0,0
59050,2187,254,633,1293,7,0,0,0,0,0,0
59052,1320,1084,236,0,0,0,0,0,0,0,0
59053,1529,1295,234,0,0,0,0,0,0,0,0
59054,1585,0,113,1470,2,0,0,0,0,0,0
59055,371,92,279,0,0,0,0,0,0,0,0
59057,1052,0,273,779,0,0,0,0,0,0,0
59058,1004,0,7,974,23,0,0,0,0,0,0
59059,567,0,213,354,0,0,0,0,0,0,0
59061,1075,516,559,0,0,0,0,0,0,0,0
59062,249,0,2,242,5,0,0,0,0,0,0
59063,1432,0,26,1406,0,0,0,0,0,0,0
59064,664,0,41,617,6,0,0,0,0,0,0
59065,329,49,218,62,0,0,0,0,0,0,0
59066,904,297,587,20,0,0,0,0,0,0,0
59067,694,0,581,113,0,0,0,0,0,0,0
59068,5354,4880,474,0,0,0,0,0,0,0,0
59069,1036,122,657,257,0,0,0,0,0,0,0
59070,1732,164,1526,42,0,0,0,0,0,0,0
59071,513,426,87,0,0,0,0,0,0,0,0
59072,6573,43,2449,4081,0,0,0,0,0,0,0
59074,1332,139,615,578,0,0,0,0,0,0,0
59075,1177,34,161,968,14,0,0,0,0,0,0
59076,73,0,1,72,0,0,0,0,0,0,0
59077,1096,0,99,997,0,0,0,0,0,0,0
59078,780,1,579,200,0,0,0,0,0,0,0
59079,2365,0,37,2325,3,0,0,0,0,0,0
59081,161,161,0,0,0,0,0,0,0,0,0
59082,29,0,25,4,0,0,0,0,0,0,0
59085,565,171,394,0,0,0,0,0,0,0,0
59086,1301,826,475,0,0,0,0,0,0,0,0
59087,4102,0,101,3958,43,0,0,0,0,0,0
59088,1283,3,78,1202,0,0,0,0,0,0,0
59089,904,21,455,428,0,0,0,0,0,0,0
59101,20237,0,595,19637,5,0,0,0,0,0,0
59102,19524,0,0,19522,2,0,0,0,0,0,0
59105,14474,0,15,14456,3,0,0,0,0,0,0
59106,10294,0,111,10180,3,0,0,0,0,0,0
59201,6401,161,2268,3972,0,0,0,0,0,0,0
59211,481,53,428,0,0,0,0,0,0,0,0
59212,1525,0,1004,521,0,0,0,0,0,0,0
59213,1524,10,905,609,0,0,0,0,0,0,0
59214,650,0,39,611,0,0,0,0,0,0,0
59215,2933,0,409,2524,0,0,0,0,0,0,0
59217,83,0,1,82,0,0,0,0,0,0,0
59218,1751,0,882,869,0,0,0,0,0,0,0
59219,865,7,848,10,0,0,0,0,0,0,0
59221,2296,0,932,1364,0,0,0,0,0,0,0
59222,1029,931,98,0,0,0,0,0,0,0,0
59223,1024,0,51,973,0,0,0,0,0,0,0
59225,1048,120,595,333,0,0,0,0,0,0,0
59226,1427,0,1260,167,0,0,0,0,0,0,0
59230,6221,29,1316,4876,0,0,0,0,0,0,0
59231,16,0,16,0,0,0,0,0,0,0,0
59240,219,218,1,0,0,0,0,0,0,0,0
59241,3395,14,2191,1190,0,0,0,0,0,0,0
59242,235,0,218,17,0,0,0,0,0,0,0
59243,948,0,538,410,0,0,0,0,0,0,0
59244,541,286,255,0,0,0,0,0,0,0,0
59247,922,1,870,51,0,0,0,0,0,0,0
59248,2989,63,1080,1846,0,0,0,0,0,0,0
59250,1724,1170,554,0,0,0,0,0,0,0,0
59252,726,593,133,0,0,0,0,0,0,0,0
59253,776,686,90,0,0,0,0,0,0,0,0
59254,2329,345,1984,0,0,0,0,0,0,0,0
59255,3064,148,1908,1008,0,0,0,0,0,0,0
59256,248,243,5,0,0,0,0,0,0,0,0
59257,559,215,344,0,0,0,0,0,0,0,0
59258,664,44,616,4,0,0,0,0,0,0,0
59259,1345,0,639,706,0,0,0,0,0,0,0
59260,976,954,22,0,0,0,0,0,0,0,0
59261,2048,0,883,1165,0,0,0,0,0,0,0
59262,943,0,70,873,0,0,0,0,0,0,0
59263,3020,1922,1098,0,0,0,0,0,0,0,0
59270,6676,0,1165,5511,0,0,0,0,0,0,0
59274,1020,0,213,807,0,0,0,0,0,0,0
59275,1747,1109,638,0,0,0,0,0,0,0,0
59276,586,583,3,0,0,0,0,0,0,0,0
59301,10708,0,37,6104,4567,0,0,0,0,0,0
59311,2369,0,42,2323,4,0,0,0,0,0,0
59312,323,0,2,321,0,0,0,0,0,0,0
59313,3410,0,614,2796,0,0,0,0,0,0,0
59314,708,0,17,307,384,0,0,0,0,0,0
59315,522,0,368,154,0,0,0,0,0,0,0
59317,4516,0,60,1569,2887,0,0,0,0,0,0
59318,1116,0,417,696,3,0,0,0,0,0,0
59322,762,0,26,736,0,0,0,0,0,0,0
59323,1153,0,2,1151,0,0,0,0,0,0,0
59324,4100,0,393,3294,413,0,0,0,0,0,0
59326,898,0,2,823,73,0,0,0,0,0,0
59327,4904,1,128,4490,285,0,0,0,0,0,0
59330,6589,0,96,6240,253,0,0,0,0,0,0
59332,1219,0,6,1060,153,0,0,0,0,0,0
59333,32,0,0,25,7,0,0,0,0,0,0
59336,1524,0,7,1190,327,0,0,0,0,0,0
59337,4787,0,162,4625,0,0,0,0,0,0,0
59338,220,0,0,159,61,0,0,0,0,0,0
59339,629,0,407,222,0,0,0,0,0,0,0
59343,264,0,0,53,211,0,0,0,0,0,0
59344,857,0,4,846,7,0,0,0,0,0,0
59347,1367,0,0,1161,206,0,0,0,0,0,0
59349,2915,0,388,2185,342,0,0,0,0,0,0
59351,696,0,50,364,282,0,0,0,0,0,0
59353,2215,0,1646,569,0,0,0,0,0,0,0
59354,104,0,11,93,0,0,0,0,0,0,0
59401,5179,0,5178,1,0,0,0,0,0,0,0
59404,14356,0,11895,2461,0,0,0,0,0,0,0
59405,11813,100,10540,1173,0,0,0,0,0,0,0
59410,2981,1420,1560,1,0,0,0,0,0,0,0
59411,1084,1084,0,0,0,0,0,0,0,0,0
59412,2221,384,1675,162,0,0,0,0,0,0,0
59414,589,0,584,5,0,0,0,0,0,0,0
59416,1302,0,1300,2,0,0,0,0,0,0,0
59417,4716,4600,116,0,0,0,0,0,0,0,0
59418,337,118,219,0,0,0,0,0,0,0,0
59419,375,189,186,0,0,0,0,0,0,0,0
59420,740,0,219,521,0,0,0,0,0,0,0
59421,3965,849,2145,971,0,0,0,0,0,0,0
59422,4339,1444,2895,0,0,0,0,0,0,0,0
59424,360,0,158,202,0,0,0,0,0,0,0
59425,3812,93,3713,6,0,0,0,0,0,0,0
59427,6271,5090,1181,0,0,0,0,0,0,0,0
59430,2035,0,660,1341,34,0,0,0,0,0,0
59432,278,214,64,0,0,0,0,0,0,0,0
59433,1755,1,1741,13,0,0,0,0,0,0,0
59434,1077,1077,0,0,0,0,0,0,0,0,0
59436,2034,922,1108,4,0,0,0,0,0,0,0
59440,744,0,439,305,0,0,0,0,0,0,0
59441,828,503,323,2,0,0,0,0,0,0,0
59442,3749,0,669,3075,5,0,0,0,0,0,0
59443,585,107,474,4,0,0,0,0,0,0,0
59444,989,244,741,4,0,0,0,0,0,0,0
59446,2293,107,259,1898,29,0,0,0,0,0,0
59447,1228,342,765,121,0,0,0,0,0,0,0
59448,300,299,1,0,0,0,0,0,0,0,0
59450,1474,184,812,478,0,0,0,0,0,0,0
59451,966,0,476,483,7,0,0,0,0,0,0
59452,1964,1104,807,53,0,0,0,0,0,0,0
59453,1391,611,767,13,0,0,0,0,0,0,0
59454,733,11,722,0,0,0,0,0,0,0,0
59456,1034,10,983,41,0,0,0,0,0,0,0
59457,9100,1696,6649,754,1,0,0,0,0,0,0
59460,1033,0,268,765,0,0,0,0,0,0,0
59461,284,0,283,1,0,0,0,0,0,0,0
59462,780,0,540,240,0,0,0,0,0,0,0
59463,1087,1086,1,0,0,0,0,0,0,0,0
59464,1113,293,735,85,0,0,0,0,0,0,0
59465,594,594,0,0,0,0,0,0,0,0,0
59466,561,48,513,0,0,0,0,0,0,0,0
59467,730,651,79,0,0,0,0,0,0,0,0
59468,1162,53,1070,39,0,0,0,0,0,0,0
59469,492,280,212,0,0,0,0,0,0,0,0
59471,2689,17,487,2184,1,0,0,0,0,0,0
59472,425,0,290,135,0,0,0,0,0,0,0
59474,4494,19,4455,20,0,0,0,0,0,0,0
59477,437,1,415,21,0,0,0,0,0,0,0
59479,2153,724,1415,14,0,0,0,0,0,0,0
59480,871,304,523,44,0,0,0,0,0,0,0
59482,1489,374,1115,0,0,0,0,0,0,0,0
59483,617,7,467,143,0,0,0,0,0,0,0
59484,590,304,286,0,0,0,0,0,0,0,0
59485,440,0,68,372,0,0,0,0,0,0,0
59486,2880,1186,1694,0,0,0,0,0,0,0,0
59487,879,28,636,215,0,0,0,0,0,0,0
59489,2213,0,126,2057,30,0,0,0,0,0,0
59501,8807,332,6172,2303,0,0,0,0,0,0,0
59520,3588,250,960,2324,54,0,0,0,0,0,0
59521,733,131,265,337,0,0,0,0,0,0,0
59522,2978,287,2506,185,0,0,0,0,0,0,0
59523,5513,434,3821,1258,0,0,0,0,0,0,0
59524,1711,58,802,851,0,0,0,0,0,0,0
59525,1110,0,905,205,0,0,0,0,0,0,0
59526,2699,3,1682,1014,0,0,0,0,0,0,0
59527,407,84,281,42,0,0,0,0,0,0,0
59528,693,0,653,40,0,0,0,0,0,0,0
59529,1344,33,1268,43,0,0,0,0,0,0,0
59530,715,0,681,34,0,0,0,0,0,0,0
59531,833,0,833,0,0,0,0,0,0,0,0
59532,808,0,536,272,0,0,0,0,0,0,0
59535,1783,385,922,457,19,0,0,0,0,0,0
59537,1058,0,1052,6,0,0,0,0,0,0,0
59538,7649,0,2159,5488,2,0,0,0,0,0,0
59540,1349,0,1247,102,0,0,0,0,0,0,0
59542,774,7,760,7,0,0,0,0,0,0,0
59544,1369,0,1137,232,0,0,0,0,0,0,0
59545,245,192,53,0,0,0,0,0,0,0,0
59546,1229,398,401,428,2,0,0,0,0,0,0
59547,178,0,138,40,0,0,0,0,0,0,0
59601,12479,858,10058,1563,0,0,0,0,0,0,0
59602,14012,464,3327,10221,0,0,0,0,0,0,0
59631,1042,893,149,0,0,0,0,0,0,0,0
59632,2876,1252,1534,90,0,0,0,0,0,0,0
59633,879,693,186,0,0,0,0,0,0,0,0
59634,3314,500,2411,403,0,0,0,0,0,0,0
59635,3602,58,488,3056,0,0,0,0,0,0,0
59636,10,0,3,7,0,0,0,0,0,0,0
59638,1031,427,604,0,0,0,0,0,0,0,0
59639,2774,2445,329,0,0,0,0,0,0,0,0
59640,219,219,0,0,0,0,0,0,0,0,0
59642,300,288,12,0,0,0,0,0,0,0,0
59643,1025,79,633,313,0,0,0,0,0,0,0
59644,4357,836,958,2563,0,0,0,0,0,0,0
59645,4182,3435,747,0,0,0,0,0,0,0,0
59647,469,64,339,66,0,0,0,0,0,0,0
59648,2233,715,1265,253,0,0,0,0,0,0,0
59701,20165,6732,13433,0,0,0,0,0,0,0,0
59703,46,46,0,0,0,0,0,0,0,0,0
59710,1429,898,531,0,0,0,0,0,0,0,0
59711,8262,4021,4240,1,0,0,0,0,0,0,0
59713,481,275,206,0,0,0,0,0,0,0,0
59714,9752,378,5511,3863,0,0,0,0,0,0,0
59715,13346,2844,10502,0,0,0,0,0,0,0,0
59716,3358,3318,40,0,0,0,0,0,0,0,0
59718,15101,701,14276,124,0,0,0,0,0,0,0
59720,1587,1132,454,1,0,0,0,0,0,0,0
59721,1123,130,528,465,0,0,0,0,0,0,0
59722,3281,325,2918,38,0,0,0,0,0,0,0
59724,1044,918,126,0,0,0,0,0,0,0,0
59725,8702,2857,5637,208,0,0,0,0,0,0,0
59727,746,421,325,0,0,0,0,0,0,0,0
59728,687,558,129,0,0,0,0,0,0,0,0
59729,3936,708,3190,38,0,0,0,0,0,0,0
59730,2946,2372,574,0,0,0,0,0,0,0,0
59731,545,166,373,6,0,0,0,0,0,0,0
59732,331,86,236,9,0,0,0,0,0,0,0
59733,492,222,260,10,0,0,0,0,0,0,0
59735,919,426,442,51,0,0,0,0,0,0,0
59736,753,753,0,0,0,0,0,0,0,0,0
59739,2211,2084,127,0,0,0,0,0,0,0,0
59740,901,281,614,6,0,0,0,0,0,0,0
59741,2859,1,2501,357,0,0,0,0,0,0,0
59743,444,121,323,0,0,0,0,0,0,0,0
59745,581,74,472,35,0,0,0,0,0,0,0
59746,633,630,3,0,0,0,0,0,0,0,0
59747,533,200,331,2,0,0,0,0,0,0,0
59748,299,76,223,0,0,0,0,0,0,0,0
59749,1949,460,1384,105,0,0,0,0,0,0,0
59750,442,92,350,0,0,0,0,0,0,0,0
59751,886,233,414,239,0,0,0,0,0,0,0
59752,4280,284,844,3152,0,0,0,0,0,0,0
59754,1506,226,921,359,0,0,0,0,0,0,0
59755,1056,927,129,0,0,0,0,0,0,0,0
59756,16,0,16,0,0,0,0,0,0,0,0
59758,2249,2249,0,0,0,0,0,0,0,0,0
59759,3484,444,927,2113,0,0,0,0,0,0,0
59760,341,0,73,268,0,0,0,0,0,0,0
59761,1552,1551,1,0,0,0,0,0,0,0,0
59762,1278,1213,65,0,0,0,0,0,0,0,0
59801,11525,0,3,11522,0,0,0,0,0,0,0
59802,8164,64,645,7455,0,0,0,0,0,0,0
59803,7082,148,895,6038,1,0,0,0,0,0,0
59804,3705,105,254,3342,4,0,0,0,0,0,0
59808,8994,262,786,7946,0,0,0,0,0,0,0
59820,1603,369,403,829,2,0,0,0,0,0,0
59821,1601,296,464,835,6,0,0,0,0,0,0
59823,1830,395,881,554,0,0,0,0,0,0,0
59824,1300,1,103,1137,59,0,0,0,0,0,0
59825,2433,554,559,1320,0,0,0,0,0,0,0
59826,1649,1198,451,0,0,0,0,0,0,0,0
59827,502,43,162,297,0,0,0,0,0,0,0
59828,4140,177,378,3566,19,0,0,0,0,0,0
59829,3676,824,943,1894,15,0,0,0,0,0,0
59830,251,34,136,81,0,0,0,0,0,0,0
59831,504,55,48,259,142,0,0,0,0,0,0
59832,1299,466,569,264,0,0,0,0,0,0,0
59833,3929,235,350,2946,398,0,0,0,0,0,0
59834,1268,121,198,946,3,0,0,0,0,0,0
59837,703,205,460,38,0,0,0,0,0,0,0
59840,9445,447,780,8127,91,0,0,0,0,0,0
59841,28,0,25,3,0,0,0,0,0,0,0
59842,402,155,174,73,0,0,0,0,0,0,0
59843,1333,880,451,2,0,0,0,0,0,0,0
59844,780,135,618,27,0,0,0,0,0,0,0
59845,2302,161,313,1645,183,0,0,0,0,0,0
59846,1290,192,480,618,0,0,0,0,0,0,0
59847,3187,392,327,2451,17,0,0,0,0,0,0
59848,230,17,26,187,0,0,0,0,0,0,0
59851,113,0,0,113,0,0,0,0,0,0,0
59853,1217,240,952,25,0,0,0,0,0,0,0
59854,924,440,474,10,0,0,0,0,0,0,0
59855,272,0,6,266,0,0,0,0,0,0,0
59856,581,113,53,356,59,0,0,0,0,0,0
59858,3838,3000,838,0,0,0,0,0,0,0,0
59859,3725,531,448,2069,677,0,0,0,0,0,0
59860,8880,181,5163,3512,24,0,0,0,0,0,0
59863,104,0,2,99,3,0,0,0,0,0,0
59864,3391,100,1543,1722,26,0,0,0,0,0,0
59865,1738,102,455,1176,5,0,0,0,0,0,0
59866,1160,186,196,762,16,0,0,0,0,0,0
59867,239,117,119,3,0,0,0,0,0,0,0
59868,3282,1172,2107,3,0,0,0,0,0,0,0
59870,7295,212,856,5775,452,0,0,0,0,0,0
59871,968,387,542,39,0,0,0,0,0,0,0
59872,2450,439,284,1623,104,0,0,0,0,0,0
59873,3979,736,654,2493,96,0,0,0,0,0,0
59874,2108,310,1309,489,0,0,0,0,0,0,0
59875,2785,110,393,2035,247,0,0,0,0,0,0
59901,31799,1797,25772,4230,0,0,0,0,0,0,0
59910,773,30,565,178,0,0,0,0,0,0,0
59911,10091,996,8934,161,0,0,0,0,0,0,0
59912,9371,518,8519,334,0,0,0,0,0,0,0
59913,741,121,620,0,0,0,0,0,0,0,0
59914,503,3,214,286,0,0,0,0,0,0,0
59915,418,21,196,201,0,0,0,0,0,0,0
59916,858,858,0,0,0,0,0,0,0,0,0
59917,5018,490,2367,2161,0,0,0,0,0,0,0
59918,800,295,505,0,0,0,0,0,0,0,0
59919,2268,1453,815,0,0,0,0,0,0,0,0
59920,1897,1147,750,0,0,0,0,0,0,0,0
59922,2529,166,2341,22,0,0,0,0,0,0,0
59923,9025,1937,2260,4815,13,0,0,0,0,0,0
59925,2489,1981,504,4,0,0,0,0,0,0,0
59926,488,75,413,0,0,0,0,0,0,0,0
59927,854,394,460,0,0,0,0,0,0,0,0
59928,1813,1668,145,0,0,0,0,0,0,0,0
59929,438,282,127,29,0,0,0,0,0,0,0
59930,1580,316,1133,131,0,0,0,0,0,0,0
59931,582,39,515,28,0,0,0,0,0,0,0
59932,1580,103,1263,214,0,0,0,0,0,0,0
59933,45,8,37,0,0,0,0,0,0,0,0
59934,961,599,362,0,0,0,0,0,0,0,0
59935,5202,1152,2615,1434,1,0,0,0,0,0,0
59936,3183,2617,566,0,0,0,0,0,0,0,0
59937,13846,2263,11551,32,0,0,0,0,0,0,0
60002,14917,252,14662,3,0,0,0,0,0,0,0
60004,14895,0,9059,5836,0,0,0,0,0,0,0
60005,7712,0,1993,5719,0,0,0,0,0,0,0
60007,10974,0,611,10363,0,0,0,0,0,0,0
60008,5740,0,2765,2975,0,0,0,0,0,0,0
60010,19690,0,18313,1377,0,0,0,0,0,0,0
60012,4525,1,4402,122,0,0,0,0,0,0,0
60013,10708,0,9748,960,0,0,0,0,0,0,0
60014,18422,0,16445,1976,1,0,0,0,0,0,0
60015,8578,0,7977,601,0,0,0,0,0,0,0
60016,13945,0,1696,12249,0,0,0,0,0,0,0
60018,9163,0,582,8580,1,0,0,0,0,0,0
60020,4558,0,4516,42,0,0,0,0,0,0,0
60021,2425,0,1850,575,0,0,0,0,0,0,0
60022,3371,0,3371,0,0,0,0,0,0,0,0
60025,12407,0,6935,5472,0,0,0,0,0,0,0
60026,3764,0,1829,1935,0,0,0,0,0,0,0
60029,201,0,168,33,0,0,0,0,0,0,0
60030,13541,44,13492,5,0,0,0,0,0,0,0
60031,13112,1,13087,24,0,0,0,0,0,0,0
60033,7725,138,7558,28,1,0,0,0,0,0,0
60034,1556,2,1551,3,0,0,0,0,0,0,0
60035,11096,1,10811,284,0,0,0,0,0,0,0
60040,1306,0,1159,147,0,0,0,0,0,0,0
60041,5091,0,5083,8,0,0,0,0,0,0,0
60042,4278,0,3494,784,0,0,0,0,0,0,0
60043,1000,0,1000,0,0,0,0,0,0,0,0
60044,4016,1,3937,78,0,0,0,0,0,0,0
60045,8458,0,8365,93,0,0,0,0,0,0,0
60046,15206,126,15080,0,0,0,0,0,0,0,0
60047,16846,0,16247,599,0,0,0,0,0,0,0
60048,10773,4,10204,565,0,0,0,0,0,0,0
60050,13716,0,10701,3015,0,0,0,0,0,0,0
60051,14770,1,13280,1489,0,0,0,0,0,0,0
60053,8915,0,1188,7727,0,0,0,0,0,0,0
60056,14796,0,2124,12671,1,0,0,0,0,0,0
60060,13264,0,12910,354,0,0,0,0,0,0,0
60061,6999,0,5531,1468,0,0,0,0,0,0,0
60062,13943,0,9960,3983,0,0,0,0,0,0,0
60064,4904,0,4875,29,0,0,0,0,0,0,0
60067,13022,0,9295,3727,0,0,0,0,0,0,0
60068,13505,0,3208,10297,0,0,0,0,0,0,0
60069,3293,0,2686,607,0,0,0,0,0,0,0
60070,2734,0,1944,790,0,0,0,0,0,0,0
60071,2338,2,2327,9,0,0,0,0,0,0,0
60072,792,0,792,0,0,0,0,0,0,0,0
60073,20320,6,19737,577,0,0,0,0,0,0,0
60074,6970,0,4408,2562,0,0,0,0,0,0,0
60076,12328,0,1704,10624,0,0,0,0,0,0,0
60077,7601,0,1351,6250,0,0,0,0,0,0,0
60081,6793,7,6782,4,0,0,0,0,0,0,0
60083,4252,31,4125,96,0,0,0,0,0,0,0
60084,6876,0,6153,723,0,0,0,0,0,0,0
60085,16028,3,16009,16,0,0,0,0,0,0,0
60087,9212,2,9175,35,0,0,0,0,0,0,0
60088,36,0,34,2,0,0,0,0,0,0,0
60089,10946,0,7217,3729,0,0,0,0,0,0,0
60090,7307,0,1270,6037,0,0,0,0,0,0,0
60091,9723,0,8805,918,0,0,0,0,0,0,0
60093,7542,0,7467,75,0,0,0,0,0,0,0
60096,3430,145,3284,1,0,0,0,0,0,0,0
60097,6704,0,6668,36,0,0,0,0,0,0,0
60098,14190,2,13294,893,1,0,0,0,0,0,0
60099,11990,85,11891,14,0,0,0,0,0,0,0
60101,11028,0,700,10327,1,0,0,0,0,0,0
60102,12393,0,9262,3131,0,0,0,0,0,0,0
60103,13230,0,3721,9508,1,0,0,0,0,0,0
60104,6586,0,8,6578,0,0,0,0,0,0,0
60106,6072,0,363,5708,1,0,0,0,0,0,0
60107,12664,0,4835,7829,0,0,0,0,0,0,0
60108,7190,0,739,6451,0,0,0,0,0,0,0
60109,350,0,342,8,0,0,0,0,0,0,0
60110,9854,0,4232,5622,0,0,0,0,0,0,0
60111,260,0,258,2,0,0,0,0,0,0,0
60112,2034,0,1734,300,0,0,0,0,0,0,0
60113,131,0,127,4,0,0,0,0,0,0,0
60115,11994,1,10447,1546,0,0,0,0,0,0,0
60118,6732,0,3958,2774,0,0,0,0,0,0,0
60119,5412,0,3149,2263,0,0,0,0,0,0,0
60120,14106,0,3190,10914,2,0,0,0,0,0,0
60123,13292,0,3070,10222,0,0,0,0,0,0,0
60124,11229,0,5437,5792,0,0,0,0,0,0,0
60126,15887,0,970,14917,0,0,0,0,0,0,0
60129,224,0,216,8,0,0,0,0,0,0,0
60130,3692,0,8,3684,0,0,0,0,0,0,0
60131,7596,0,15,7581,0,0,0,0,0,0,0
60133,9917,0,1420,8497,0,0,0,0,0,0,0
60134,11399,0,4219,7180,0,0,0,0,0,0,0
60135,3524,0,2052,1472,0,0,0,0,0,0,0
60136,2777,0,1878,899,0,0,0,0,0,0,0
60137,12791,0,3389,9402,0,0,0,0,0,0,0
60139,7358,0,584,6772,2,0,0,0,0,0,0
60140,10404,1,6168,4235,0,0,0,0,0,0,0
60141,15,0,0,15,0,0,0,0,0,0,0
60142,13376,0,4984,8392,0,0,0,0,0,0,0
60143,3732,0,443,3289,0,0,0,0,0,0,0
60144,29,0,19,10,0,0,0,0,0,0,0
60145,1480,0,1366,114,0,0,0,0,0,0,0
60146,1728,0,1265,463,0,0,0,0,0,0,0
60148,15399,0,1673,13726,0,0,0,0,0,0,0
60150,1176,0,1171,5,0,0,0,0,0,0,0
60151,3085,0,2503,582,0,0,0,0,0,0,0
60152,7088,3,6462,623,0,0,0,0,0,0,0
60153,7784,0,11,7773,0,0,0,0,0,0,0
60154,8000,0,311,7689,0,0,0,0,0,0,0
60155,3222,0,6,3216,0,0,0,0,0,0,0
60156,9763,0,6444,3319,0,0,0,0,0,0,0
60157,970,0,506,464,0,0,0,0,0,0,0
60160,6375,0,16,6358,1,0,0,0,0,0,0
60162,2953,0,574,2379,0,0,0,0,0,0,0
60163,2500,0,372,2127,1,0,0,0,0,0,0
60164,6346,0,5,6340,1,0,0,0,0,0,0
60165,1255,0,45,1210,0,0,0,0,0,0,0
60169,8132,0,3069,5063,0,0,0,0,0,0,0
60171,3004,0,28,2976,0,0,0,0,0,0,0
60172,8382,0,2025,6356,1,0,0,0,0,0,0
60173,2174,0,330,1844,0,0,0,0,0,0,0
60174,12111,0,4916,7194,1,0,0,0,0,0,0
60175,10078,0,6101,3977,0,0,0,0,0,0,0
60176,3555,0,278,3277,0,0,0,0,0,0,0
60177,7482,0,866,6616,0,0,0,0,0,0,0
60178,10073,0,7414,2659,0,0,0,0,0,0,0
60180,1234,0,1150,84,0,0,0,0,0,0,0
60181,9910,0,573,9337,0,0,0,0,0,0,0
60184,1306,0,1055,251,0,0,0,0,0,0,0
60185,11546,0,3715,7829,2,0,0,0,0,0,0
60187,9210,0,2400,6808,2,0,0,0,0,0,0
60188,10916,0,626,10290,0,0,0,0,0,0,0
60189,9056,0,1697,7359,0,0,0,0,0,0,0
60190,4545,0,1072,3473,0,0,0,0,0,0,0
60191,4939,0,790,4149,0,0,0,0,0,0,0
60192,5886,0,4045,1841,0,0,0,0,0,0,0
60193,10443,0,4699,5741,3,0,0,0,0,0,0
60194,4455,0,1316,3139,0,0,0,0,0,0,0
60195,483,0,141,342,0,0,0,0,0,0,0
60201,9260,0,7707,1553,0,0,0,0,0,0,0
60202,6937,0,5431,1506,0,0,0,0,0,0,0
60203,1788,0,778,1010,0,0,0,0,0,0,0
60301,299,0,3,296,0,0,0,0,0,0,0
60302,7755,0,15,7740,0,0,0,0,0,0,0
60304,5515,0,0,5515,0,0,0,0,0,0,0
60305,3435,0,137,3298,0,0,0,0,0,0,0
60401,4312,0,691,3621,0,0,0,0,0,0,0
60402,17444,0,41,17403,0,0,0,0,0,0,0
60403,6560,0,0,6269,291,0,0,0,0,0,0
60404,8165,0,9,8145,11,0,0,0,0,0,0
60406,8612,0,317,8290,5,0,0,0,0,0,0
60407,1104,0,26,1078,0,0,0,0,0,0,0
60408,2836,0,119,2717,0,0,0,0,0,0,0
60409,14609,0,482,14127,0,0,0,0,0,0,0
60410,5619,0,21,5598,0,0,0,0,0,0,0
60411,26151,0,488,25654,9,0,0,0,0,0,0
60415,3041,0,2,3039,0,0,0,0,0,0,0
60416,4510,0,11,4499,0,0,0,0,0,0,0
60417,8897,0,2623,6274,0,0,0,0,0,0,0
60419,9098,0,34,9064,0,0,0,0,0,0,0
60420,2984,0,0,2981,3,0,0,0,0,0,0
60421,2794,0,30,2754,10,0,0,0,0,0,0
60422,3844,0,46,3798,0,0,0,0,0,0,0
60423,12936,0,67,12869,0,0,0,0,0,0,0
60424,1501,0,1,1500,0,0,0,0,0,0,0
60425,3277,0,36,3241,0,0,0,0,0,0,0
60426,18500,0,263,18226,9,2,0,0,0,0,0
60428,8959,0,192,8767,0,0,0,0,0,0,0
60429,6282,0,2,6280,0,0,0,0,0,0,0
60430,7713,0,97,7613,3,0,0,0,0,0,0
