fips,count_property,count_floodfactor1,count_floodfactor2,count_floodfactor3,count_floodfactor4,count_floodfactor5,count_floodfactor6,count_floodfactor7,count_floodfactor8,count_floodfactor9,count_floodfactor10
16678,2011,1358,2,16,50,27,67,34,92,210,155
16679,607,356,0,1,15,9,11,17,28,107,63
16680,403,382,0,7,4,3,3,0,1,1,2
16682,90,84,0,0,3,0,3,0,0,0,0
16683,374,160,0,5,12,12,14,6,23,85,57
16684,48,39,0,1,2,1,5,0,0,0,0
16685,391,325,0,4,5,5,4,5,8,25,10
16686,7387,4377,0,80,297,216,407,241,464,782,523
16689,273,186,0,2,5,4,5,3,8,29,31
16691,260,181,0,2,3,3,7,6,12,32,14
16692,626,474,0,3,11,6,17,18,27,63,7
16693,2462,1683,2,26,75,38,63,51,89,241,194
16694,258,179,0,1,14,2,24,13,10,14,1
16695,618,418,0,7,10,8,17,19,33,63,43
16699,1,1,0,0,0,0,0,0,0,0,0
16701,10151,6407,0,118,402,226,470,442,676,1152,258
16720,2636,1385,0,18,42,25,83,117,221,511,234
16724,67,33,0,1,1,1,4,6,10,11,0
16725,108,51,0,3,10,3,3,5,12,21,0
16726,411,379,0,3,2,2,0,7,7,8,3
16727,145,84,0,3,6,9,8,7,7,18,3
16729,540,381,0,12,21,10,39,4,27,43,3
16730,95,42,0,3,6,7,7,8,12,9,1
16731,1839,1220,3,29,75,33,85,85,103,185,21
16732,173,170,0,0,2,0,1,0,0,0,0
16733,251,204,0,1,2,3,6,6,12,15,2
16734,211,207,0,1,2,0,0,1,0,0,0
16735,4924,4583,0,21,61,24,53,33,50,80,19
16738,1051,764,0,12,31,8,64,29,63,74,6
16740,913,838,0,1,7,7,15,9,11,21,4
16743,2419,1502,0,60,154,73,139,81,140,222,48
16744,164,161,0,0,1,1,0,0,0,1,0
16745,386,267,0,8,17,5,17,11,28,31,2
16746,857,376,0,20,58,57,58,45,79,132,32
16748,2211,1429,0,30,97,49,105,90,130,234,47
16749,2817,2025,0,39,88,49,96,96,143,224,57
16750,307,230,1,3,12,4,16,4,17,18,2
16801,10899,9228,0,97,268,147,290,161,316,305,87
16802,16,14,0,0,1,1,0,0,0,0,0
16803,6886,6245,0,41,106,55,109,72,98,135,25
16820,626,484,0,2,17,7,18,14,35,41,8
16821,148,135,0,2,2,0,4,0,3,2,0
16822,1691,1161,0,23,42,34,53,33,70,148,127
16823,11634,8596,0,111,298,179,340,303,551,872,384
16825,195,164,0,1,11,3,3,1,5,6,1
16826,354,286,0,2,11,10,17,8,8,10,2
16827,2387,1902,0,24,88,49,88,34,80,90,32
16828,2570,2069,0,38,68,42,80,54,73,104,42
16829,742,582,0,5,18,10,17,11,15,55,29
16830,7745,5220,8,63,137,125,171,183,330,761,747
16832,408,142,0,4,21,14,26,14,30,58,99
16833,3551,2920,0,29,61,27,46,38,80,219,131
16834,333,304,0,3,3,5,3,1,4,8,2
16835,130,45,0,8,23,5,7,7,6,23,6
16836,1831,1538,0,15,26,14,24,25,31,75,80
16837,131,115,0,0,1,1,1,4,2,3,4
16838,1452,1144,0,13,51,41,29,22,42,74,36
16839,335,280,0,2,10,2,4,5,9,17,6
16840,233,217,0,2,0,1,1,1,10,1,0
16841,3384,2367,4,55,124,72,152,56,105,296,153
16843,415,68,2,10,37,38,72,48,46,87,7
16844,1623,818,0,21,58,38,129,81,145,242,91
16845,787,636,0,5,13,8,12,6,13,53,41
16847,216,209,0,2,2,0,0,1,2,0,0
16848,125,6,0,1,20,3,29,23,11,28,4
16849,238,230,0,0,1,0,2,2,1,1,1
16851,444,410,0,1,5,2,3,5,6,10,2
16852,180,139,0,3,2,3,9,0,9,10,5
16853,203,26,0,4,13,19,70,28,23,16,4
16854,523,243,0,4,19,55,38,38,66,42,18
16855,231,152,0,1,4,2,8,11,9,37,7
16856,79,34,0,6,5,1,15,5,10,3,0
16858,2849,2586,0,14,43,14,22,17,44,78,31
16859,533,491,0,7,7,1,8,3,5,10,1
16860,358,267,0,2,8,6,12,8,12,29,14
16861,390,297,0,11,11,10,15,7,8,27,4
16863,669,528,0,5,17,7,19,10,15,49,19
16864,70,7,0,0,2,1,2,5,19,25,9
16865,784,601,0,13,22,4,22,12,35,51,24
16866,5187,3938,2,66,189,95,186,162,206,287,56
16868,314,227,0,6,22,5,19,9,10,10,6
16870,3805,3036,0,16,100,51,102,51,160,210,79
16871,327,251,0,2,5,2,6,3,12,23,23
16872,896,638,0,17,33,12,38,17,29,79,33
16874,1022,864,0,7,33,11,17,17,33,34,6
16875,2604,1897,0,29,65,47,88,68,113,206,91
16876,206,180,0,4,3,0,3,5,4,7,0
16877,887,650,0,14,31,16,30,15,38,79,14
16878,1364,1147,0,16,25,9,21,13,33,86,14
16879,306,225,0,9,11,5,11,8,9,11,17
16881,1380,1170,0,12,27,25,31,19,27,52,17
16882,398,249,0,8,22,9,12,11,15,31,41
16901,6146,4540,1,58,169,99,245,139,224,424,247
16910,50,7,0,1,2,3,11,8,11,5,2
16911,160,106,0,2,6,3,13,6,14,8,2
16912,1203,631,0,10,65,63,114,54,75,162,29
16914,1413,1095,0,13,37,25,39,29,52,95,28
16915,4598,2632,0,42,117,93,188,167,315,653,391
16917,1210,793,0,16,80,51,82,50,58,67,13
16920,929,193,0,3,22,7,88,311,143,152,10
16921,907,631,0,10,25,40,23,26,26,46,80
16922,2440,1676,0,14,73,48,56,74,56,219,224
16923,1214,826,0,7,22,14,36,26,66,185,32
16925,2092,1500,0,28,57,32,95,59,110,152,59
16926,582,487,0,7,10,4,14,9,19,25,7
16927,370,192,0,7,16,3,21,5,19,79,28
16928,851,328,0,12,17,5,41,98,173,144,33
16929,1227,762,0,11,30,22,39,43,128,166,26
16930,954,791,0,5,21,8,21,13,21,48,26
16932,449,332,0,7,13,5,10,6,21,46,9
16933,3134,2229,0,21,78,95,107,81,182,284,57
16935,973,653,1,9,22,13,20,27,48,131,49
16936,1224,792,0,14,31,22,55,28,87,156,39
16937,143,107,0,1,7,2,2,3,4,17,0
16938,1048,702,0,7,29,20,32,33,34,117,74
16939,137,105,0,0,14,1,3,5,3,5,1
16940,32,31,0,0,0,1,0,0,0,0,0
16941,49,42,0,1,2,0,0,1,2,1,0
16942,500,307,0,3,14,17,29,16,26,56,32
16943,571,437,0,9,11,11,6,8,20,43,26
16946,1479,880,0,15,37,35,74,71,121,170,76
16947,2877,2155,0,42,74,60,84,53,101,237,71
16948,1555,1065,0,12,35,20,34,33,85,218,53
16950,2677,1751,0,16,58,31,63,36,109,474,139
17002,375,229,0,7,23,10,24,20,30,27,5
17003,4372,3559,0,53,113,83,164,92,123,145,40
17004,2141,1717,0,19,57,36,58,35,62,105,52
17005,199,179,0,2,3,2,2,1,4,5,1
17006,812,488,0,10,20,18,44,16,39,152,25
17007,2567,1930,0,38,91,47,81,65,104,171,40
17009,967,717,0,12,43,9,40,27,44,44,31
17010,38,17,0,0,0,3,3,7,8,0,0
17011,12119,9893,6,213,277,157,319,194,228,259,573
17013,12052,8602,0,271,645,325,680,320,551,559,99
17014,113,74,0,1,6,1,4,2,10,13,2
17015,9238,7172,0,137,284,154,319,210,341,520,101
17016,106,97,0,2,2,2,1,0,2,0,0
17017,1164,776,2,6,27,20,16,28,42,105,142
17018,2491,1738,0,9,37,42,35,36,43,168,382
17019,7826,6792,0,85,194,103,200,81,150,190,31
17020,4060,2775,0,20,59,65,84,95,121,292,549
17021,948,622,0,23,30,26,42,36,35,80,54
17022,10135,8523,0,83,242,218,288,211,200,301,69
17023,1785,1494,0,18,48,19,35,31,47,70,23
17024,1031,790,0,6,21,13,25,14,28,96,38
17025,6835,5868,1,45,91,96,120,93,127,201,193
17026,1589,1389,0,12,29,13,27,17,35,53,14
17027,246,137,0,3,26,29,8,10,5,18,10
17028,1331,1200,0,4,18,13,22,15,21,27,11
17029,161,96,0,3,12,8,10,12,4,12,4
17030,275,266,0,1,3,2,0,0,1,2,0
17032,4543,3619,5,29,79,98,87,74,91,218,243
17033,5044,4284,0,77,152,66,143,57,111,112,42
17034,1022,137,0,4,21,44,9,27,34,122,624
17035,665,469,0,5,9,12,16,10,19,85,40
17036,9390,8229,0,69,154,151,179,127,175,196,110
17037,707,481,0,7,27,5,22,19,34,87,25
17038,3314,2808,0,28,107,96,55,39,50,93,38
17039,18,16,0,1,0,1,0,0,0,0,0
17040,1413,946,1,16,46,32,39,25,56,205,47
17041,86,68,0,1,6,1,2,3,2,3,0
17042,15576,12411,0,204,566,260,596,365,479,644,51
17043,2363,1671,0,39,66,31,19,17,15,43,456
17044,10584,7387,6,176,436,329,316,243,341,875,474
17045,1754,1048,1,11,36,60,64,47,78,180,229
17046,10674,8624,0,214,287,225,372,279,329,282,62
17047,1224,856,0,7,32,17,44,25,75,133,35
17048,2238,1195,0,19,59,37,85,67,314,346,116
17049,1773,1218,0,23,59,21,68,39,99,178,68
17050,13982,11389,14,169,376,221,372,226,342,315,558
17051,3023,2103,2,28,92,57,62,49,104,215,311
17052,1218,681,2,9,30,25,46,27,59,191,148
17053,2339,1855,0,12,22,23,24,21,49,103,230
17054,95,86,0,0,4,1,3,1,0,0,0
17055,13196,10958,0,236,387,187,442,231,331,315,109
17056,33,0,0,0,0,1,0,0,3,5,24
17057,8188,5420,20,142,283,241,226,180,267,520,889
17058,940,642,0,6,18,17,14,17,27,91,108
17059,3787,2679,3,50,109,61,105,76,116,273,315
17060,748,490,0,11,28,16,23,16,39,86,39
17061,3633,2777,1,36,88,73,66,69,113,176,234
17062,2266,1596,3,17,57,41,50,43,74,214,171
17063,2115,1320,1,29,70,21,104,79,166,252,73
17064,748,649,0,10,19,12,7,7,15,28,1
17065,1850,1174,0,43,80,48,114,86,116,155,34
17066,2981,1889,4,21,60,35,103,62,120,245,442
17067,5713,5041,0,54,126,53,95,65,100,159,20
17068,1722,1287,0,27,51,26,60,43,67,106,55
17069,131,48,0,0,0,2,0,6,6,30,39
17070,6889,4803,3,104,176,358,232,194,162,259,597
17071,174,86,0,3,12,1,12,5,8,45,2
17073,2469,2119,0,24,79,20,56,36,58,52,25
17074,3578,2276,3,34,82,78,72,74,86,223,649
17075,97,44,0,1,3,2,5,3,13,11,15
17076,13,4,0,1,0,0,2,1,1,4,0
17077,39,36,0,0,0,0,0,1,1,1,0
17078,8482,7347,0,106,280,110,266,89,146,125,13
17080,177,159,0,0,4,2,2,1,1,2,6
17081,203,161,0,2,2,2,11,3,10,11,1
17082,1887,1396,4,33,56,37,53,33,40,121,114
17084,1977,1362,0,21,50,26,38,46,58,110,266
17086,1415,906,0,15,69,26,62,30,79,152,76
17087,1086,996,0,12,21,2,14,6,10,16,9
17088,374,305,0,4,13,5,12,9,9,15,2
17090,2140,1673,0,10,26,56,51,26,46,166,86
17093,347,259,0,2,4,5,9,14,8,22,24
17094,1243,866,1,19,46,14,56,26,48,98,69
17097,630,555,0,9,16,12,13,4,9,11,1
17098,1434,1123,0,20,57,25,43,37,43,66,20
17099,621,471,0,4,7,13,26,22,20,40,18
17101,986,0,0,0,0,0,0,53,153,617,163
17102,3685,550,7,50,85,178,108,189,717,601,1196
17103,4957,4094,0,81,112,54,191,90,116,90,129
17104,7132,5491,1,129,200,126,341,165,140,79,456
17109,7563,6737,0,48,129,76,141,101,151,145,35
17110,11190,6901,41,188,367,408,265,226,213,507,2071
17111,12459,10770,0,80,249,127,298,249,307,286,93
17112,15964,13707,0,133,370,190,378,256,357,454,119
17113,4682,3217,5,46,94,101,159,161,166,262,470
17120,5,0,0,0,0,0,0,2,2,1,0
17201,9844,6599,0,238,591,411,550,487,498,405,65
17202,13155,10533,0,183,370,182,389,299,483,606,110
17210,262,196,0,4,5,5,11,7,10,18,6
17211,584,453,0,4,5,4,4,9,12,51,42
17212,430,349,0,3,3,4,7,3,5,31,25
17213,579,382,0,4,11,4,13,7,25,77,56
17214,522,491,0,1,2,4,8,2,8,4,2
17215,166,115,0,5,7,2,3,4,6,10,14
17217,95,65,0,2,3,2,3,1,7,11,1
17219,412,345,0,1,9,4,4,7,11,25,6
17220,312,216,0,6,16,7,19,9,9,23,7
17221,528,416,0,5,12,10,22,13,16,26,8
17222,5479,4494,0,72,157,75,118,89,165,267,42
17223,232,169,0,1,8,8,1,8,8,17,12
17224,1423,1139,0,23,36,27,49,27,33,76,13
17225,8665,6993,0,152,251,172,391,191,275,187,53
17228,683,538,0,0,9,7,11,10,16,59,33
17229,915,824,0,4,10,8,8,6,9,25,21
17232,12,12,0,0,0,0,0,0,0,0,0
17233,2823,2270,0,25,71,28,54,41,91,167,76
17235,260,221,0,6,9,2,4,7,9,2,0
17236,4620,3809,0,70,102,63,150,68,111,188,59
17237,636,362,0,16,42,7,34,31,47,89,8
17238,992,841,0,6,13,17,13,10,16,50,26
17239,188,135,0,2,5,2,4,3,5,25,7
17240,1767,1478,0,31,22,24,33,26,44,75,34
17241,5174,4113,0,51,108,76,159,111,154,306,96
17243,1143,861,0,21,35,21,27,27,44,72,35
17244,1282,1169,0,6,14,6,11,12,19,34,11
17246,120,108,0,1,0,2,0,0,6,2,1
17247,2,1,0,0,0,0,1,0,0,0,0
17249,245,87,0,6,20,9,8,20,32,62,1
17250,38,25,0,3,10,0,0,0,0,0,0
17251,101,88,0,0,0,0,1,2,5,4,1
17252,1737,1512,0,10,28,28,30,23,35,60,11
17253,181,120,0,1,12,2,4,3,4,22,13
17254,187,142,0,0,4,6,3,4,8,12,8
17255,830,622,0,9,26,12,10,11,19,68,53
17257,9756,7249,0,172,371,168,374,225,464,641,92
17260,850,605,0,13,37,22,30,16,24,64,39
17261,3,3,0,0,0,0,0,0,0,0,0
17262,601,462,0,7,14,8,14,11,26,42,17
17263,268,230,0,2,9,5,9,7,3,3,0
17264,1869,1370,0,18,31,30,32,27,66,161,134
17265,415,330,0,9,10,4,7,8,21,21,5
17266,241,126,0,1,19,4,18,22,22,27,2
17267,1793,1589,0,7,12,21,23,15,20,58,48
17268,12332,9418,0,198,427,172,535,284,543,683,72
17271,361,294,0,3,8,6,14,4,9,17,6
17301,1586,1425,0,10,28,12,25,21,32,33,0
17302,1641,1326,0,5,17,18,9,16,28,87,126
17303,149,122,0,3,6,7,7,1,1,2,0
17304,1349,1098,0,20,26,9,38,13,34,84,27
17306,179,136,0,4,6,1,16,4,5,7,0
17307,2512,2056,0,26,68,20,77,37,86,125,17
17309,1010,802,0,5,12,9,18,12,12,43,97
17311,88,70,0,3,1,1,5,6,1,1,0
17313,3662,3254,0,14,49,38,37,31,59,134,46
17314,3007,2582,0,11,28,25,29,26,53,100,136
17315,10235,9046,0,60,191,137,212,139,162,202,86
17316,3619,2991,0,55,112,49,89,56,76,95,96
17317,222,198,0,1,3,1,4,4,5,6,0
17318,225,155,0,0,14,4,13,8,5,14,12
17319,4250,3360,0,22,84,44,126,142,143,221,108
17320,5578,4513,0,55,106,59,138,97,179,302,129
17321,1121,1024,0,5,9,5,10,8,14,32,14
17322,2733,2237,0,7,27,19,26,23,38,141,215
17323,43,43,0,0,0,0,0,0,0,0,0
17324,2361,1930,0,26,53,28,58,33,61,144,28
17325,10799,9524,0,178,196,110,245,131,206,166,43
17327,3377,2411,0,16,65,55,56,54,72,320,328
17329,1276,1055,0,7,11,10,11,10,19,77,76
17331,22264,19597,0,324,485,259,572,308,352,317,50
17339,3175,2705,0,26,62,33,64,41,77,145,22
17340,4622,4273,0,50,80,31,48,35,49,49,7
17342,123,106,0,0,1,3,0,1,3,8,1
17343,92,91,0,0,0,0,0,0,1,0,0
17344,1178,998,0,28,57,11,35,19,21,9,0
17345,3143,2674,0,11,65,53,48,42,57,91,102
17347,2395,2039,2,20,58,33,42,40,66,70,24
17349,3376,2909,0,18,58,33,64,32,69,135,58
17350,4645,4080,0,47,76,54,76,65,77,114,56
17352,582,526,0,1,2,3,8,6,10,16,10
17353,1778,1474,0,28,41,21,45,26,48,70,25
17355,119,57,0,0,1,3,3,5,1,23,26
17356,8383,7674,0,30,106,43,76,69,89,204,92
17360,2637,2325,0,8,32,11,40,22,27,105,67
17361,2273,2006,0,24,42,34,32,26,48,52,9
17362,6032,5315,0,44,123,68,108,61,94,161,58
17363,4034,3659,0,22,40,13,50,30,61,105,54
17364,1319,1136,0,16,19,13,25,14,38,50,7
17365,1333,1213,0,12,21,11,16,7,16,25,12
17366,2110,1603,0,4,35,11,36,11,39,261,110
17368,3307,2381,3,26,67,57,59,55,46,123,336
17370,2551,2086,2,7,52,54,86,83,50,86,44
17371,122,121,0,0,0,1,0,0,0,0,0
17372,1797,1518,0,17,39,19,17,17,51,102,17
17401,6132,4080,0,166,325,286,375,298,347,244,11
17402,10719,9497,0,97,203,109,254,115,180,201,63
17403,13926,12102,0,165,287,126,369,191,311,307,68
17404,13358,11125,0,192,424,241,417,272,299,365,22
17406,8715,7596,0,51,161,90,168,117,148,246,135
17407,919,854,0,3,12,5,12,4,15,13,1
17408,8397,7273,0,80,159,69,231,159,222,179,25
17501,1526,1395,0,6,27,14,42,18,4,17,3
17502,1129,719,10,17,47,54,57,37,60,58,61
17504,45,45,0,0,0,0,0,0,0,0,0
17505,518,382,0,13,15,13,14,20,23,30,8
17506,84,82,0,1,1,0,0,0,0,0,0
17507,22,14,0,1,0,0,3,0,3,1,0
17508,359,258,0,4,6,13,13,18,41,5,1
17509,1524,1242,0,13,42,35,54,26,22,68,22
17512,6741,4943,12,103,324,161,226,185,212,267,230
17516,1881,1579,0,9,26,20,25,25,34,64,88
17517,6034,5240,0,59,170,66,142,79,108,128,42
17518,482,381,0,1,3,7,3,7,7,17,32
17519,2480,2202,0,23,52,28,50,26,40,49,10
17520,1977,1709,0,52,48,44,51,16,34,22,1
17522,11115,8987,0,157,360,248,322,333,421,243,44
17527,1901,1692,0,17,53,18,30,22,34,30,5
17529,1300,1108,0,4,29,22,30,25,39,38,5
17532,1341,1173,0,6,12,10,13,7,23,49,44
17534,76,74,0,1,1,0,0,0,0,0,0
17535,771,669,0,5,18,5,17,12,24,20,1
17536,983,870,0,4,5,11,11,14,15,39,14
17538,2491,2220,0,37,43,26,84,33,38,10,0
17540,3341,2917,0,38,72,67,77,58,52,38,22
17543,15327,13655,0,131,327,160,323,160,296,233,42
17545,8270,7159,0,111,245,165,180,113,124,150,23
17547,2865,1642,4,45,34,41,147,104,188,158,499
17550,244,243,0,0,0,0,0,0,1,0,0
17551,3375,3048,0,12,54,40,49,28,44,64,35
17552,7664,6629,0,123,148,100,242,110,146,127,39
17554,2451,2152,0,31,50,36,46,57,41,34,4
17555,2433,2159,0,17,63,17,33,28,42,59,15
17557,4853,4426,0,62,73,37,102,40,59,50,3
17560,1565,1324,0,5,26,19,27,21,34,66,43
17562,1492,1245,0,17,37,22,41,29,42,51,8
17563,1473,1269,0,15,15,13,15,11,29,60,41
17565,1248,903,1,4,16,20,13,22,22,73,162
17566,4345,3792,0,36,58,54,80,56,69,139,61
17568,57,56,0,0,1,0,0,0,0,0,0
17569,2522,2183,0,16,54,42,56,21,39,95,16
17570,107,100,0,0,2,4,0,0,0,1,0
17572,1140,987,0,10,26,15,31,12,19,32,8
17576,54,29,0,0,3,3,1,1,10,6,1
17578,2529,2213,0,22,59,27,47,26,35,89,11
17579,2321,2129,0,14,31,16,22,26,27,43,13
17581,75,74,0,0,0,0,0,0,1,0,0
17582,820,479,3,17,27,36,24,22,31,41,92
17584,3100,2727,0,26,57,42,45,50,65,63,24
17601,18426,15761,0,295,463,294,524,280,446,315,48
17602,15696,12802,0,178,458,351,492,328,528,269,289
17603,21597,17469,0,298,730,311,834,394,893,550,116
17606,,0,0,0,0,0,0,0,0,0,0
17701,16374,8130,31,324,610,1017,2245,1025,1359,1167,466
17702,4703,3053,7,78,189,128,290,160,228,410,160
17720,118,115,0,0,2,0,0,0,0,0,1
17721,1425,1088,0,40,48,28,50,53,59,43,16
17723,233,97,0,2,7,7,4,18,23,47,28
17724,2682,1900,0,51,132,55,125,74,121,168,56
17727,106,59,0,1,3,4,0,3,1,5,30
17728,2435,1592,0,11,39,128,105,70,110,253,126
17729,713,485,0,4,6,6,12,28,49,94,29
17730,94,18,1,16,14,6,13,5,14,7,0
17731,667,617,0,4,6,5,3,10,12,8,2
17737,2820,1772,0,83,236,122,145,78,127,171,86
17739,166,101,0,2,1,2,3,7,4,19,27
17740,6533,3472,14,94,198,255,334,433,521,896,316
17742,28,12,0,1,4,2,0,0,2,5,2
17744,1333,952,0,8,15,11,9,14,31,101,192
17745,11096,6809,16,111,240,309,1363,559,483,553,653
17747,2189,1825,0,20,54,15,48,16,50,99,62
17748,168,96,0,12,29,6,15,2,6,1,1
17749,130,128,0,0,1,1,0,0,0,0,0
17750,63,20,0,0,0,0,5,11,9,18,0
17751,4769,2573,4,65,160,164,272,279,313,579,360
17752,2287,1678,6,24,86,83,70,57,54,118,111
17754,5619,4170,3,129,253,149,253,154,154,230,124
17756,5067,3399,2,49,122,128,219,261,191,429,267
17758,1279,858,0,4,18,5,30,24,64,149,127
17760,819,373,3,8,13,8,17,22,25,112,238
17762,217,64,0,8,45,35,13,7,15,23,7
17763,203,40,0,3,10,10,27,26,36,36,15
17764,4226,1498,10,27,77,74,93,81,85,395,1886
17765,994,767,0,8,16,8,15,21,41,88,30
17768,823,711,0,6,8,9,10,12,11,34,22
17769,186,79,0,3,5,5,3,5,13,25,48
17771,2164,1482,0,22,46,39,70,68,115,199,123
17772,1120,993,0,5,21,7,21,13,18,32,10
17774,688,513,0,5,19,13,23,11,11,58,35
17776,469,147,0,4,6,7,24,36,47,135,63
17777,3111,2132,4,96,227,160,151,92,84,109,56
17778,422,206,0,1,9,3,8,9,9,32,145
17779,136,19,0,1,4,2,37,15,24,20,14
17801,7621,3852,1,109,450,882,465,733,505,376,248
17810,1137,725,2,20,53,41,60,35,65,104,31
17812,1092,569,1,30,44,23,44,26,76,204,75
17813,1487,1054,0,29,75,31,85,32,57,99,25
17814,3617,2234,0,23,81,56,240,217,260,381,125
17815,11907,7079,9,139,325,499,554,586,549,1237,929
17820,3342,2550,1,26,64,27,73,60,71,218,252
17821,8596,5975,5,122,208,209,410,365,374,639,289
17822,8,8,0,0,0,0,0,0,0,0,0
17823,818,578,0,4,14,14,14,16,20,74,84
17824,2261,1813,0,20,50,27,69,30,54,108,90
17827,407,287,0,5,17,4,16,10,25,39,4
17829,101,79,0,1,3,2,4,3,4,5,0
17830,1305,854,1,12,36,37,26,38,35,121,145
17832,460,458,0,0,1,0,1,0,0,0,0
17834,1857,1797,0,4,10,2,10,10,13,9,2
17835,49,0,0,1,5,0,9,2,5,25,2
17836,104,66,0,2,5,1,1,4,3,16,6
17837,7325,4569,10,126,245,479,381,429,313,549,224
17840,206,192,0,0,5,2,1,0,0,4,2
17841,2718,1900,0,44,110,62,82,64,83,245,128
17842,5184,3806,1,69,161,120,148,124,200,393,161
17844,5201,3738,3,70,241,85,201,114,207,339,203
17845,1787,1100,0,33,94,42,114,51,98,213,42
17846,2062,1581,0,15,41,23,41,39,86,170,66
17847,5438,3352,8,102,179,147,214,236,262,614,324
17850,313,12,1,1,6,16,18,34,94,130,1
17851,4806,3151,4,91,320,103,305,140,247,401,44
17853,1753,1262,0,11,51,22,46,33,49,176,103
17855,495,399,0,8,10,7,13,11,16,24,7
17856,1987,1373,1,19,55,86,78,74,94,140,67
17857,3712,2641,5,56,91,181,131,108,130,209,160
17858,140,140,0,0,0,0,0,0,0,0,0
17859,1610,1092,0,15,43,40,52,61,56,160,91
17860,1401,1126,0,3,23,19,34,25,23,90,58
17861,193,45,0,4,11,11,16,21,60,25,0
17862,184,133,0,2,9,10,9,7,4,9,1
17864,1328,820,2,8,16,42,46,48,62,127,157
17865,28,23,0,0,2,0,1,0,1,1,0
17866,4931,3504,0,20,160,110,99,104,228,462,244
17867,87,38,0,1,0,1,5,4,3,23,12
17868,376,215,1,4,15,16,50,34,14,22,5
17870,6824,4221,8,63,168,359,265,214,317,592,617
17872,5972,3658,5,76,313,145,368,231,381,597,197
17876,1010,689,2,32,36,43,29,20,26,74,59
17878,962,667,0,6,33,18,33,56,49,74,26
17880,23,23,0,0,0,0,0,0,0,0,0
17881,905,695,0,3,31,9,44,18,48,53,4
17884,78,55,0,3,3,1,0,4,10,2,0
17885,396,206,0,3,16,19,19,14,38,46,35
17886,363,263,0,9,11,15,16,14,10,19,6
17887,83,0,0,0,0,4,9,5,22,32,11
17888,346,333,0,3,4,1,2,0,0,2,1
17889,1790,1323,0,8,24,35,29,19,36,130,186
17901,13119,9816,0,54,311,283,276,278,408,1005,688
17920,266,247,0,2,1,4,1,0,6,3,2
17921,4365,3088,0,25,94,40,149,137,209,471,152
17922,3787,3153,0,31,72,68,66,50,79,177,91
17923,348,129,0,4,8,5,29,34,49,74,16
17925,249,199,0,0,5,1,14,3,9,16,2
17929,788,469,0,4,36,23,37,42,43,66,68
17930,267,152,0,0,11,11,7,9,16,43,18
17931,2895,2524,0,49,62,22,64,44,53,64,13
17933,68,60,0,2,1,0,1,0,1,2,1
17934,293,59,0,3,11,12,4,8,11,18,167
17935,1259,528,0,4,57,28,37,58,110,310,127
17936,406,170,0,17,14,5,46,39,61,36,18
17938,1893,1626,0,13,31,23,32,18,29,79,42
17941,809,555,0,3,12,11,9,14,43,105,57
17943,87,82,0,0,0,1,1,1,0,1,1
17944,146,104,0,0,2,1,1,0,8,19,11
17945,131,64,0,3,14,5,9,3,7,22,4
17946,82,44,0,3,1,2,7,5,4,11,5
17948,3549,952,0,26,246,180,307,190,333,1074,241
17949,301,42,0,1,7,7,12,10,20,78,124
17951,227,205,0,2,4,0,1,2,3,7,3
17952,192,169,0,0,3,1,0,0,6,11,2
17953,400,183,0,5,28,13,47,15,7,56,46
17954,2272,1296,0,7,33,18,72,70,214,459,103
17957,201,150,0,0,7,6,11,2,5,20,0
17959,934,469,0,3,32,23,42,25,122,186,32
17960,2630,1804,0,11,58,37,81,74,100,288,177
17961,3629,2686,0,88,142,73,161,73,109,229,68
17963,5288,3647,0,42,164,137,162,160,251,500,225
17964,616,476,0,1,12,6,15,10,18,49,29
17965,1156,522,0,6,20,10,13,9,31,93,452
17967,1727,1503,0,9,22,11,23,22,23,65,48
17968,311,250,0,0,11,6,7,2,8,18,9
17970,1761,446,0,26,92,36,346,185,232,370,28
17972,5759,4133,0,33,176,202,165,184,244,473,149
17974,167,138,0,0,13,1,1,1,3,10,0
17976,4433,3387,0,52,245,161,149,180,78,136,45
17978,320,232,0,5,9,2,10,4,7,24,27
17979,61,47,0,0,1,0,2,0,3,8,0
17980,2033,1593,0,52,128,45,71,32,41,63,8
17981,1776,802,0,38,87,33,104,89,139,217,267
17982,263,247,0,1,2,3,3,2,0,4,1
17983,870,831,0,0,3,3,6,3,6,11,7
17985,1703,1528,0,3,15,13,17,9,18,65,35
18011,2555,2196,0,20,73,42,78,45,54,40,7
18012,22,0,0,1,2,0,2,1,4,12,0
18013,8485,6462,0,89,230,145,299,190,293,474,303
18014,4707,3855,0,49,156,48,183,55,126,188,47
18015,10868,7762,0,128,376,329,557,282,400,635,389
18017,13453,11138,0,239,379,235,413,280,341,208,216
18018,10799,9004,0,190,277,162,339,144,338,234,109
18020,8077,6754,0,104,232,98,264,129,210,216,65
18030,213,103,0,3,14,5,18,11,15,35,9
18031,3105,2426,0,44,115,108,120,72,97,96,27
18032,3687,2842,0,65,127,122,180,80,74,87,108
18034,3014,2546,0,44,106,46,76,40,67,74,15
18035,91,82,0,0,3,3,0,2,0,1,0
18036,5598,4857,0,57,100,52,120,76,142,169,25
18037,3050,2662,0,28,49,40,52,39,59,98,22
18038,1619,1339,0,21,42,25,42,29,48,63,10
18040,7226,6110,0,85,190,83,136,75,113,158,231
18041,2300,2095,0,21,21,8,46,16,37,42,14
18042,15118,12176,0,131,295,267,576,283,354,387,522
18045,11990,10197,0,156,293,163,329,206,271,298,69
